answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,"@MFrauchigerSVP @fuulu_ @SilvanStoeckli Nur für diejenigen für die es sich lohnt. Steuersenkungen und ziehen immer Ausgabensenkungen nach sich. Nachher sinken andere Beiträge wieder die die Menschen benötigen. Steuersenkungen helfen oft nur den Besserverdienenden, selten der ganzen Bevölkerung",derjenige lohnen steuersenkungen ziehen immer ausgabensenkungen nachher sinken beiträge menschen benötigen steuersenkungen helfen oft besserverdienenden selten ganz bevölkerung,,,,,,,,,,"{'Nur': 0, 'für': 0.09, 'diejenigen': 0.07, 'die': 0.02, 'es': 0, 'sich': 0, 'lohnt': 0.055, 'Steuersenkungen': 0.035, 'und': 1.0, 'ziehen': 0, 'immer': 0.87, 'Ausgabensenkungen': 0.085, 'nach': 0, 'Nachher': 0, 'sinken': 0, 'andere': 0, 'Beiträge': 0.04, 'wieder': 0.06, 'Menschen': 0.03, 'benötigen': 0, 'helfen': 0.03, 'oft': 0, 'nur': 0.08, 'den': 0.02, 'Besserverdienenden': 0, 'selten': 0, 'der': 0.02, 'ganzen': 0, 'Bevölkerung': 0.04}",negative,"[0.04698178, 0.88643044, 0.06658776]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,28.0,-0.3333333333333333,negative,@super_sach @SilvanStoeckli Dann muss die Frage schon dumm sein. Steuersenkungen um einfach mal die Steuern zu senken macht keinen Sinn und (siehe Luzern) geht gerne mal nach hinten los.,fragen schon dumm steuersenkungen einfach mal steuern senken sinn siehe luzern gehen gerne mal hinten los,,,,,,,,,,"{'Dann': 0.05, 'muss': 0.18, 'die': 0.03, 'Frage': 0, 'schon': 0, 'dumm': 0.19, 'sein': 0, 'Steuersenkungen': 0.495, 'um': 0, 'einfach': 0, 'mal': 0, 'Steuern': 0, 'zu': 0.18, 'senken': 0, 'macht': 0, 'keinen': 0, 'Sinn': 0, 'und': 0.32, 'siehe': 0, 'Luzern': 0, 'geht': 0, 'gerne': 0, 'nach': 0, 'hinten': 0, 'los': 0.03}",negative,"[0.0054827086, 0.98771477, 0.006802566]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
25.0,25.0,28.0,-0.3333333333333333,negative,@SilvanStoeckli Genau weil Steuererhöhungen ja auch so common in der Schweiz sind. Die letzten die die Steuern erhöht haben waren wohl die Luzerner weil die bürgerliche Finanzpolitik katastrophal nach hinten losgegangen sind. Die FDP macht keine Politik sie sucht Vorwände für Steuersenkungen.,genau steuererhöhungen ja common schweiz letzt steuern erhöhen wohl luzerner bürgerliche finanzpolitik katastrophal hinten losgehen fdp politik suchen vorwände steuersenkungen,,,,,,,,,,"{'Genau': 0, 'weil': 0.03, 'Steuererhöhungen': 0.085, 'ja': 0, 'auch': 0, 'so': 0.01, 'common': 0.03, 'in': 0.01, 'der': 0.08, 'Schweiz': 0.01, 'sind': 0.01, 'Die': 0.08, 'letzten': 0.01, 'die': 0.08, 'Steuern': 0, 'erhöht': 0, 'haben': 0.01, 'waren': 0, 'wohl': 0, 'Luzerner': 0.04, 'bürgerliche': 0.02, 'Finanzpolitik': 0.02, 'katastrophal': 0, 'nach': 0, 'hinten': 0, 'losgegangen': 0, 'FDP': 0.07, 'macht': 0, 'keine': 0, 'Politik': 0, 'sie': 0, 'sucht': 0, 'Vorwände': 0, 'für': 1.0, 'Steuersenkungen': 0.5700000000000001}",positive,"[0.46111226, 0.07744209, 0.46144557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,@SilvanStoeckli @Jungfreisinnige @jungesvp «Steuerliche Anreize» kommt 2mal vor in den 10 Forderungen. Das ist kein Programm sodern ein Vorwand für Steuersenkungen. https://t.co/XwOgcwyp5z,steuerlich anreize kommen 2mal forderungen programm sodern vorwand steuersenkungen,,,,,,,,,,"{'«': 0, 'Steuerliche': 0, 'Anreize': 0, '»': 0, 'kommt': 0, '2mal': 0, 'vor': 0, 'in': 0, 'den': 0, 'Forderungen': 0, 'Das': 0, 'ist': 0, 'kein': 0, 'Programm': 0, 'sodern': 0, 'ein': 0, 'Vorwand': 0, 'für': 0, 'Steuersenkungen': 0}",neutral,"[0.8142157, 0.020088807, 0.16569544]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @dergazetteur: Wenn du zum Geburtstag schon wieder nicht die Steuersenkung für Reiche bekommen hast, die du so gerne wolltest. https://t…",geburtstag schon steuersenkung reichen bekommen gerne,,,,,,,,,,"{'Wenn': 0, 'du': 0, 'zum': 0.1, 'Geburtstag': 0.12, 'schon': 0, 'wieder': 0, 'nicht': 0, 'die': 0.1, 'Steuersenkung': 0.25, 'für': 0.17, 'Reiche': 0.23, 'bekommen': 0.14, 'hast': 0, 'so': 0.49, 'gerne': 0, 'wolltest': 1.0}",negative,"[0.017221216, 0.967927, 0.014851726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,0.0,14.0,-0.5,neutral,@SamBu95 @MFrauchigerSVP Grundeinkommen bin ich selber gespalten. Für Mindestlohn muss glaub nicht der Staatshaushalt bezahlen. Bzw. ich denke der Staat zahlt niemandem weniger als 4000.-,grundeinkommen selber spalten mindestlohn glaub staatshaushalt bezahlen bzw denken staat zahlen niemand wenig,,,,,,,,,,,,,"{'Grundeinkommen': 0.075, 'bin': 0, 'ich': 0.03, 'selber': 0.03, 'gespalten': 0.05, 'Für': 0.6, 'Mindestlohn': 0.9650000000000001, 'muss': 0.2, 'glaub': 0, 'nicht': 0, 'der': 0.22, 'Staatshaushalt': 0.245, 'bezahlen': 0.31, 'Bzw': 0.29, 'denke': 0.13, 'Staat': 0.21, 'zahlt': 0.13, 'niemandem': 0, 'weniger': 0, 'als': 0, '4000.-': 0}",neutral,"[0.9382163, 0.024414666, 0.03736901]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,@hjboesch @NZZ @tagesanzeiger @20min @nau_live @watson_news @Blickch Auf den eAuto-Parkplätzen an den ÖV-Drehscheiben wo ihr Auto aufgeladen wird mit erneuerbaren Energien während die Menschen mit dem ÖV am einkaufen sind. Zum Beispiel?,eauto parkplätzen öv drehscheiben auto aufladen erneuerbaren energien menschen öv einkaufen beispiel,,,,,,,,,,,,,,,,"{'Auf': 0.1, 'den': 0.07, 'eAuto-Parkplätzen': 0.04, 'an': 0, 'ÖV-Drehscheiben': 0.08, 'wo': 0.12, 'ihr': 0, 'Auto': 0, 'aufgeladen': 0.19, 'wird': 0, 'mit': 0.06, 'erneuerbaren': 0.27, 'Energien': 0.16, 'während': 0.11, 'die': 0.07, 'Menschen': 0.08, 'dem': 0.07, 'ÖV': 0, 'am': 0, 'einkaufen': 0.06, 'sind': 0.1, 'Zum': 0.07, 'Beispiel': 1.0}",positive,"[0.33086973, 0.23093891, 0.43819135]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die gleiche Partei die partout nichts von Offenlegung der Parteien- und Kampagnenfinanzierung hält? Ja, genau die fordert ""Transparenz"". https://t.co/CUWVZEvIAW",gleich partei partout offenlegung parteien kampagnenfinanzierung halten ja genau fordern transparenz,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'gleiche': 0.13, 'Partei': 0.49, 'die': 0.04, 'partout': 0, 'nichts': 0, 'von': 0, 'Offenlegung': 0, 'der': 0.04, 'Parteien-': 0.49, 'und': 1.0, 'Kampagnenfinanzierung': 0.645, 'hält': 0, 'Ja': 1.0, 'genau': 0, 'fordert': 0.02, 'Transparenz': 0.07}",neutral,"[0.8497083, 0.084416606, 0.06587509]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"Wenn die FDP-Vertreter im #grzh, sagen sie wollen den Klimawandel mit freiheitlichen und marktwirtschaftlichen Konzepten bekämpfen, dann heisst das konkret: «Wir haben keine Idee, haben in den letzten Jahren auch keinen brauchbaren Vorschlag gebracht, aber tun gerne so.»",fdp vertreter grzh sagen klimawandel freiheitlich marktwirtschaftlichen konzepten bekämpfen heisst konkret idee letzt jahren brauchbar vorschlag bringen tun gerne,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0.03, 'die': 0.04, 'FDP-Vertreter': 0.08, 'im': 0, 'grzh': 0.05, 'sagen': 0.02, 'sie': 0, 'wollen': 0.05, 'den': 0, 'Klimawandel': 0.245, 'mit': 0.3, 'freiheitlichen': 0, 'und': 0.5, 'marktwirtschaftlichen': 1.0, 'Konzepten': 0.46, 'bekämpfen': 0, 'dann': 0, 'heisst': 0, 'das': 0.02, 'konkret': 0.05, '«': 0, 'Wir': 0, 'haben': 0, 'keine': 0, 'Idee': 0, 'in': 0, 'letzten': 0, 'Jahren': 0, 'auch': 0, 'keinen': 0, 'brauchbaren': 0, 'Vorschlag': 0, 'gebracht': 0, 'aber': 0, 'tun': 0, 'gerne': 0, 'so': 0, '»': 0}",positive,"[0.14062619, 0.05523142, 0.80414236]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Wenn Politiker die keine Ahnung von IT oder Digitalisierung haben für die eID werben, dann muss man Nein stimmen. https://t.co/l8nNiQYiZQ",politiker ahnung it digitalisierung eid werben nein stimmen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'Politiker': 0, 'die': 0.15, 'keine': 0, 'Ahnung': 0.11, 'von': 0, 'IT': 0.14, 'oder': 0.38, 'Digitalisierung': 0, 'haben': 0.035, 'für': 0, 'eID': 0.32, 'werben': 0, 'dann': 0.04, 'muss': 0.04, 'man': 0, 'Nein': 0.07, 'stimmen': 0}",neutral,"[0.8429722, 0.11743583, 0.039591867]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@YasiBourgeois @NZZzuerich Und fürs nächste Mal, wenn du mir vorwirfst ""gegen Digitalisierung zu sein"", würde ich vorher versuchen herauszufinden mit was der nette Herr von den Grünen denn sein Geld verdient. Ich verdiene noch meine Brötchen mit der Digitalisierung.",fürs nächst mal vorwerfen digitalisierung vorher versuchen herauszufinden nette herr grün geld verdienen verdienen brötchen digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.02, 'fürs': 0.02, 'nächste': 0.02, 'Mal': 0, 'wenn': 0.2, 'du': 0.03, 'mir': 0.11, 'vorwirfst': 0.38, 'gegen': 1.0, 'Digitalisierung': 0, 'zu': 0.01, 'sein': 0.43, 'würde': 0.01, 'ich': 0.02, 'vorher': 0, 'versuchen': 0.01, 'herauszufinden': 0.015, 'mit': 0.02, 'was': 0, 'der': 0.02, 'nette': 0, 'Herr': 0, 'von': 0.03, 'den': 0.02, 'Grünen': 0.02, 'denn': 0, 'Geld': 0.04, 'verdient': 0, 'Ich': 0.02, 'verdiene': 0, 'noch': 0.02, 'meine': 0.02, 'Brötchen': 0}",negative,"[0.3961557, 0.5664263, 0.03741809]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @bglaettli: Soll der Gewinn in der Schweiz wichtiger sein als Umweltschutz und Menschenrechte in #Indonesien?

NEIN zum Freihandelsabkom…",gewinn schweiz wichtig umweltschutz menschenrechte indonesien nein freihandelsabkom,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Soll': 0.15, 'der': 0.06, 'Gewinn': 0.14, 'in': 0.18, 'Schweiz': 0.08, 'wichtiger': 0.14, 'sein': 0, 'als': 0, 'Umweltschutz': 0.625, 'und': 1.0, 'Menschenrechte': 0.355, 'Indonesien': 0.09, 'NEIN': 0.07, 'zum': 0.055, 'Freihandelsabkom': 0.052500000000000005, '…': 0}",positive,"[0.38515848, 0.03842571, 0.5764159]",,,,,,,,,,positive
50.0,75.0,71.0,0.15,neutral,"@SchoyMichael Also von einer Partei die den Umweltschutz jahrzehntelang verschlafen hat, muss man sich ja nicht sagen lassen, man solle auch mal an die nächste Generation denken. Lieber jetzt Schulden für die Wirtschaft machen, als Coronatote für die Wirtschaft in Kauf nehmen.",partei umweltschutz jahrzehntelang verschlafen ja sagen lassen sollen mal nächst generation denken lieb schulden wirtschaft coronatote wirtschaft kauf nehmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Also': 0.01, 'von': 0, 'einer': 0, 'Partei': 0.07, 'die': 0.01, 'den': 0.01, 'Umweltschutz': 0.3, 'jahrzehntelang': 0.03, 'verschlafen': 0, 'hat': 0, 'muss': 0.01, 'man': 0, 'sich': 0, 'ja': 0, 'nicht': 0, 'sagen': 0.01, 'lassen': 0, 'solle': 0.01, 'auch': 0.01, 'mal': 0, 'an': 0, 'nächste': 0.01, 'Generation': 0.02, 'denken': 0.01, 'Lieber': 0, 'jetzt': 0.01, 'Schulden': 0.03, 'für': 0.02, 'Wirtschaft': 0, 'machen': 0, 'als': 0, 'Coronatote': 0, 'in': 0, 'Kauf': 0, 'nehmen': 0.01}",positive,"[0.23557194, 0.07673865, 0.6876894]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,@talvi04 Ich sag ja nicht das unsere Regierung besser ist. Deswegen bin ich auch dagegen Dinge wie Artenvielfalt und Umweltschutz allzu sehr in die Hand der Kantone zu geben.,sag ja regierung gut deswegen dagegen dinge artenvielfalt umweltschutz allzu hand kantone geben,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.3, 'sag': 0, 'ja': 0.17, 'nicht': 0.09, 'das': 0.1, 'unsere': 0.07, 'Regierung': 0.12, 'besser': 0.08, 'ist': 0.1, 'Deswegen': 0.04, 'bin': 0, 'ich': 0.3, 'auch': 0, 'dagegen': 0.05, 'Dinge': 0.3, 'wie': 0, 'Artenvielfalt': 0.28, 'und': 0.17, 'Umweltschutz': 0.32, 'allzu': 0.78, 'sehr': 0, 'in': 0.07, 'die': 0.05, 'Hand': 0, 'der': 0.05, 'Kantone': 0.11, 'zu': 0, 'geben': 0}",negative,"[0.10363691, 0.6977799, 0.1985832]",,,,,,,,,,positive
