answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @MFrauchigerSVP: Weil es grade so aktuell ist, @andreas_leupi und ich haben die ganze Thematik zur #Organspende schon vor einiger Zeit i…",grade aktuell ganze thematik organspende schon zeit i,,,,,,,,,,"{'Weil': 0.07, 'es': 0, 'grade': 0, 'so': 0.08, 'aktuell': 0, 'ist': 0, 'und': 0.09, 'ich': 0.2, 'haben': 0, 'die': 0.12, 'ganze': 0.2, 'Thematik': 0, 'zur': 0.12, 'Organspende': 0.885, 'schon': 0, 'vor': 0, 'einiger': 0.27, 'Zeit': 0.2, 'i': 0.2, '…': 0}",neutral,"[0.90571636, 0.005866126, 0.08841756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,14.0,-0.4333333333333333,neutral,"@MFrauchigerSVP @Swisstransplant Cool. Also soll Person A immer sein Organspendeausweis dabei haben um zu verhindern, dass er irrtümlich Spender wird?",cool person a immer organspendeausweis dabei verhindern irrtümlich spender,,,,,,,,,,"{'Cool': 0.76, 'Also': 0, 'soll': 0, 'Person': 0.16, 'A': 0.13, 'immer': 0.33, 'sein': 0, 'Organspendeausweis': 0.14500000000000002, 'dabei': 0, 'haben': 0.17, 'um': 0.13, 'zu': 0.2, 'verhindern': 0, 'dass': 0, 'er': 0, 'irrtümlich': 0, 'Spender': 0, 'wird': 0}",neutral,"[0.89110255, 0.009255, 0.09964238]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,@JoelLiamBuehler Vergleichst du gerade ernsthaft eine Einbürgerung mit einer Geschlechtsumwandlung? 🤦🏻‍♂️,vergleichen gerade ernsthaft einbürgerung geschlechtsumwandlung,,,,,,,,,,,,,"{'Vergleichst': 0, 'du': 0, 'gerade': 0, 'ernsthaft': 0, 'eine': 0, 'Einbürgerung': 1.0, 'mit': 0, 'einer': 0, 'Geschlechtsumwandlung': 0.1, '🤦': 0, '\u200d️': 0}",neutral,"[0.9444496, 0.03546779, 0.0200826]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,@salegen @BaslerStefan Kommt auf die Art der Steuersenkung an. Erhöht man die Abzüge sind die Beträge gedeckelt. Niedriglöhner profitieren also proportional stärker.,kommen art steuersenkung erhöhen abzüge beträge gedeckelt niedriglöhner profitieren proportional stark,,,,,,,,,,,,,,,,"{'Kommt': 0, 'auf': 0.56, 'die': 0.06, 'Art': 0, 'der': 0.06, 'Steuersenkung': 0.405, 'an': 0, 'Erhöht': 0, 'man': 0, 'Abzüge': 0, 'sind': 0.14, 'Beträge': 0.07, 'gedeckelt': 0.09, 'Niedriglöhner': 0.05, 'profitieren': 0.06, 'also': 0, 'proportional': 0, 'stärker': 0}",neutral,"[0.95794016, 0.032045882, 0.010013969]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.9,neutral,"@Fuss_Florian @ravasio_mario @furkan_s_oguz @russo_lf @e_id_referendum @SwissSign Vergiss nicht: Die beiden sind immer noch Staatsbetriebe. Ein wirklich privates Unternehmen müsste solche Systeme unter stärkerem Kostendruck bauen.
Und die IT der Post hat sich mit dem E-Voting-Debakel auch nicht gerade empfohlen.",vergiss beid immer staatsbetriebe wirklich privat unternehmen müsste systeme stark kostendruck bauen it post e voting debakel gerade empfehlen,,,,,,,,,,,,,,,,,,,"{'Vergiss': 0.16, 'nicht': 0, 'Die': 0.07, 'beiden': 0.09, 'sind': 0.07, 'immer': 0, 'noch': 0.07, 'Staatsbetriebe': 0, 'Ein': 0.07, 'wirklich': 0, 'privates': 0, 'Unternehmen': 0.09, 'müsste': 0.25, 'solche': 0.23, 'Systeme': 0.23, 'unter': 0.3, 'stärkerem': 0, 'Kostendruck': 0.085, 'bauen': 0.19, 'Und': 1.0, 'die': 0.07, 'IT': 0.14, 'der': 0.07, 'Post': 0.12, 'hat': 0, 'sich': 0, 'mit': 0.06, 'dem': 0.125, 'E-Voting-Debakel': 0, 'auch': 0, 'gerade': 0, 'empfohlen': 0}",negative,"[0.07903072, 0.89327824, 0.027690962]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @JupiterKallisto: Nochmal zum mitschreiben, @GrueneCH:

Woher kommt das Geld für die Beschaffung neuer #Kampfflugzeuge?

▶️ Aus dem orde…",nochmal mitschreiben woher kommen geld beschaffung neu kampfflugzeuge orde,,,,,,,,,,,,,,,,,,,,,,"{'Nochmal': 0.15, 'zum': 0.105, 'mitschreiben': 0.145, 'Woher': 0.645, 'kommt': 0, 'das': 0, 'Geld': 0.42, 'für': 0.24, 'die': 0.12, 'Beschaffung': 0.26, 'neuer': 0, 'Kampfflugzeuge': 0, '▶': 0, '️': 0, 'Aus': 0, 'dem': 0, 'orde': 0, '…': 0}",neutral,"[0.8798968, 0.09874621, 0.021356925]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@MarcelColomb @vincenz_munger Der Staat bestimmt die Ressource Arbeit nicht, was Vorrausstzung für die Planwirtschaft ist. Ob die Firma dann aber die jeweiligen, verfügbaren Personen anwerben kann, hängt vom Angebot ab, ist also marktwirtschaftlich. Die Migration entspannt diesen inländischen Markt nur.",staat bestimmen ressource arbeit vorrausstzung planwirtschaft firma jeweilig verfügbar personen anwerben hängen angebot ab marktwirtschaftlich migration entspannen inländisch markt,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.03, 'Staat': 0.09, 'bestimmt': 0, 'die': 0.03, 'Ressource': 0.08, 'Arbeit': 0, 'nicht': 0.03, 'was': 0, 'Vorrausstzung': 0, 'für': 0.16, 'Planwirtschaft': 1.0, 'ist': 0.03, 'Ob': 0, 'Firma': 0.08, 'dann': 0.04, 'aber': 0, 'jeweiligen': 0.03, 'verfügbaren': 0.04, 'Personen': 0, 'anwerben': 0.07, 'kann': 0.08, 'hängt': 0, 'vom': 0.03, 'Angebot': 0.05, 'ab': 0, 'also': 0, 'marktwirtschaftlich': 0.525, 'Die': 0.03, 'Migration': 0.06, 'entspannt': 0, 'diesen': 0.02, 'inländischen': 0.07, 'Markt': 0.05, 'nur': 0.02}",positive,"[0.11929559, 0.014156007, 0.8665484]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@PhilippSchnbch1 @ZStadtfux @kuraikari @MFrauchigerSVP @russo_lf Stimmt absolut. Nur sind Daten bei vielen digitalen Services heute die Währung Nr. 1, entsprechend bekommen sie mit fortschreitender Digitalisierung eine höhere Bedeutung.
Aber ja: Die Digitalisierung hat auch noch dutzende andere Facetten 🙃",stimmen absolut daten digital services heute währung nr entsprechen bekommen fortschreitend digitalisierung hoch bedeutung ja digitalisierung dutzende facetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Stimmt': 0.13, 'absolut': 0.03, 'Nur': 0, 'sind': 0, 'Daten': 0.13, 'bei': 0, 'vielen': 0.04, 'digitalen': 0.09, 'Services': 0.1, 'heute': 0.09, 'die': 0.04, 'Währung': 0.06, 'Nr.': 0, '1': 0, 'entsprechend': 0.21, 'bekommen': 0, 'sie': 0, 'mit': 0.37, 'fortschreitender': 0, 'Digitalisierung': 0, 'eine': 0.02, 'höhere': 0, 'Bedeutung': 0, 'Aber': 0.1, 'ja': 0.06, 'Die': 0.04, 'hat': 0, 'auch': 0.06, 'noch': 0, 'dutzende': 0, 'andere': 0, 'Facetten': 0.09}",positive,"[0.008982187, 0.009712555, 0.9813053]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @adfichter: Das klare Nein zur #eID zeigt: Ein differenzierter und aufgeklärter Diskurs über die Digitalisierung ist in der 🇨🇭 möglich.…,klaren nein eid zeigen differenziert aufgeklärt diskurs digitalisierung möglich,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.18, 'klare': 0, 'Nein': 0.06, 'zur': 0.11499999999999999, 'eID': 0.07, 'zeigt': 0, 'Ein': 0.23, 'differenzierter': 0.1, 'und': 0.08, 'aufgeklärter': 0.29, 'Diskurs': 0.42, 'über': 0, 'die': 0.18, 'Digitalisierung': 0, 'ist': 0.82, 'in': 0.51, 'der': 0.18, '🇨': 0, '🇭': 0, 'möglich': 0, '…': 0}",positive,"[0.21549393, 0.010609709, 0.7738964]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die Schweiz schleicht bei der Digitalisierung übrigens nicht, weil wir jetzt einmal über die Datenhoheit staatlicher Identitäten abstimmen. Sondern weil wir jahrelang über Zukunftechnologien wie 5G diskuttieren müssen. https://t.co/S3NE0F0JZe",schweiz schleichen digitalisierung übrigens datenhoheit staatlich identitäten abstimmen jahrelang zukunftechnologien g diskuttieren müssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Schweiz': 0.14, 'schleicht': 0, 'bei': 0, 'der': 0.03, 'Digitalisierung': 0, 'übrigens': 0.03, 'nicht': 0.23, 'weil': 0.01, 'wir': 0, 'jetzt': 0.04, 'einmal': 0, 'über': 0, 'die': 0.03, 'Datenhoheit': 0.04, 'staatlicher': 0.03, 'Identitäten': 0.04, 'abstimmen': 0, 'Sondern': 0, 'jahrelang': 0.025, 'Zukunftechnologien': 0.025, 'wie': 0, '5': 0, 'G': 0, 'diskuttieren': 0.03, 'müssen': 0.015}",neutral,"[0.6912131, 0.2665057, 0.042281244]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @adfichter: ""Sind Sie gegen die eID? Also sind Sie gegen die DIGITALISIERUNG?!"" https://t.co/tLbnKAeiUM",eid digitalisierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sind': 0.53, 'Sie': 0, 'gegen': 1.0, 'die': 0.52, 'eID': 0.15, 'Also': 0, 'sind': 0.53, 'DIGITALISIERUNG': 1.0}",neutral,"[0.8278702, 0.08261435, 0.08951556]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@WohlgensingerN Verkehr und Digitalisierung. Ists auch während Corona.,verkehr digitalisierung ists corona,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Verkehr': 0, 'und': 1.0, 'Digitalisierung': 0, 'Ists': 0, 'auch': 0.22, 'während': 0, 'Corona': 0.06}",neutral,"[0.6007, 0.0054708337, 0.3938291]",,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"@ZStadtfux @nicolebarandun Impfstrategie, Pandemievorbereitung (keine Schutzmaterialien) , Kommunikation (z.B. falsche Zahlen) , Digitalisierung (z. B. Fax-Geräte, Probleme mit COVID-App), usw.",impfstrategie pandemievorbereitung schutzmaterialien kommunikation z b falsch zahlen digitalisierung z b fax geräte probleme covid app usw,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Impfstrategie': 0.09, 'Pandemievorbereitung': 0, 'keine': 0, 'Schutzmaterialien': 0.025, 'Kommunikation': 0.58, 'z.B.': 0, 'falsche': 0.69, 'Zahlen': 0.15, 'Digitalisierung': 0, 'z.': 0, 'B.': 0, 'Fax-Geräte': 0.11, 'Probleme': 0.38, 'mit': 0.25, 'COVID-App': 0, 'usw.': 0}",negative,"[0.25420836, 0.56752574, 0.17826596]",,,,,,,,,,,,,,,,negative
50.0,25.0,28.0,-0.15,negative,"Neben allem schlechtem, was #Corona mit sich bringt: Die #Digitalisierung macht endlich Quantensprünge. In Gemeinden und Firmen treffen sich Kommissionen über @Skype, der #ÖV ist wegen Homeoffice deutlich entlastet, etc. Hoffentlich nicht nur temporär. 

#DasHalbvolleGlas",neben schlecht corona bringen digitalisierung endlich quantensprünge gemeinden firmen treffen kommissionen öv wegen homeoffice deutlich entlasten etc hoffentlich temporär dashalbvolleglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Neben': 0, 'allem': 0, 'schlechtem': 1.0, 'was': 0, 'Corona': 0.11, 'mit': 0.18, 'sich': 0, 'bringt': 0.21, 'Die': 0.03, 'Digitalisierung': 1.0, 'macht': 0, 'endlich': 0, 'Quantensprünge': 0, 'In': 0.02, 'Gemeinden': 0.03, 'und': 0.03, 'Firmen': 0.03, 'treffen': 0, 'Kommissionen': 0, 'über': 0, 'der': 0.03, 'ÖV': 0, 'ist': 0.04, 'wegen': 0.03, 'Homeoffice': 0, 'deutlich': 0, 'entlastet': 0.09, 'etc.': 0, 'Hoffentlich': 0.07, 'nicht': 0.02, 'nur': 0.02, 'temporär': 0.05, 'DasHalbvolleGlas': 0}",positive,"[0.026412677, 0.40302253, 0.57056487]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"@FrankiGugliotta @BDPSchweiz @LandoltMartin @kuendigung_nein Innerhalb der EU, genau. Da sind wir aber nicht Mitglied.
Unser Verhältniss ist primär ein wirtschaftliches, kein ideologisches. Ansonsten bitte so ehrlich sein und den EU-Beitritt fordern.",innerhalb eu genau mitglied verhältniss primär wirtschaftlich ideologisch ansonsten bitte ehrlich eu beitreten fordern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Innerhalb': 0, 'der': 0.05, 'EU': 0, 'genau': 0, 'Da': 0, 'sind': 0.46, 'wir': 0, 'aber': 0.6, 'nicht': 0.17, 'Mitglied': 1.0, 'Unser': 0.15, 'Verhältniss': 0, 'ist': 0.12, 'primär': 0, 'ein': 0.02, 'wirtschaftliches': 0.06, 'kein': 0, 'ideologisches': 0, 'Ansonsten': 0.3, 'bitte': 0, 'so': 0, 'ehrlich': 0, 'sein': 0, 'und': 0.03, 'den': 0.05, 'EU-Beitritt': 0.12, 'fordern': 0}",negative,"[0.44148678, 0.47108248, 0.08743079]",,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Da wären die Kirchensteuern und Gelder der Entwicklungshilfe wohl mal besser für wohltätige Zwecke statt in den Abstimmungskampf geflossen.#kovi #abst20,kirchensteuern gelder entwicklungshilfe wohl mal gut wohltätig zwecke statt abstimmungskampf fließen kovi abst20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Da': 0, 'wären': 0.14, 'die': 0.18, 'Kirchensteuern': 0.09, 'und': 0.09, 'Gelder': 0, 'der': 0.18, 'Entwicklungshilfe': 0.11, 'wohl': 0, 'mal': 0, 'besser': 0.12, 'für': 0.09, 'wohltätige': 0.1, 'Zwecke': 0.08, 'statt': 0.195, 'in': 0.16, 'den': 0.18, 'Abstimmungskampf': 0.2, 'geflossen.#kovi': 0.245, 'abst20': 0.35}",negative,"[0.23996648, 0.6800384, 0.07999518]",,,,,,,,,,positive
