answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,sentiment_tb
100.0,100.0,100.0,1.0,neutral,RT @adfichter: Das klare Nein zur #eID zeigt: Ein differenzierter und aufgeklärter Diskurs über die Digitalisierung ist in der 🇨🇭 möglich.…,klaren nein eid zeigen differenziert aufgeklärt diskurs digitalisierung möglich,,,,,,,,,,"{'Das': 0.18, 'klare': 0, 'Nein': 0.06, 'zur': 0.11499999999999999, 'eID': 0.07, 'zeigt': 0, 'Ein': 0.23, 'differenzierter': 0.1, 'und': 0.08, 'aufgeklärter': 0.29, 'Diskurs': 0.42, 'über': 0, 'die': 0.18, 'Digitalisierung': 0, 'ist': 0.82, 'in': 0.51, 'der': 0.18, '🇨': 0, '🇭': 0, 'möglich': 0, '…': 0}",positive,"[0.21549393, 0.010609709, 0.7738964]",positive
100.0,100.0,86.0,0.7,neutral,"RT @NadiaZuerich: Medien prägt mit Wortwahl die Meinungsbildung. Spricht eine @NZZ (im ganzen Artikel !) nur von Mr. Digitalisierung, prägt…",medien prägen wortwahl meinungsbildung sprechen ganz artikel mr digitalisierung prägen,,,,,,,,,,"{'Medien': 0.17, 'prägt': 0.31, 'mit': 0.03, 'Wortwahl': 0.13, 'die': 0.06, 'Meinungsbildung': 0.115, 'Spricht': 0, 'eine': 0.09, 'im': 0, 'ganzen': 0, 'Artikel': 0.17, 'nur': 0.34, 'von': 0, 'Mr.': 0, 'Digitalisierung': 0, '…': 0}",neutral,"[0.73403555, 0.06873896, 0.19722547]",positive
75.0,100.0,86.0,0.5,neutral,RT @AndyBaldauf: Mehr Diversität heißt erfolgreichere Digitalisierung #diversity #DigitalTransformation #mindset #leadership @gd_women @Tij…,mehr diversität heißen erfolgreich digitalisierung diversity digitaltransformation mindset leadership,,,,,,,,,,"{'Mehr': 0.53, 'Diversität': 0.1, 'heißt': 0, 'erfolgreichere': 0.765, 'Digitalisierung': 0, 'diversity': 0.1, 'DigitalTransformation': 0.32, 'mindset': 0.09, 'leadership': 0.22, '…': 0}",positive,"[0.0064710253, 0.0024597961, 0.9910692]",positive
75.0,100.0,86.0,0.5666666666666667,neutral,"Bitte wählen gehen! Es ist wichtig, damit unsere Interessen im Bezug auf Digitalisierung, Vereinbarkeit &amp; Klimaschutz auf die politische Agenda kommen. Zum Beispiel Liste 19 der @glpzh für mehr Unternehmertum im Parlament:) https://t.co/1HpSx3g43a",bitte wählen gehen wichtig interessen bezug digitalisierung vereinbarkeit amp klimaschutz politische agenda kommen beispiel liste mehr unternehmertum parlament,,,,,,,,,,"{'Bitte': 0, 'wählen': 0, 'gehen': 0, 'Es': 0.02, 'ist': 0.02, 'wichtig': 0.06, 'damit': 0.03, 'unsere': 0.06, 'Interessen': 0.19, 'im': 0, 'Bezug': 0, 'auf': 0.02, 'Digitalisierung': 0, 'Vereinbarkeit': 0, 'amp': 0.16, 'Klimaschutz': 0.07500000000000001, 'die': 0.06, 'politische': 0.12, 'Agenda': 0.07, 'kommen': 0, 'Zum': 0.045, 'Beispiel': 0.03, 'Liste': 0, 'der': 0.06, 'für': 0.03, 'mehr': 0.02, 'Unternehmertum': 0.08, 'Parlament': 0.11}",positive,"[0.02539776, 0.01128559, 0.9633167]",positive
100.0,100.0,100.0,1.0,neutral,"RT @witty_works: witty works wünscht allen einen schönen Schweizer Digitaltag. Wir lieben die Digitalisierung, weil sie Beziehungen rund um…",witty works wünschen schön schweizer digitaltag lieb digitalisierung beziehungen rund,,,,,,,,,,"{'witty': 0.04, 'works': 0.03, 'wünscht': 0.08, 'allen': 0, 'einen': 0.03, 'schönen': 0, 'Schweizer': 0, 'Digitaltag': 0.035, 'Wir': 0.2, 'lieben': 1.0, 'die': 0, 'Digitalisierung': 0, 'weil': 0.41, 'sie': 0, 'Beziehungen': 0.11, 'rund': 0.06, 'um': 0.03, '…': 0}",positive,"[0.00080323144, 0.0010489584, 0.99814785]",positive
50.0,75.0,57.0,0.0,neutral,"RT @evecommerce_com: ""Wenn die Digitalisierung nicht zuoberst auf der Agenda strategisch verankert ist und vom CEO vorangetrieben wird, wir…",digitalisierung zuoberst agenda strategisch verankern ceo vorangetrieben,,,,,,,,,,"{'Wenn': 0, 'die': 0.06, 'Digitalisierung': 0, 'nicht': 0.88, 'zuoberst': 0.06, 'auf': 0, 'der': 0.06, 'Agenda': 0.08, 'strategisch': 0, 'verankert': 0.12, 'ist': 0.22, 'und': 0.12, 'vom': 0.06, 'CEO': 0.06, 'vorangetrieben': 0.07, 'wird': 0, 'wir': 0, '…': 0}",positive,"[0.13261506, 0.034252286, 0.8331327]",neutral
50.0,75.0,57.0,0.0,neutral,RT @comboeuf: Meine Gedanken zu Work-Think-Life Balance und ein Plädoyer für etwas mehr Besonnenheit bei Digitalisierungsinitiativen...✊ ht…,gedanken work think life balance plädoyer mehr besonnenheit digitalisierungsinitiativen ht,,,,,,,,,,"{'Meine': 0.1, 'Gedanken': 0.35, 'zu': 0, 'Work-Think-Life': 0, 'Balance': 0.08, 'und': 0.14, 'ein': 0, 'Plädoyer': 0.3, 'für': 0.09, 'etwas': 0, 'mehr': 0.1, 'Besonnenheit': 0.19, 'bei': 0, 'Digitalisierungsinitiativen': 0.55, '...': 0, 'ht': 1.0, '…': 0}",positive,"[0.04813684, 0.01946178, 0.93240136]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @csrdiethelm: Gesucht: Führungsfrauen im Bereich Digitalisierung, die einem Mädchen am Zukunftstag Einblick geben in ihren Arbeitsalltag…",suchen führungsfrauen bereich digitalisierung mädchen zukunftstag einblick geben arbeitsalltag,,,,,,,,,,"{'Gesucht': 0, 'Führungsfrauen': 0.18, 'im': 0, 'Bereich': 0, 'Digitalisierung': 0, 'die': 0.15, 'einem': 0, 'Mädchen': 0.14, 'am': 0, 'Zukunftstag': 0.065, 'Einblick': 0.14, 'geben': 0.15, 'in': 0.15, 'ihren': 0, 'Arbeitsalltag': 0.1, '…': 0}",positive,"[0.011903715, 0.0032039667, 0.98489237]",neutral
100.0,100.0,86.0,0.7,neutral,RT @comboeuf: „Bei ‚Digitalisierung‘ herrscht in praktisch allen Branchen und Chefetagen eine hohe verbale Aufgeschlossenheit. Die gleichze…,digitalisierung herrschen praktisch branchen chefetagen hoch verbal aufgeschlossenheit gleichze,,,,,,,,,,"{'„': 0, 'Bei': 0, '‚': 0, 'Digitalisierung': 0, '‘': 0, 'herrscht': 0, 'in': 0, 'praktisch': 0, 'allen': 0, 'Branchen': 0, 'und': 0, 'Chefetagen': 0, 'eine': 0, 'hohe': 0, 'verbale': 0, 'Aufgeschlossenheit': 0, 'Die': 0, 'gleichze': 0, '…': 0}",positive,"[0.008782431, 0.0016159031, 0.9896017]",positive
50.0,75.0,57.0,0.0,neutral,Worüber wir letzten Montag gesprochen haben: Digitalisierung zwischen Skepsis und Optimismus https://t.co/nVue7nj6fj,worüber letzt montag sprechen digitalisierung skepsis optimismus,,,,,,,,,,"{'Worüber': 0.635, 'wir': 0, 'letzten': 0.33, 'Montag': 0.66, 'gesprochen': 0, 'haben': 0, 'Digitalisierung': 0, 'zwischen': 0.44, 'Skepsis': 0.18, 'und': 0.13, 'Optimismus': 0.28}",neutral,"[0.52498204, 0.013892814, 0.46112514]",neutral
