answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @seilergraf: #Vaterschaftsurlaub jetzt! https://t.co/TvLgvurFu2,vaterschaftsurlaub,,,,,,,"{'Vaterschaftsurlaub': 0.75, 'jetzt': 0.33}",positive,"[0.026143553, 0.00484562, 0.9690109]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @papizeit: #Vaterschaftsurlaub: Starten wir eine Initiative? Umfrage #AvantiPapi. Was denkst du? 
https://t.co/hWo68Qc9SY http://t.co/gS…",vaterschaftsurlaub starten initiative umfrage avantipapi denken,,,,,,,"{'Vaterschaftsurlaub': 0.54, 'Starten': 0, 'wir': 0, 'eine': 0, 'Initiative': 0.17, 'Umfrage': 0, 'AvantiPapi': 0, 'Was': 0, 'denkst': 0.08, 'du': 0}",neutral,"[0.67218584, 0.023353757, 0.30446038]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Vaterschaftsurlaub Ja, aber nicht auf Kosten des kurzen Mutterschaftsurlaubs!  Bundesgericht lässt Vater abblitzen http://t.co/OfgryS5zS7",vaterschaftsurlaub ja kosten kurz mutterschaftsurlaubs bundesgericht lässt vater abblitzen,,,,,,,"{'Vaterschaftsurlaub': 0.355, 'Ja': 0, 'aber': 0.67, 'nicht': 0.21, 'auf': 0, 'Kosten': 0, 'des': 0, 'kurzen': 0.1, 'Mutterschaftsurlaubs': 0.05500000000000001, 'Bundesgericht': 0.055, 'lässt': 0, 'Vater': 0.07, 'abblitzen': 0}",positive,"[0.37786683, 0.02571978, 0.5964134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @spschweiz: Es geht doch: Auch Ständeratskommission für erleichterte Einbürgerung der 3. Generation. (Pa.Iv. von @ada_marra) https://t.c…,gehen ständeratskommission erleichtern einbürgerung generation pa iv,,,,,,,,,,"{'Es': 0, 'geht': 0, 'doch': 0, 'Auch': 0.16, 'Ständeratskommission': 0.1975, 'für': 0.71, 'erleichterte': 0, 'Einbürgerung': 1.0, 'der': 0.16, '3.': 0, 'Generation': 0.17, 'Pa': 0, 'Iv': 0.07, 'von': 0}",positive,"[0.005649575, 0.0019199111, 0.9924305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @spschweiz: Es gibt zurecht Applaus im Parlament! Nationalrat stimmt erleichterter Einbürgerung von Ausländern der 3. Generation zu. @ad…,geben zurecht applaus parlament nationalrat stimmen erleichtert einbürgerung ausländern generation,,,,,,,,,,"{'Es': 0.06, 'gibt': 0, 'zurecht': 0.11, 'Applaus': 0.09, 'im': 0, 'Parlament': 0.11, 'Nationalrat': 0.175, 'stimmt': 0, 'erleichterter': 0, 'Einbürgerung': 1.0, 'von': 0, 'Ausländern': 0.13, 'der': 0, '3.': 0, 'Generation': 0.11, 'zu': 0, '…': 0}",positive,"[0.003395865, 0.0014763343, 0.9951278]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BaGysi: Merci @ada_marra erleicherte #Einbürgerung für AusländerInnen 3. Generation. Sie gehören zu uns !,merci erleicherte einbürgerung ausländerinnen generation gehören,,,,,,,,,,"{'Merci': 0.16, 'erleicherte': 0.53, 'Einbürgerung': 0, 'für': 0.23, 'AusländerInnen': 0.27, '3.': 0, 'Generation': 0.1, 'Sie': 0, 'gehören': 0.15, 'zu': 0.06, 'uns': 0.1}",positive,"[0.03374611, 0.0040659774, 0.9621879]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"#Gleichstellung #Frauen Jetzt an e-Voting teilnehmen: Lohngleichheit, endlich https://t.co/jJqhJmtWQL via @spschweiz",gleichstellung frauen e voting teilnehmen lohngleichheit endlich via,,,,,,,,,,,,,"{'Gleichstellung': 0, 'Frauen': 0.2, 'Jetzt': 0.26, 'an': 0, 'e-Voting': 0, 'teilnehmen': 0.365, 'Lohngleichheit': 0.87, 'endlich': 0, 'via': 0.24}",neutral,"[0.56802946, 0.011653485, 0.420317]",,,,,,,,,,"{'Gleichstellung': 0, 'Frauen': 0.27, 'Jetzt': 0.21, 'an': 0, 'e-Voting': 0, 'teilnehmen': 0.2, 'Lohngleichheit': 0.33499999999999996, 'endlich': 0, 'via': 1.0}",neutral,"[0.70454067, 0.25846758, 0.036991738]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"Lohngleichheit, endlich https://t.co/jJqhJmtWQL via @spschweiz",lohngleichheit endlich via,,,,,,,,,,,,,"{'Lohngleichheit': 1.0, 'endlich': 0, 'via': 0.36}",neutral,"[0.73526573, 0.010648705, 0.25408548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @KathyRiklin: Tag der Frauen im Bundeshaus. Es gibt noch viel zu tun! Lohngleichheit, mehr Frauen in allen Gremien, Vereinbarkeit Famili…",tag frauen bundeshaus geben tun lohngleichheit mehr frauen gremien vereinbarkeit famili,,,,,,,,,,,,,"{'Tag': 0, 'der': 0.03, 'Frauen': 0.12, 'im': 0, 'Bundeshaus': 0, 'Es': 0, 'gibt': 0, 'noch': 0, 'viel': 0.11499999999999999, 'zu': 0.07, 'tun': 0.115, 'Lohngleichheit': 1.0, 'mehr': 0.29, 'in': 0.09, 'allen': 0, 'Gremien': 0, 'Vereinbarkeit': 0, 'Famili': 0.1, '…': 0}",positive,"[0.0012678443, 0.000992009, 0.99774015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @claufriedl: Massnahmen zur Lohngleichheit im Gleichstellungsgesetz: dort wo es sehr rot ist, sitzt die SVP, dort wo es löchrig rot ist,…",massnahmen lohngleichheit gleichstellungsgesetz rot sitzen svp löchrig rot,,,,,,,,,,,,,"{'Massnahmen': 0.53, 'zur': 0.02, 'Lohngleichheit': 0.32, 'im': 0, 'Gleichstellungsgesetz': 0.0925, 'dort': 0, 'wo': 0.02, 'es': 0.03, 'sehr': 0.05, 'rot': 0, 'ist': 0.03, 'sitzt': 0.03, 'die': 0.02, 'SVP': 0, 'löchrig': 0, '…': 0}",positive,"[0.050830625, 0.024444984, 0.9247244]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,#Gleichstellungsgesetz Ein Schritt zur Lohngleichheit geschafft!Nationalrat behebt die letzte Differenz und verhilft so dem Minireförmchen zum Durchbruch. Grössere Unternehmen sind verpflichtet Lohnanalysen durchzuführen gegen den erbitterten Widerstand von rechts.,gleichstellungsgesetz schritt lohngleichheit schaffen nationalrat beheben letzte differenz verhelfen minireförmchen durchbruch grössere unternehmen verpflichten lohnanalysen durchführen erbitterten widerstehen rechts,,,,,,,,,,,,,"{'Gleichstellungsgesetz': 0.4525, 'Ein': 0.25, 'Schritt': 1.0, 'zur': 0.03, 'Lohngleichheit': 0.5449999999999999, 'geschafft': 0.38, 'Nationalrat': 0.055, 'behebt': 0, 'die': 0.02, 'letzte': 0.06, 'Differenz': 0.08, 'und': 0.05, 'verhilft': 0, 'so': 0, 'dem': 0.03, 'Minireförmchen': 0.02, 'zum': 0.03, 'Durchbruch': 0, 'Grössere': 0, 'Unternehmen': 0, 'sind': 0.07, 'verpflichtet': 0, 'Lohnanalysen': 0, 'durchzuführen': 0, 'gegen': 0.05, 'den': 0.02, 'erbitterten': 0.04, 'Widerstand': 0.05, 'von': 0.02, 'rechts': 0.03}",positive,"[0.03414205, 0.013811149, 0.9520468]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,negative,RT @spschweiz: Lohngleichheit: die rechtsbürgerliche Mehrheit des Nationalrats ignoriert den Druck der Strasse und hält an ihren minimalist…,lohngleichheit rechtsbürgerliche mehrheit nationalrats ignorieren druck strasse halten minimalist,,,,,,,,,,,,,"{'Lohngleichheit': 0.49, 'die': 0.02, 'rechtsbürgerliche': 0, 'Mehrheit': 0.16, 'des': 0, 'Nationalrats': 0.055, 'ignoriert': 0, 'den': 0.02, 'Druck': 0.05, 'der': 0.02, 'Strasse': 0, 'und': 0.07, 'hält': 0, 'an': 0, 'ihren': 0, 'minimalist': 0.09, '…': 0}",neutral,"[0.82593054, 0.044942144, 0.12912734]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,Lohngleichheit: Eine zahnlose Vorlage wird weiter verschlechtert | SP Schweiz | https://t.co/5GyRgwmIhk,lohngleichheit zahnlos vorlage weit verschlechtern sp schweiz,,,,,,,,,,,,,"{'Lohngleichheit': 0.7949999999999999, 'Eine': 0, 'zahnlose': 0.46, 'Vorlage': 0.29, 'wird': 0, 'weiter': 0.29, 'verschlechtert': 0, 'SP': 0.1, 'Schweiz': 0.08}",negative,"[0.0062478813, 0.979702, 0.0140501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,#Lohndiskriminierung : Der Nationalrat tritt deutlich mit 107:85?auf die Änderung des Gleichstellungsgestz ein. Es geht also mit einem Gänseschrittchen in Richtung #Lohngleichheit,lohndiskriminierung nationalrat tritt deutlich änderung gleichstellungsgestz gehen gänseschrittchen richtung lohngleichheit,,,,,,,,,,,,,"{'Lohndiskriminierung': 0.305, 'Der': 0.17, 'Nationalrat': 0.195, 'tritt': 0, 'deutlich': 0, 'mit': 0.08, '107:85?auf': 0, 'die': 0.17, 'Änderung': 0, 'des': 0, 'Gleichstellungsgestz': 0.28500000000000003, 'ein': 0.05, 'Es': 0, 'geht': 0.12, 'also': 0, 'einem': 0.05, 'Gänseschrittchen': 0.17, 'in': 0.07, 'Richtung': 0.19, 'Lohngleichheit': 0.49}",positive,"[0.38958803, 0.12177121, 0.4886408]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @FWasserfallen: Les femmes sont dans la rue! #Lohngleichheitjetzt @nmasshardt @minlimarti https://t.co/xTjYGy6dHE,les femmes sont dans la rue lohngleichheitjetzt,,,,,,,,,,,,,"{'Les': 0.03, 'femmes': 0.06, 'sont': 0.03, 'dans': 0.02, 'la': 0.03, 'rue': 0, 'Lohngleichheitjetzt': 0}",neutral,"[0.6849936, 0.097916715, 0.2170897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @nmasshardt: #Gleichstellung jetzt! Hier das Manifest unterschreiben: https://t.co/RiACTkdQPR   Endlich #Lohngleichheit, Anerkennung all…",gleichstellung manifest unterschreiben endlich lohngleichheit anerkennung all,,,,,,,,,,,,,"{'Gleichstellung': 0.35, 'jetzt': 0.06, 'Hier': 0.07, 'das': 0, 'Manifest': 0.1, 'unterschreiben': 0.08, 'Endlich': 0.6, 'Lohngleichheit': 0, 'Anerkennung': 1.0, 'all': 0.27, '…': 0}",positive,"[0.008675948, 0.0022254917, 0.98909855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,#1mai2018 in Schaffhausen. Das Rednerinnenpult gehört den Kindergärtnerinnen Doris Klingler und Elisabeth Leuzinger: #Lohngleichheit. Punkt. Schluss https://t.co/oCoFjuLiRF,1mai2018 schaffhausen rednerinnenpult hören kindergärtnerinnen doris klingler elisabeth leuzinger lohngleichheit punkt schluss,,,,,,,,,,,,,"{'1mai2018': 0.25, 'in': 0.04, 'Schaffhausen': 0.1, 'Das': 0.07, 'Rednerinnenpult': 0, 'gehört': 0, 'den': 0.07, 'Kindergärtnerinnen': 0.105, 'Doris': 0.08, 'Klingler': 0.11, 'und': 0.11, 'Elisabeth': 0.1, 'Leuzinger': 0.3, 'Lohngleichheit': 0.85, 'Punkt': 0, 'Schluss': 0.32}",positive,"[0.0013832388, 0.00086048595, 0.9977563]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,positive,Danke Doris Kleck für diesen guten Artikel zur Lohngleichheit: https://t.co/7sjGpQjBoC,danke doris kleck gut artikel lohngleichheit,,,,,,,,,,,,,"{'Danke': 0, 'Doris': 0.09, 'Kleck': 0.09, 'für': 0.21, 'diesen': 0.13, 'guten': 0.33, 'Artikel': 1.0, 'zur': 0, 'Lohngleichheit': 0.525}",positive,"[0.014600963, 0.0017316607, 0.9836674]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"RT @David_Stampfli: Jene, die für ein #Burkaverbot sind, um ""die Frauen zu schützen"", und jene, die gegen #Lohngleichheit sind, das sind di…",jen burkaverbot frauen schützen jen lohngleichheit di,,,,,,,,,,,,,"{'Jene': 0.41, 'die': 0.07, 'für': 0, 'ein': 0, 'Burkaverbot': 0.08, 'sind': 0.12, 'um': 0.04, 'Frauen': 0.08, 'zu': 0.05, 'schützen': 0, 'und': 0.13, 'jene': 0.41, 'gegen': 1.0, 'Lohngleichheit': 0, 'das': 0, 'di': 0, '…': 0}",neutral,"[0.43128887, 0.3627356, 0.20597559]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @spschweiz: 25 Jahre später ist der #Frauenstreik noch immer aktuell! #Lohngleichheit @FemmesSPFrauen https://t.co/rjIm0lClgf https://t.…,jahre spät frauenstreik immer aktuell lohngleichheit,,,,,,,,,,,,,"{'Jahre': 0.1, 'später': 0.08, 'ist': 0.11, 'der': 0.11, 'Frauenstreik': 0.13, 'noch': 0.13, 'immer': 0, 'aktuell': 0, 'Lohngleichheit': 0.645}",positive,"[0.007255918, 0.0014504446, 0.9912936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Lohngleichheit wird aus dem #Legislaturprogramm mit 91:89 gestrichen. rfüllung Verfassung nach 35 Jahren Gleichstellung ein frommer Wunsch.,lohngleichheit legislaturprogramm streichen rfüllung verfassung jahren gleichstellung fromm wunsch,,,,,,,,,,,,,"{'Lohngleichheit': 0.46, 'wird': 0, 'aus': 0, 'dem': 0.05, 'Legislaturprogramm': 0, 'mit': 0.13, '91:89': 0, 'gestrichen': 0, 'rfüllung': 0, 'Verfassung': 0.16, 'nach': 0.05, 'Jahren': 0.07, 'Gleichstellung': 0.12, 'ein': 0, 'frommer': 0, 'Wunsch': 0.08}",negative,"[0.0053198542, 0.9876978, 0.0069823777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,#Steuersenkung für die Reichsten unter dem Deckmantel der Familienförderung. Nein -zum ##Steuerbschiss https://t.co/rujrHMG07K,steuersenkung reich deckmantel familienförderung nein steuerbschiss,,,,,,,,,,,,,,,,"{'Steuersenkung': 0.11, 'für': 0.09, 'die': 0.21, 'Reichsten': 0.07, 'unter': 0.07, 'dem': 0.605, 'Deckmantel': 0, 'der': 0.21, 'Familienförderung': 0.11000000000000001, 'Nein': 1.0, '-zum': 0.21, 'Steuerbschiss': 0.175}",positive,"[0.33252046, 0.18986101, 0.47761858]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"RT @tagesanzeiger: Vergangenes Jahr verabschiedete man Steuersenkungen, die überproportional Grossunternehmen und Reiche begünstigen.
https…",vergangen jahr verabschieden steuersenkungen überproportional grossunternehmen reichen begünstigen https,,,,,,,,,,,,,,,,"{'Vergangenes': 0, 'Jahr': 0.87, 'verabschiedete': 0, 'man': 0, 'Steuersenkungen': 0.65, 'die': 0.09, 'überproportional': 0.59, 'Grossunternehmen': 0, 'und': 0.1, 'Reiche': 0.13, 'begünstigen': 0, 'https': 0.24, '…': 0}",negative,"[0.2153503, 0.7759917, 0.00865803]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,25.0,57.0,-0.1,neutral,Der #Kt SH unterstützt die SVP Motion zum NFA. Er macht sich damit lächerlich! Trotz Sparpaketen will er in Zukunft weniger Finanzausgleich,kt sh unterstützen svp motion nfa lächerlich trotzen sparpaketen zukunft wenig finanzausgleich,,,,,,,,,,,,,,,,,,,"{'Der': 0.07, 'Kt': 0.02, 'SH': 0.01, 'unterstützt': 0.04, 'die': 0.07, 'SVP': 0, 'Motion': 0.01, 'zum': 0.07, 'NFA': 0.01, 'Er': 0, 'macht': 0, 'sich': 0.02, 'damit': 0.12, 'lächerlich': 0, 'Trotz': 0.06999999999999999, 'Sparpaketen': 0.09, 'will': 0, 'er': 0, 'in': 0.12, 'Zukunft': 0.18, 'weniger': 0, 'Finanzausgleich': 0.49}",negative,"[0.01387979, 0.9690607, 0.0170596]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
