answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @kanton_bern: Wollen Sie Ihr #Elektroauto laden? Ab sofort gibt es bei den Verkehrsprüfzentren des Strassenverkehrsamts in @Bern_Stadt @…,elektroauto laden ab sofort geben verkehrsprüfzentren strassenverkehrsamts,,,,,,,,,,,,,,,,,,,"{'Wollen': 0.11, 'Sie': 0, 'Ihr': 0, 'Elektroauto': 0.08, 'laden': 0, 'Ab': 0, 'sofort': 0, 'gibt': 0, 'es': 0, 'bei': 0, 'den': 0.37, 'Verkehrsprüfzentren': 0.6425000000000001, 'des': 0, 'Strassenverkehrsamts': 0.255, 'in': 0.71, '…': 0}",neutral,"[0.7587338, 0.018093659, 0.2231725]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @KlimaAllianzCH: #Landwirtschaft als Verantwortliche für die globale Erhitzung? Mit dem #PrixClimat zeigen wir auf, dass viele Bäuerinne…",landwirtschaft verantwortlich global erhitzung prixclimat zeigen bäuerinne,,,,,,,,,,,,,,,,,,,,,,"{'Landwirtschaft': 1.0, 'als': 0.51, 'Verantwortliche': 0.31, 'für': 0.27, 'die': 0.24, 'globale': 0, 'Erhitzung': 0, 'Mit': 0.78, 'dem': 0.24, 'PrixClimat': 0.51, 'zeigen': 0.19, 'wir': 0, 'auf': 0, 'dass': 0.16, 'viele': 0, 'Bäuerinne': 0, '…': 0}",neutral,"[0.9591132, 0.01716789, 0.023718942]",neutral
50.0,75.0,57.0,0.0,neutral,"RT @danielbuetler: Die offizielle Statistik zählt viel zu wenige ausländische Arbeitskräfte in der #Landwirtschaft . Ein Versuch, die korre…",offizielle statistik zählen wenig ausländische arbeitskräfte landwirtschaft versuch korre,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'offizielle': 0.16, 'Statistik': 0.32, 'zählt': 0, 'viel': 0, 'zu': 0.04, 'wenige': 0.21, 'ausländische': 0.26, 'Arbeitskräfte': 0, 'in': 0.9, 'der': 0.07, 'Landwirtschaft': 1.0, 'Ein': 0, 'Versuch': 0.09, 'die': 0.07, 'korre': 0, '…': 0}",neutral,"[0.85372776, 0.072593674, 0.0736786]",neutral
100.0,100.0,86.0,0.7,neutral,"Sich an die Folgen des Klimawandels anzupassen ist wichtig, gerade für die Landwirtschaft. Doch die Ursachen bekämpfen ist langfristig günstiger als Pflästerlipolitik. https://t.co/puwyXnv5HT",folgen klimawandels anpassen wichtig gerade landwirtschaft ursachen bekämpfen langfristig günstig pflästerlipolitik,,,,,,,,,,,,,,,,,,,,,,"{'Sich': 0, 'an': 0, 'die': 0.02, 'Folgen': 0, 'des': 0, 'Klimawandels': 0.175, 'anzupassen': 0, 'ist': 0.03, 'wichtig': 0.54, 'gerade': 0, 'für': 1.0, 'Landwirtschaft': 1.0, 'Doch': 0.11, 'Ursachen': 0.07, 'bekämpfen': 0, 'langfristig': 0.025, 'günstiger': 0.07, 'als': 0, 'Pflästerlipolitik': 0}",positive,"[0.00890014, 0.0017189337, 0.98938096]",positive
50.0,75.0,57.0,0.0,neutral,"RT @Tierwohl_JA: Heute Abend findet unser Podium zum Thema ""Wie weiter in der Schweizer Landwirtschaft"" statt. Mit dabei: Alexandra Gavilan…",heute abend finden podium thema weit schweizer landwirtschaft statt dabei alexandra gavilan,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0, 'Abend': 0, 'findet': 0, 'unser': 0.15, 'Podium': 0.14, 'zum': 0.055, 'Thema': 0, 'Wie': 0, 'weiter': 0, 'in': 0.07, 'der': 0.05, 'Schweizer': 0.14, 'Landwirtschaft': 0.16, 'statt': 0.1, 'Mit': 0.83, 'dabei': 0, 'Alexandra': 0.47, 'Gavilan': 0.39, '…': 0}",positive,"[0.21759154, 0.010542731, 0.7718658]",neutral
50.0,75.0,57.0,0.0,neutral,RT @KleinbauernVKMB: «Der ökologische Umbau der Schweizer Landwirtschaft ist auch ohne die beiden Agrarinitiativen möglich. Was es hingegen…,ökologisch umbau schweizer landwirtschaft beid agrarinitiativen möglich hingegen,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Der': 0, 'ökologische': 0, 'Umbau': 0, 'der': 0, 'Schweizer': 0, 'Landwirtschaft': 0, 'ist': 0, 'auch': 0, 'ohne': 0, 'die': 0, 'beiden': 0, 'Agrarinitiativen': 0, 'möglich': 0, 'Was': 0, 'es': 0, 'hingegen': 0, '…': 0}",positive,"[0.31981137, 0.016940722, 0.6632479]",neutral
50.0,75.0,57.0,0.0,neutral,Die Debatte über eine ökologische Landwirtschaft wird weitergehen. https://t.co/SRXfTCXHyN @KleinbauernVKMB https://t.co/gjKBfrjcGs,debatte ökologisch landwirtschaft weitergehen,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.19, 'Debatte': 0.52, 'über': 0, 'eine': 0, 'ökologische': 0, 'Landwirtschaft': 0, 'wird': 0.17, 'weitergehen': 0.3}",positive,"[0.009569054, 0.0016684078, 0.98876256]",neutral
50.0,75.0,57.0,0.0,neutral,RT @KleinbauernVKMB: Trotz der Niederlage heute ist unbestritten: Der Einsatz von Pestiziden muss runter und die Landwirtschaft ökologische…,trotzen niederlage heute unbestritten einsatz pestiziden runter landwirtschaft ökologisch,,,,,,,,,,,,,,,,,,,,,,"{'Trotz': 0.13, 'der': 0.16, 'Niederlage': 0.13, 'heute': 0.05, 'ist': 0.03, 'unbestritten': 0.17, 'Der': 0.16, 'Einsatz': 0, 'von': 0, 'Pestiziden': 0.31, 'muss': 0, 'runter': 0, 'und': 1.0, 'die': 0.16, 'Landwirtschaft': 0.83, 'ökologische': 0.67, '…': 0}",neutral,"[0.48136383, 0.28878966, 0.22984645]",neutral
50.0,75.0,57.0,0.0,negative,"RT @SZ: Gleich zwei Volksinitiativen wollen, dass die Schweizer Landwirtschaft weniger Pestizide einsetzt. Der Abstimmungskampf ist ungewöh…",gleichen zwei volksinitiativen schweizer landwirtschaft wenig pestizide einsetzen abstimmungskampf ungewöh,,,,,,,,,,,,,,,,,,,,,,"{'Gleich': 0, 'zwei': 0.22, 'Volksinitiativen': 0.47, 'wollen': 0.85, 'dass': 0, 'die': 0.15, 'Schweizer': 0.99, 'Landwirtschaft': 1.0, 'weniger': 0.36, 'Pestizide': 0.77, 'einsetzt': 0, 'Der': 0.15, 'Abstimmungskampf': 0.255, 'ist': 0.09, 'ungewöh': 0.1, '…': 0}",positive,"[0.31331366, 0.050207414, 0.63647896]",neutral
50.0,75.0,71.0,0.15,neutral,"Ein Bauer warnt vor einer „Preistreiber-Initiative“ und fordert gleichzeitig bessere Preise 🤔
Solange eine Mehrheit der Bauern gegen eine ökologischere Landwirtschaft ankämpfen, müssen sich die Agrarkonzerne nicht selber exponieren. https://t.co/Pe2BEuBlDg",bauer warnen preistreiber initiative fordern gleichzeitig gut preise solange mehrheit bauern ökologischere landwirtschaft ankämpfen müssen agrarkonzerne selber exponieren,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.08, 'Bauer': 0, 'warnt': 0.07, 'vor': 0, 'einer': 0, '„': 0, 'Preistreiber-Initiative': 0, '“': 0, 'und': 0, 'fordert': 0, 'gleichzeitig': 0, 'bessere': 0, 'Preise': 0, '🤔': 0, 'Solange': 0, 'eine': 0, 'Mehrheit': 0, 'der': 0, 'Bauern': 0, 'gegen': 0, 'ökologischere': 0, 'Landwirtschaft': 0, 'ankämpfen': 0, 'müssen': 0, 'sich': 0, 'die': 0, 'Agrarkonzerne': 0, 'nicht': 0, 'selber': 0, 'exponieren': 0}",neutral,"[0.71349216, 0.08262694, 0.20388094]",neutral
100.0,100.0,86.0,0.7,neutral,"""Agrarkonzerne haben grosses Interesse daran, dass Kritik an der Agrarpolitik als Bauernbashing wahrgenommen wird. Denn solange eine Mehrheit der Bauern gegen eine ökologischere Landwirtschaft ankämpft, müssen sich die Konzerne nicht selber exponieren.“ https://t.co/THoCzgjCrD",agrarkonzerne grosses interesse daran kritik agrarpolitik bauernbashing wahrnehmen solange mehrheit bauern ökologischere landwirtschaft ankämpfen müssen konzerne selber exponieren,,,,,,,,,,,,,,,,,,,,,,"{'Agrarkonzerne': 0.07, 'haben': 0.08499999999999999, 'grosses': 0, 'Interesse': 0, 'daran': 0.08, 'dass': 0, 'Kritik': 0, 'an': 0, 'der': 0.06, 'Agrarpolitik': 0.05500000000000001, 'als': 0.04, 'Bauernbashing': 0.065, 'wahrgenommen': 0.05, 'wird': 0, 'Denn': 0, 'solange': 0, 'eine': 0, 'Mehrheit': 0.06, 'Bauern': 0.07, 'gegen': 0.05, 'ökologischere': 0.06, 'Landwirtschaft': 0.08, 'ankämpft': 0, 'müssen': 0.08499999999999999, 'sich': 0, 'die': 0.06, 'Konzerne': 0.1, 'nicht': 0.09, 'selber': 0, 'exponieren': 0.16, '“': 0}",neutral,"[0.52885646, 0.09725833, 0.3738852]",positive
50.0,75.0,57.0,0.0,neutral,"RT @WWF_Schweiz: Ein konkreter Bereich, um die Pestizid-Abhängigkeit der Schweizer Landwirtschaft zu reduzieren, wäre die Ausbildung: ""Die…",konkret bereich pestizid abhängigkeit schweizer landwirtschaft reduzieren ausbildung,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.05, 'konkreter': 0, 'Bereich': 0.15, 'um': 0.05, 'die': 0.39, 'Pestizid-Abhängigkeit': 0.12, 'der': 0.39, 'Schweizer': 0.15, 'Landwirtschaft': 0.18, 'zu': 0.07, 'reduzieren': 0.15000000000000002, 'wäre': 0.11, 'Ausbildung': 0.59, 'Die': 0.39, '…': 0}",positive,"[0.25211522, 0.049739722, 0.69814503]",neutral
50.0,75.0,57.0,0.0,neutral,Vergiftete Debatte über die Landwirtschaft: Ein Beitrag der Rundschau über die Brandstifter und Betroffene. https://t.co/EWKy17V7MN,vergiften debatte landwirtschaft beitrag rundschau brandstifter betroffen,,,,,,,,,,,,,,,,,,,,,,"{'Vergiftete': 1.0, 'Debatte': 1.0, 'über': 0, 'die': 0.07, 'Landwirtschaft': 0.47, 'Ein': 0.17, 'Beitrag': 0.24, 'der': 0.07, 'Rundschau': 0.27, 'Brandstifter': 0, 'und': 0.09, 'Betroffene': 0.13}",neutral,"[0.35477734, 0.3097319, 0.33549073]",neutral
100.0,100.0,86.0,0.7,neutral,"Die Bäuerinnen- und Konsumenten-Organisation, engagiert für eine vielfältige, ökologische und soziale Landwirtschaft. Jetzt auch auf Twitter:) https://t.co/R97DVw4Vuh",bäuerinnen konsumenten organisation engagieren vielfältig ökologisch soziale landwirtschaft twitter,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.53, 'Bäuerinnen-': 0, 'und': 0.18, 'Konsumenten-Organisation': 0.66, 'engagiert': 0, 'für': 0, 'eine': 0, 'vielfältige': 0.82, 'ökologische': 0.18, 'soziale': 0.16, 'Landwirtschaft': 0.88, 'Jetzt': 0.44, 'auch': 0.15, 'auf': 0.11, 'Twitter': 0.37}",positive,"[0.0012936849, 0.001055527, 0.9976508]",positive
75.0,75.0,71.0,0.3333333333333333,neutral,"RT @GrueneCH: «Die ideale Landwirtschaft in der Schweiz produziert hochwertige Nahrungsmittel, ohne dass unsere Ökosysteme darunter leiden»…",ideale landwirtschaft schweiz produzieren hochwertige nahrungsmittel ökosysteme darunter leiden,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'ideale': 0, 'Landwirtschaft': 0, 'in': 0, 'der': 0, 'Schweiz': 0, 'produziert': 0, 'hochwertige': 0, 'Nahrungsmittel': 0, 'ohne': 0, 'dass': 0, 'unsere': 0, 'Ökosysteme': 0, 'darunter': 0, 'leiden': 0, '»': 0, '…': 0}",positive,"[0.0007610802, 0.0010955118, 0.99814343]",positive
100.0,100.0,100.0,0.85,neutral,"SonntagsZeitung Standpunkte -
Zwei Initiativen bekämpfen den Pestizideinsatz in der Schweiz und haben reale Chancen, befürwortet zu werden. Welches ist die richtige Balance zwischen Umweltschutz und Produktivität der Schweizer Landwirtschaft? https://t.co/xw61M5ShGt",sonntagszeitung standpunkte zwei initiativen bekämpfen pestizideinsatz schweiz reale chancen befürworten welch richtige balance umweltschutz produktivität schweizer landwirtschaft,,,,,,,,,,,,,,,,"{'SonntagsZeitung': 0.025, 'Standpunkte': 0, 'Zwei': 0.03, 'Initiativen': 0.04, 'bekämpfen': 0, 'den': 0.06, 'Pestizideinsatz': 0.0225, 'in': 0.12, 'der': 0.06, 'Schweiz': 0.02, 'und': 0.11, 'haben': 0.04, 'reale': 0.02, 'Chancen': 0, 'befürwortet': 0, 'zu': 0, 'werden': 0, 'Welches': 0, 'ist': 0.16, 'die': 0.06, 'richtige': 0.11, 'Balance': 0.07, 'zwischen': 0.06, 'Umweltschutz': 0.045, 'Produktivität': 0.05, 'Schweizer': 0.05, 'Landwirtschaft': 0.08}",neutral,"[0.56794, 0.06259085, 0.36946908]",,,,"{'SonntagsZeitung': 0.025, 'Standpunkte': 0, 'Zwei': 0.03, 'Initiativen': 0.05, 'bekämpfen': 0, 'den': 0.07, 'Pestizideinsatz': 0.0225, 'in': 0.15, 'der': 0.07, 'Schweiz': 0.02, 'und': 0.14, 'haben': 0.05, 'reale': 0.03, 'Chancen': 0, 'befürwortet': 0, 'zu': 0, 'werden': 0, 'Welches': 0, 'ist': 0.15, 'die': 0.07, 'richtige': 0.11, 'Balance': 0.09, 'zwischen': 0.08, 'Umweltschutz': 0.04, 'Produktivität': 0.05, 'Schweizer': 0.1, 'Landwirtschaft': 0.18}",neutral,"[0.58423513, 0.039689925, 0.3760749]",positive
