answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3435,absa_sentiment_3435,absa_scores_3435,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,sentiment_tb
100.0,100.0,100.0,0.85,negative,"Moderate Steuersenkung?
Das kommt mir irgendwie bekannt vor ...
@cellmob @MoeLindgren https://t.co/4wDg8tqxtU",moderate steuersenkung kommen irgendwie bekennen,,,,,,,,,,,,,,,,,,,"{'Moderate': 1.0, 'Steuersenkung': 0.915, 'Das': 0, 'kommt': 0, 'mir': 0.12, 'irgendwie': 0, 'bekannt': 0, 'vor': 0, '...': 0}",neutral,"[0.8950768, 0.016732158, 0.08819099]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Steuersenkung - Motion Gubser wird evtl. 2017 umgesetzt http://t.co/qzaNT1ZA9L #Bern #Politik,steuersenkung motion gubser evtl umsetzen bern politik,,,,,,,,,,,,,,,,,,,"{'Steuersenkung': 0.49, 'Motion': 0.54, 'Gubser': 0.65, 'wird': 0, 'evtl.': 0, '2017': 0, 'umgesetzt': 1.0, 'Bern': 0.25, 'Politik': 0}",neutral,"[0.61536866, 0.04310198, 0.3415294]",,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @Matthias_Teh: Schon @BeatGubser (@EDUSchweiz) forderte eine #Steuersenkung: «Die Steuerbelastung ist abartig» http://t.co/L555hmz4,schon fordern steuersenkung steuerbelastung abartig,,,,,,,,,,,,,,,,,,,"{'Schon': 0, 'forderte': 0, 'eine': 0, 'Steuersenkung': 0.47, '«': 0, 'Die': 0, 'Steuerbelastung': 0, 'ist': 0, 'abartig': 0, '»': 0}",negative,"[0.064913265, 0.91691, 0.018176693]",,,,,,,negative
100.0,100.0,100.0,1.0,neutral,@TobiasHabegger Meine Motion «Moderate Steuersenkung nach Eigenkapitalbildung» wurde vom Gemeinderat zur Annahme empfohlen @BernerZeitung,motion moderate steuersenkung eigenkapitalbildung gemeinderat annahme empfehlen,,,,,,,,,,,,,,,,,,,"{'Meine': 0.29, 'Motion': 0.7, '«': 0, 'Moderate': 0, 'Steuersenkung': 0, 'nach': 0, 'Eigenkapitalbildung': 0, '»': 0, 'wurde': 0, 'vom': 0, 'Gemeinderat': 0, 'zur': 0, 'Annahme': 0, 'empfohlen': 0}",neutral,"[0.49044788, 0.15489997, 0.35465214]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Meine Motion «Moderate Steuersenkung nach Eigenkapitalbildung» wurde vom Gemeinderat zur Annahme empfohlen,motion moderate steuersenkung eigenkapitalbildung gemeinderat annahme empfehlen,,,,,,,,,,,,,,,,,,,"{'Meine': 0.29, 'Motion': 0.7, '«': 0, 'Moderate': 0, 'Steuersenkung': 0, 'nach': 0, 'Eigenkapitalbildung': 0, '»': 0, 'wurde': 0, 'vom': 0, 'Gemeinderat': 0, 'zur': 0, 'Annahme': 0, 'empfohlen': 0}",neutral,"[0.49044788, 0.15489997, 0.35465214]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Stadtrat nimmt meine Motion ""Moderate Steuersenkung nach Eigenkapitalbildung"" mit 31:25 an :-) #srbern",stadtrat nehmen motion moderate steuersenkung eigenkapitalbildung srbern,,,,,,,,,,,,,,,,,,,"{'Stadtrat': 0.14, 'nimmt': 0, 'meine': 0.11, 'Motion': 0.37, 'Moderate': 1.0, 'Steuersenkung': 0.8200000000000001, 'nach': 0.35, 'Eigenkapitalbildung': 0.155, 'mit': 0.2, '31:25': 0, 'an': 0, 'srbern': 0.18}",positive,"[0.20641953, 0.026343603, 0.7672369]",,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Moderate Steuersenkung nach dem Abbau des Bilanzfehlbetrags http://gubser.info/stadtrat/,moderate steuersenkung abbau bilanzfehlbetrags,,,,,,,,,,,,,,,,,,,"{'Moderate': 1.0, 'Steuersenkung': 0.78, 'nach': 0.48, 'dem': 0.14, 'Abbau': 0, 'des': 0, 'Bilanzfehlbetrags': 0.1925}",neutral,"[0.57284737, 0.30793163, 0.119221054]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Lesenswerter Kommentar über die politischen Hintergründe der populistischen Klima-Bewegung
@ericgujer

#Klimastreik
#FridaysForFuture
#Sozialismus
#Marktwirtschaft

https://t.co/5UgVH9EKHZ",lesenswert kommentar politisch hintergründe populistischen klima bewegung klimastreik fridaysforfuture sozialismus marktwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Lesenswerter': 0.085, 'Kommentar': 0, 'über': 0, 'die': 0.04, 'politischen': 0.04, 'Hintergründe': 0, 'der': 0.04, 'populistischen': 0.08, 'Klima-Bewegung': 0.04, 'Klimastreik': 0.1, 'FridaysForFuture': 0.35, 'Sozialismus': 0.57, 'Marktwirtschaft': 0.9}",neutral,"[0.6360801, 0.020488758, 0.3434311]",,,,positive
100.0,100.0,100.0,0.85,neutral,Was haben Autonome und Sozialdemokraten gemeinsam? Sie wollen den Kapitalismus (Marktwirtschaft) überwinden http://tinyurl.com/34y8fxy,autonome sozialdemokraten gemeinsam kapitalismus marktwirtschaft überwinden,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'haben': 0.05, 'Autonome': 0.06, 'und': 0.07, 'Sozialdemokraten': 0.055, 'gemeinsam': 0, 'Sie': 0, 'wollen': 0.07, 'den': 0, 'Kapitalismus': 0.11, 'Marktwirtschaft': 0.185, 'überwinden': 0.12}",neutral,"[0.61329776, 0.06612583, 0.32057634]",,,,positive
50.0,75.0,57.0,0.0,neutral,Überwindung der Marktwirtschaft würde das Ende der Freiheit und staatliche Kontrolle aller Lebensbereiche bedeuten http://bit.ly/clcBUC,überwindung marktwirtschaft ende freiheit staatliche kontrolle all lebensbereiche bedeuten,,,,,,,,,,,,,,,,,,,,,,"{'Überwindung': 1.0, 'der': 0.11, 'Marktwirtschaft': 0.61, 'würde': 0.6, 'das': 0, 'Ende': 0.25, 'Freiheit': 0.1, 'und': 0.11, 'staatliche': 0.1, 'Kontrolle': 0.2, 'aller': 0, 'Lebensbereiche': 0.135, 'bedeuten': 0.58}",negative,"[0.054908585, 0.89738464, 0.047706757]",,,,neutral
50.0,75.0,57.0,0.0,neutral,Zu Ende gedacht ist der Rahmenvertrag der EU-Beitritt durch die Hintertüre #srfarena,ende gedenken rahmenvertrag eu beitreten hintertüre srfarena,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zu': 1.0, 'Ende': 1.0, 'gedacht': 0.36, 'ist': 0, 'der': 0.71, 'Rahmenvertrag': 0.625, 'EU-Beitritt': 0.375, 'durch': 0.48, 'die': 0.71, 'Hintertüre': 0.22999999999999998, 'srfarena': 0.38}",neutral,"[0.81982666, 0.0324947, 0.14767869]",neutral
