answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,100.0,0.75,neutral,"Der Ausländerdienst BL leistet enorm wertvolle Arbeit. Mit dem Referendum gegen das Integrationsprogramm greifen die Rechten ausgerechnet diese wichtige Fachstelle an. Wahres Motiv ist also kaum bessere Integration, sondern pure Empörungsbewirtschaftung.
https://t.co/6l4b9fR5B8",ausländerdienst bl leisten enorm wertvolle arbeit referendum integrationsprogramm greifen recht ausrechnen wichtig fachstelle wahr motiv kaum gut integration pur empörungsbewirtschaftung,,,,"{'Der': 0.03, 'Ausländerdienst': 0.47, 'BL': 1.0, 'leistet': 0, 'enorm': 0, 'wertvolle': 0.08, 'Arbeit': 0, 'Mit': 0.04, 'dem': 0.03, 'Referendum': 0.1, 'gegen': 0.06, 'das': 0, 'Integrationsprogramm': 0, 'greifen': 0, 'die': 0.03, 'Rechten': 0, 'ausgerechnet': 0, 'diese': 0.02, 'wichtige': 0.03, 'Fachstelle': 0.06, 'an': 0.05, 'Wahres': 0, 'Motiv': 0, 'ist': 0.02, 'also': 0, 'kaum': 0, 'bessere': 0.01, 'Integration': 0.08, 'sondern': 0.02, 'pure': 0.03, 'Empörungsbewirtschaftung': 0.075}",positive,"[0.008735095, 0.0194413, 0.9718236]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,100.0,86.0,0.5666666666666667,negative,"RT @SamiraMarti: Lieber @SandroBrotz / #srfarena: Bei SIEBEN Gästen lediglich EINE Frau einzuladen, geht gar nicht. Wenn‘s ums Rentenalter…",lieb srfarena sieben gästen lediglich frau einladen gehen gar s ums rentenalter,,,,,,,"{'Lieber': 0.05, 'srfarena': 0.09, 'Bei': 0, 'SIEBEN': 0.06, 'Gästen': 0.13, 'lediglich': 0.04, 'EINE': 0.05, 'Frau': 0, 'einzuladen': 0.24, 'geht': 0, 'gar': 0, 'nicht': 0.07, 'Wenn': 0.21, '‘': 0, 's': 0, 'ums': 0, 'Rentenalter': 0, '…': 0}",neutral,"[0.7704656, 0.0058003035, 0.2237341]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"Die Schweiz hat in Sachen Vaterschaftsurlaub/ Elternzeit definitiv Nachholbedarf. Am 27. September können wir einen nächsten Schritt in Richtung Elternzeit gehen und einem zweiwöchigen Vaterschaftsurlaub zustimmen. 
#Papizeit #Elternzeit
https://t.co/rkXrBYKLcs https://t.co/x84J5gYhyg",schweiz sachen vaterschaftsurlaub elternzeit definitiv nachholbedarf september nächst schritt richtung elternzeit gehen zweiwöchigen vaterschaftsurlaub zustimmen papizeit elternzeit,,,,,,,,,,"{'Die': 0.05, 'Schweiz': 0.1, 'hat': 0, 'in': 0, 'Sachen': 0, 'Vaterschaftsurlaub': 0.08, 'Elternzeit': 0.07500000000000001, 'definitiv': 0, 'Nachholbedarf': 0, 'Am': 0, '27.': 0, 'September': 0.05, 'können': 0, 'wir': 0, 'einen': 0.06, 'nächsten': 0.03, 'Schritt': 0.08, 'Richtung': 0, 'gehen': 0, 'und': 0.08, 'einem': 0, 'zweiwöchigen': 0, 'zustimmen': 0.13, 'Papizeit': 0.05500000000000001}",neutral,"[0.76939434, 0.010583128, 0.22002262]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Gestern Abend habe ich im Telebasel-Talk mit Mitkandidatinnen unter anderem über den Vaterschaftsurlaub und Massnahmen für den Klimaschutz diskutiert. Hier kannst du den Talk nachschauen. ☺️💪👇
https://t.co/nCM0Gz6UXP",gestern abend telebasel talk mitkandidatinnen vaterschaftsurlaub massnahmen klimaschutz diskutieren talk nachschauen,,,,,,,,,,"{'Gestern': 0.3, 'Abend': 0, 'habe': 0, 'ich': 0.85, 'im': 0, 'Telebasel-Talk': 0.25, 'mit': 0.44, 'Mitkandidatinnen': 0, 'unter': 0, 'anderem': 0.24, 'über': 0, 'den': 0.05, 'Vaterschaftsurlaub': 0.635, 'und': 0.16, 'Massnahmen': 0.36, 'für': 0.08, 'Klimaschutz': 0.07500000000000001, 'diskutiert': 1.0, 'Hier': 0.09, 'kannst': 0.22, 'du': 0, 'Talk': 0.19, 'nachschauen': 0, '️': 0}",neutral,"[0.9666089, 0.0049819006, 0.02840915]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,RT @Knackeboul: oder: wir kaufen nur einen dieser unnötigen #kampfjets und sprechen dafür geld für #vaterschaftsurlaub #asylwesen #sozialwe…,kaufen unnötig kampfjets sprechen dafür geld vaterschaftsurlaub asylwesen sozialwe,,,,,,,,,,"{'oder': 0.03, 'wir': 0, 'kaufen': 0.05, 'nur': 0.06, 'einen': 0, 'dieser': 0, 'unnötigen': 0.21, 'kampfjets': 0.095, 'und': 0.05, 'sprechen': 0.07, 'dafür': 0, 'geld': 0.07, 'für': 0.36, 'vaterschaftsurlaub': 0.49, 'asylwesen': 0.16, 'sozialwe': 0.09, '…': 0}",positive,"[0.18026681, 0.11565201, 0.70408124]",,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"#LandratBL Rechte Mehrheit lehnt Postulat von @JanKirchmayr @sp_bl  zu einem zeitgemässen #Vaterschaftsurlaub ab, enttäuschend! https://t.co/gg5rTSuHag",landratbl rechte mehrheit lehnen postulat zeitgemässen vaterschaftsurlaub ab enttäuschen,,,,,,,,,,"{'LandratBL': 0, 'Rechte': 0.09, 'Mehrheit': 0.07, 'lehnt': 0.2, 'Postulat': 0.14, 'von': 0, 'zu': 0, 'einem': 0, 'zeitgemässen': 0.15, 'Vaterschaftsurlaub': 0.59, 'ab': 0, 'enttäuschend': 1.0}",negative,"[0.0072941924, 0.5876224, 0.40508342]",,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,positive,"Super, freue mich :)
Nun noch die Abstimmung gewinnen und das längst überfällige Anliegen #Vaterschaftsurlaub kann endlich  umgesetzt werden https://t.co/eSQsY3y5S9",super freuen abstimmung gewinnen längst überfällig anliegen vaterschaftsurlaub endlich umsetzen,,,,,,,,,,"{'Super': 0, 'freue': 0, 'mich': 0, 'Nun': 0, 'noch': 0, 'die': 0.14, 'Abstimmung': 0, 'gewinnen': 0.055, 'und': 0.06, 'das': 0, 'längst': 0.05, 'überfällige': 0.2, 'Anliegen': 0, 'Vaterschaftsurlaub': 0.56, 'kann': 0.19, 'endlich': 0, 'umgesetzt': 0.21, 'werden': 0}",neutral,"[0.401098, 0.36421993, 0.23468201]",,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @JanKirchmayr: Für eine fortschrittliche Familienpolitik in BL: mit betriebseigenen KITAs, Tagesschulen und einem Vaterschaftsurlaub. ht…",fortschrittliche familienpolitik bl betriebseigen kitas tagesschulen vaterschaftsurlaub ht,,,,,,,,,,"{'Für': 0.11, 'eine': 0, 'fortschrittliche': 0.07, 'Familienpolitik': 0.08, 'in': 0.04, 'BL': 0.05, 'mit': 0.54, 'betriebseigenen': 0, 'KITAs': 0, 'Tagesschulen': 0.315, 'und': 1.0, 'einem': 0, 'Vaterschaftsurlaub': 0.895, 'ht': 0.15, '…': 0}",positive,"[0.08742309, 0.0029228108, 0.9096541]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Danke @papizeit :)
#vaterschaftsurlaub #elternzeit 
Unbedingt unterschreiben: https://t.co/yzNYVjEwLk https://t.co/ZjUlbovstU",danke vaterschaftsurlaub elternzeit unbedingt unterschreiben,,,,,,,,,,"{'Danke': 0.445, 'vaterschaftsurlaub': 0.19, 'elternzeit': 0.19, 'Unbedingt': 0, 'unterschreiben': 0.18}",positive,"[0.003889537, 0.0016382202, 0.9944722]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @MargritStamm: Vaterschaftsurlaub in der Schweiz im internationalen Vergleich: = miserabel. Im europäischen Vergleich: = miserabel. http…,vaterschaftsurlaub schweiz international vergleich miserabel europäisch vergleich miserabel http,,,,,,,,,,"{'Vaterschaftsurlaub': 0.9450000000000001, 'in': 0.26, 'der': 0, 'Schweiz': 0.14, 'im': 0, 'internationalen': 0.21, 'Vergleich': 0.23, 'miserabel': 0.62, 'Im': 0, 'europäischen': 0.11, 'http': 0.18, '…': 0}",negative,"[0.013580616, 0.97606635, 0.01035307]",,,,,,,,,,,,,,,,,,,,,,,,,negative
75.0,75.0,71.0,0.35,neutral,RT @chri_koch: #BL Landrat für die Liberalen ( gibt es die überhaupt noch?) ist genossenschaftlicher Wohnungsbau das Gleiche wie Sozialwohn…,bl landrat liberal geben überhaupt genossenschaftlich wohnungsbau gleich sozialwohn,,,,,,,,,,,,,"{'BL': 0.12, 'Landrat': 0.185, 'für': 0.09, 'die': 0.11, 'Liberalen': 0.25, 'gibt': 0, 'es': 0.38, 'überhaupt': 0, 'noch': 0.07, 'ist': 0.38, 'genossenschaftlicher': 1.0, 'Wohnungsbau': 0.36, 'das': 0, 'Gleiche': 0.23, 'wie': 0, 'Sozialwohn': 0.27, '…': 0}",neutral,"[0.6005979, 0.01833779, 0.3810643]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,HP.Meyer  informiert über den genossenschaftl. Wohnungsbau in Muttenz als wichtige soz. Errungenschaft  #wahltourspbl http://t.co/PeCmlGV30C,hp meyer informieren genossenschaftl wohnungsbau muttenz wichtig soz errungenschaft wahltourspbl,,,,,,,,,,,,,"{'HP.Meyer': 0, 'informiert': 0, 'über': 0, 'den': 0.2, 'genossenschaftl': 0.26, 'Wohnungsbau': 1.0, 'in': 0.46, 'Muttenz': 0.22, 'als': 0.22, 'wichtige': 0.2, 'soz': 0, 'Errungenschaft': 0.29, 'wahltourspbl': 0.27}",positive,"[0.012976934, 0.004042035, 0.9829811]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @jeggmann: Ein sehr guter Entscheid! Einbürgerungen sind ein Verwaltungsakt und kein politischer Entscheid. Der Weg zu einem gerechten E…,gut entscheid einbürgerungen verwaltungsakt politisch entscheid gerecht e,,,,,,,,,,,,,,,,"{'Ein': 0.55, 'sehr': 0.21, 'guter': 0, 'Entscheid': 0.08, 'Einbürgerungen': 0.41, 'sind': 0.21, 'ein': 0, 'Verwaltungsakt': 0.15, 'und': 0.14, 'kein': 0, 'politischer': 0.09, 'Der': 0.43, 'Weg': 0, 'zu': 0.53, 'einem': 0, 'gerechten': 0, 'E': 0.95, '…': 0}",positive,"[0.0036953674, 0.0012032088, 0.9951014]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@MatieuKlee Verweise gerne auf den Vorstoss von @ThNoack:
Einbürgerungen unter der Wahrung der Rechtsstaatlichkeit und dem 
Schutz der Privatsphäre der Gesuchstellerinnen und Gesuchsteller https://t.co/fGrzEdFciw",verweise gerne vorstoss einbürgerungen wahrung rechtsstaatlichkeit schutz privatsphäre gesuchstellerinnen gesuchsteller,,,,,,,,,,,,,,,,"{'Verweise': 0, 'gerne': 0, 'auf': 0, 'den': 0.04, 'Vorstoss': 0, 'von': 0, 'Einbürgerungen': 1.0, 'unter': 0, 'der': 0.04, 'Wahrung': 0, 'Rechtsstaatlichkeit': 0.1575, 'und': 0.11, 'dem': 0.04, 'Schutz': 0.15, 'Privatsphäre': 0.11, 'Gesuchstellerinnen': 0.09, 'Gesuchsteller': 0}",positive,"[0.0058931406, 0.0017945368, 0.99231225]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @sp_bl: Nein zur #USR3, Nein zum #NAF, Ja zur erleichterten Einbürgerung und eine Initiative für bezahlbare KK-Prämien!
https://t.co/Lqs…",nein usr3 nein naf ja erleichtern einbürgerung initiative bezahlbare kk prämien,,,,,,,,,,,,,,,,"{'Nein': 0.08, 'zur': 0.29, 'USR3': 0.13, 'zum': 0.29, 'NAF': 0.13, 'Ja': 0.28, 'erleichterten': 0, 'Einbürgerung': 1.0, 'und': 0.28, 'eine': 0, 'Initiative': 0.18, 'für': 0.09, 'bezahlbare': 0, 'KK-Prämien': 0.1}",positive,"[0.00083923445, 0.0017906545, 0.9973701]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @spschweiz: SP sagt einstimmig JA zur erleichterten Einbürgerung der 3. Generation! #SPParteitag 
Jetzt Aufruf unterschreiben: https://t…",sp sagen einstimmig ja erleichtern einbürgerung generation spparteitag aufruf unterschreiben,,,,,,,,,,,,,,,,"{'SP': 0.04, 'sagt': 0.14, 'einstimmig': 0.08, 'JA': 0, 'zur': 0.14, 'erleichterten': 0, 'Einbürgerung': 1.0, 'der': 0.05, '3.': 0, 'Generation': 0.13, 'SPParteitag': 0.0575, 'Jetzt': 0.05, 'Aufruf': 0, 'unterschreiben': 0.08}",positive,"[0.0015239597, 0.001280436, 0.9971956]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,#LandratBL Scheinheiliges SVP Verhalten bezügl. SP Motion zu Einbürgerungen. Landrat definitiv falsches Gremium um darüber zu entscheiden!,landratbl scheinheilig svp verhalten bezügl sp motion einbürgerungen landrat definitiv falsch gremium darüber entscheiden,,,,,,,,,,,,,,,,"{'LandratBL': 0.11499999999999999, 'Scheinheiliges': 0.16, 'SVP': 0, 'Verhalten': 0.11, 'bezügl': 0.16, 'SP': 0.18, 'Motion': 0.51, 'zu': 0.05, 'Einbürgerungen': 1.0, 'Landrat': 0.11499999999999999, 'definitiv': 0, 'falsches': 0.17, 'Gremium': 0.07, 'um': 0, 'darüber': 0, 'entscheiden': 0.1}",neutral,"[0.6456308, 0.05583154, 0.29853776]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,negative,"Vor einem Jahr haben in Basel ü 40'000, schweizweit ü 500'000, Frauen* für Lohn, Zeit&amp;Respekt demonstriert. Auch ein Jahr danach braucht es unsere Stimmen für Lohngleichheit, bessere Arbeitsbedingungen&amp; Vereinbarkeit&amp;gegen Sexismus.
💪♀️🏳️‍🌈 #Frauenstreik #fraulenzen #queerstellen https://t.co/n4AqTRPPlT",jahr basel ü schweizweit ü frauen lohn zeit amp respekt demonstrieren jahr danach brauchen stimmen lohngleichheit gut arbeitsbedingungen amp vereinbarkeit amp sexismus frauenstreik fraulenzen queerstellen,,,,,,,,,,,,,,,,,,,"{'Vor': 0.03, 'einem': 0, 'Jahr': 0.04, 'haben': 0, 'in': 0.03, 'Basel': 0.04, 'ü': 0, ""40'000"": 0, 'schweizweit': 0.05, ""500'000"": 0, 'Frauen': 0.04, 'für': 0.57, 'Lohn': 0, 'Zeit&amp;Respekt': 0.06, 'demonstriert': 0.07, 'Auch': 0, 'ein': 0, 'danach': 0, 'braucht': 0, 'es': 0, 'unsere': 0.12, 'Stimmen': 0.13, 'Lohngleichheit': 1.0, 'bessere': 0.19, 'Arbeitsbedingungen&amp': 0.07250000000000001, 'Vereinbarkeit&amp;gegen': 0.1375, 'Sexismus': 0.15, '️️\u200d': 0, 'Frauenstreik': 0, 'fraulenzen': 0, 'queerstellen': 0}",positive,"[0.015891667, 0.017238276, 0.96687007]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.9,neutral,"Ein wichtiger Schritt in Sachen Gleichstellung! Basel geht mit gutem Beispiel voran. Mein Vorstoss in Baselland ist bislang ohne Erfolg geblieben, es würde auch unserem Kanton gut anstehen, wenn Lohngleichheit endlich Tatsache würde. 💪♀️
https://t.co/XjFh8uYcdr",wichtig schritt sachen gleichstellung basel gehen gut beispiel voran vorstoss baselland bislang erfolg bleiben kanton gut anstehen lohngleichheit endlich tatsache,,,,,,,,,,,,,,,,,,,"{'Ein': 0.05, 'wichtiger': 0.08, 'Schritt': 0.09, 'in': 0.15, 'Sachen': 0, 'Gleichstellung': 0.1, 'Basel': 0.1, 'geht': 0, 'mit': 0, 'gutem': 0.4, 'Beispiel': 0.11, 'voran': 0, 'Mein': 0.23, 'Vorstoss': 1.0, 'Baselland': 0.24, 'ist': 0, 'bislang': 0.29500000000000004, 'ohne': 0, 'Erfolg': 0, 'geblieben': 0, 'es': 0, 'würde': 0.15, 'auch': 0.26, 'unserem': 0.07, 'Kanton': 0.07, 'gut': 0, 'anstehen': 0, 'wenn': 0.15, 'Lohngleichheit': 0, 'endlich': 0, 'Tatsache': 0, '️': 0}",positive,"[0.027605832, 0.013346058, 0.95904815]",,,,,,,,,,,,,,,,positive
