answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @alliance_F: #Nichtmeinständerat? Morgen geht’s in die 2. Runde der #Lohngleichheit-Debatte im Ständerat. Kriegen die bürgerlichen Herre…,nichtmeinständerat morgen gehen s runden lohngleichheit debatte ständerat kriegen bürgerlich herre,,,,,,,,,,,,,,,,"{'Nichtmeinständerat': 0, 'Morgen': 0.08, 'geht': 0, '’s': 0, 'in': 0.07, 'die': 0.49, '2.': 0, 'Runde': 0.08, 'der': 0.49, 'Lohngleichheit-Debatte': 0.21250000000000002, 'im': 0, 'Ständerat': 0.0925, 'Kriegen': 0, 'bürgerlichen': 0, 'Herre': 0, '…': 0}",neutral,"[0.9323963, 0.0049516927, 0.06265195]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @alliance_F: #Lohngleichheit: Morgen berät die Kommission erneut über die Beseitigung von geschlechterdiskriminierenden Löhnen. Jetzt ze…,lohngleichheit morgen beraten kommission erneut beseitigung geschlechterdiskriminierenden löhnen ze,,,,,,,,,,,,,,,,"{'Lohngleichheit': 0.7, 'Morgen': 0.5, 'berät': 0, 'die': 0.05, 'Kommission': 0.14, 'erneut': 0, 'über': 0, 'Beseitigung': 0.09, 'von': 0, 'geschlechterdiskriminierenden': 0.075, 'Löhnen': 0.06, 'Jetzt': 0.11, 'ze': 0, '…': 0}",neutral,"[0.6363946, 0.0074490174, 0.3561563]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @BielBienne_off: Die Stadt Biel unterzeichnet die Charta für #Lohngleichheit im öffentlichen Sektor. Als #Arbeitgeberin nimmt die Stadt…,stadt biel unterzeichnen charta lohngleichheit öffentlich sektor arbeitgeberin nehmen stadt,,,,,,,,,,,,,,,,"{'Die': 0.06, 'Stadt': 0.06, 'Biel': 0.17, 'unterzeichnet': 0, 'die': 0.06, 'Charta': 0.59, 'für': 1.0, 'Lohngleichheit': 0.9550000000000001, 'im': 0, 'öffentlichen': 0.11, 'Sektor': 0.18, 'Als': 0, 'Arbeitgeberin': 0.11, 'nimmt': 0.1, '…': 0}",positive,"[0.1684594, 0.0076571372, 0.82388353]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Es scheint, als hätte der #Ständerat was gut zu machen. Die Sache mit dem Lohn kriegen wir auch noch hin.
#Lohngleichheit #geschlechterkonkordanz #bundesrätinnen https://t.co/4aaWzduBNZ",scheinen ständerat gut sache lohn kriegen lohngleichheit geschlechterkonkordanz bundesrätinnen,,,,,,,,,,,,,,,,"{'Es': 0, 'scheint': 0.05, 'als': 0, 'hätte': 0, 'der': 0.11, 'Ständerat': 0.037500000000000006, 'was': 0, 'gut': 0, 'zu': 0.03, 'machen': 0.03, 'Die': 0.11, 'Sache': 0, 'mit': 0, 'dem': 0.07, 'Lohn': 0, 'kriegen': 0, 'wir': 0, 'auch': 0, 'noch': 0, 'hin': 0, 'Lohngleichheit': 0.56, 'geschlechterkonkordanz': 0.315, 'bundesrätinnen': 0.175}",neutral,"[0.6824852, 0.019107908, 0.2984069]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Frankreich kann, was die Schweiz anfeblich nicht können soll...
#Lohngleichheit https://t.co/siyI2ZmlCB",frankreich schweiz anfeblich lohngleichheit,,,,,,,,,,,,,,,,"{'Frankreich': 0.15, 'kann': 0.12, 'was': 0, 'die': 0, 'Schweiz': 0.15, 'anfeblich': 0, 'nicht': 0.09, 'können': 0.08499999999999999, 'soll': 0, '...': 0, 'Lohngleichheit': 0.71}",positive,"[0.005780722, 0.0013661011, 0.9928532]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @BPWSwitzerland: Gut besuchter Anlass mit @ChristaMarkwald zur Lohngleichheit vom BPW Club Bern und der Berner Frauenzentrale mit @cesse…,gut besucht anlass lohngleichheit bpw club bern berner frauenzentrale,,,,,,,,,,,,,,,,"{'Gut': 0, 'besuchter': 0, 'Anlass': 0, 'mit': 0.1, 'zur': 0.07, 'Lohngleichheit': 1.0, 'vom': 0.21, 'BPW': 0.15, 'Club': 0.11, 'Bern': 0.05, 'und': 0.1, 'der': 0.07, 'Berner': 0, 'Frauenzentrale': 0, '…': 0}",positive,"[0.0028508117, 0.0010414806, 0.99610776]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Zitat aus dem heutigen BPW-Anlass: ""die Lohnunterschiede können wirtschaftsfördernd und unbürokratisch behoben werden, in dem die Männerlöhne einfach mal um 20% gekürzt werden."" Das ist doch mal ein Ansatz für die Ständerätliche Kommission! 😁
@BPWSwitzerland #Lohngleichheit",zitat heutig bpw anlass lohnunterschiede wirtschaftsfördernd unbürokratisch beheben männerlöhne einfach mal kürzen mal ansatz ständerätliche kommission lohngleichheit,,,,,,,,,,,,,,,,"{'Zitat': 0.06, 'aus': 0, 'dem': 0.06, 'heutigen': 0.03, 'BPW-Anlass': 0.04, 'die': 0.06, 'Lohnunterschiede': 0.02, 'können': 0.02, 'wirtschaftsfördernd': 0.045, 'und': 0.03, 'unbürokratisch': 0.15, 'behoben': 0, 'werden': 0, 'in': 0.01, 'Männerlöhne': 0.03, 'einfach': 0, 'mal': 0, 'um': 0.02, 'gekürzt': 0, 'Das': 0.06, 'ist': 0.03, 'doch': 0, 'ein': 0, 'Ansatz': 0, 'für': 0.05, 'Ständerätliche': 0, 'Kommission': 0.12, 'Lohngleichheit': 0.55}",positive,"[0.07572373, 0.0033743759, 0.92090195]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Als junge aufstrebende Kaderfrau habe ich keine Worte für das Nicht-Handeln des mehrheitlich ergrauten männlichen Ständerats. Da kann man nur Taten folgen lassen.
#wirsinddochkeineBananenrepublik #jetzterstrecht  #thefutureisfemale #wahlkampf #lohnverhandlung #Lohngleichheit https://t.co/h2os3wINbb",junge aufstrebend kaderfrau worte handeln mehrheitlich ergrauten männlich ständerats taten folgen lassen wirsinddochkeinebananenrepublik jetzterstrecht thefutureisfemale wahlkampf lohnverhandlung lohngleichheit,,,,,,,,,,,,,,,,"{'Als': 0, 'junge': 0, 'aufstrebende': 0.02, 'Kaderfrau': 0, 'habe': 0.02, 'ich': 0.02, 'keine': 0, 'Worte': 0.03, 'für': 0.02, 'das': 0, 'Nicht-Handeln': 0, 'des': 0, 'mehrheitlich': 0.03, 'ergrauten': 0, 'männlichen': 0.02, 'Ständerats': 0.0275, 'Da': 0, 'kann': 0.07, 'man': 0, 'nur': 0.05, 'Taten': 0.04, 'folgen': 0.03, 'lassen': 0, 'wirsinddochkeineBananenrepublik': 0.02, 'jetzterstrecht': 0, 'thefutureisfemale': 0.39, 'wahlkampf': 0.155, 'lohnverhandlung': 0.38, 'Lohngleichheit': 0}",neutral,"[0.6692176, 0.16643423, 0.16434826]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @fschoeni: Nägel mit Köpfen für #Klimaschutz und #Steuersenkung dank @dtruessel, @glp_BE und viel Zustimmung von links und rechts! https…",nägel köpfen klimaschutz steuersenkung danken zustimmung links rechts https,,,,,,,,,,,,,,,,,,,"{'Nägel': 0, 'mit': 0, 'Köpfen': 0, 'für': 0.12, 'Klimaschutz': 0.095, 'und': 0.16, 'Steuersenkung': 0.15, 'dank': 0, 'viel': 0, 'Zustimmung': 0.27, 'von': 0.18, 'links': 0, 'rechts': 0.17, 'https': 1.0, '…': 0}",positive,"[0.028269732, 0.0065358444, 0.9651944]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"An die Digitals hier: wie beurteilt ihr die E-Voting-Geschichte?
#evoting 
«Alle E-Voting-Systeme der Schweiz sind unterwandert» https://t.co/WpCOVOu8Rj",digitals beurteilen e voting geschichte evoting all e voting systeme schweiz unterwandern,,,,,,,,,,,,,,,,,,,,,,"{'An': 0, 'die': 0.03, 'Digitals': 0.06, 'hier': 0.05, 'wie': 0.06, 'beurteilt': 0, 'ihr': 0, 'E-Voting-Geschichte': 0.05, 'evoting': 0, '«': 0, 'Alle': 0, 'E-Voting-Systeme': 0, 'der': 0, 'Schweiz': 0, 'sind': 0, 'unterwandert': 0, '»': 0}",neutral,"[0.6971922, 0.2760743, 0.026733562]",,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @PVuichard: Eigentlich geht es am #WEF18 darum innovative Ideen für vermehrten Umweltschutz zu finden - aber alle reden lieber über Trum…,eigentlich gehen wef18 darum innovative ideen vermehren umweltschutz finden all reden lieb trum,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eigentlich': 0.14, 'geht': 0, 'es': 0.12, 'am': 0, 'WEF18': 0.16, 'darum': 0, 'innovative': 0.88, 'Ideen': 0.59, 'für': 0.57, 'vermehrten': 0, 'Umweltschutz': 0.735, 'zu': 0.06, 'finden': 0, 'aber': 0.3, 'alle': 0.1, 'reden': 0, 'lieber': 0, 'über': 0, 'Trum': 0.09, '…': 0}",positive,"[0.019099586, 0.020367142, 0.96053326]",positive
