answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.35,negative,"Ich rede ja ungern über #Holacracy, Management und Pipapo. Aber am @UTLiechtenstein mach ich eine Ausnahme! Weil ich mal aufzeigen möcht, dass Selbstorganisation eine direkte Digitalisierungsfolge ist — und darum auch nicht mehr weggeht.

https://t.co/jpRgG8VcBS",rede ja ungern holacracy management pipapo mach ausnahme mal aufzeigen möcht selbstorganisation direkt digitalisierungsfolge darum mehr weggehen,,,,,,,,,,,,,"{'Ich': 0.02, 'rede': 0, 'ja': 0.07, 'ungern': 0, 'über': 0, 'Holacracy': 0.13, 'Management': 0.08, 'und': 0, 'Pipapo': 0.12, 'Aber': 0.02, 'am': 0, 'mach': 0, 'ich': 0.02, 'eine': 0, 'Ausnahme': 0.05, 'Weil': 0.02, 'mal': 0, 'aufzeigen': 0, 'möcht': 0.03, 'dass': 0.03, 'Selbstorganisation': 0, 'direkte': 0.09, 'Digitalisierungsfolge': 1.0, 'ist': 0.02, '—': 0, 'darum': 0, 'auch': 0, 'nicht': 0, 'mehr': 0, 'weggeht': 0}",neutral,"[0.76148856, 0.093517125, 0.14499429]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @BR_Sprecher: #BREntscheid Digitalisierung kann die politische #Partizipation in der Schweiz stärken. Der Bundesrat hat den #CivicTech-B…,brentscheid digitalisierung politische partizipation schweiz stärken bundesrat civictech b,,,,,,,,,,,,,"{'BREntscheid': 0.3, 'Digitalisierung': 0, 'kann': 0.17, 'die': 0.04, 'politische': 0.12, 'Partizipation': 0.09, 'in': 0.03, 'der': 0.04, 'Schweiz': 0.05, 'stärken': 0.14, 'Der': 0.04, 'Bundesrat': 0.045, 'hat': 0, 'den': 0.04, 'CivicTech-B': 0, '…': 0}",positive,"[0.093520544, 0.008889841, 0.8975896]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @suter_gabriela: In anderen Staaten sind Videokonferenzen inkl. Abstimmungen seit Jahren üblich. Die #Digitalisierung der polit. Institu…,staaten videokonferenzen inkl abstimmungen seit jahren üblich digitalisierung polit institu,,,,,,,,,,,,,"{'In': 0.03, 'anderen': 0, 'Staaten': 0, 'sind': 0, 'Videokonferenzen': 0.09, 'inkl.': 0, 'Abstimmungen': 0.08, 'seit': 0, 'Jahren': 0.06, 'üblich': 0.05, 'Die': 0.09, 'Digitalisierung': 0, 'der': 0.09, 'polit': 0, 'Institu': 0.19, '…': 0}",neutral,"[0.5070193, 0.07242281, 0.42055792]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @DemocracyNet_: 📢 Spannender Anlass vom Verein #Demokrative zum Thema „Chancen und Risiken der #Digitalisierung für #Demokratien"" u.a. m…",spannend anlass verein demokrative thema chancen risiken digitalisierung demokratien u a m,,,,,,,,,,,,,"{'Spannender': 0.04, 'Anlass': 0, 'vom': 0.04, 'Verein': 0, 'Demokrative': 0.11, 'zum': 0.04, 'Thema': 0, '„': 0, 'Chancen': 0, 'und': 0, 'Risiken': 0, 'der': 0, 'Digitalisierung': 0, 'für': 0, 'Demokratien': 0, 'u.a.': 0, 'm': 0, '…': 0}",neutral,"[0.69273645, 0.0739077, 0.23335591]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @tozehnder: Unsere Branche verdient Vertreter in Bern, die Digitalisierung nicht nur als Buzzword von fancy Konferenzen kennen, sondern…",branche verdienen vertreter bern digitalisierung buzzword fancy konferenzen kennen,,,,,,,,,,,,,"{'Unsere': 0.05, 'Branche': 0, 'verdient': 0, 'Vertreter': 0, 'in': 0.06, 'Bern': 0.08, 'die': 0, 'Digitalisierung': 0, 'nicht': 0.05, 'nur': 0.07, 'als': 0.26, 'Buzzword': 0.25, 'von': 0, 'fancy': 0.1, 'Konferenzen': 0.12, 'kennen': 0.22, 'sondern': 0.06, '…': 0}",positive,"[0.10631441, 0.009811975, 0.88387364]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Sie weiss, was sie will. Sie weiss, wie sie wählt. 
https://t.co/5CHHAxpPty.
#innovation #digitalisierung #wahlch19 #spwählen #nrw19 https://t.co/BAJdXCcCdh",weiss weiss wählen innovation digitalisierung wahlch19 spwählen nrw19,,,,,,,,,,,,,"{'Sie': 0.09, 'weiss': 0, 'was': 0, 'sie': 0.09, 'will': 0, 'wie': 0.06, 'wählt': 0, 'innovation': 1.0, 'digitalisierung': 1.0, 'wahlch19': 0.33, 'spwählen': 0, 'nrw19': 0.19}",positive,"[0.06150536, 0.00854775, 0.92994684]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Es braucht eine umfassende Weiterbildungsoffensive. Und Leute im Parlament, die Digitalisierung nicht mit P schreiben. https://t.co/Z2OkMvD66n @sonntagszeitung",brauchen umfassend weiterbildungsoffensive leute parlament digitalisierung p schreiben,,,,,,,,,,,,,"{'Es': 0.02, 'braucht': 0, 'eine': 0, 'umfassende': 0.02, 'Weiterbildungsoffensive': 0.05, 'Und': 0.08, 'Leute': 0.1, 'im': 0, 'Parlament': 0.08, 'die': 0, 'Digitalisierung': 0, 'nicht': 0, 'mit': 0.23, 'P': 0.14, 'schreiben': 1.0}",neutral,"[0.91759616, 0.028425083, 0.053978834]",,,,,,,,,,neutral
75.0,75.0,86.0,0.425,neutral,"Die Digitalisierung der direkten Demokratie ist der Gotthard unserer Generation. Das Ziel muss sein: mehr Demokratie. @Avenir_Suisse: wo kämen wir denn da hin, ""mehr ist nicht immer besser""! 🤔  

Gehe jetzt mal zur Präsentation des Papiers, würde ich gerne genauer wissen. https://t.co/pR9ZNvUT8M",digitalisierung direkt demokratie gotthard generation ziel mehr demokratie kommen mehr immer gut gehen mal präsentation papiers gerne genau wissen,,,,,,,,,,,,,"{'Die': 0.03, 'Digitalisierung': 0, 'der': 0.03, 'direkten': 0.12, 'Demokratie': 0.14, 'ist': 0.02, 'Gotthard': 0.16, 'unserer': 0.04, 'Generation': 0.09, 'Das': 0.03, 'Ziel': 0, 'muss': 0.02, 'sein': 0, 'mehr': 0.02, 'wo': 0.02, 'kämen': 0.01, 'wir': 0, 'denn': 0, 'da': 0, 'hin': 0, 'nicht': 0.02, 'immer': 0.02, 'besser': 0.03, '🤔': 0, 'Gehe': 0, 'jetzt': 0, 'mal': 0, 'zur': 0, 'Präsentation': 0, 'des': 0, 'Papiers': 0, 'würde': 0, 'ich': 0, 'gerne': 0, 'genauer': 0, 'wissen': 0}",positive,"[0.09565516, 0.028733762, 0.87561107]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Wir werden die Klappe nicht mehr halten. Nicht beim #Klimawandel, nicht bei der #Vereinbarkeit von Beruf und Familie, nicht bei der #Digitalisierung: Wir stellen uns der #wahlCH19. https://t.co/JlwOVYimOK",klappen mehr halten beim klimawandel vereinbarkeit beruf familie digitalisierung stellen wahlch19,,,,,,,,,,,,,"{'Wir': 0.12, 'werden': 0, 'die': 0.07, 'Klappe': 0, 'nicht': 1.0, 'mehr': 0, 'halten': 0, 'Nicht': 1.0, 'beim': 0.07, 'Klimawandel': 0.03, 'bei': 0, 'der': 0.07, 'Vereinbarkeit': 0.23, 'von': 0, 'Beruf': 0, 'und': 0.1, 'Familie': 0.09, 'Digitalisierung': 0, 'stellen': 0, 'uns': 0, 'wahlCH19.': 0}",neutral,"[0.9070195, 0.02452883, 0.06845161]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @flaviomuff: «Die Digitalisierung ist der Gotthard unserer Generation»
— @hannesgassert",digitalisierung gotthard generation,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'Digitalisierung': 0, 'ist': 0, 'der': 0, 'Gotthard': 0, 'unserer': 0, 'Generation': 0, '»': 0, '—': 0}",positive,"[0.01995185, 0.004348531, 0.97569966]",,,,,,,,,,neutral
75.0,100.0,86.0,0.5,neutral,"@SRF @adfichter @andy_fitze @DalithSteiger @martinsteiger @phwampfler Gut gemacht @willesusanne &amp; Co, merci! Klug vereinfacht, aber nicht zu fest! Wunsch: eine Folgesendung nur zur Digitalisierung der direkten Demokratie, dem Gotthard unserer Generation!",gut amp co merci klug vereinfachen fest wunsch folgesendung digitalisierung direkt demokratie gotthard generation,,,,,,,,,,,,,"{'Gut': 0, 'gemacht': 0, 'amp': 0.03, 'Co': 0.02, 'merci': 0, 'Klug': 0, 'vereinfacht': 0.04, 'aber': 0.08, 'nicht': 0.1, 'zu': 0, 'fest': 0, 'Wunsch': 0.71, 'eine': 0, 'Folgesendung': 0, 'nur': 1.0, 'zur': 0.06, 'Digitalisierung': 0, 'der': 0.06, 'direkten': 0.05, 'Demokratie': 0.07, 'dem': 0.06, 'Gotthard': 0.12, 'unserer': 0.06, 'Generation': 0.06}",positive,"[0.108801134, 0.060726974, 0.8304719]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @jacquelinefehr: Jetzt in die Digitalisierung investieren! Kommunale websites erneuern, alle Informationen online  zur Verfügung stellen…",digitalisierung investieren kommunal websites erneuern all informationen online verfügung stellen,,,,,,,,,,,,,"{'Jetzt': 0.79, 'in': 0.82, 'die': 0, 'Digitalisierung': 0, 'investieren': 1.0, 'Kommunale': 0.27, 'websites': 0.28, 'erneuern': 0.2, 'alle': 0, 'Informationen': 0.21, 'online': 0.13, 'zur': 0, 'Verfügung': 0, 'stellen': 0, '…': 0}",positive,"[0.018854054, 0.005278734, 0.9758672]",,,,,,,,,,neutral
100.0,100.0,100.0,0.7999999999999999,neutral,"RT @staatslabor: ""Die Digitalisierung soll nicht etwas sein, dass einfach über uns kommt - sondern etwas, dass wir aktiv, gemeinsam, sozial…",digitalisierung einfach kommen aktiv gemeinsam sozial,,,,,,,,,,,,,"{'Die': 0, 'Digitalisierung': 0, 'soll': 0, 'nicht': 1.0, 'etwas': 0.2, 'sein': 0, 'dass': 0.11, 'einfach': 0, 'über': 0.15, 'uns': 0.12, 'kommt': 0.22, 'sondern': 1.0, 'wir': 0, 'aktiv': 0, 'gemeinsam': 0.05, 'sozial': 0, '…': 0}",neutral,"[0.65586346, 0.28221577, 0.06192071]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @andreasamsler: ""Digitalisierung ist nicht Technologie, sondern Organisation"", sagt @jacquelinefehr an https://t.co/KE2lrXYqHR",digitalisierung technologie organisation sagen,,,,,,,,,,,,,"{'Digitalisierung': 0, 'ist': 0.56, 'nicht': 1.0, 'Technologie': 0.79, 'sondern': 1.0, 'Organisation': 0, 'sagt': 0.16, 'an': 0.06}",neutral,"[0.73842776, 0.25332913, 0.008243124]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Autonome Waffensysteme gehören global geächtet. 

Ein gewisser neutraler Kleinstaat mit einem UNO-Sitz könnte da durchaus was bewirken. https://t.co/wGPPOsfhya",autonome waffensysteme gehören global ächten gewiß neutral kleinstaat uno sitzen durchaus bewirken,,,,,,,,,,,,,,,,"{'Autonome': 0.36, 'Waffensysteme': 0.495, 'gehören': 0, 'global': 0, 'geächtet': 1.0, 'Ein': 0.03, 'gewisser': 0.08, 'neutraler': 0.14, 'Kleinstaat': 0.125, 'mit': 0.08, 'einem': 0, 'UNO-Sitz': 0.07, 'könnte': 0.07, 'da': 0, 'durchaus': 0, 'was': 0, 'bewirken': 0}",negative,"[0.33028764, 0.6148878, 0.054824512]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Hörenswertes Podcast-Interview zu Innovation in der öffentlichen Hand und  #publicinteresttech mit @bcurdy, dem Startup-Gründer und Ex-Googler, der nun beim @bazlCH an den Regeln für den Drohnen-Verkehr der Zukunft arbeitet. Es kommen sogar Vampire vor! 
https://t.co/QGfar9G545",hörenswert podcast interview innovation öffentlich hand publicinteresttech startup gründer ex googler beim regeln drohnen verkehr zukunft arbeiten kommen sogar vampire,,,,,,,,,,,,,,,,,,,"{'Hörenswertes': 0.03, 'Podcast-Interview': 0, 'zu': 0.02, 'Innovation': 0.14, 'in': 0.04, 'der': 0.1, 'öffentlichen': 0.07, 'Hand': 0, 'und': 0.04, 'publicinteresttech': 0.21, 'mit': 0.03, 'dem': 0.060000000000000005, 'Startup-Gründer': 0.095, 'Ex-Googler': 0, 'nun': 0, 'beim': 0.1, 'an': 0, 'den': 0.1, 'Regeln': 0.23, 'für': 0.32, 'Drohnen-Verkehr': 1.0, 'Zukunft': 0.13, 'arbeitet': 0.06, 'Es': 0.03, 'kommen': 0, 'sogar': 0.1, 'Vampire': 0, 'vor': 0}",negative,"[0.1702662, 0.7911513, 0.0385825]",,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @swissICT: https://t.co/e5xGYpP4ev ist weltweit das modernste #OpenData Portal im öffentlichen Verkehr und die Schweiz in diesem Bereich…,weltweit modernste opendata portal öffentlich verkehr schweiz bereich,,,,,,,,,,,,,,,,,,,"{'ist': 0.25, 'weltweit': 0, 'das': 0, 'modernste': 0.315, 'OpenData': 0.17, 'Portal': 0.28, 'im': 0, 'öffentlichen': 0.03, 'Verkehr': 0, 'und': 0.11, 'die': 0.09, 'Schweiz': 0.25, 'in': 0.23, 'diesem': 0.18, 'Bereich': 0.18, '…': 0}",positive,"[0.13958159, 0.20887224, 0.65154624]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"🐮+💰+🤠: Die Direktzahlungen in die Landwirtschaft müssen endlich voll transparent werden. #Opendata, fertig. Wir hätten mehr, bessere Analysen, klarere Bilder über was da geht und eine echte Debatte. Falls das wer wollte. 

https://t.co/e1xRNefSr3, https://t.co/niYYcCSFA2 https://t.co/NUUMD6auE1",direktzahlungen landwirtschaft müssen endlich voll transparent opendata fertigen mehr gut analysen klar bilder gehen echte debatte falls wer,,,,,,,"{'🤠': 0, 'Die': 0, 'Direktzahlungen': 0, 'in': 0, 'die': 0, 'Landwirtschaft': 0, 'müssen': 0, 'endlich': 0, 'voll': 0, 'transparent': 0, 'werden': 0, 'Opendata': 0, 'fertig': 0, 'Wir': 0, 'hätten': 0, 'mehr': 0, 'bessere': 0, 'Analysen': 0, 'klarere': 0, 'Bilder': 0, 'über': 0, 'was': 0, 'da': 0, 'geht': 0, 'und': 0, 'eine': 0, 'echte': 0, 'Debatte': 0, 'Falls': 0, 'das': 0, 'wer': 0, 'wollte': 0}",positive,"[0.2549645, 0.33947143, 0.40556407]",,,,,,,,,,,,,"{'🤠': 0, 'Die': 0, 'Direktzahlungen': 0, 'in': 0, 'die': 0, 'Landwirtschaft': 0, 'müssen': 0, 'endlich': 0, 'voll': 0, 'transparent': 0, 'werden': 0, 'Opendata': 0, 'fertig': 0, 'Wir': 0, 'hätten': 0, 'mehr': 0, 'bessere': 0, 'Analysen': 0, 'klarere': 0, 'Bilder': 0, 'über': 0, 'was': 0, 'da': 0, 'geht': 0, 'und': 0, 'eine': 0, 'echte': 0, 'Debatte': 0, 'Falls': 0, 'das': 0, 'wer': 0, 'wollte': 0}",neutral,"[0.5195501, 0.053591967, 0.426858]",positive
