answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3470,absa_sentiment_3470,absa_scores_3470,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,71.0,0.2333333333333333,neutral,"Auch das noch: 
""Die Studie kann zwar nicht nachweisen, dass der #Cannabis-Konsum eine erhöhte #Suizidalität oder eine erhöhte Suizidalität #Cannabiskonsum nach sich zieht, aber diese Zusammenhänge rechtfertigen weitere Forschungen."" 
https://t.co/3Ybxru4370",studie nachweisen cannabis konsum erhöhen suizidalität erhöhen suizidalität cannabiskonsum ziehen zusammenhänge rechtfertigen weit forschungen,,,,"{'Auch': 0.15, 'das': 0.22, 'noch': 0, 'Die': 0.18, 'Studie': 1.0, 'kann': 0, 'zwar': 0.22, 'nicht': 0, 'nachweisen': 0.96, 'dass': 0.22, 'der': 0.18, 'Cannabis-Konsum': 0.05, 'eine': 0, 'erhöhte': 0.05, 'Suizidalität': 0.08, 'oder': 0.09, 'Cannabiskonsum': 0.05, 'nach': 0, 'sich': 0, 'zieht': 0, 'aber': 0.18, 'diese': 0, 'Zusammenhänge': 0, 'rechtfertigen': 0.14, 'weitere': 0.07, 'Forschungen': 0}",negative,"[0.31560856, 0.6751268, 0.009264717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@docsteinmetz @h_siegenthaler @DaniLudwigMdB @SuchtSchweiz 2 Sekunden Denkarbeit würden reichen... 
Aber genau die hier sichtbare ideologische Grundhaltung vieler Akteure ist ein Grundproblem der #Cannabis-Diskussion. 
Hier die detaillierten Quellenangaben:  https://t.co/wnnxWteRAm",sekunden denkarbeit reich genau sichtbar ideologische grundhaltung akteure grundproblem cannabis diskussion detaillierten quellenangaben,,,,"{'Sekunden': 0.07, 'Denkarbeit': 0, 'würden': 0.03, 'reichen': 0, '...': 0, 'Aber': 0.11, 'genau': 0, 'die': 0.41, 'hier': 0.79, 'sichtbare': 0.05, 'ideologische': 0.06, 'Grundhaltung': 0, 'vieler': 0.06, 'Akteure': 0.07, 'ist': 0.05, 'ein': 0, 'Grundproblem': 0.15, 'der': 0.41, 'Cannabis-Diskussion': 0.11, 'Hier': 0.79, 'detaillierten': 0.42, 'Quellenangaben': 0}",neutral,"[0.819436, 0.0640321, 0.11653189]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@BarJack @wenger_natalie @Charlotte_ecktn @HehliSimon Zur Frage, was die Schweizer #Drogenpolitik bez. #Cannabis von Kanada und den USA lernen kann, empfehle ich die aufschlussreiche Studie von @SuchtSchweiz: https://t.co/WRZK34bD1x",fragen schweizer drogenpolitik bez cannabis kanada usa lernen empfehlen aufschlussreiche studie,,,,"{'Zur': 0.22, 'Frage': 0, 'was': 0, 'die': 0.22, 'Schweizer': 0.07, 'Drogenpolitik': 0.065, 'bez': 0, 'Cannabis': 0.13, 'von': 0.04, 'Kanada': 0.08, 'und': 0.06, 'den': 0.22, 'USA': 0.09, 'lernen': 0.08, 'kann': 0.07, 'empfehle': 0.4, 'ich': 0.14, 'aufschlussreiche': 0, 'Studie': 0.33}",neutral,"[0.90803254, 0.0068442603, 0.08512316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,@MeineMe53821610 Die Fakten lassen bisher keine klaren Schlüsse zur #Cannabis-#Legalisierung zu: https://t.co/WRZK34bD1x,fakten lassen bisher klar schlüsse cannabis legalisierung,,,,"{'Die': 0.19, 'Fakten': 0.35, 'lassen': 0, 'bisher': 0, 'keine': 0, 'klaren': 0.11, 'Schlüsse': 0.76, 'zur': 0.12, 'Cannabis-#Legalisierung': 0.6625, 'zu': 0.05}",neutral,"[0.924584, 0.03526745, 0.04014856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,positive,@docsteinmetz @IBartelborth @h_odiug @ARD_BaB Hier eine gute Übersicht der bisherigen Erkenntnisse in den Ländern mit #Cannabis-#Legalisierung: https://t.co/WRZK34bD1x,gut übersicht bisherig erkenntnisse ländern cannabis legalisierung,,,,"{'Hier': 0.37, 'eine': 0, 'gute': 0, 'Übersicht': 0.42, 'der': 0.13, 'bisherigen': 0, 'Erkenntnisse': 0.33, 'in': 0.14, 'den': 0.13, 'Ländern': 0.21, 'mit': 0.45, 'Cannabis-#Legalisierung': 0.665}",neutral,"[0.9225906, 0.0076037073, 0.06980569]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"LESEN!
#Cannabis-#Legalisierung / #Regulierung in USA Kanada Uruguay lassen bisher keine klaren Schlüsse zu. Experimentierartikel ist m.E. der richtige Weg. #Konsum #Gesundheit #Verkehrssicherheit #Kriminalität @H_Siegenthaler @DaniLudwigMdB 
https://t.co/UKUDpgUBxj @SuchtSchweiz",lesen cannabis legalisierung regulierung usa kanada uruguay lassen bisher klar schlüsse experimentierartikel m e richtige konsum gesundheit verkehrssicherheit kriminalität,,,,"{'LESEN': 0.27, 'Cannabis-#Legalisierung': 0.47, 'Regulierung': 0.15, 'in': 0.02, 'USA': 0.09, 'Kanada': 0.1, 'Uruguay': 0.18, 'lassen': 0, 'bisher': 0, 'keine': 0, 'klaren': 0.05, 'Schlüsse': 0.07, 'zu': 0.05, 'Experimentierartikel': 0, 'ist': 0, 'm.E.': 0, 'der': 0.07, 'richtige': 0.03, 'Weg': 0, 'Konsum': 0.1, 'Gesundheit': 0, 'Verkehrssicherheit': 0.08, 'Kriminalität': 0.09}",positive,"[0.32875347, 0.028428178, 0.6428184]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.8333333333333334,negative,"@TTierpark @Marco59923553 @DaniLudwigMdB Nein, ich wundere mich nicht - im Gegenteil. 
Aber ich sehe mit dem besten Willen nicht, was in einem legalen Cannabis-Mark besser werden sollte.",nein wund gegenteil sehen gut willen legal cannabis mark gut sollen,,,,"{'Nein': 0.03, 'ich': 0.03, 'wundere': 0, 'mich': 0, 'nicht': 0.03, 'im': 0, 'Gegenteil': 0, 'Aber': 0.04, 'sehe': 0.05, 'mit': 0.04, 'dem': 0.03, 'besten': 0.05, 'Willen': 0, 'was': 0, 'in': 0.14, 'einem': 0, 'legalen': 1.0, 'Cannabis-Mark': 0, 'besser': 0.07, 'werden': 0.04, 'sollte': 0.05}",neutral,"[0.6940692, 0.041604612, 0.26432613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.2333333333333333,neutral,"@Chloreriker @Marco59923553 @DaniLudwigMdB Auch wenn wir uns darin einig sind, dass eine drogenfreie Gesellschaft utopisch (und auch nicht unbedingt erstrebenswert) ist, heisst das m.E. noch lange nicht, dass deswegen alles legalisiert werden muss.
In der CH haben wir beim Cannabis einen pragmatischen Weg eingeschlagen.",darin drogenfreie gesellschaft utopisch unbedingt erstrebenswert heisst m e lang deswegen legalisieren ch beim cannabis pragmatisch einschlagen,,,,"{'Auch': 0, 'wenn': 0.03, 'wir': 0, 'uns': 0, 'darin': 0.05, 'einig': 0, 'sind': 0, 'dass': 0.03, 'eine': 0, 'drogenfreie': 0.035, 'Gesellschaft': 0.06, 'utopisch': 0.04, 'und': 0.01, 'auch': 0, 'nicht': 0.05, 'unbedingt': 0.03, 'erstrebenswert': 0.02, 'ist': 0.02, 'heisst': 0.02, 'das': 0.03, 'm.E.': 0, 'noch': 0, 'lange': 0, 'deswegen': 0.037500000000000006, 'alles': 0.06, 'legalisiert': 0.08, 'werden': 0, 'muss': 0.02, 'In': 0.06, 'der': 0, 'CH': 0.05, 'haben': 0.095, 'beim': 0, 'Cannabis': 1.0, 'einen': 0.16, 'pragmatischen': 0.29, 'Weg': 0.64, 'eingeschlagen': 0}",positive,"[0.48781693, 0.004974798, 0.5072083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@MeineMe53821610 @Marco59923553 @DaniLudwigMdB Die medizinische Anwendung von Cannabis habe ich noch nie in Frage gestellt - einfach dass das mal klar ist.,medizinische anwendung cannabis nie fragen stellen einfach mal klaren,,,,"{'Die': 0.17, 'medizinische': 0.25, 'Anwendung': 0, 'von': 0, 'Cannabis': 0.55, 'habe': 0, 'ich': 0.15, 'noch': 0, 'nie': 0, 'in': 0, 'Frage': 0, 'gestellt': 0, 'einfach': 0, 'dass': 0.56, 'das': 0.56, 'mal': 0.55, 'klar': 1.0, 'ist': 0}",positive,"[0.48690653, 0.0043267794, 0.5087667]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"@BSteuerzahler @DaniLudwigMdB Konstruktiv wäre vermutlich in der ganzen Cannabis-Diskussion zielführender, als das, was jeweils abgeht, wenn Frau @DaniLudwigMdB etwas postet... 🤔
Vielleicht könnte die CH ja sogar als Vorbild für die Diskussion in D dienen.",konstruktiv vermutlich ganz cannabis diskussion zielführender jeweils abgehen frau postet vielleicht ch ja sogar vorbild diskussion d dienen,,,,"{'Konstruktiv': 0.14, 'wäre': 0.05, 'vermutlich': 0, 'in': 0, 'der': 0.06, 'ganzen': 0, 'Cannabis-Diskussion': 0.6, 'zielführender': 0.07, 'als': 0, 'das': 0, 'was': 0, 'jeweils': 0, 'abgeht': 0, 'wenn': 0, 'Frau': 0, 'etwas': 0.07, 'postet': 0, '...': 0, '🤔': 0, 'Vielleicht': 0, 'könnte': 0, 'die': 0, 'CH': 0, 'ja': 0, 'sogar': 0, 'Vorbild': 0, 'für': 0, 'Diskussion': 0, 'D': 0, 'dienen': 0}",neutral,"[0.96800774, 0.0077699902, 0.024222167]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@Marco59923553 @DaniLudwigMdB Cannabis wird in den meisten Fällen GERAUCHT. 
Wenn der Stoff teurer ist, senkt dies namentlich bei den Jungen die Konsumrate.",cannabis meist fällen rauchen stoff teuer senken namentlich jung konsumrate,,,,"{'Cannabis': 0.65, 'wird': 0, 'in': 0, 'den': 0.03, 'meisten': 0.32, 'Fällen': 0, 'GERAUCHT': 1.0, 'Wenn': 0, 'der': 0.03, 'Stoff': 0, 'teurer': 0.05500000000000001, 'ist': 0.16, 'senkt': 0.45, 'dies': 0, 'namentlich': 0, 'bei': 0, 'Jungen': 0.07, 'die': 0.03, 'Konsumrate': 0}",neutral,"[0.96256274, 0.031757012, 0.0056802416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@Marco59923553 @DaniLudwigMdB Gerne! 
Seit 27 Jahren arbeite ich in der #Prävention und sehe täglich, welchen Schaden die legalen #Drogen #Alkohol und #Tabak anrichten. Deshalb fehlt mir der Glaube, dass beim #Cannabis irgend etwas besser werden könnte. Schlussendlich geht es immer um Geld, um viel Geld. 🤑🤬",gerne seit jahren arbeiten prävention sehen täglich welch schaden legal drogen alkohol tabak anrichten deshalb fehlen glauben beim cannabis irgend gut schlussendlich gehen immer geld geld,,,,"{'Gerne': 0.075, 'Seit': 0, 'Jahren': 0.06, 'arbeite': 0, 'ich': 0.04, 'in': 0.02, 'der': 0.02, 'Prävention': 0.16, 'und': 0.22, 'sehe': 0.16, 'täglich': 0.05500000000000001, 'welchen': 0, 'Schaden': 1.0, 'die': 0.02, 'legalen': 0.2, 'Drogen': 0.28, 'Alkohol': 0.29, 'Tabak': 0.55, 'anrichten': 0, 'Deshalb': 0, 'fehlt': 0, 'mir': 0, 'Glaube': 0, 'dass': 0.06, 'beim': 0.02, 'Cannabis': 0.09, 'irgend': 0, 'etwas': 0, 'besser': 0.07, 'werden': 0, 'könnte': 0.06, 'Schlussendlich': 0, 'geht': 0, 'es': 0, 'immer': 0.03, 'um': 0.02, 'Geld': 0.05, 'viel': 0.025, '🤑': 0, '🤬': 0}",neutral,"[0.72856146, 0.11017649, 0.16126204]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,86.0,0.4666666666666666,neutral,"@DaniLudwigMdB Höhere Preise wirken definitiv präventiv - nicht nur für Junge. 
Je weniger Kinder und Jugendliche mit #rauchen beginnen, desto kleiner wird auch die #Cannabis-Diskussion...",hoch preise wirken definitiv präventiv junge je wenig kinder jugendlich rauchen beginnen desto klein cannabis diskussion,,,,"{'Höhere': 0.07, 'Preise': 0.06, 'wirken': 0, 'definitiv': 0, 'präventiv': 0.1, 'nicht': 0.05, 'nur': 0, 'für': 0.04, 'Junge': 0.05, 'Je': 0, 'weniger': 0.09, 'Kinder': 0.08, 'und': 0.07, 'Jugendliche': 0, 'mit': 0, 'rauchen': 0.13, 'beginnen': 0.34, 'desto': 0.34, 'kleiner': 0.62, 'wird': 0, 'auch': 0, 'die': 0.34, 'Cannabis-Diskussion': 0.37, '...': 0}",neutral,"[0.9191308, 0.07576403, 0.0051051863]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Der Bundesrat will nun die Pilotversuche für kontrollierte #Cannabis-Abgabe beobachten, die in einigen Tagen möglich werden, und danach über eine allfällige Reform in diesem Bereich befinden. 
Gut so! 
https://t.co/VoAPObNsei via @NZZaS",bundesrat pilotversuche kontrollieren cannabis abgabe beobachten tagen möglich danach allfällige reform bereich befinden gut via,,,,"{'Der': 0.09, 'Bundesrat': 0.09, 'will': 0.04, 'nun': 0, 'die': 0.09, 'Pilotversuche': 0.13, 'für': 0.35, 'kontrollierte': 1.0, 'Cannabis-Abgabe': 0.745, 'beobachten': 0, 'in': 0.02, 'einigen': 0, 'Tagen': 0.03, 'möglich': 0.02, 'werden': 0.04, 'und': 0.04, 'danach': 0, 'über': 0, 'eine': 0, 'allfällige': 0, 'Reform': 0.12, 'diesem': 0.03, 'Bereich': 0.04, 'befinden': 0, 'Gut': 0, 'so': 0, 'via': 0.05}",positive,"[0.47730228, 0.027901161, 0.4947965]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,negative,"Wunderbar, lieber @H_Siegenthaler, dass du #Prävention und #Jugendschutz stärken willst.
Woran ganz konkret denkst du?
Wie wäre es z.B. mit griffigen Massnahmen im #Tabakproduktegesetz? Wenn Kids nicht #rauchen, wird #kiffen ein Randthema... #Cannabis
https://t.co/FkUof8PnoG",wunderbar lieb prävention jugendschutz stärken woran ganz konkret denken z b griffig massnahmen tabakproduktegesetz kids rauchen kiffen randthema cannabis,,,,"{'Wunderbar': 0.03, 'lieber': 0, 'dass': 0.01, 'du': 0, 'Prävention': 0.02, 'und': 0.02, 'Jugendschutz': 0.02, 'stärken': 0.03, 'willst': 0.01, 'Woran': 0.025, 'ganz': 0, 'konkret': 0, 'denkst': 0, 'Wie': 0, 'wäre': 0, 'es': 0, 'z.B.': 0, 'mit': 0, 'griffigen': 0, 'Massnahmen': 0.05, 'im': 0, 'Tabakproduktegesetz': 0.0325, 'Wenn': 0, 'Kids': 0.05, 'nicht': 0, 'rauchen': 0, 'wird': 0, 'kiffen': 0.06, 'ein': 0, 'Randthema': 0, '...': 0, 'Cannabis': 0.7}",neutral,"[0.55231, 0.24060044, 0.2070895]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
