answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
25.0,25.0,28.0,-0.3333333333333333,neutral,"Neben der Folgen des #Klimawandels müssen wir uns im #2021 auch der #Digitalisierung annehmen, und nicht blind darauf vertrauen, dass alles schon gut kommt. Zumindest das sollte uns #COVIDー19 gelehrt haben: Passivität und Planlosigkeit schadet uns. 2021 ist das @posmo_coop-Jahr! https://t.co/TsLrYXFCZH",neben folgen klimawandels müssen digitalisierung annehmen blind darauf vertrauen schon gut kommen zumindest sollen covidー19 lehren passivität planlosigkeit schaden jahr,,,,,,,,,,,,,,,,,,,"{'Neben': 0, 'der': 0.02, 'Folgen': 0, 'des': 0, 'Klimawandels': 0.060000000000000005, 'müssen': 0.02, 'wir': 0, 'uns': 0.02, 'im': 0, 'auch': 0.12, 'Digitalisierung': 0, 'annehmen': 0, 'und': 0.04, 'nicht': 0.09, 'blind': 0, 'darauf': 0, 'vertrauen': 0.05, 'dass': 0.02, 'alles': 0.03, 'schon': 0, 'gut': 0, 'kommt': 0, 'Zumindest': 0.015, 'das': 0.02, 'sollte': 0.03, 'COVIDー19': 0, 'gelehrt': 0.05, 'haben': 0.02, 'Passivität': 0.05, 'Planlosigkeit': 0, 'schadet': 0, 'ist': 0.02, '-Jahr': 0}",neutral,"[0.6348736, 0.09313025, 0.2719962]",,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,negative,@BeniFischer @grunliberale Wieso diese Diskussion über retweets führen? Twitter hat doch eine tolle Kommentarfunktion. Aber #Digitalisierung ist halt nicht jedermanns Sache...,wieso diskussion retweets fahren twitter toll kommentarfunktion digitalisierung halt jedermanns sache,,,,,,,,,,,,,,,,,,,"{'Wieso': 0, 'diese': 0.03, 'Diskussion': 0.04, 'über': 0, 'retweets': 0.07, 'führen': 0, 'Twitter': 0.05, 'hat': 0, 'doch': 0, 'eine': 0, 'tolle': 0.13, 'Kommentarfunktion': 0.04, 'Aber': 0.36, 'Digitalisierung': 0, 'ist': 0.5, 'halt': 0, 'nicht': 1.0, 'jedermanns': 0, 'Sache': 0, '...': 0}",negative,"[0.05067131, 0.94204885, 0.007279752]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die @FDP_Liberalen hat herausgefunden, wann sie sich zuletzt für #Umweltschutz engagiert hat. Gründung des Schweizer #Nationalparks im Jahre 1914. Vor 106 Jahren 😱 #nurso https://t.co/47wBcBeFTo",herausgefunden wann zuletzt umweltschutz engagieren gründung schweizer nationalparks jahre jahren nurso,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.13, 'hat': 0, 'herausgefunden': 0.16, 'wann': 0.2, 'sie': 0.12, 'sich': 0, 'zuletzt': 0.18, 'für': 0, 'Umweltschutz': 0.9, 'engagiert': 0, 'Gründung': 0, 'des': 0, 'Schweizer': 0.11, 'Nationalparks': 0.11, 'im': 0, 'Jahre': 0.05, '1914.': 0, 'Vor': 0.07, 'Jahren': 0.05, 'nurso': 0}",neutral,"[0.59107053, 0.04313354, 0.36579594]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@CR_Schmid @wanner_fabio Naja Umweltschutz nur mit Innovation und ohne Kosten, zudem Rückbau der Sozialwerke ist auch nicht jglp-Stil. Einfach gesagt: Wahl zwischen FDP und Grüne/SP wird uns noch oft antreffen und es wird jedes Mal ein saurer Apfel (aber ohne Würmer 😜) sein.",naja umweltschutz innovation kosten zudem rückbau sozialwerke jglp stil einfach sagen wahl fdp grüne sp oft antreffen jed mal sauer apfel würmer,,,,,,,,,,,,,,,,,,,,,,"{'Naja': 0.48, 'Umweltschutz': 0.5700000000000001, 'nur': 1.0, 'mit': 1.0, 'Innovation': 0.35, 'und': 0.03, 'ohne': 0.04, 'Kosten': 0, 'zudem': 0, 'Rückbau': 0.1, 'der': 0.02, 'Sozialwerke': 0.02, 'ist': 0.08, 'auch': 0.11, 'nicht': 0.1, 'jglp-Stil': 0, 'Einfach': 0, 'gesagt': 0, 'Wahl': 0.04, 'zwischen': 0.03, 'FDP': 0.02, 'Grüne': 0, 'SP': 0.01, 'wird': 0.02, 'uns': 0, 'noch': 0, 'oft': 0, 'antreffen': 0, 'es': 0.08, 'jedes': 0, 'Mal': 0, 'ein': 0, 'saurer': 0, 'Apfel': 0.02, 'aber': 0.04, 'Würmer': 0.02, 'sein': 0}",positive,"[0.20977189, 0.08467663, 0.7055515]",,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"@wanner_fabio @GrueneCH @FDP_Liberalen Die Schweiz kann nichts tun? Etwas gar einfach diese Ausflucht.

Aber dann belassen wir es dabei. In diesem Umfeld wohl auch schwer nachzuvollziehen, weshalb wir Allianzen auch mit links schmieden, wenn rechts nicht Hand bietet für Umweltschutz &amp; liberale Gesellschaft.",schweiz tun gar einfach ausflucht belassen dabei umfeld wohl schwer nachvollziehen weshalb allianzen links schmieden rechts hand bieten umweltschutz amp liberale gesellschaft,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Schweiz': 0.04, 'kann': 0.02, 'nichts': 0, 'tun': 0.015, 'Etwas': 0, 'gar': 0.01, 'einfach': 0, 'diese': 0.03, 'Ausflucht': 0.04, 'Aber': 0.02, 'dann': 0.01, 'belassen': 0.06, 'wir': 0, 'es': 0.03, 'dabei': 0, 'In': 0.03, 'diesem': 0.03, 'Umfeld': 0.06, 'wohl': 0, 'auch': 0.06, 'schwer': 0, 'nachzuvollziehen': 0.04, 'weshalb': 0.2, 'Allianzen': 0.11, 'mit': 0.03, 'links': 0, 'schmieden': 0.04, 'wenn': 0.12, 'rechts': 0.06, 'nicht': 0.19, 'Hand': 0.11, 'bietet': 0, 'für': 0.2, 'Umweltschutz': 0.8, 'amp': 0.3, 'liberale': 0.19, 'Gesellschaft': 0.35}",positive,"[0.026963392, 0.0780054, 0.89503115]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@SandroBrotz @BeniFischer @jungesvp He @BeniFischer, was sind denn deine Rezepte für Umweltschutz, wenn Abgaben und Verbote nicht ok sind? Gibt's da in der Arena dann Rezepte oder Polemik?",he rezepte umweltschutz abgaben verbote ok geben s arena rezepte polemik,,,,,,,,,,,,,,,,,,,,,,"{'He': 0, 'was': 0, 'sind': 1.0, 'denn': 0, 'deine': 0.13, 'Rezepte': 0.23, 'für': 0.09, 'Umweltschutz': 0.11, 'wenn': 0.22, 'Abgaben': 0.06, 'und': 0.05, 'Verbote': 0, 'nicht': 0.09, 'ok': 0.08, ""Gibt's"": 0.22, 'da': 0, 'in': 0.13, 'der': 0.1, 'Arena': 0.26, 'dann': 0, 'oder': 0.35, 'Polemik': 0}",neutral,"[0.67764413, 0.05738044, 0.2649755]",,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.5,negative,"@Hersiczky @mic_kue @PetraGoessi @FDP_Liberalen Naja, wenn ein Pfand das beste Beispiel für bürgerlichen Umweltschutz ist... #ademessi... generell nimmt damit die Rücklaufequote ab (steht auch im Artikel), da es viel weniger Sammelstellen gibt und es die Rückgabe verkompliziert.",naja pfand gut beispiel bürgerlich umweltschutz ademessi generell nehmen rücklaufequote ab stehen artikel wenig sammelstellen geben rückgabe verkompliziert,,,,,,,,,,,,,,,,,,,,,,"{'Naja': 0.1, 'wenn': 0.54, 'ein': 0, 'Pfand': 0.23, 'das': 0, 'beste': 0, 'Beispiel': 0.9, 'für': 0, 'bürgerlichen': 0, 'Umweltschutz': 0.595, 'ist': 0.01, '...': 0, 'ademessi': 0, 'generell': 0.0475, 'nimmt': 0, 'damit': 0.02, 'die': 0.02, 'Rücklaufequote': 0.025, 'ab': 0, 'steht': 0, 'auch': 0.01, 'im': 0, 'Artikel': 0.05, 'da': 0, 'es': 0.01, 'viel': 0.05, 'weniger': 0.03, 'Sammelstellen': 0.025, 'gibt': 0.01, 'und': 0.01, 'Rückgabe': 0.02, 'verkompliziert': 0}",positive,"[0.0030952573, 0.005036096, 0.9918686]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@SVPch ""Nicht Gesetze und Regulierungen fördern eine nachhaltige Umweltpolitik, sondern Forschung und Innovation."" Forschung unterstützt die SVP mit Kürzungen im Bildungssektor, Innovation durch die Abkapselung der Schweiz. Die SVP weiss wie's geht. Aber Klimawandel gibt's ja eh nicht.",gesetze regulierungen fördern nachhaltig umweltpolitik forschung innovation forschung unterstützen svp kürzungen bildungssektor innovation abkapselung schweiz svp weiss s gehen klimawandel geben s ja eh,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nicht': 1.0, 'Gesetze': 0.54, 'und': 0.06, 'Regulierungen': 0.21, 'fördern': 0, 'eine': 0, 'nachhaltige': 0.09, 'Umweltpolitik': 0.065, 'sondern': 0.04, 'Forschung': 0.02, 'Innovation': 0.02, 'unterstützt': 0.08, 'die': 0.02, 'SVP': 0, 'mit': 0.02, 'Kürzungen': 0.01, 'im': 0, 'Bildungssektor': 0.015, 'durch': 0, 'Abkapselung': 0, 'der': 0.02, 'Schweiz': 0.01, 'Die': 0.02, 'weiss': 0, ""wie's"": 0.01, 'geht': 0, 'Aber': 0.04, 'Klimawandel': 0.015, ""gibt's"": 0.02, 'ja': 0.06, 'eh': 0, 'nicht': 1.0}",neutral,"[0.7557869, 0.049482577, 0.19473046]",,,,,,,,,,positive
100.0,100.0,86.0,0.6,negative,"@StaubliSeverin Hast du Mal überlegt, wie die Strassen in deiner Gemeinde finanziert werden?

Pro-Tipp 1: Nicht über die Strassenverkehrsabgaben.
Pro-Tipp 2: Velo fahren praktisch nur auf Gemeindestrassen. Autobahnen interessieren da wenig.",mal überlegen strassen gemeinden finanzieren pro tipp strassenverkehrsabgaben pro tipp velo fahren praktisch gemeindestrassen autobahnen interessieren wenig,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hast': 0, 'du': 0, 'Mal': 0, 'überlegt': 0, 'wie': 0.09, 'die': 0.02, 'Strassen': 0, 'in': 0.03, 'deiner': 0, 'Gemeinde': 0.02, 'finanziert': 0.05, 'werden': 0, 'Pro-Tipp': 0.09, 'Nicht': 1.0, 'über': 0, 'Strassenverkehrsabgaben': 0.3825, 'Velo': 0, 'fahren': 0, 'praktisch': 0, 'nur': 0.17, 'auf': 0.05, 'Gemeindestrassen': 0.025, 'Autobahnen': 0, 'interessieren': 0, 'da': 0, 'wenig': 0.08}",neutral,"[0.8938367, 0.08309218, 0.023071144]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @adfichter: Die Juristen schreiben: Es gibt eine Strassenverkehrsordnung und Strassenschilder mit Tempo 30 auf der Quartierstrasse. 
Ich…",juristen schreiben geben strassenverkehrsordnung strassenschilder tempo quartierstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'Juristen': 0.17, 'schreiben': 0.13, 'Es': 0, 'gibt': 0.61, 'eine': 0, 'Strassenverkehrsordnung': 0.7725, 'und': 0.62, 'Strassenschilder': 0.4, 'mit': 0.29, 'Tempo': 0, 'auf': 0.09, 'der': 0.11, 'Quartierstrasse': 0, 'Ich': 0.07, '…': 0}",neutral,"[0.63905686, 0.10786232, 0.25308076]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @olivergraf: @majahaus @jGruene_jVertEs Tatsächlich, die Konsumentenpreise für öffentlichen Verkehr sind zwischen 2000 und 2017 um 36% g…",tatsächlich konsumentenpreise öffentlich verkehr g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Tatsächlich': 0, 'die': 0, 'Konsumentenpreise': 0.615, 'für': 0.11, 'öffentlichen': 0.13, 'Verkehr': 0, 'sind': 0, 'zwischen': 0.3, 'und': 0.13, 'um': 0, 'g': 0, '…': 0}",negative,"[0.20755532, 0.75220466, 0.04024006]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"@StettlerRoger @swisscleantechD @klimastreik a) Dünger ist nicht per se was schlechtes.
b) nie behauptet die CH Landwirtschaft produziert sauber.
c) Globale Studien zu Landwirtschaft sind ambivalent. Im globalen Süden sind oft die Soils besser. Müsste man in Korrelationen einbeziehen.
d) Korrelation != Kausalität",a dünger per se schlecht b nie behaupten ch landwirtschaft produzieren sauber c global studien landwirtschaft ambivalent global süden oft soils gut müsste korrelationen einbeziehen d korrelation kausalität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'a': 0.01, 'Dünger': 0.15, 'ist': 0.02, 'nicht': 0.02, 'per': 0.02, 'se': 0, 'was': 0, 'schlechtes': 0.02, 'b': 0.01, 'nie': 0, 'behauptet': 0, 'die': 0.04, 'CH': 0, 'Landwirtschaft': 0.12, 'produziert': 0, 'sauber': 0, 'c': 0.03, 'Globale': 0.05, 'Studien': 0.13, 'zu': 0.04, 'sind': 0.03, 'ambivalent': 0.12, 'Im': 0, 'globalen': 0.05, 'Süden': 0.05, 'oft': 0, 'Soils': 0.18, 'besser': 0.04, 'Müsste': 0.04, 'man': 0, 'in': 0.06, 'Korrelationen': 0.26, 'einbeziehen': 0.06, 'd': 0.05, 'Korrelation': 0.24, 'Kausalität': 1.0}",positive,"[0.20620072, 0.2392049, 0.5545944]",neutral
50.0,75.0,71.0,0.1399999999999999,neutral,"@StettlerRoger @klinglergeorg @Kachelmann Allerdings ein sehr passendes Beispiel, das zeigt, dass auf Regulierung mehr Verlass ist wie auf Geoengineering. Und ja: Die Landwirtschaft trägt eine grosse Mitschuld; da braucht es eine Wende, dass umweltschädliches Verhalten nicht mehr subventioniert wird.",allerdings passend beispiel zeigen regulierung mehr verlass geoengineering ja landwirtschaft tragen grosse mitschuld brauchen wenden umweltschädlich verhalten mehr subventioniert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Allerdings': 0.05, 'ein': 0, 'sehr': 0.03, 'passendes': 0, 'Beispiel': 0.13, 'das': 0.08, 'zeigt': 0, 'dass': 0.08, 'auf': 0, 'Regulierung': 0.34, 'mehr': 0.04, 'Verlass': 0, 'ist': 0.05, 'wie': 0, 'Geoengineering': 0.55, 'Und': 0.15, 'ja': 0.15, 'Die': 0, 'Landwirtschaft': 1.0, 'trägt': 0, 'eine': 0, 'grosse': 0, 'Mitschuld': 0, 'da': 0, 'braucht': 0, 'es': 0.05, 'Wende': 0, 'umweltschädliches': 0.175, 'Verhalten': 0.16, 'nicht': 0, 'subventioniert': 0.28, 'wird': 0}",negative,"[0.1486784, 0.78840345, 0.0629182]",neutral
