answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,sentiment_tb
100.0,100.0,100.0,0.85,neutral,"RT @kim_rast: @eVoteMoratorium Warum möchte man so eine Unsicherheit unterstützten... Vor allem super, wenn es Menschen gibt die E-voting m…",warum mögen unsicherheit unterstützen super menschen geben e voting m,,,,,,,"{'Warum': 0.17, 'möchte': 0.06, 'man': 0, 'so': 0, 'eine': 0, 'Unsicherheit': 0.06, 'unterstützten': 0, '...': 0, 'Vor': 0, 'allem': 0, 'super': 0, 'wenn': 0, 'es': 0, 'Menschen': 0.29, 'gibt': 0.23, 'die': 0, 'E-voting': 0, 'm': 1.0, '…': 0}",neutral,"[0.51491165, 0.16191891, 0.3231694]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @ineichen_jonas: Demokratie geht nicht ohne Vertrauen. Vertrauen in gültige Resultate von Abstimmungen und Wahlen. Das E-Voting-Projekt…,demokratie gehen vertrauen vertrauen gültige resultate abstimmungen wahlen e voting projekt,,,,,,,"{'Demokratie': 0.33, 'geht': 0, 'nicht': 0.14, 'ohne': 0.09, 'Vertrauen': 0.15, 'in': 0.09, 'gültige': 0.18, 'Resultate': 0.2, 'von': 0, 'Abstimmungen': 1.0, 'und': 0.11, 'Wahlen': 0, 'Das': 0.38, 'E-Voting-Projekt': 0, '…': 0}",positive,"[0.16566278, 0.09740521, 0.736932]",,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.1333333333333333,neutral,"Trotz bekannten #Sicherheitslücken will der Bund E-Voting flächendeckend einführen. Mit dem @eVoteMoratorium wird die Manipulation von Wahlen und Abstimmungen verhindert, bis E-Voting die nötigen Sicherheitsaspekte erfüllt. Jetzt unterstützen -&gt; https://t.co/u45sDs2oFp #eVoting",trotzen bekannt sicherheitslücken bund e voting flächendeckend einfahren manipulation wahlen abstimmungen verhindern e voting nötig sicherheitsaspekte erfüllen unterstützen gt evoting,,,,,,,"{'Trotz': 0.17, 'bekannten': 0.07, 'Sicherheitslücken': 0, 'will': 0, 'der': 0.07, 'Bund': 0, 'E-Voting': 0, 'flächendeckend': 0, 'einführen': 0.19, 'Mit': 0, 'dem': 0.065, 'wird': 0, 'die': 0.07, 'Manipulation': 0.8, 'von': 0, 'Wahlen': 0, 'und': 0.11, 'Abstimmungen': 0.1, 'verhindert': 0, 'bis': 0.36, 'nötigen': 0.06, 'Sicherheitsaspekte': 0.1, 'erfüllt': 0.23, 'Jetzt': 0.24, 'unterstützen': 0.1, '-&gt': 0, 'eVoting': 0.11}",positive,"[0.16267927, 0.11927566, 0.71804506]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @FDP_Luzern: Die FDP-Delegierten haben ihre Parolen gefasst:
✔️ JA zu Kampfflugzeugen @sicherheit_ja 
❌ NEIN zur Kündigungsinitiative @k…",fdp delegieren parolen gefasst ja kampfflugzeugen nein kündigungsinitiative,,,,,,,,,,"{'Die': 0.3, 'FDP-Delegierten': 0.16, 'haben': 0.54, 'ihre': 0.06, 'Parolen': 0.38, 'gefasst': 0, '️': 0, 'JA': 0, 'zu': 0, 'Kampfflugzeugen': 0, 'NEIN': 0, 'zur': 0, 'Kündigungsinitiative': 0, '…': 0}",neutral,"[0.7276163, 0.05306959, 0.21931408]",,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@fri_velo @jfluzern @sicherheit_ja @FDP_Liberalen @FDP_Luzern Das ist nicht vergleichbar. Die neuen #Kampfflugzeuge werden aus dem #Armeebudget bezahlt. Beim #Vaterschaftsurlaub wird der #Sozialstaat weiter ausgebaut. Bekanntlich wächst dieser Bereich seit Jahren, während die Ausgaben für die #Landesverteidigung stagnieren. https://t.co/94HsXujADS",vergleichbar neu kampfflugzeuge armeebudget bezahlen beim vaterschaftsurlaub sozialstaat weit ausbauen bekanntlich wachsen bereich seit jahren ausgaben landesverteidigung stagnieren,,,,"{'Das': 0.1, 'ist': 0.05, 'nicht': 0.16, 'vergleichbar': 0.07, 'Die': 0.1, 'neuen': 0.04, 'Kampfflugzeuge': 0, 'werden': 0, 'aus': 0, 'dem': 0.1, 'Armeebudget': 0.07, 'bezahlt': 0.05, 'Beim': 0.1, 'Vaterschaftsurlaub': 0.92, 'wird': 0, 'der': 0.1, 'Sozialstaat': 0.11, 'weiter': 0.15, 'ausgebaut': 0.2, 'Bekanntlich': 0.09375, 'wächst': 0, 'dieser': 0.04, 'Bereich': 0.09, 'seit': 0, 'Jahren': 0.03, 'während': 0.05, 'die': 0.1, 'Ausgaben': 0, 'für': 0.04, 'Landesverteidigung': 0.07, 'stagnieren': 0}",positive,"[0.31474632, 0.07946809, 0.6057856]",,,,"{'Das': 0.03, 'ist': 0.01, 'nicht': 0.1, 'vergleichbar': 0.09, 'Die': 0.03, 'neuen': 1.0, 'Kampfflugzeuge': 0, 'werden': 0, 'aus': 0, 'dem': 0.03, 'Armeebudget': 0.06, 'bezahlt': 0.14, 'Beim': 0.03, 'Vaterschaftsurlaub': 0.03, 'wird': 0, 'der': 0.03, 'Sozialstaat': 0.04, 'weiter': 0.02, 'ausgebaut': 0.15, 'Bekanntlich': 0.02375, 'wächst': 0, 'dieser': 0.02, 'Bereich': 0.03, 'seit': 0, 'Jahren': 0.02, 'während': 0.02, 'die': 0.03, 'Ausgaben': 0, 'für': 0.01, 'Landesverteidigung': 0.03, 'stagnieren': 0}",negative,"[0.31753865, 0.5776113, 0.10485003]",,,,,,,"{'Das': 0.08, 'ist': 0.03, 'nicht': 0.06, 'vergleichbar': 0.05, 'Die': 0.08, 'neuen': 0.05, 'Kampfflugzeuge': 0, 'werden': 0, 'aus': 0, 'dem': 0.08, 'Armeebudget': 0.055, 'bezahlt': 0.02, 'Beim': 0.08, 'Vaterschaftsurlaub': 0.05, 'wird': 0, 'der': 0.08, 'Sozialstaat': 0.11499999999999999, 'weiter': 0.04, 'ausgebaut': 0.05, 'Bekanntlich': 0.04625, 'wächst': 0, 'dieser': 0.05, 'Bereich': 0.1, 'seit': 0, 'Jahren': 0.05, 'während': 0.24, 'die': 0.08, 'Ausgaben': 0, 'für': 0.03, 'Landesverteidigung': 1.0, 'stagnieren': 0}",negative,"[0.31860152, 0.6384833, 0.042915214]",negative
100.0,100.0,86.0,0.7,neutral,"🇨🇭Damit die #Sicherheit nicht nur am Boden sondern auch im schweizer Luftraum weiterhin gewährleistet ist, sage ich Ja zur Beschaffung neuer #Kampfflugzeuge 🛡🚨

#abst2020 #sicherheitja @sicherheit_ja https://t.co/FWzS4K0orv",sicherheit boden schweizer luftraum weiterhin gewährleisten sage ja beschaffung neu kampfflugzeuge abst2020 sicherheitja,,,,,,,,,,"{'🇨': 0, '🇭': 0, 'Damit': 0, 'die': 0, 'Sicherheit': 0, 'nicht': 0, 'nur': 0, 'am': 0, 'Boden': 0, 'sondern': 0, 'auch': 0, 'im': 0, 'schweizer': 0, 'Luftraum': 0, 'weiterhin': 0, 'gewährleistet': 0, 'ist': 0, 'sage': 0, 'ich': 0, 'Ja': 0, 'zur': 0, 'Beschaffung': 0, 'neuer': 0, 'Kampfflugzeuge': 0, 'abst2020': 0, 'sicherheitja': 0}",neutral,"[0.48186192, 0.07446931, 0.44366875]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Die #Digitalisierung soll die #Verwaltung effizienter machen 🚀 Trotzdem wächst die Verwaltung vom @KantonLuzern bis 2025 um  224 Vollzeitstellen 🤷🏻‍♂️ 
Meine Meinung dazu in der LZ: https://t.co/IDYO46xcF1 

#egovernment #kantonluzern #luzern #fdp #jungfreisinnige https://t.co/GrJYDJnh1Y",digitalisierung verwaltung effizient trotzdem wachsen verwaltung vollzeitstellen meinung lz egovernment kantonluzern luzern fdp jungfreisinnige,,,,,,,,,,,,,"{'Die': 0.02, 'Digitalisierung': 0, 'soll': 0, 'die': 0.02, 'Verwaltung': 0.06, 'effizienter': 0.11499999999999999, 'machen': 0, 'Trotzdem': 0.12, 'wächst': 0, 'vom': 0.02, 'bis': 0, 'um': 0, 'Vollzeitstellen': 0.03, '🤷': 0, '\u200d️': 0, 'Meine': 0, 'Meinung': 0, 'dazu': 0, 'in': 0, 'der': 0, 'LZ': 0, 'egovernment': 0, 'kantonluzern': 0, 'luzern': 0, 'fdp': 0, 'jungfreisinnige': 0}",positive,"[0.28812972, 0.1227746, 0.5890957]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @jfluzern: Der Staatsapparat wächst und wächst. Und die Digitalisierung bleibt in den Kinderschuhen stecken. Wir fordern: Mehr Mut zur k…,staatsapparat wachsen wachsen digitalisierung bleiben kinderschuhen stecken fordern mehr mut k,,,,,,,,,,,,,"{'Der': 0.09, 'Staatsapparat': 0.14, 'wächst': 0.11, 'und': 0.47, 'Und': 0.47, 'die': 0.09, 'Digitalisierung': 0, 'bleibt': 0.4, 'in': 0.05, 'den': 0.09, 'Kinderschuhen': 0.19, 'stecken': 0, 'Wir': 0.15, 'fordern': 0.43, 'Mehr': 0.49, 'Mut': 0, 'zur': 0.385, 'k': 1.0, '…': 0}",positive,"[0.10862813, 0.15645757, 0.7349143]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @jfluzern: Gemäss #Digitalisierungsmonitor der @swicoDEU sind wir nach der @FDP_Liberalen die digital affinste Partei! Wähle #Liste13 fü…,gemäss digitalisierungsmonitor digital affinste partei wählen liste13 fü,,,,,,,,,,,,,"{'Gemäss': 0.095, 'Digitalisierungsmonitor': 0.26, 'der': 0.12, 'sind': 0.09, 'wir': 0, 'nach': 0, 'die': 0.12, 'digital': 0.85, 'affinste': 0, 'Partei': 0.28, 'Wähle': 0, 'Liste13': 0, 'fü': 0.14, '…': 0}",positive,"[0.00176511, 0.0012400341, 0.99699485]",,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Spannende Referate und eine interessante Podiumsdiskussion zum Thema #Digitalisierung zwischen Wirtschaft, Bildung und Politik am @DigitalForumCH #DEF19 #Zentralschweiz https://t.co/ExTp9zdgsb",spannend referate interessante podiumsdiskussion thema digitalisierung wirtschaft bildung politik def19 zentralschweiz,,,,,,,,,,,,,"{'Spannende': 0.14, 'Referate': 0, 'und': 0.07, 'eine': 0, 'interessante': 0.19, 'Podiumsdiskussion': 0.125, 'zum': 0.1, 'Thema': 0, 'Digitalisierung': 0, 'zwischen': 0.24, 'Wirtschaft': 0.15, 'Bildung': 0.11, 'Politik': 0, 'am': 0, 'DEF19': 0.12, 'Zentralschweiz': 0}",positive,"[0.17787716, 0.011762284, 0.81036055]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Miteinander statt gegeneinander für die #Digitalisierung @dgt_switzerland https://t.co/86SOL3PwCm,miteinander statt gegeneinander digitalisierung,,,,,,,,,,,,,"{'Miteinander': 0.1, 'statt': 0.085, 'gegeneinander': 0.10500000000000001, 'für': 0.52, 'die': 0, 'Digitalisierung': 0}",neutral,"[0.95526564, 0.005487303, 0.039247114]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @jfluzern: ❗️JETZT MITGLIED WERDEN ❗️
bei unserem neuen Gönnerverein „Frende des Jungfreisinn“ 🤩
Das Beitrittsformular sowie Infos über…",mitglied neu gönnerverein frende jungfreisinn beitrittsformular sowie infos,,,,,,,,,,,,,,,,"{'️JETZT': 0, 'MITGLIED': 0.07, 'WERDEN': 0, '️': 0, 'bei': 0, 'unserem': 0, 'neuen': 0, 'Gönnerverein': 0, '„': 0, 'Frende': 0, 'des': 0, 'Jungfreisinn': 0, '“': 0, '🤩': 0, 'Das': 0, 'Beitrittsformular': 0, 'sowie': 0, 'Infos': 0, 'über': 0, '…': 0}",neutral,"[0.9905095, 0.0063364645, 0.0031540648]",,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@fri_velo @jfluzern @sicherheit_ja @FDP_Liberalen @FDP_Luzern Das ist nicht vergleichbar. Die neuen #Kampfflugzeuge werden aus dem #Armeebudget bezahlt. Beim #Vaterschaftsurlaub wird der #Sozialstaat weiter ausgebaut. Bekanntlich wächst dieser Bereich seit Jahren, während die Ausgaben für die #Landesverteidigung stagnieren. https://t.co/94HsXujADS",vergleichbar neu kampfflugzeuge armeebudget bezahlen beim vaterschaftsurlaub sozialstaat weit ausbauen bekanntlich wachsen bereich seit jahren ausgaben landesverteidigung stagnieren,,,,"{'Das': 0.1, 'ist': 0.05, 'nicht': 0.16, 'vergleichbar': 0.07, 'Die': 0.1, 'neuen': 0.04, 'Kampfflugzeuge': 0, 'werden': 0, 'aus': 0, 'dem': 0.1, 'Armeebudget': 0.07, 'bezahlt': 0.05, 'Beim': 0.1, 'Vaterschaftsurlaub': 0.92, 'wird': 0, 'der': 0.1, 'Sozialstaat': 0.11, 'weiter': 0.15, 'ausgebaut': 0.2, 'Bekanntlich': 0.09375, 'wächst': 0, 'dieser': 0.04, 'Bereich': 0.09, 'seit': 0, 'Jahren': 0.03, 'während': 0.05, 'die': 0.1, 'Ausgaben': 0, 'für': 0.04, 'Landesverteidigung': 0.07, 'stagnieren': 0}",positive,"[0.31474632, 0.07946809, 0.6057856]",,,,"{'Das': 0.03, 'ist': 0.01, 'nicht': 0.1, 'vergleichbar': 0.09, 'Die': 0.03, 'neuen': 1.0, 'Kampfflugzeuge': 0, 'werden': 0, 'aus': 0, 'dem': 0.03, 'Armeebudget': 0.06, 'bezahlt': 0.14, 'Beim': 0.03, 'Vaterschaftsurlaub': 0.03, 'wird': 0, 'der': 0.03, 'Sozialstaat': 0.04, 'weiter': 0.02, 'ausgebaut': 0.15, 'Bekanntlich': 0.02375, 'wächst': 0, 'dieser': 0.02, 'Bereich': 0.03, 'seit': 0, 'Jahren': 0.02, 'während': 0.02, 'die': 0.03, 'Ausgaben': 0, 'für': 0.01, 'Landesverteidigung': 0.03, 'stagnieren': 0}",negative,"[0.31753865, 0.5776113, 0.10485003]",,,,,,,"{'Das': 0.08, 'ist': 0.03, 'nicht': 0.06, 'vergleichbar': 0.05, 'Die': 0.08, 'neuen': 0.05, 'Kampfflugzeuge': 0, 'werden': 0, 'aus': 0, 'dem': 0.08, 'Armeebudget': 0.055, 'bezahlt': 0.02, 'Beim': 0.08, 'Vaterschaftsurlaub': 0.05, 'wird': 0, 'der': 0.08, 'Sozialstaat': 0.11499999999999999, 'weiter': 0.04, 'ausgebaut': 0.05, 'Bekanntlich': 0.04625, 'wächst': 0, 'dieser': 0.05, 'Bereich': 0.1, 'seit': 0, 'Jahren': 0.05, 'während': 0.24, 'die': 0.08, 'Ausgaben': 0, 'für': 0.03, 'Landesverteidigung': 1.0, 'stagnieren': 0}",negative,"[0.31860152, 0.6384833, 0.042915214]",negative
