answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Die #CVP-Lösung des zweiwöchigen Vaterschaftsurlaubs ist ein guter und vernünftiger Kompromiss - für Gesellschaft und Wirtscha…,cvp lösung zweiwöchigen vaterschaftsurlaubs gut vernünftig kompromiss gesellschaft wirtscha,,,,"{'Die': 0.05, 'CVP-Lösung': 0.63, 'des': 0, 'zweiwöchigen': 0, 'Vaterschaftsurlaubs': 0.69, 'ist': 0.77, 'ein': 0, 'guter': 0, 'und': 0.06, 'vernünftiger': 0, 'Kompromiss': 0.2, 'für': 0.12, 'Gesellschaft': 0.08, 'Wirtscha': 0.07, '…': 0}",positive,"[0.002331098, 0.0014992896, 0.9961696]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,RT @MullerAltermatt: Die Initiative für vier Wochen #Vaterschaftsurlaub wird bedingt zurückgezogen. Ich habe als Mitglied des Initiativkomi…,initiative vier wochen vaterschaftsurlaub bedingt zurückziehen mitglied initiativkomi,,,,"{'Die': 0.08, 'Initiative': 0.16, 'für': 0.13, 'vier': 0.12, 'Wochen': 0.17, 'Vaterschaftsurlaub': 0.63, 'wird': 0, 'bedingt': 0, 'zurückgezogen': 0.23, 'Ich': 0, 'habe': 0, 'als': 0.08, 'Mitglied': 0.11, 'des': 0, 'Initiativkomi': 0.46, '…': 0}",neutral,"[0.51946247, 0.22631665, 0.25422087]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,0.85,neutral,"RT @CVP_PDC: Der Nationalrat hat soeben der #CVP-Lösung von 2⃣Wochen #Vaterschaftsurlaub 🍼zugestimmt!🎉
«Zwei Wochen ermöglichen eine besser…",nationalrat soeben cvp lösung wochen vaterschaftsurlaub zustimmen zwei wochen ermöglichen gut,,,,"{'Der': 0.1, 'Nationalrat': 0.07500000000000001, 'hat': 0, 'soeben': 0.06, 'der': 0.1, 'CVP-Lösung': 0.22999999999999998, 'von': 0, '2⃣Wochen': 0, 'Vaterschaftsurlaub': 0.74, 'zugestimmt': 0, '«': 0, 'Zwei': 0, 'Wochen': 0, 'ermöglichen': 0, 'eine': 0, 'besser': 0, '…': 0}",positive,"[0.40537703, 0.08911385, 0.5055091]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @JCVPSchweiz: Heute diskutiert der Nationalrat über den #Vaterschaftsurlaub. Wir hoffen, dass er mit dem Vorschlag der @CVP_PDC einem zw…",heute diskutieren nationalrat vaterschaftsurlaub hoffen vorschlag zw,,,,"{'Heute': 0.16, 'diskutiert': 0, 'der': 0.06, 'Nationalrat': 0.22, 'über': 0, 'den': 0.06, 'Vaterschaftsurlaub': 0.51, 'Wir': 0.11, 'hoffen': 0.15, 'dass': 0.11, 'er': 0.13, 'mit': 0.05, 'dem': 0.06, 'Vorschlag': 0.23, 'einem': 0.05, 'zw': 0, '…': 0}",neutral,"[0.9058202, 0.012259392, 0.08192037]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Die CVP Fraktion will einen 2-wöchigen Vaterschaftsurlaub als Gegenvorschlag zur Volksinitiative.  Eine moderne Familienpoliti…,cvp fraktion wöchigen vaterschaftsurlaub gegenvorschlag volksinitiative modern familienpoliti,,,,"{'Die': 0.04, 'CVP': 0.16, 'Fraktion': 0, 'will': 0, 'einen': 0.08, '2-wöchigen': 0.215, 'Vaterschaftsurlaub': 0.42500000000000004, 'als': 0.31, 'Gegenvorschlag': 0.12, 'zur': 0.06, 'Volksinitiative': 0.105, 'Eine': 0, 'moderne': 0.36, 'Familienpoliti': 0.05, '…': 0}",positive,"[0.46691576, 0.013153818, 0.5199304]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"RT @CVP_PDC: Linke und Rechte scheinen in Kauf zu nehmen, dass entlassene ältere Menschen weiterhin keine Rente aus der Pensionskasse bezie…",link rechte scheinen kauf nehmen entlassen alt menschen weiterhin rente pensionskasse bezie,,,,,,,"{'Linke': 0.06, 'und': 0.04, 'Rechte': 0.06, 'scheinen': 0.10500000000000001, 'in': 0, 'Kauf': 0, 'zu': 0.13, 'nehmen': 0.13, 'dass': 0.22, 'entlassene': 0.17, 'ältere': 0.12, 'Menschen': 0.18, 'weiterhin': 0, 'keine': 0, 'Rente': 0, 'aus': 0, 'der': 0.16, 'Pensionskasse': 0.23500000000000001, 'bezie': 0, '…': 0}",negative,"[0.20236628, 0.7395168, 0.05811698]",,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @PDCVilleFR: Ein Erfolg für die @CVP_PDC! Mit unseren bürgerlichen Partnern haben wir eine #Steuersenkung in der Stadt #Freiburg erreich…,erfolg bürgerlich partnern steuersenkung stadt freiburg erreich,,,,,,,,,,"{'Ein': 0.72, 'Erfolg': 0.41, 'für': 0.15, 'die': 0.12, 'Mit': 0.42, 'unseren': 0.21, 'bürgerlichen': 0, 'Partnern': 0.38, 'haben': 0.62, 'wir': 0, 'eine': 0, 'Steuersenkung': 0.48, 'in': 0.31, 'der': 0.12, 'Stadt': 0.21, 'Freiburg': 0.1, 'erreich': 0, '…': 0}",positive,"[0.0018935509, 0.002077299, 0.99602914]",,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@Sumpfnoodle Der #Mindestlohn gefährdet besonders die Arbeitnehmenden, sowie die Lehrlinge. Siehe: https://t.co/iByWztoR4w @ThomasRauber",mindestlohn gefährden besonders arbeitnehmenden sowie lehrlinge siehe,,,,,,,,,,,,,"{'Der': 0.51, 'Mindestlohn': 0.56, 'gefährdet': 0, 'besonders': 0, 'die': 0.51, 'Arbeitnehmenden': 0.16, 'sowie': 0, 'Lehrlinge': 0.17, 'Siehe': 0.2}",negative,"[0.14183648, 0.6566283, 0.20153525]",,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,#CVP-Grossrat und #KMU-Unternehmer @ThomasRauber spricht sich gegen den #Mindestlohn aus. Bravo! http://t.co/UfT68OKUgn,cvp grossrat kmu unternehmer sprechen mindestlohn bravo,,,,,,,,,,,,,"{'CVP-Grossrat': 0, 'und': 0.17, 'KMU-Unternehmer': 0.16, 'spricht': 1.0, 'sich': 0, 'gegen': 1.0, 'den': 0.42, 'Mindestlohn': 0.615, 'aus': 0.59, 'Bravo': 0.37}",positive,"[0.04125669, 0.013008787, 0.94573456]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @CVP_PDC: Mit der Mindestlohn-Initiative kommen Leistungsschwache unter die Räder. Von Markus Ritter, CVP-Nationalrat SG. http://t.co/Ih…",mindestlohn initiative kommen leistungsschwache räder markus ritter cvp nationalrat sg,,,,,,,,,,,,,"{'Mit': 0.85, 'der': 0.11, 'Mindestlohn-Initiative': 0.995, 'kommen': 0, 'Leistungsschwache': 0, 'unter': 0.2, 'die': 0.11, 'Räder': 0.46, 'Von': 0, 'Markus': 0.17, 'Ritter': 0.09, 'CVP-Nationalrat': 0, 'SG': 0.19}",positive,"[0.20737714, 0.19143476, 0.6011881]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @mindestlohnnein: Die Delegierten der @CVP_PDC lehnen einen staatlichen #Mindestlohn mit 186 Stimmen zu 17 Stimmen ab! #dvcvpch http://t…,delegieren lehnen staatlich mindestlohn stimmen stimmen ab dvcvpch,,,,,,,,,,,,,"{'Die': 1.0, 'Delegierten': 0.57, 'der': 1.0, 'lehnen': 0, 'einen': 0.66, 'staatlichen': 0.39, 'Mindestlohn': 0.53, 'mit': 0.33, '186': 0, 'Stimmen': 0, 'zu': 0.2, '17': 0, 'ab': 0, 'dvcvpch': 0.31}",neutral,"[0.856141, 0.026107052, 0.117751956]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @gerhardpfister: Einfach mal so ein Eindruck, wie das bei der Arena so läuft: Thema Kriegsmaterialexporte. Projer will Lombardi für die…",einfach mal eindruck arena laufen thema kriegsmaterialexporte projer lombardi,,,,,,,,,,,,,,,,"{'Einfach': 0, 'mal': 0.08, 'so': 0, 'ein': 0, 'Eindruck': 0.13, 'wie': 0.13, 'das': 0, 'bei': 0.08, 'der': 0.13, 'Arena': 0.27, 'läuft': 0, 'Thema': 0, 'Kriegsmaterialexporte': 0.8525, 'Projer': 0.34, 'will': 0, 'Lombardi': 0.28, 'für': 0.14, 'die': 0.13, '…': 0}",positive,"[0.43742895, 0.04208502, 0.52048606]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @JCVPSchweiz: Fleissig die Bedeutung der Kampfflugzeuge für den Schutz der 🇨🇭festgehalten. Bald kannst du dir alle Videos anschauen.😊📽🎞…,fleissig bedeutung kampfflugzeuge schutz festhalten bald all videos anschauen,,,,,,,,,,,,,,,,,,,"{'Fleissig': 0, 'die': 0.09, 'Bedeutung': 1.0, 'der': 0.09, 'Kampfflugzeuge': 0, 'für': 0.47, 'den': 0.09, 'Schutz': 0.34, '🇨': 0, '🇭': 0, 'festgehalten': 0, 'Bald': 0, 'kannst': 0, 'du': 0, 'dir': 0, 'alle': 0, 'Videos': 0, 'anschauen': 0, '…': 0}",positive,"[0.024114927, 0.008051732, 0.9678333]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @CVP_PDC: .@NZZ, um das ein für alle Mal klarzustellen: Die soziale Marktwirtschaft findet man weder bei SP noch FDP. Sondern nur bei de…",all mal klarstellen soziale marktwirtschaft finden weder sp fdp de,,,,,,,,,,,,,,,,,,,,,,"{'um': 0, 'das': 0, 'ein': 0, 'für': 0.04, 'alle': 0, 'Mal': 0, 'klarzustellen': 0.04, 'Die': 0.1, 'soziale': 1.0, 'Marktwirtschaft': 0.775, 'findet': 0, 'man': 0, 'weder': 0, 'bei': 0, 'SP': 0.07, 'noch': 0, 'FDP': 0.18, 'Sondern': 0, 'nur': 0.02, 'de': 0, '…': 0}",positive,"[0.18894084, 0.27084544, 0.54021376]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Die Chancen der #Digitalisierung müssen auch im Gesundheitswesen aktiv genutzt werden. 👨🏽‍💻👩🏽‍⚕️ Sie bringt Effizienzsteigerun…,chancen digitalisierung müssen gesundheitswesen aktiv nutzen bringen effizienzsteigerun,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Chancen': 0.06, 'der': 0.07, 'Digitalisierung': 0, 'müssen': 0, 'auch': 0.1, 'im': 0, 'Gesundheitswesen': 0.07, 'aktiv': 0, 'genutzt': 0.09, 'werden': 0, '\u200d\u200d️': 0, 'Sie': 0, 'bringt': 0, 'Effizienzsteigerun': 0, '…': 0}",positive,"[0.015095212, 0.0062045786, 0.9787002]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @CVP_PDC: Susanne Hartmann wird bereits im 1. Wahlgang in den St. Galler Regierungsrat gewählt und verteidigt den CVP Sitz! Bruno Damann…,susanne hartmann bereits wahlgang st galler regierungsrat wählen verteidigen cvp sitzen bruno damann,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Susanne': 0.14, 'Hartmann': 0.16, 'wird': 0, 'bereits': 0, 'im': 0, '1.': 0, 'Wahlgang': 0.14, 'in': 0.06, 'den': 0.26, 'St.': 0, 'Galler': 0, 'Regierungsrat': 0.115, 'gewählt': 0, 'und': 0.21, 'verteidigt': 0, 'CVP': 0.33, 'Sitz': 0.81, 'Bruno': 0.9, 'Damann': 0.48, '…': 0}",neutral,"[0.7872753, 0.07758758, 0.13513717]",,,,positive
50.0,75.0,57.0,0.0,neutral,RT @RentenreformJa: «Die Rentenreform ist für die Bauern von entscheidender Bedeutung. Deshalb hat die Landwirtschaftskammer klar JA gesagt…,rentenreform bauern entscheidend bedeutung deshalb landwirtschaftskammer klaren ja sagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Die': 0, 'Rentenreform': 0, 'ist': 0, 'für': 0, 'die': 0, 'Bauern': 0, 'von': 0, 'entscheidender': 0, 'Bedeutung': 0, 'Deshalb': 0, 'hat': 0, 'Landwirtschaftskammer': 0, 'klar': 0, 'JA': 0, 'gesagt': 0, '…': 0}",positive,"[0.028951997, 0.0048418585, 0.9662062]",neutral
