answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Kriegsmaterialexporte für 17 Mio. an die von Saudi-Arabien angeführte Jemen-Kriegsallianz: Das ist einem Land mit einer grossen humanitären Tradition unwürdig! 
Umso mehr braucht es darum die #korrekturinitiative!
https://t.co/IxAdnpW4ac",kriegsmaterialexporte mio saudi arabien angeführt jemen kriegsallianz land grossen humanitär tradition unwürdig umso mehr brauchen darum korrekturinitiative,,,,,,,,,,,,,,,,"{'Kriegsmaterialexporte': 0.7725, 'für': 0.61, 'Mio.': 0, 'an': 0, 'die': 0.04, 'von': 0, 'Saudi-Arabien': 0.05, 'angeführte': 0, 'Jemen-Kriegsallianz': 0.08249999999999999, 'Das': 0.04, 'ist': 0.07, 'einem': 0, 'Land': 0, 'mit': 0.03, 'einer': 0, 'grossen': 0, 'humanitären': 0.07, 'Tradition': 0.09, 'unwürdig': 0.22, 'Umso': 0.027500000000000004, 'mehr': 0.02, 'braucht': 0, 'es': 0.07, 'darum': 0, 'korrekturinitiative': 0.05}",positive,"[0.346656, 0.078383155, 0.5749609]",,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"""This war has to end"" - Joe Biden will den furchtbaren Krieg im Jemen nicht mehr unterstützen. 
Es ist nun endlich auch Zeit, dass die Schweiz sämtliche Kriegsmateriallieferungen an die von Saudiarabien angeführte Kriegsallianz sofort stoppt!
https://t.co/nvMaSKFZ8F",this has to end joe biden furchtbar krieg jemen mehr unterstützen endlich zeit schweiz sämtliche kriegsmateriallieferungen saudiarabien angeführt kriegsallianz sofort stoppen,,,,,,,,,,,,,,,,"{'This': 0.03, 'war': 0.17, 'has': 0.03, 'to': 0.49, 'end': 0.05, 'Joe': 0.05, 'Biden': 0.07, 'will': 0, 'den': 0.26, 'furchtbaren': 0.08, 'Krieg': 0.17, 'im': 0, 'Jemen': 0.07, 'nicht': 0, 'mehr': 0, 'unterstützen': 0.11, 'Es': 0.04, 'ist': 0.04, 'nun': 0, 'endlich': 0, 'auch': 0, 'Zeit': 0.07, 'dass': 0, 'die': 0.26, 'Schweiz': 0.18, 'sämtliche': 0.33, 'Kriegsmateriallieferungen': 0.8887499999999999, 'an': 0, 'von': 0, 'Saudiarabien': 0.11, 'angeführte': 0, 'Kriegsallianz': 0.185, 'sofort': 0.12, 'stoppt': 0}",neutral,"[0.9005988, 0.07153303, 0.027868118]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Doppelte Freude: Trotz Rückkommensantrag von SVP-Glarner erhält meine Motion ""Stopp aller Kriegsmaterialexporte an die Jemen-Kriegsallianz"" eine Mehrheit im Natiionalrat. Sogar zwei Mal, juhui 😊!",doppeln freude trotzen rückkommensantrag svp glarner erhalten motion stopp all kriegsmaterialexporte jemen kriegsallianz mehrheit natiionalrat sogar zwei mal juhui,,,,,,,,,,,,,,,,"{'Doppelte': 0, 'Freude': 0.09, 'Trotz': 0.05, 'Rückkommensantrag': 0.09, 'von': 0, 'SVP-Glarner': 0, 'erhält': 0.32, 'meine': 0.14, 'Motion': 0.6, 'Stopp': 1.0, 'aller': 0, 'Kriegsmaterialexporte': 0.395, 'an': 0, 'die': 0.04, 'Jemen-Kriegsallianz': 0.07250000000000001, 'eine': 0, 'Mehrheit': 0.18, 'im': 0, 'Natiionalrat': 0, 'Sogar': 0.07, 'zwei': 0, 'Mal': 0, 'juhui': 0}",neutral,"[0.8329489, 0.05498122, 0.11206987]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Ich bin sicher, das Volk sieht es genau so wie BR @Violapamherd: Es braucht klare und scharfe Regeln bei den Kriegsmaterialexporten!

https://t.co/aiBEmuVyKy",sichern volk sehen genau br brauchen klaren scharf regeln kriegsmaterialexporten,,,,,,,,,,,,,,,,"{'Ich': 0.02, 'bin': 0, 'sicher': 0, 'das': 0, 'Volk': 0.03, 'sieht': 0, 'es': 0, 'genau': 0.02, 'so': 0, 'wie': 0, 'BR': 0.03, 'Es': 0, 'braucht': 0, 'klare': 0, 'und': 0.06, 'scharfe': 0, 'Regeln': 0.56, 'bei': 0, 'den': 0.04, 'Kriegsmaterialexporten': 0.475}",neutral,"[0.71277845, 0.010087164, 0.2771344]",,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"RT @LewinLempert: SwissMem hat im @kriegsgeschaeft-Abstimmungskampf die Lüge verbreitet, dass es in 🇨🇭 3000 Kriegsmaterialproduzenten gebe.…",swissmem abstimmungskampf lügen verbreiten kriegsmaterialproduzenten geben,,,,,,,,,,,,,,,,"{'SwissMem': 0.27, 'hat': 0, 'im': 0, '-Abstimmungskampf': 0, 'die': 0.13, 'Lüge': 0.23, 'verbreitet': 0.14, 'dass': 0.17, 'es': 0, 'in': 0.68, '🇨': 0, '🇭': 0, 'Kriegsmaterialproduzenten': 0, 'gebe': 0, '…': 0}",neutral,"[0.92900944, 0.05137751, 0.019612951]",,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,Der Bund vermischt absichtlich Dual-Use-Güter mit Kriegsmaterial. Das ist unlauter und muss sofort korrigiert werden! Von der @kriegsgeschaeft-Initiative ist nur Kriegsmaterial betroffen. https://t.co/bjNyWBEvmM,bund vermischen absichtlich dual use güter kriegsmaterial unlauter sofort korrigieren initiative kriegsmaterial betreffen,,,,,,,,,,,,,,,,"{'Der': 0.14, 'Bund': 0, 'vermischt': 0.07, 'absichtlich': 0, 'Dual-Use-Güter': 0.06, 'mit': 0.11, 'Kriegsmaterial': 0.615, 'Das': 0.14, 'ist': 0.76, 'unlauter': 0.62, 'und': 0.07, 'muss': 0, 'sofort': 0.2, 'korrigiert': 0.17, 'werden': 0, 'Von': 0, 'der': 0.14, '-Initiative': 0, 'nur': 1.0, 'betroffen': 1.0}",neutral,"[0.9043456, 0.06284846, 0.032806065]",,,,,,,,,,positive
50.0,25.0,57.0,-0.075,neutral,"Es kann nicht garantiert, werden, dass Schweizer Kriegsmaterial in falsche Hände gerät: Darum braucht es die #Korrektur-Initiative: keine Waffen in Bürgerkriegsländer und Länder, welche die Menschenrechte verletzen!
https://t.co/WKYXmejFop",garantieren schweizer kriegsmaterial falsch hände geraten darum brauchen korrektur initiative waffen bürgerkriegsländer länder welch menschenrechte verletzen,,,,,,,,,,,,,,,,"{'Es': 0.02, 'kann': 0, 'nicht': 0, 'garantiert': 0.14, 'werden': 0.15, 'dass': 0.03, 'Schweizer': 0.05, 'Kriegsmaterial': 0.51, 'in': 0.02, 'falsche': 1.0, 'Hände': 0.42, 'gerät': 0, 'Darum': 0, 'braucht': 0, 'es': 0.02, 'die': 0.02, 'Korrektur-Initiative': 0.045, 'keine': 0, 'Waffen': 0.04, 'Bürgerkriegsländer': 0.0225, 'und': 0.02, 'Länder': 0.02, 'welche': 0, 'Menschenrechte': 0.05, 'verletzen': 0}",negative,"[0.047012404, 0.89601785, 0.05696973]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @LewinLempert: Schweizer Kriegsmaterialexporte nehmen deutlich zu. Was kann man dagegen machen? =&gt; Am 20. Oktober @spschweiz wählen! htt…,schweizer kriegsmaterialexporte nehmen deutlich dagegen gt oktober wählen htt,,,,,,,,,,,,,,,,"{'Schweizer': 0.13, 'Kriegsmaterialexporte': 0.4375, 'nehmen': 0, 'deutlich': 0, 'zu': 0, 'Was': 0, 'kann': 0.1, 'man': 0, 'dagegen': 0.08, 'machen': 0.08, 'gt': 0.06, 'Am': 0, '20.': 0, 'Oktober': 0.08, 'wählen': 0, 'htt': 0.08, '…': 0}",positive,"[0.39787337, 0.12903, 0.4730967]",,,,,,,,,,neutral
75.0,75.0,71.0,0.3333333333333333,neutral,@riclava Kriegsmaterialexporte in Krisenregionen können immer wieder in „falsche Hände“ geraten. Ist schwierig mit unserer humanitären Tradition und unserer Neutralität zu vereinbaren.,kriegsmaterialexporte krisenregionen immer falsch hände geraten schwierig humanitär tradition neutralität vereinbaren,,,,,,,,,,,,,,,,"{'Kriegsmaterialexporte': 0.5075000000000001, 'in': 0, 'Krisenregionen': 0.195, 'können': 0, 'immer': 0.52, 'wieder': 0, '„': 0, 'falsche': 0, 'Hände': 0, '“': 0, 'geraten': 0, 'Ist': 0, 'schwierig': 0, 'mit': 0, 'unserer': 0, 'humanitären': 0, 'Tradition': 0, 'und': 0, 'Neutralität': 0, 'zu': 0, 'vereinbaren': 0}",negative,"[0.01670248, 0.83303404, 0.15026352]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Nun also doch, der Druck hat gewirkt: Der Bundesrat verzichtet auf Anpassung der Kriegsmaterialverordnung! https://t.co/7a6GWuswNW",druck wirken bundesrat verzichten anpassung kriegsmaterialverordnung,,,,,,,,,,,,,,,,"{'Nun': 0, 'also': 0, 'doch': 0, 'der': 0.51, 'Druck': 0.3, 'hat': 0, 'gewirkt': 0.29, 'Der': 0.51, 'Bundesrat': 0.375, 'verzichtet': 0, 'auf': 0, 'Anpassung': 0, 'Kriegsmaterialverordnung': 0.9575}",positive,"[0.23859696, 0.007622694, 0.7537804]",,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,RT @spschweiz: Pilatus-Militärtrainer sind nicht dem Kriegsmaterialgesetz unterstellt. Wir sind gegen dieses Versteckspiel. «Besondere mili…,pilatus militärtrainer kriegsmaterialgesetz unterstellen versteckspiel besonder mili,,,,,,,,,,,,,,,,"{'Pilatus-Militärtrainer': 0.15, 'sind': 0.15, 'nicht': 1.0, 'dem': 0.23, 'Kriegsmaterialgesetz': 0.40249999999999997, 'unterstellt': 0, 'Wir': 0.1, 'gegen': 0.31, 'dieses': 0.05, 'Versteckspiel': 0.055, '«': 0, 'Besondere': 0, 'mili': 0, '…': 0}",neutral,"[0.75024986, 0.098866686, 0.15088348]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Ein Grund mehr für einen sofortigen Stopp von Waffenexporten an Saudi-Arabien und gegen jegliche Kriegsmaterialausfuhren in Bürgerkriegsländer! #korrekturinitiative
https://t.co/O5hOtv1e8W",grund mehr sofortig stopp waffenexporten saudi arabien jeglich kriegsmaterialausfuhren bürgerkriegsländer korrekturinitiative,,,,,,,,,,,,,,,,"{'Ein': 0, 'Grund': 0, 'mehr': 0.13, 'für': 0.11, 'einen': 0, 'sofortigen': 0, 'Stopp': 0.11, 'von': 0, 'Waffenexporten': 0.07500000000000001, 'an': 0.11, 'Saudi-Arabien': 0.08499999999999999, 'und': 0.16, 'gegen': 0.68, 'jegliche': 0.19, 'Kriegsmaterialausfuhren': 0.18, 'in': 0, 'Bürgerkriegsländer': 0.2325, 'korrekturinitiative': 0.41000000000000003}",neutral,"[0.5440521, 0.30548435, 0.15046346]",,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Klatsche für den Bundesrat bei den Kriegsmaterialexporten, 2 Bundesrats-Rücktritte, AHV/Steuervorlage, Europadebatte - diese Herbstsession hatte es in sich!
Alle Details wie immer unter: https://t.co/TxGsgBNTjD https://t.co/RrkfhRCk2R",klatschen bundesrat kriegsmaterialexporten bundesrats rücktritte ahv steuervorlage europadebatte herbstsession all details immer,,,,,,,,,,,,,,,,"{'Klatsche': 0.3, 'für': 0.13, 'den': 0.08, 'Bundesrat': 0.115, 'bei': 0, 'Kriegsmaterialexporten': 0.84, 'Bundesrats-Rücktritte': 0.2475, 'AHV': 0.07, 'Steuervorlage': 0.08499999999999999, 'Europadebatte': 0.07500000000000001, 'diese': 0.02, 'Herbstsession': 0.05, 'hatte': 0, 'es': 0, 'in': 0, 'sich': 0, 'Alle': 0.01, 'Details': 0.04, 'wie': 0, 'immer': 0.03, 'unter': 0.03}",positive,"[0.3514013, 0.053386193, 0.59521246]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"Das Volk soll entscheiden können, ob Kriegsmaterialexporte in Bürgerkriegsländer möglich sein sollen! #Waffenexporte #korrekturinitiative Der Entscheid des NR ist erster Schritt dazu. https://t.co/JY7JzsmRWQ",volk entscheiden kriegsmaterialexporte bürgerkriegsländer möglich sollen waffenexporte korrekturinitiative entscheid nr erst schritt,,,,,,,,,,,,,,,,"{'Das': 0.04, 'Volk': 0.13, 'soll': 0, 'entscheiden': 0.94, 'können': 0.16999999999999998, 'ob': 0, 'Kriegsmaterialexporte': 0.18, 'in': 0.04, 'Bürgerkriegsländer': 0.1525, 'möglich': 1.0, 'sein': 0, 'sollen': 0.37, 'Waffenexporte': 0.03, 'korrekturinitiative': 0.07500000000000001, 'Der': 0.04, 'Entscheid': 0.1, 'des': 0, 'NR': 0, 'ist': 0.05, 'erster': 0.05, 'Schritt': 0.06, 'dazu': 0.21}",neutral,"[0.7472031, 0.014700741, 0.2380962]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Gemeinsam gegen die Aufweichung der Kriegsmaterialverordnung! https://t.co/PmvC88fIdc,gemeinsam aufweichung kriegsmaterialverordnung,,,,,,,,,,,,,,,,"{'Gemeinsam': 0.52, 'gegen': 0.59, 'die': 0.43, 'Aufweichung': 0, 'der': 0.43, 'Kriegsmaterialverordnung': 0.8775}",positive,"[0.2247519, 0.034302052, 0.74094605]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Jetzt Protestbrief gegen die Aufweichung der Kriegsmaterialverordnung unterzeichnen: https://t.co/GZONna7hn5 https://t.co/OuZCHEPyBP,protestbrief aufweichung kriegsmaterialverordnung unterzeichnen,,,,,,,,,,,,,,,,"{'Jetzt': 0.14, 'Protestbrief': 0.3525, 'gegen': 0.58, 'die': 0.45, 'Aufweichung': 0, 'der': 0.45, 'Kriegsmaterialverordnung': 0.7275, 'unterzeichnen': 0.2}",neutral,"[0.55724096, 0.24190548, 0.20085356]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Jawohl, das Parlament soll bei Kriegsmaterialexporten mitreden können! https://t.co/y9PkDsWac7",jawohl parlament kriegsmaterialexporten mitreden,,,,,,,,,,,,,,,,"{'Jawohl': 0.13, 'das': 0, 'Parlament': 0.21, 'soll': 0, 'bei': 0, 'Kriegsmaterialexporten': 0.85, 'mitreden': 0.28, 'können': 0.16999999999999998}",positive,"[0.01027893, 0.001906594, 0.9878144]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Das lässt sich nicht mit unserer humanitären Tradition vereinbaren! Leider plant der Bundesrat eine weitere Aufweichung der Kriegsmaterialverordnung... https://t.co/y7HVPbEUdt,lässt humanitär tradition vereinbaren leider planen bundesrat weit aufweichung kriegsmaterialverordnung,,,,,,,,,,,,,,,,"{'Das': 0.42, 'lässt': 0, 'sich': 0, 'nicht': 0.07, 'mit': 0.08, 'unserer': 0.07, 'humanitären': 0.47, 'Tradition': 0.24, 'vereinbaren': 0, 'Leider': 0.16, 'plant': 0, 'der': 0.42, 'Bundesrat': 0.34500000000000003, 'eine': 0, 'weitere': 0.29, 'Aufweichung': 0, 'Kriegsmaterialverordnung': 0.9875, '...': 0}",neutral,"[0.7625288, 0.07228395, 0.16518733]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Wo bleibt die humanitäre Verantwortung der Schweiz? Keine Aufweichung des Kriegsmaterialgesetzes! https://t.co/zpZZIYlFWz,bleiben humanitär verantwortung schweiz aufweichung kriegsmaterialgesetzes,,,,,,,,,,,,,,,,"{'Wo': 0.19, 'bleibt': 0, 'die': 0.1, 'humanitäre': 0.14, 'Verantwortung': 0.18, 'der': 0.1, 'Schweiz': 0.09, 'Keine': 0, 'Aufweichung': 0, 'des': 0, 'Kriegsmaterialgesetzes': 0.135}",negative,"[0.15012845, 0.5635873, 0.2862843]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,Bin dezidiert gegen jegliche Aufweichung der Kriegsmaterialverordnung!  https://t.co/lPxOVQPsly,dezidieren jeglich aufweichung kriegsmaterialverordnung,,,,,,,,,,,,,,,,"{'Bin': 0, 'dezidiert': 0, 'gegen': 0.62, 'jegliche': 0.33, 'Aufweichung': 0, 'der': 0.44, 'Kriegsmaterialverordnung': 0.92}",positive,"[0.124033235, 0.021562606, 0.8544041]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Kriegsmateriallieferungen auf die Arabische Halbinsel sollen gestoppt werden! https://t.co/AAw9yg4lXG,kriegsmateriallieferungen arabische halbinsel sollen stoppen,,,,,,,,,,,,,,,,"{'Kriegsmateriallieferungen': 0.2175, 'auf': 0, 'die': 0.08, 'Arabische': 0, 'Halbinsel': 0.14, 'sollen': 0.54, 'gestoppt': 1.0, 'werden': 0}",negative,"[0.10865467, 0.8483006, 0.04304467]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,RT @FWasserfallen: „Dieses Kampfflugzeug brauchen wir wirklich nicht!“ klare Ansage von @seilergraf gegen #tarnkappenbomber #F-35A und für…,kampfflugzeug brauchen wirklich klaren ansagen tarnkappenbomber f 35a,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Dieses': 0, 'Kampfflugzeug': 0, 'brauchen': 0, 'wir': 0, 'wirklich': 0, 'nicht': 0, '“': 0, 'klare': 0, 'Ansage': 0, 'von': 0, 'gegen': 0, 'tarnkappenbomber': 0, 'F-35A': 0, 'und': 0, 'für': 0, '…': 0}",negative,"[0.12730333, 0.7673068, 0.10538987]",,,,,,,positive
50.0,25.0,28.0,-0.15,negative,"RT @Haesler_Sansano: Die @spschweiz zwingt das @vbs_ddps , robuster für neue Kampfflugzeuge zu argumentieren. Auch wenn ich die Lage anders…",zwingen robust neue kampfflugzeuge argumentieren lage,,,,,,,,,,,,,,,,,,,"{'Die': 0.15, 'zwingt': 0.1, 'das': 0.13, 'robuster': 0.05, 'für': 0.06, 'neue': 0.09, 'Kampfflugzeuge': 0, 'zu': 0.04, 'argumentieren': 0.18, 'Auch': 0, 'wenn': 0.34, 'ich': 0, 'die': 0.15, 'Lage': 0, 'anders': 0.38, '…': 0}",neutral,"[0.67855334, 0.033912897, 0.28753376]",,,,,,,neutral
