answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"@MarionVPfister @christina_burgi @retolipp @tagesanzeiger In Kombination mit einem an die Lebenserwartung gekoppeltes Rentenalter wird mehr Geld einbezahlt, was die Verluste wett macht, welche durch die Senkung der UWS passieren.",kombination lebenserwartung gekoppelt rentenalter mehr geld einbezahlt verluste wett welch senkung uws passieren,"{'In': 0.09, 'Kombination': 0.37, 'mit': 0.58, 'einem': 0, 'an': 0, 'die': 0.09, 'Lebenserwartung': 0.46, 'gekoppeltes': 1.0, 'Rentenalter': 0.7949999999999999, 'wird': 0, 'mehr': 0.13, 'Geld': 0.21, 'einbezahlt': 0.125, 'was': 0, 'Verluste': 0.16, 'wett': 0, 'macht': 0, 'welche': 0.13, 'durch': 0, 'Senkung': 0.12, 'der': 0.09, 'UWS': 0.17, 'passieren': 0}",neutral,"[0.8071617, 0.022536017, 0.17030227]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@Elisabeth_S_S @retolipp @tagesanzeiger @CVP_PDC Das trägt leider nichts zum Stopp der schleichenden Rentensenkung bei. Wir brauchen einen Rentenalter, welches an die Lebenserwartung gekoppelt ist sowie ein entpolitisierter Umwandlungssatz.",tragen leider stopp schleichend rentensenkung brauchen rentenalter welch lebenserwartung koppeln sowie entpolitisiert umwandlungssatz,"{'Das': 0.05, 'trägt': 0, 'leider': 0.08, 'nichts': 0.07, 'zum': 0.04, 'Stopp': 0.08, 'der': 0.05, 'schleichenden': 0.05, 'Rentensenkung': 0.09, 'bei': 0, 'Wir': 0.48, 'brauchen': 0.515, 'einen': 0.02, 'Rentenalter': 0.33999999999999997, 'welches': 0, 'an': 0, 'die': 0.05, 'Lebenserwartung': 0.04, 'gekoppelt': 0, 'ist': 0.06, 'sowie': 0, 'ein': 0, 'entpolitisierter': 0.11, 'Umwandlungssatz': 0.055}",negative,"[0.34486955, 0.4023317, 0.2527987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@christina_burgi @retolipp @tagesanzeiger Es ist an der Zeit, das Rentenalter an die Lebenserwartung zu koppeln und den Umwandlungssatz zu entpolitisieren. So bleiben die Renten konstant. #Vorsorgenotstand",zeit rentenalter lebenserwartung koppeln umwandlungssatz entpolitisieren bleiben renten konstant vorsorgenotstand,"{'Es': 0.08, 'ist': 0.08, 'an': 0, 'der': 0.05, 'Zeit': 0.38, 'das': 0, 'Rentenalter': 0.685, 'die': 0.05, 'Lebenserwartung': 0.09, 'zu': 0.13, 'koppeln': 0, 'und': 0.23, 'den': 0.05, 'Umwandlungssatz': 0.065, 'entpolitisieren': 0.46, 'So': 0, 'bleiben': 0.05, 'Renten': 0.06, 'konstant': 0.12, 'Vorsorgenotstand': 0.065}",neutral,"[0.73451734, 0.022721015, 0.24276161]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,"@FabianMolinaNR @spschweiz Die Alternativen: Steuererhöhung von bis zu 6% (für AHV und BVG) oder Rentenkürzungen. Beides trifft die Ärmsten am meisten. Ich warte gespannt darauf, wie das die SP ihren Wählern verkauft. Rentenalter ist die sozialste Schraube!",alternativ steuererhöhung ahv bvg rentenkürzungen beide treffen arm meist warten spannen darauf sp wählern verkaufen rentenalter sozialste schrauben,"{'Die': 0.28, 'Alternativen': 0.08, 'Steuererhöhung': 0.08, 'von': 0, 'bis': 0, 'zu': 0.05, '6': 0, 'für': 0.02, 'AHV': 0.03, 'und': 0.03, 'BVG': 0.04, 'oder': 0.03, 'Rentenkürzungen': 0.1, 'Beides': 0.02, 'trifft': 0, 'die': 0.28, 'Ärmsten': 0.09, 'am': 0.04, 'meisten': 0.36, 'Ich': 0.03, 'warte': 0, 'gespannt': 0.05, 'darauf': 0, 'wie': 0.04, 'das': 0, 'SP': 0.07, 'ihren': 0, 'Wählern': 0.13, 'verkauft': 0, 'Rentenalter': 1.0, 'ist': 0.45, 'sozialste': 0.38, 'Schraube': 0.36}",positive,"[0.002708224, 0.0013997348, 0.99589205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,neutral,"@Leerzeit @TZimmermannG Tatsächlich ist der Mann vor dem Gesetzt gegenüber der Frau krass benachteiligt. Alimente, Rentenalter, Witwenrente, Militärdienst usw.",tatsächlich mann setzen gegenüber frau krass benachteiligen alimente rentenalter witwenrente militärdienst usw,"{'Tatsächlich': 0, 'ist': 0, 'der': 0.03, 'Mann': 0, 'vor': 0.09, 'dem': 0.125, 'Gesetzt': 0, 'gegenüber': 0.22, 'Frau': 0, 'krass': 0, 'benachteiligt': 0.22, 'Alimente': 0, 'Rentenalter': 0.81, 'Witwenrente': 0.17, 'Militärdienst': 0.11, 'usw.': 0}",positive,"[0.41839755, 0.06991442, 0.51168805]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,"@TZimmermannG @JusoSchweiz Ich respektiere die freiwillige Arbeit der Frauen. Dies hat jedoch nichts mit dem Rentenalter zu tun. Da geht es nämlich um erwerbstätige Arbeit. Da Frauen zurecht Gleichheit fordern, erwarte ich, dass sie Verantwortung tragen und gleich lange wie die Männer arbeiten.",respektieren freiwillige arbeit frauen jedoch rentenalter tun gehen nämlich erwerbstätige arbeit frauen zurecht gleichheit fordern erwarten verantwortung tragen gleichen lang männer arbeiten,"{'Ich': 0.01, 'respektiere': 0.09, 'die': 0, 'freiwillige': 0, 'Arbeit': 0.01, 'der': 0, 'Frauen': 0.01, 'Dies': 0, 'hat': 0, 'jedoch': 0.29, 'nichts': 1.0, 'mit': 0.2, 'dem': 0.18, 'Rentenalter': 0.26, 'zu': 0.18, 'tun': 0.59, 'Da': 0, 'geht': 0, 'es': 0, 'nämlich': 0, 'um': 0, 'erwerbstätige': 0, 'zurecht': 0.04, 'Gleichheit': 0.03, 'fordern': 0.02, 'erwarte': 0.04, 'ich': 0.01, 'dass': 0.02, 'sie': 0, 'Verantwortung': 0.02, 'tragen': 0, 'und': 0.02, 'gleich': 0, 'lange': 0.02, 'wie': 0, 'Männer': 0.01, 'arbeiten': 0.01}",neutral,"[0.95138747, 0.03138782, 0.017224632]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,@HodelSussi Ein flexibles Rentenalter ist wichtig und richtig. Jedoch löst es die Probleme der Altersvorsorge nicht.,flexibel rentenalter wichtig richtig jedoch lösen probleme altersvorsorge,"{'Ein': 0.59, 'flexibles': 1.0, 'Rentenalter': 0.5700000000000001, 'ist': 0.73, 'wichtig': 0.56, 'und': 0.25, 'richtig': 0, 'Jedoch': 0.26, 'löst': 0, 'es': 0.73, 'die': 0.07, 'Probleme': 0.18, 'der': 0.07, 'Altersvorsorge': 0.14, 'nicht': 0.2}",positive,"[0.00314277, 0.0013761488, 0.995481]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,PS: Ich finde das gegeneinander Ausspielen der Geschlechter einen Rückschritt der Gesellschaft. Daher bin ich für ein gleiches Rentenalter von Mann und Frau.,ps finden gegeneinander ausspielen geschlechter rückschritt gesellschaft daher gleich rentenalter mann frau,"{'PS': 0.06, 'Ich': 0.09, 'finde': 0, 'das': 0.09, 'gegeneinander': 0.08, 'Ausspielen': 0.06, 'der': 0.05, 'Geschlechter': 0, 'einen': 0.08, 'Rückschritt': 0, 'Gesellschaft': 0.27, 'Daher': 0, 'bin': 0, 'ich': 0.09, 'für': 0.49, 'ein': 0, 'gleiches': 0, 'Rentenalter': 0.905, 'von': 0, 'Mann': 0, 'und': 0.23, 'Frau': 0}",positive,"[0.009369542, 0.0020863123, 0.98854417]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Wir lancieren eine Initiative zur Bindung des Rentenalters an die Lebenserwartung. #Vorsorgenotstand @Jungfreisinnige,lancieren initiative bindung rentenalters lebenserwartung vorsorgenotstand,"{'Wir': 0.14, 'lancieren': 0, 'eine': 0, 'Initiative': 1.0, 'zur': 0.765, 'Bindung': 0, 'des': 0, 'Rentenalters': 0.73, 'an': 0.12, 'die': 0.64, 'Lebenserwartung': 0.26, 'Vorsorgenotstand': 0.215}",neutral,"[0.7377767, 0.010795734, 0.2514276]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@retolipp Es ist an der Zeit, das Rentenalter zu erhöhen. Die @Jungfreisinnige'n lancieren morgen ihre Initiative zur Rettung der AHV! #Vorsorgenotstand",zeit rentenalter erhöhen n lancieren morgen initiative rettung ahv vorsorgenotstand,"{'Es': 0, 'ist': 0, 'an': 0, 'der': 0.15, 'Zeit': 0.75, 'das': 0, 'Rentenalter': 0.88, 'zu': 0.11, 'erhöhen': 1.0, 'Die': 0.15, ""'n"": 0, 'lancieren': 0.16, 'morgen': 0.22, 'ihre': 0.08, 'Initiative': 0.38, 'zur': 0.13, 'Rettung': 0, 'AHV': 0.12, 'Vorsorgenotstand': 0.21}",positive,"[0.037999865, 0.0055046394, 0.9564955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
25.0,0.0,14.0,-0.5666666666666667,neutral,"Im Gegensatz zu den Linken, welche stur beim Frauenrentenalter 64 verharren und gar die AHV ausbauen wollen, übernehmen wir @jungfreisinnige'n Verantwortung.
https://t.co/mWb8RnA01N",gegensatz link welch stur beim frauenrentenalter verharren gar ahv ausbauen übernehmen n verantwortung,"{'Im': 0, 'Gegensatz': 0.09, 'zu': 0.04, 'den': 0.06, 'Linken': 0.09, 'welche': 0, 'stur': 0, 'beim': 0.06, 'Frauenrentenalter': 0.69, '64': 0, 'verharren': 0, 'und': 0.25, 'gar': 0, 'die': 0.06, 'AHV': 0.14, 'ausbauen': 0, 'wollen': 0.09, 'übernehmen': 0.03, 'wir': 0, ""'n"": 0, 'Verantwortung': 0.08}",positive,"[0.18953909, 0.07283843, 0.7376225]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @AlainS1991: Die #DVFDP hat meinen Antrag klar angenommen und fordert die Entpolitisierung des Rentenalters bis 2030! https://t.co/VIEzN…,dvfdp antrag klaren annehmen fordern entpolitisierung rentenalters,"{'Die': 0.26, 'DVFDP': 0.14, 'hat': 0, 'meinen': 0, 'Antrag': 0.12, 'klar': 0, 'angenommen': 0.07, 'und': 0.04, 'fordert': 0.06, 'die': 0.26, 'Entpolitisierung': 0.49, 'des': 0, 'Rentenalters': 1.0, 'bis': 0, '2030': 0}",positive,"[0.3533815, 0.036461733, 0.6101568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @AlainS1991: Morgen fordern wir an der #DVFDP die Entpolitisierung des Rentenalters bis 2030! https://t.co/uxu2XLqwaA,morgen fordern dvfdp entpolitisierung rentenalters,"{'Morgen': 0.03, 'fordern': 0, 'wir': 0, 'an': 0, 'der': 0.03, 'DVFDP': 0.08, 'die': 0.03, 'Entpolitisierung': 1.0, 'des': 0, 'Rentenalters': 0.13, 'bis': 0, '2030': 0}",positive,"[0.28834298, 0.014257282, 0.69739974]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Morgen an der @FDP_Liberalen DV in Flawil die Anträge von @Patrick_Eugster (Keine Erhöhung der MwSt in AHV21) und @AlainS1991 (Rentenalter an Lebenserwartung koppeln) zur Resolution Altersvorsorge unterstützen und den Prozess für eine Revision beschleunigen.,morgen dv flawil anträge erhöhung mwst ahv21 rentenalter lebenserwartung koppeln resolution altersvorsorge unterstützen prozess revision beschleunigen,"{'Morgen': 0.07, 'an': 0, 'der': 0.05, 'DV': 0.05, 'in': 0.04, 'Flawil': 0.05, 'die': 0.05, 'Anträge': 0, 'von': 0, 'Keine': 0, 'Erhöhung': 0.05, 'MwSt': 0.07, 'AHV21': 0.15, 'und': 0.2, 'Rentenalter': 0.43000000000000005, 'Lebenserwartung': 0.15, 'koppeln': 0, 'zur': 0.525, 'Resolution': 0.2, 'Altersvorsorge': 0.42500000000000004, 'unterstützen': 0.09, 'den': 0.05, 'Prozess': 0.12, 'für': 0.03, 'eine': 0, 'Revision': 0.13, 'beschleunigen': 0.13}",neutral,"[0.91511947, 0.009605422, 0.07527517]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.2333333333333333,neutral,"@TZimmermannG Wenn du also gegen die Erhöhung der linearen Steuern bist, kannst du dann für ein höheres Rentenalter einstehen?",erhöhung linear steuern hoch rentenalter einstehen,"{'Wenn': 0, 'du': 0, 'also': 0, 'gegen': 0.09, 'die': 0.05, 'Erhöhung': 0.06, 'der': 0.05, 'linearen': 0.07, 'Steuern': 0, 'bist': 0.14, 'kannst': 1.0, 'dann': 0, 'für': 0.15, 'ein': 0, 'höheres': 0.2, 'Rentenalter': 0.315, 'einstehen': 0.12}",positive,"[0.413615, 0.031463362, 0.5549217]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,Angesichts der ständig steigenden Lebenserwartung ist die Erhöhung des Rentenalters der «logische Ansatzpunkt». https://t.co/wCVH4E7GV5 via @nzz,angesichts ständig steigend lebenserwartung erhöhung rentenalters logische ansatzpunkt via,"{'Angesichts': 0, 'der': 0.13, 'ständig': 0, 'steigenden': 0, 'Lebenserwartung': 0.345, 'ist': 0.53, 'die': 0.13, 'Erhöhung': 0, 'des': 0, 'Rentenalters': 0.74, '«': 0, 'logische': 0, 'Ansatzpunkt': 0, '»': 0, 'via': 0}",positive,"[0.08288242, 0.022210008, 0.8949076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@retolipp @narimoldi @gerhardpfister @PetraGoessi @STAF_Nein Laut GFS Bern sind 51 % der Schweizer für das Rentenalter 66. (https://t.co/IHfArV17C2) Einverstanden mit der Aufklärungsarbeit. Die @Jungfreisinnige'n das packen an!,laut gfs bern schweizer rentenalter einverstanden aufklärungsarbeit n packen,"{'Laut': 0.04, 'GFS': 0.12, 'Bern': 0.05, 'sind': 0.08, '51': 0, 'der': 0.04, 'Schweizer': 0.1, 'für': 0, 'das': 0, 'Rentenalter': 0.79, '66.': 0, 'Einverstanden': 0, 'mit': 0.02, 'Aufklärungsarbeit': 0.07500000000000001, 'Die': 0.04, ""'n"": 0, 'packen': 0, 'an': 0}",positive,"[0.15672188, 0.028076485, 0.81520164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@JoelLiamBuehler @retolipp @ZugerZeitung Es spricht niemand von einer kleineren AHV. Wir wollen bloss den jährlichen Ausbau eindämmen. Höheres Rentenalter schafft Abhilfe.,sprechen niemand klein ahv bloss jährlich ausbau eindämmen hoch rentenalter schaffen abhilfe,"{'Es': 0, 'spricht': 0.08, 'niemand': 0.1, 'von': 0, 'einer': 0, 'kleineren': 0.09, 'AHV': 0.08, 'Wir': 0.05, 'wollen': 0.07, 'bloss': 0.06, 'den': 0.05, 'jährlichen': 0.12, 'Ausbau': 0.16, 'eindämmen': 0, 'Höheres': 1.0, 'Rentenalter': 0.915, 'schafft': 0, 'Abhilfe': 0.25}",positive,"[0.0022834712, 0.0015902417, 0.99612635]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"@retolipp @ZugerZeitung Ü55 hat die tiefste Arbeitslosenquote. In den nächsten zehn Jahren gehen 1 Mio in Pension, es kommen aber nur 500'000 auf den Arbeitsmarkt nach. Es wird also genügend Arbeit für Ü55 vorhanden sein. Wichtig ist, dass wir uns nicht der Rentenaltersdiskussion verweigern!",ü55 tiefste arbeitslosenquote nächst zehn jahren gehen mio pension kommen arbeitsmarkt genügen arbeit ü55 vorhanden wichtig rentenaltersdiskussion verweigern,"{'Ü55': 0, 'hat': 0, 'die': 0.32, 'tiefste': 0, 'Arbeitslosenquote': 0.05, 'In': 0, 'den': 0.32, 'nächsten': 0.01, 'zehn': 0.01, 'Jahren': 0.02, 'gehen': 0, '1': 0, 'Mio': 0, 'in': 0, 'Pension': 0, 'es': 0.02, 'kommen': 0, 'aber': 0.02, 'nur': 0.02, ""500'000"": 0, 'auf': 0, 'Arbeitsmarkt': 0.04, 'nach': 0, 'Es': 0.02, 'wird': 0.02, 'also': 0, 'genügend': 0.03, 'Arbeit': 0.08, 'für': 0.02, 'vorhanden': 0, 'sein': 0, 'Wichtig': 0.11, 'ist': 0.02, 'dass': 0.04, 'wir': 0, 'uns': 0, 'nicht': 0.08, 'der': 0.32, 'Rentenaltersdiskussion': 1.0, 'verweigern': 0.21}",neutral,"[0.57769793, 0.021139877, 0.40116224]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,neutral,"@retolipp @ZugerZeitung Umfragen von GFS Bern zeigen, dass die Akzeptanz für ein höheres Rentenalter durchaus vorhanden ist. Höhere Abgaben schaden vor allem den Armen! https://t.co/IHfArV17C2",umfragen gfs bern zeigen akzeptanz hoch rentenalter durchaus vorhanden hoch abgaben schaden arm,"{'Umfragen': 0, 'von': 0, 'GFS': 0.07, 'Bern': 0.07, 'zeigen': 0.09, 'dass': 0.11, 'die': 0.06, 'Akzeptanz': 0.51, 'für': 0, 'ein': 0, 'höheres': 0.56, 'Rentenalter': 0.825, 'durchaus': 0, 'vorhanden': 0, 'ist': 0.06, 'Höhere': 0.56, 'Abgaben': 0.15, 'schaden': 0, 'vor': 0, 'allem': 0, 'den': 0.06, 'Armen': 0.12}",positive,"[0.010068449, 0.0029989858, 0.9869326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
