answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,86.0,0.7,negative,@ChrisTschue @Urbaniok Nein! Im Fall Twitter kannst du auch auf andere SoMe ausweichen. Die freie Marktwirtschaft zu beschränken hat noch nie funktioniert.,nein fall twitter some ausweichen freie marktwirtschaft beschränken nie funktionieren,,,,,,,,,,"{'Nein': 0.04, 'Im': 0, 'Fall': 0, 'Twitter': 0.16, 'kannst': 0.03, 'du': 0, 'auch': 0.03, 'auf': 0, 'andere': 0, 'SoMe': 0, 'ausweichen': 0, 'Die': 0.21, 'freie': 1.0, 'Marktwirtschaft': 0.71, 'zu': 0.05, 'beschränken': 0, 'hat': 0, 'noch': 0, 'nie': 0.04, 'funktioniert': 0}",positive,"[0.015844677, 0.14773226, 0.83642304]",,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,neutral,"@FrankTh86697849 Ein Beispiel, dass der reine Neoliberalismus auch nicht funktioniert und gegen die soziale Marktwirtschaft keinen Stich hat.",beispiel reine neoliberalismus funktionieren soziale marktwirtschaft stechen,,,,,,,,,,"{'Ein': 0, 'Beispiel': 0.1, 'dass': 0.06, 'der': 0.38, 'reine': 0, 'Neoliberalismus': 0.68, 'auch': 0, 'nicht': 0.08, 'funktioniert': 0, 'und': 0.08, 'gegen': 0.19, 'die': 0.38, 'soziale': 1.0, 'Marktwirtschaft': 0.895, 'keinen': 0, 'Stich': 0.17, 'hat': 0}",positive,"[0.008014608, 0.0029293776, 0.989056]",,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.3333333333333333,negative,RT @ZStadtfux: Die #USA haben die Soziale Marktwirtschaft seit #Reagan systematisch abgeschafft und Umverteilung abgebaut. Darauf ist Mitte…,usa soziale marktwirtschaft seit reagan systematisch abschaffen umverteilung abbauen darauf mitte,,,,,,,,,,"{'Die': 0.42, 'USA': 0.42, 'haben': 0.57, 'die': 0.42, 'Soziale': 0.2, 'Marktwirtschaft': 0.67, 'seit': 0.37, 'Reagan': 0.14, 'systematisch': 0.74, 'abgeschafft': 1.0, 'und': 0.14, 'Umverteilung': 0.43, 'abgebaut': 0.14, 'Darauf': 0, 'ist': 0, 'Mitte': 0, '…': 0}",negative,"[0.047886215, 0.83233374, 0.11978012]",,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"@MFrauchigerSVP Israel ist (neben anderen Gründen) vor allem auch so weit vorne, weil dort die Digitalisierung im Gesundheitswesen weit fortgeschritten ist, während bei uns noch das pure Papierchaos aus dem vergangen Jahrtausend existiert. Im Juli sind wir dann auch so weit (maybe).",israel neben gründen weit vorne digitalisierung gesundheitswesen weit fortschreiten pur papierchaos vergehen jahrtausend existieren juli weit maybe,,,,,,,,,,,,,"{'Israel': 0.11, 'ist': 0.35, 'neben': 0, 'anderen': 0, 'Gründen': 0, 'vor': 0, 'allem': 0, 'auch': 0, 'so': 0.24, 'weit': 0.37, 'vorne': 0.06, 'weil': 1.0, 'dort': 0.13, 'die': 0.02, 'Digitalisierung': 1.0, 'im': 0, 'Gesundheitswesen': 0.05, 'fortgeschritten': 0.14, 'während': 0.1, 'bei': 0, 'uns': 0, 'noch': 0.07, 'das': 0, 'pure': 0.08, 'Papierchaos': 0.02, 'aus': 0, 'dem': 0.02, 'vergangen': 0.03, 'Jahrtausend': 0.04, 'existiert': 0, 'Im': 0, 'Juli': 0.07, 'sind': 0, 'wir': 0, 'dann': 0, 'maybe': 0.1}",positive,"[0.07939468, 0.29678887, 0.62381643]",,,,,,,,,,,,,negative
50.0,75.0,71.0,0.15,neutral,"@C_Baudenbacher Dies wäre das ursprüngliche Format der EFTA, sofern ich mich nicht täusche. Weshalb wird nicht ein Beitritt zum EWR diskutiert? Dies könnte auch den Druck eines EU Beitrittes mindern. Wir wären besser an Europa angebunden.",ursprüngliche format efta sofern täuschen weshalb beitreten ewr diskutieren druck eu beitrittes mindern gut europa anbinden,,,,,,,,,,,,,,,,"{'Dies': 0, 'wäre': 0.19, 'das': 0, 'ursprüngliche': 0.03, 'Format': 0.05, 'der': 0.13, 'EFTA': 0.05, 'sofern': 0, 'ich': 0.03, 'mich': 0, 'nicht': 0.07, 'täusche': 0, 'Weshalb': 0, 'wird': 0, 'ein': 0, 'Beitritt': 0.11, 'zum': 0.08, 'EWR': 0, 'diskutiert': 0.06, 'könnte': 1.0, 'auch': 0.55, 'den': 0.13, 'Druck': 0.17, 'eines': 0, 'EU': 0.03, 'Beitrittes': 0.11, 'mindern': 0, 'Wir': 0.08, 'wären': 0.12, 'besser': 0.13, 'an': 0, 'Europa': 0.05, 'angebunden': 0}",positive,"[0.32945165, 0.19744317, 0.47310513]",,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@FrankiTheTank1 @Elisabeth_S_S Es ist die bittere Wahrheit. Was mich noch aufregt, ist mit welcher Scheinheiligkeit die @spschweiz den #EUBeitritt fordert.",bitter wahrheit aufregen welch scheinheiligkeit eubeitritt fordern,,,,,,,,,,,,,,,,"{'Es': 0.12, 'ist': 0.12, 'die': 0.06, 'bittere': 0.05, 'Wahrheit': 0.03, 'Was': 0, 'mich': 0.02, 'noch': 0.04, 'aufregt': 0, 'mit': 0.11, 'welcher': 0.12, 'Scheinheiligkeit': 1.0, 'den': 0.06, 'EUBeitritt': 0.05, 'fordert': 0}",negative,"[0.018824523, 0.9144697, 0.06670577]",,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,Die @spschweiz lässt das Rahmenabkommen mit den Rechten scheitern wegen Lohnschutz und @FabianMolinaNR mit @cedricwermuth schlagen heute einen EU Beitritt vor. 🤡 Konsistenz in der Politik sieht anders aus. https://t.co/LqWmlg2JYo,lässt rahmenabkommen recht scheitern wegen lohnschutz schlagen heute eu beitreten konsistenz politik sehen,,,,,,,,,,,,,,,,"{'Die': 0.02, 'lässt': 0, 'das': 0, 'Rahmenabkommen': 0.05, 'mit': 0.04, 'den': 0.02, 'Rechten': 0, 'scheitern': 0.08, 'wegen': 0.03, 'Lohnschutz': 0.04, 'und': 0.03, 'schlagen': 0, 'heute': 0.12, 'einen': 0, 'EU': 0, 'Beitritt': 0, 'vor': 0, '🤡': 0, 'Konsistenz': 0, 'in': 0, 'der': 0, 'Politik': 0, 'sieht': 0, 'anders': 0, 'aus': 0}",positive,"[0.31882516, 0.07048662, 0.61068827]",,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,"@remogeissbuhler EWR Beitritt wäre wohl insgesamt unkomplizierter und bzgl. Gerichtsbarkeit wohl fairer. Ein totales Scheitern wäre, neben dem EU Beitritt, das worst case Szenario.",ewr beitreten wohl insgesamt unkomplizierter bzgl gerichtsbarkeit wohl fair total scheitern neben eu beitreten worst case szenario,,,,,,,,,,,,,,,,"{'EWR': 0, 'Beitritt': 0.68, 'wäre': 0.55, 'wohl': 0, 'insgesamt': 0.14, 'unkomplizierter': 0, 'und': 0.17, 'bzgl.': 0, 'Gerichtsbarkeit': 0.41, 'fairer': 0, 'Ein': 0, 'totales': 0, 'Scheitern': 0, 'neben': 0, 'dem': 0.12, 'EU': 0, 'das': 0, 'worst': 0.33, 'case': 0.28, 'Szenario': 0.55}",negative,"[0.07592304, 0.84719, 0.076886915]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"@Jaris_uhu Ein Blick in die übrigen EFTA Staaten zeigt, dass auch heute ein EWR Beitritt zu befürworten ist.",blick übrig efta staaten zeigen heute ewr beitreten befürworten,,,,,,,,,,,,,,,,"{'Ein': 0.14, 'Blick': 0, 'in': 0, 'die': 0.2, 'übrigen': 0, 'EFTA': 0.18, 'Staaten': 0.55, 'zeigt': 0, 'dass': 1.0, 'auch': 0, 'heute': 0.37, 'ein': 0, 'EWR': 0, 'Beitritt': 0, 'zu': 0.11, 'befürworten': 0, 'ist': 0.46}",negative,"[0.37891072, 0.61298144, 0.008107874]",,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Die Schweiz sollte, wie die übrigen #EFTA Staaten dem #EWR beitreten. Es wäre viel besser als der jetzige #Rahmenvertrag oder EU-Beitritt. Eine Isolation der Schweiz führt uns mittelfristig in Abhängigkeit und Bedeutungslosigkeit. #UnpopularOpinion https://t.co/WUwza72pU4",schweiz sollen übrig efta staaten ewr beitreten gut jetzige rahmenvertrag eu beitreten isolation schweiz führen mittelfristig abhängigkeit bedeutungslosigkeit unpopularopinion,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Schweiz': 0.05, 'sollte': 0.02, 'wie': 0, 'die': 0.03, 'übrigen': 0, 'EFTA': 0.07, 'Staaten': 0, 'dem': 0.03, 'EWR': 0.05, 'beitreten': 0.03, 'Es': 0, 'wäre': 0.02, 'viel': 0, 'besser': 0.02, 'als': 0, 'der': 0.03, 'jetzige': 0.02, 'Rahmenvertrag': 0.05, 'oder': 0.02, 'EU-Beitritt': 0.055, 'Eine': 0, 'Isolation': 0.05, 'führt': 0.05, 'uns': 0.03, 'mittelfristig': 0.04, 'in': 0.02, 'Abhängigkeit': 0, 'und': 0.04, 'Bedeutungslosigkeit': 0.17, 'UnpopularOpinion': 1.0}",negative,"[0.38058025, 0.4697344, 0.14968537]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @StrebelLuca: Selbst wenn gewisse Leute für einen Beitritt zur EU sind (looking at you GLP), verstehe ich die Euphorie um das Rahmenabko…",gewiß leute beitreten eu looking at you glp verstehen euphorie rahmenabko,,,,,,,,,,,,,,,,"{'Selbst': 0, 'wenn': 0.21, 'gewisse': 0.1, 'Leute': 0.08, 'für': 0, 'einen': 0, 'Beitritt': 0, 'zur': 0.08, 'EU': 0.69, 'sind': 0.06, 'looking': 0.14, 'at': 0.07, 'you': 0.2, 'GLP': 0.22, 'verstehe': 1.0, 'ich': 0.69, 'die': 0.08, 'Euphorie': 0.63, 'um': 0, 'das': 0, 'Rahmenabko': 0, '…': 0}",positive,"[0.37780523, 0.041981693, 0.5802131]",,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,RT @DieJungeMitteCH: Zusammen mit anderen Jungparteien setzen wir uns für das #Freihandelsabkommen mit #Indonesien ein. Es sichert uns eine…,zusammen jungparteien setzen freihandelsabkommen indonesien sichern,,,,,,,,,,,,,,,,,,,"{'Zusammen': 0.09, 'mit': 0.04, 'anderen': 0, 'Jungparteien': 0.08499999999999999, 'setzen': 0, 'wir': 0, 'uns': 0.42, 'für': 0, 'das': 0, 'Freihandelsabkommen': 0, 'Indonesien': 0.11, 'ein': 0, 'Es': 0, 'sichert': 0, 'eine': 0, '…': 0}",positive,"[0.009642222, 0.0062618945, 0.9840958]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@c_caviglia Und genauso schafft man sich eine Bildungselite bzw. Zustände wie in den USA. Wobei die Forschungen auch irgendwie finanziert werden müssen.,genauso schaffen bildungselite bzw zustände usa wobei forschungen irgendwie finanzieren müssen,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.14, 'genauso': 0.19, 'schafft': 0, 'man': 0, 'sich': 0, 'eine': 0, 'Bildungselite': 1.0, 'bzw.': 0, 'Zustände': 0, 'wie': 0, 'in': 0.11, 'den': 0.13, 'USA': 0.18, 'Wobei': 0, 'die': 0.13, 'Forschungen': 0, 'auch': 0.09, 'irgendwie': 0.08, 'finanziert': 0.15, 'werden': 0, 'müssen': 0.06}",positive,"[0.2848011, 0.080453195, 0.6347457]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Viele Studierende reisen mit dem öffentlichen Verkehr an ihre Hochschulen. Dies ist eine nachhaltige Mobilität, deren Attr…",studierend reisen öffentlich verkehr hochschulen nachhaltig mobilität attr,,,,,,,,,,,,,,,,,,,,,,,,,"{'Viele': 0, 'Studierende': 0.14, 'reisen': 0, 'mit': 0, 'dem': 0.04, 'öffentlichen': 0.05, 'Verkehr': 0, 'an': 0, 'ihre': 0.05, 'Hochschulen': 0.12, 'Dies': 0, 'ist': 0.17, 'eine': 0, 'nachhaltige': 0.28, 'Mobilität': 0.17, 'deren': 0.93, 'Attr': 0.69, '…': 0}",positive,"[0.46434805, 0.06994712, 0.46570483]",neutral
