answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
0.0,0.0,0.0,-1.0,neutral,#Gleichberechtigung schreien &amp; gegen gleiches #Rentenalter sein? 🤔 #gimmeabreak #AHV21 ⚧,gleichberechtigung schreien amp gleich rentenalter gimmeabreak ahv21,"{'Gleichberechtigung': 0.095, 'schreien': 0.08, 'amp': 0.1, 'gegen': 0.46, 'gleiches': 0.57, 'Rentenalter': 0.895, 'sein': 0, '🤔': 0, 'gimmeabreak': 0, 'AHV21': 0}",neutral,"[0.8910399, 0.053036127, 0.055924]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,negative,RT @sandro_w_hess: #Lohngleichheit bei gleichem #Rentenalter ist heute ein MUST. Das war leider bisher teilweise auch zuungunsten der #Männ…,lohngleichheit gleich rentenalter heute must leider bisher teilweise zuungunsten männ,"{'Lohngleichheit': 0.43, 'bei': 0, 'gleichem': 0.34, 'Rentenalter': 0.55, 'ist': 0.81, 'heute': 0.59, 'ein': 0, 'MUST': 1.0, 'Das': 0.08, 'war': 0, 'leider': 0.37, 'bisher': 0, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.2625, 'der': 0.08, 'Männ': 0.13, '…': 0}",positive,"[0.34051237, 0.037470225, 0.6220173]",,,,,,,,,,"{'Lohngleichheit': 0.2, 'bei': 0, 'gleichem': 0.08, 'Rentenalter': 0.11, 'ist': 0.08, 'heute': 0.1, 'ein': 0, 'MUST': 0.23, 'Das': 0.24, 'war': 0, 'leider': 0.25, 'bisher': 0, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.81, 'der': 0.24, 'Männ': 0.29, '…': 0}",positive,"[0.14471842, 0.16562214, 0.6896595]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"#Lohngleichheit bei gleichem #Rentenalter ist heute ein MUST. Das war leider bisher teilweise auch zuungunsten der #Männer nicht überall der Fall &amp; darum jetzt umso mehr für alle (eben, auch die Männer) notwendig. 🇨🇭👍🏻 https://t.co/RYL2KwVrCD",lohngleichheit gleich rentenalter heute must leider bisher teilweise zuungunsten männer überall fall amp darum umso mehr all eben männer notwendig,"{'Lohngleichheit': 0.535, 'bei': 0, 'gleichem': 0.33, 'Rentenalter': 0.51, 'ist': 0.73, 'heute': 0.59, 'ein': 0, 'MUST': 1.0, 'Das': 0.08, 'war': 0, 'leider': 0.31, 'bisher': 0.1, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.14500000000000002, 'der': 0.08, 'Männer': 0.07, 'nicht': 0.11, 'überall': 0.05, 'Fall': 0, 'amp': 0.07, 'darum': 0.18, 'jetzt': 0.1, 'umso': 0.0675, 'mehr': 0.07, 'für': 0.08, 'alle': 0.06, 'eben': 0, 'die': 0.08, 'notwendig': 0.14, '🇨': 0, '🇭': 0}",positive,"[0.26934054, 0.014943568, 0.71571594]",,,,,,,,,,"{'Lohngleichheit': 0.905, 'bei': 0, 'gleichem': 0.34, 'Rentenalter': 0.155, 'ist': 0.55, 'heute': 0.16, 'ein': 0, 'MUST': 0.89, 'Das': 0.04, 'war': 0, 'leider': 0.08, 'bisher': 0.04, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.07, 'der': 0.04, 'Männer': 0.07, 'nicht': 0.08, 'überall': 0.03, 'Fall': 0, 'amp': 0.1, 'darum': 0.04, 'jetzt': 0.04, 'umso': 0.0325, 'mehr': 0.03, 'für': 0.04, 'alle': 0.05, 'eben': 0, 'die': 0.04, 'notwendig': 0.04, '🇨': 0, '🇭': 0}",positive,"[0.07001127, 0.006233507, 0.92375517]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @retolipp: „In den letzten 5 Jahren nahmen die Pensionskassen den Erwerbstätigen 30 Mrd Fr weg und gaben diese den Rentern“, errechnet d…",letzt jahren nehmen pensionskassen erwerbstätig mrd fr gaben rentern errechnen d,,,,"{'„': 0, 'In': 0, 'den': 0, 'letzten': 0, 'Jahren': 0, 'nahmen': 0, 'die': 0, 'Pensionskassen': 0, 'Erwerbstätigen': 0, 'Mrd': 0, 'Fr': 0, 'weg': 0, 'und': 0, 'gaben': 0, 'diese': 0, 'Rentern': 0, '“': 0, 'errechnet': 0, 'd': 0, '…': 0}",neutral,"[0.65410984, 0.20097372, 0.14491646]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @sandro_w_hess: Wenn das erlaubt wird, ist unser #Asylrecht ein Hohn. #Ausland #Migration #Asyl #Flüchtlinge",erlauben asylrecht hohn ausland migration asyl flüchtlinge,,,,,,,"{'Wenn': 0, 'das': 0.05, 'erlaubt': 0, 'wird': 0, 'ist': 0.18, 'unser': 0.08, 'Asylrecht': 0.25, 'ein': 0, 'Hohn': 0, 'Ausland': 0.09, 'Migration': 0.08, 'Asyl': 0.11, 'Flüchtlinge': 0.08}",negative,"[0.016166858, 0.7615755, 0.22225758]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Wenn das erlaubt wird, ist unser #Asylrecht ein Hohn. #Ausland #Migration #Asyl #Flüchtlinge https://t.co/WBpM2DZDpI",erlauben asylrecht hohn ausland migration asyl flüchtlinge,,,,,,,"{'Wenn': 0, 'das': 0.06, 'erlaubt': 0, 'wird': 0, 'ist': 0.18, 'unser': 0.08, 'Asylrecht': 0.225, 'ein': 0, 'Hohn': 0, 'Ausland': 0.1, 'Migration': 0.08, 'Asyl': 0.11, 'Flüchtlinge': 0.08}",negative,"[0.01591333, 0.7599348, 0.22415183]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @KellerSaida: Erstmals wird in der Schweiz eine Einbürgerung rückgängig gemacht. Der türkisch-schweiz. Terrorist hat gegen die Verfassun…,erstmals schweiz einbürgerung rückgängig türkisch schweiz terrorist verfassun,,,,,,,,,,"{'Erstmals': 0.07, 'wird': 0, 'in': 0.08, 'der': 0.03, 'Schweiz': 0.08, 'eine': 0, 'Einbürgerung': 0.96, 'rückgängig': 0, 'gemacht': 0, 'Der': 0.03, 'türkisch-schweiz': 0, 'Terrorist': 0.15, 'hat': 0, 'gegen': 0.07, 'die': 0.03, 'Verfassun': 0.07, '…': 0}",negative,"[0.007217148, 0.98875976, 0.004023103]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @sandro_w_hess: #Lohngleichheit bei gleichem #Rentenalter ist heute ein MUST. Das war leider bisher teilweise auch zuungunsten der #Männ…,lohngleichheit gleich rentenalter heute must leider bisher teilweise zuungunsten männ,"{'Lohngleichheit': 0.43, 'bei': 0, 'gleichem': 0.34, 'Rentenalter': 0.55, 'ist': 0.81, 'heute': 0.59, 'ein': 0, 'MUST': 1.0, 'Das': 0.08, 'war': 0, 'leider': 0.37, 'bisher': 0, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.2625, 'der': 0.08, 'Männ': 0.13, '…': 0}",positive,"[0.34051237, 0.037470225, 0.6220173]",,,,,,,,,,"{'Lohngleichheit': 0.2, 'bei': 0, 'gleichem': 0.08, 'Rentenalter': 0.11, 'ist': 0.08, 'heute': 0.1, 'ein': 0, 'MUST': 0.23, 'Das': 0.24, 'war': 0, 'leider': 0.25, 'bisher': 0, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.81, 'der': 0.24, 'Männ': 0.29, '…': 0}",positive,"[0.14471842, 0.16562214, 0.6896595]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"#Lohngleichheit bei gleichem #Rentenalter ist heute ein MUST. Das war leider bisher teilweise auch zuungunsten der #Männer nicht überall der Fall &amp; darum jetzt umso mehr für alle (eben, auch die Männer) notwendig. 🇨🇭👍🏻 https://t.co/RYL2KwVrCD",lohngleichheit gleich rentenalter heute must leider bisher teilweise zuungunsten männer überall fall amp darum umso mehr all eben männer notwendig,"{'Lohngleichheit': 0.535, 'bei': 0, 'gleichem': 0.33, 'Rentenalter': 0.51, 'ist': 0.73, 'heute': 0.59, 'ein': 0, 'MUST': 1.0, 'Das': 0.08, 'war': 0, 'leider': 0.31, 'bisher': 0.1, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.14500000000000002, 'der': 0.08, 'Männer': 0.07, 'nicht': 0.11, 'überall': 0.05, 'Fall': 0, 'amp': 0.07, 'darum': 0.18, 'jetzt': 0.1, 'umso': 0.0675, 'mehr': 0.07, 'für': 0.08, 'alle': 0.06, 'eben': 0, 'die': 0.08, 'notwendig': 0.14, '🇨': 0, '🇭': 0}",positive,"[0.26934054, 0.014943568, 0.71571594]",,,,,,,,,,"{'Lohngleichheit': 0.905, 'bei': 0, 'gleichem': 0.34, 'Rentenalter': 0.155, 'ist': 0.55, 'heute': 0.16, 'ein': 0, 'MUST': 0.89, 'Das': 0.04, 'war': 0, 'leider': 0.08, 'bisher': 0.04, 'teilweise': 0, 'auch': 0, 'zuungunsten': 0.07, 'der': 0.04, 'Männer': 0.07, 'nicht': 0.08, 'überall': 0.03, 'Fall': 0, 'amp': 0.1, 'darum': 0.04, 'jetzt': 0.04, 'umso': 0.0325, 'mehr': 0.03, 'für': 0.04, 'alle': 0.05, 'eben': 0, 'die': 0.04, 'notwendig': 0.04, '🇨': 0, '🇭': 0}",positive,"[0.07001127, 0.006233507, 0.92375517]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"RT @sandro_w_hess: Wahnsinn, wie viele Hobby-#Experten für #Kampfflugzeuge wir in der #Schweiz haben…!🤔🇨🇭👍🏻 #F35 #lightning2 @thef35 🚀",wahnsinn hobby experten kampfflugzeuge schweiz f35 lightning2,,,,,,,,,,,,,,,,"{'Wahnsinn': 0, 'wie': 0.34, 'viele': 0, 'Hobby-#Experten': 0.3875, 'für': 0.64, 'Kampfflugzeuge': 0, 'wir': 0, 'in': 0.18, 'der': 0, 'Schweiz': 0.31, 'haben': 0.27, '…': 0, '🤔': 0, '🇨': 0, '🇭': 0, 'F35': 0, 'lightning2': 0}",positive,"[0.0028218748, 0.0016955768, 0.99548256]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"Wahnsinn, wie viele Hobby-#Experten für #Kampfflugzeuge wir in der #Schweiz haben…!🤔🇨🇭👍🏻 #F35 #lightning2 @thef35 🚀",wahnsinn hobby experten kampfflugzeuge schweiz f35 lightning2,,,,,,,,,,,,,,,,"{'Wahnsinn': 0, 'wie': 0.05, 'viele': 0, 'Hobby-#Experten': 0.215, 'für': 0.05, 'Kampfflugzeuge': 0, 'wir': 0, 'in': 0.05, 'der': 0, 'Schweiz': 0.09, 'haben': 0.04, '…': 0, '🤔': 0, '🇨': 0, '🇭': 0, 'F35': 0, 'lightning2': 0}",positive,"[0.003952702, 0.0018991334, 0.99414814]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.1,negative,"RT @feusl: Verkanntes Gehirntraining
Von Hand schreiben macht schlau

In Zeiten der Digitalisierung schreiben immer weniger Menschen mit de…",verkannt gehirntraining hand schreiben schlau zeiten digitalisierung schreiben immer wenig menschen de,,,,,,,,,,,,,,,,,,,"{'Verkanntes': 0, 'Gehirntraining': 0.22, 'Von': 0, 'Hand': 0.1, 'schreiben': 0.1, 'macht': 0, 'schlau': 0, 'In': 0.37, 'Zeiten': 0.16, 'der': 0, 'Digitalisierung': 0, 'immer': 0, 'weniger': 0.1, 'Menschen': 0.1, 'mit': 0.07, 'de': 0, '…': 0}",positive,"[0.23064828, 0.06955525, 0.6997965]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Virtueller Gesamtkonvent der #Schule #Altstätten zum Thema „#DigitaleTransformation von #Gesellschaft &amp; #Bildung“ mit @RalphKugler von der #PHSG.

#Digitalisierung #Fortschritt #Weiterbildung #ITC https://t.co/OLMWDCYjsO",virtueller gesamtkonvent schule altstätten thema digitaletransformation gesellschaft amp bildung phsg digitalisierung fortschritt weiterbildung itc,,,,,,,,,,,,,,,,,,,"{'Virtueller': 0.02, 'Gesamtkonvent': 0.02, 'der': 0, 'Schule': 0.01, 'Altstätten': 0, 'zum': 0.11, 'Thema': 0, '„': 0, 'DigitaleTransformation': 0, 'von': 0, 'Gesellschaft': 0, 'amp': 0, 'Bildung': 0, '“': 0, 'mit': 0, 'PHSG': 0, 'Digitalisierung': 0, 'Fortschritt': 0, 'Weiterbildung': 0, 'ITC': 0}",neutral,"[0.7032812, 0.023257524, 0.27346134]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @sandro_w_hess: Vision Schule #Altstätten 
#Volksschule #Bildung #Pädagogik #Digitalisierung #Lernen #Unterricht 

https://t.co/kdkSaCHi…",vision schule altstätten volksschule bildung pädagogik digitalisierung lernen unterricht,,,,,,,,,,,,,,,,,,,"{'Vision': 0.04, 'Schule': 0.04, 'Altstätten': 0, 'Volksschule': 0.04, 'Bildung': 0.06, 'Pädagogik': 0, 'Digitalisierung': 0, 'Lernen': 0, 'Unterricht': 0}",neutral,"[0.82898057, 0.021419302, 0.14960012]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Vision Schule #Altstätten 
#Volksschule #Bildung #Pädagogik #Digitalisierung #Lernen #Unterricht 

https://t.co/kdkSaCHite https://t.co/3SMp8ULN2E",vision schule altstätten volksschule bildung pädagogik digitalisierung lernen unterricht,,,,,,,,,,,,,,,,,,,"{'Vision': 0.04, 'Schule': 0.05, 'Altstätten': 0, 'Volksschule': 0.045, 'Bildung': 0.06, 'Pädagogik': 0, 'Digitalisierung': 0, 'Lernen': 0, 'Unterricht': 0}",neutral,"[0.8351281, 0.019031962, 0.14583991]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @kantonsg: Willkommen zum dritten Tag der Februarsession 2021. Kantonsratspräsident Bruno Cozzio hat den Sitzungstag soeben eröffnet. Di…,willkommen dritt tag februarsession kantonsratspräsident bruno cozzio sitzungstag soeben eröffnen di,,,,,,,,,,,,,,,,,,,,,,"{'Willkommen': 0.21, 'zum': 0.05, 'dritten': 0.04, 'Tag': 0, 'der': 0.05, 'Februarsession': 0.08, '2021.': 0, 'Kantonsratspräsident': 0.071875, 'Bruno': 0.14, 'Cozzio': 0.12, 'hat': 0, 'den': 0.05, 'Sitzungstag': 0.05, 'soeben': 0.1, 'eröffnet': 0.2, 'Di': 0.04, '…': 0}",neutral,"[0.9712177, 0.018799394, 0.009982965]",,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @sandro_w_hess: Wenn man selber jahrelang #Töff fuhr, auch im #Strassenverkehr selber äusserst brenzlige Situationen er- oder überlebt h…",selber jahrelang töff fahren strassenverkehr selber äusserst brenzlige situationen überleben h,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'man': 0, 'selber': 0, 'jahrelang': 0.10500000000000001, 'Töff': 0, 'fuhr': 0.12, 'auch': 0, 'im': 0, 'Strassenverkehr': 0.8, 'äusserst': 0.39, 'brenzlige': 0, 'Situationen': 0, 'er-': 0, 'oder': 0.21, 'überlebt': 0, 'h': 0, '…': 0}",neutral,"[0.4522287, 0.3797874, 0.16798387]",,,,neutral
0.0,0.0,0.0,-1.0,neutral,"Wenn man selber jahrelang #Töff fuhr, auch im #Strassenverkehr selber äusserst brenzlige Situationen er- oder überlebt hat, und wenn man darüberhinaus seit Jahrzehnten @MotoGP verfolgte, dann ist der #Tod eines 19-jährigen Rennfahrers umso schmerzhafter. 🙏🏻😔✝️🇨🇭#Dupasquier #RIP",selber jahrelang töff fahren strassenverkehr selber äusserst brenzlige situationen überleben darüberhinaus seit jahrzehnten verfolgen tod jährig rennfahrers umso schmerzhaft dupasquier rip,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'man': 0, 'selber': 0, 'jahrelang': 0.055, 'Töff': 0, 'fuhr': 0.13, 'auch': 0, 'im': 0, 'Strassenverkehr': 0.7549999999999999, 'äusserst': 0.07, 'brenzlige': 0, 'Situationen': 0.03, 'er-': 0, 'oder': 0.04, 'überlebt': 0.03, 'hat': 0, 'und': 0.03, 'wenn': 0.02, 'darüberhinaus': 0, 'seit': 0, 'Jahrzehnten': 0.03, 'verfolgte': 0, 'dann': 0.02, 'ist': 0.02, 'der': 0.03, 'Tod': 0, 'eines': 0, '19-jährigen': 0.025, 'Rennfahrers': 0.04, 'umso': 0.02, 'schmerzhafter': 0.03, '️': 0, '🇨': 0, '🇭': 0, '#Dupasquier': 0, 'RIP': 0}",neutral,"[0.6776413, 0.16661832, 0.15574037]",,,,negative
0.0,0.0,0.0,-1.0,neutral,"@schlegel_stefan @operationlibero @JazumPMT Wenn die #Strafermittlung immer schon vorher wüsste, wer sich strafbar machen könnte &amp; wer nicht, wozu dürfen dann zB. im #Strassenverkehr Blitzkästen aufgestellt werden, die JEDE &amp; JEDEN betreffen können?",strafermittlung immer schon vorher wüsste wer strafbar amp wer wozu dürfen zb strassenverkehr blitzkästen aufstellen jed amp jed betreffen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wenn': 0, 'die': 0.14, 'Strafermittlung': 0.07, 'immer': 0.06, 'schon': 0, 'vorher': 0, 'wüsste': 0, 'wer': 0.16, 'sich': 0, 'strafbar': 0, 'machen': 0.08, 'könnte': 0.04, 'amp': 0.25, 'nicht': 0.08, 'wozu': 0.30000000000000004, 'dürfen': 0, 'dann': 0.12, 'zB.': 0, 'im': 0, 'Strassenverkehr': 0.09, 'Blitzkästen': 0.09, 'aufgestellt': 0.055, 'werden': 0, 'JEDE': 0.12, 'JEDEN': 0.12, 'betreffen': 0.79, 'können': 0}",neutral,"[0.9204665, 0.030575482, 0.048957918]",,,,negative
100.0,100.0,86.0,0.7,neutral,@systemdynamiker Die #Landwirtschaft als #Sündenbock? Ist mir zu einfach. Was ist mit #Zivilgesellschaft &amp; #Wirtschaft? #Tourismus? #Bauwirtschaft? #WIRALLE ?? 🤷🏻‍♂️,landwirtschaft sündenbock einfach zivilgesellschaft amp wirtschaft tourismus bauwirtschaft wiralle,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'Landwirtschaft': 0.76, 'als': 0.09, 'Sündenbock': 0.19, 'Ist': 0.31, 'mir': 0.11, 'zu': 0, 'einfach': 0, 'Was': 0, 'ist': 0.31, 'mit': 0, 'Zivilgesellschaft': 0.035, 'amp': 0.03, 'Wirtschaft': 0.04, 'Tourismus': 0.07, 'Bauwirtschaft': 0.05, 'WIRALLE': 0.02, '🤷': 0, '\u200d️': 0}",neutral,"[0.47666228, 0.058829475, 0.46450818]",positive
