answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3432,absa_sentiment_3432,absa_scores_3432,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,RT @GrueneCH: Bürgerl. Parteien wollen Rentenalter bis 69 Jahre erhöhen. Wer das nicht will: #grünwählen http://t.co/oyitMOqQMU http://t.co…,bürgerl parteien rentenalter jahre erhöhen wer grünwählen,,,,,,,"{'Bürgerl': 0.1, 'Parteien': 0.46, 'wollen': 0.08, 'Rentenalter': 0.625, 'bis': 0, 'Jahre': 0.22, 'erhöhen': 1.0, 'Wer': 0, 'das': 0.05, 'nicht': 0, 'will': 0, 'grünwählen': 0.18}",positive,"[0.1515898, 0.029035706, 0.8193745]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Protestpause: Rentenalter 60 für Bauarbeiter ist keine Verhandlungssache @UniaAargau #LMV http://t.co/fhmIAMZZEV,protestpause rentenalter bauarbeiter verhandlungssache lmv,,,,,,,"{'Protestpause': 0, 'Rentenalter': 0.185, 'für': 0.15, 'Bauarbeiter': 0.07, 'ist': 0.51, 'keine': 0, 'Verhandlungssache': 0.3775, 'LMV': 0.13}",neutral,"[0.7940526, 0.022604948, 0.18334253]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @GrueneCH: Die deutliche Annahme des Vaterschaftsurlaubs ist erfreulich. Die Stimmbevölkerung und die Kantone haben gezeigt, dass sie si…",deutlich annahme vaterschaftsurlaubs erfreulich stimmbevölkerung kantone zeigen si,,,,,,,,,,"{'Die': 0.05, 'deutliche': 0, 'Annahme': 0, 'des': 0, 'Vaterschaftsurlaubs': 0.735, 'ist': 0.69, 'erfreulich': 0, 'Stimmbevölkerung': 0, 'und': 0.07, 'die': 0.05, 'Kantone': 0.17, 'haben': 0.07, 'gezeigt': 0.17, 'dass': 0.06, 'sie': 0, 'si': 0.07, '…': 0}",positive,"[0.0033927525, 0.0014244483, 0.9951828]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,Wir reden über #Vaterschaftsurlaub. Endlich! Er ist längst überfällig. Denn was Familien brauchen ist #Elternzeit. Was Eltern brauchen ist Elternzeit. Was Kinder brauchen ist Elternzeit. Was die #Gleichstellung voranbringt ist Elternzeit. 👪👩‍👩‍👦👨‍👨‍👧👨‍👦👩‍👧@papizeit,reden vaterschaftsurlaub endlich längst überfällig familien brauchen elternzeit eltern brauchen elternzeit kinder brauchen elternzeit gleichstellung voranbringen elternzeit,,,,,,,,,,"{'Wir': 0.1, 'reden': 0, 'über': 0, 'Vaterschaftsurlaub': 0.03, 'Endlich': 0.21, 'Er': 0.04, 'ist': 0.04, 'längst': 0.04, 'überfällig': 0.21, 'Denn': 0, 'was': 0, 'Familien': 0, 'brauchen': 0.02, 'Elternzeit': 0.035, 'Was': 0, 'Eltern': 0.04, 'Kinder': 0.03, 'die': 0, 'Gleichstellung': 0.07, 'voranbringt': 0, '\u200d\u200d\u200d\u200d\u200d\u200d': 0}",neutral,"[0.47441065, 0.12700498, 0.39858434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"2 Wochen #Vaterschaftsurlaub sind zu wenig! Zu wenig für die #Väter, zu wenig für die #Mütter, zu wenig für die #Kinder! Familienpolitik sieht anders aus! Gleichstellung auch!   #Frauenjahr ⁦@GrueneCH⁩ ⁦@papizeit⁩ 🤱🏼👨‍👧‍👦 https://t.co/xc5PA1VNsC",wochen vaterschaftsurlaub wenig wenig väter wenig mütter wenig kinder familienpolitik sehen gleichstellung frauenjahr,,,,,,,,,,"{'Wochen': 0.46, 'Vaterschaftsurlaub': 0.91, 'sind': 0.4, 'zu': 0, 'wenig': 0.02, 'Zu': 0, 'für': 0.01, 'die': 0.01, 'Väter': 0.02, 'Mütter': 0.01, 'Kinder': 0.01, 'Familienpolitik': 0.030000000000000002, 'sieht': 0, 'anders': 0.07, 'aus': 0, 'Gleichstellung': 0.06, 'auch': 0, 'Frauenjahr': 0.01, '\u2066\u2069': 0, '🤱': 0, '\u200d\u200d': 0}",negative,"[0.025368016, 0.93603384, 0.038598098]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @GrueneCH: Heute befasst sich die Kommission für Wissenschaft, Bildung und Kultur des Nationalrats mit dem #Vaterschaftsurlaub.  Wir GRÜ…",heute befasst kommission wissenschaft bildung kultur nationalrats vaterschaftsurlaub grü,,,,,,,,,,"{'Heute': 0.09, 'befasst': 0.24, 'sich': 0, 'die': 0.06, 'Kommission': 0.13, 'für': 0.04, 'Wissenschaft': 0.06, 'Bildung': 0.06, 'und': 0.06, 'Kultur': 0.04, 'des': 0, 'Nationalrats': 0.11, 'mit': 0.42, 'dem': 0.06, 'Vaterschaftsurlaub': 0.78, 'Wir': 0.09, 'GRÜ': 0, '…': 0}",positive,"[0.108717695, 0.013751529, 0.87753075]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @RoschBen: Vor vier Monaten habe ich mich hier in einen längeren #Vaterschaftsurlaub verabschiedet. Ich würds wieder tun - aber aus ande…,vier monaten lang vaterschaftsurlaub verabschieden würds tun ande,,,,,,,,,,"{'Vor': 0, 'vier': 0.11, 'Monaten': 0.07, 'habe': 0, 'ich': 0.05, 'mich': 0, 'hier': 0.14, 'in': 0, 'einen': 0.24, 'längeren': 0, 'Vaterschaftsurlaub': 0.57, 'verabschiedet': 0, 'Ich': 0.05, 'würds': 0.05, 'wieder': 0.04, 'tun': 0.03, 'aber': 0.07, 'aus': 0, 'ande': 0, '…': 0}",neutral,"[0.8047691, 0.06592484, 0.12930606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @GrueneCH: Jetzt muss der Ständerat die Zeichen der Zeit erkennen! Eine Elternzeit oder zumindest ein anständiger Vaterschaftsurlaub ver…,ständerat zeichen zeit erkennen elternzeit zumindest anständig vaterschaftsurlaub ver,,,,,,,,,,"{'Jetzt': 0.07, 'muss': 0.05, 'der': 0.04, 'Ständerat': 0.05500000000000001, 'die': 0.04, 'Zeichen': 0, 'Zeit': 0, 'erkennen': 0.16, 'Eine': 0, 'Elternzeit': 0.555, 'oder': 0.2, 'zumindest': 0.265, 'ein': 0, 'anständiger': 0.43, 'Vaterschaftsurlaub': 0.815, 'ver': 0, '…': 0}",negative,"[0.113225244, 0.7765483, 0.11022643]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,"Die #Aargauer #Regierung zeigt sich von ihrer #familienfeindlichen Seite: Sie will nicht einmal einen minimalistischen #Vaterschaftsurlaub von 2 Wochen! 🙈😡 Ich bin überzeugt, dass die #Aarguerinnen und #Aargauer das anders sehen! 👨‍👧 https://t.co/qwsmESWF4p",aargauer regierung zeigen familienfeindlichen seite minimalistischen vaterschaftsurlaub wochen überzeugen aarguerinnen aargauer sehen,,,,,,,,,,"{'Die': 0.2, 'Aargauer': 0.32, 'Regierung': 0.15, 'zeigt': 0, 'sich': 0, 'von': 0, 'ihrer': 0.2, 'familienfeindlichen': 0, 'Seite': 0, 'Sie': 0, 'will': 0, 'nicht': 0, 'einmal': 0, 'einen': 0.19, 'minimalistischen': 0.35, 'Vaterschaftsurlaub': 0.98, 'Wochen': 0.47, 'Ich': 0.68, 'bin': 0, 'überzeugt': 0.82, 'dass': 0.33, 'die': 0.2, 'Aarguerinnen': 0.44, 'und': 0.21, 'das': 0.33, 'anders': 0, 'sehen': 0.25, '\u200d': 0}",negative,"[0.36694005, 0.54406, 0.08899996]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
25.0,25.0,28.0,-0.2333333333333333,neutral,"Ich bin nicht politisch aktiv um anderen vorzuschreiben, wie sie leben sollen, sondern um gute #Rahmenbedingungen zu schaffen (#Elternzeit, #Vaterschaftsurlaub, #Kitas, #Jobsharing, #Mindestlöhne ...) für verschiedene #Familien-Modelle.  https://t.co/ROGL24gM2X",politisch aktiv vorschreiben leben sollen gut rahmenbedingungen schaffen elternzeit vaterschaftsurlaub kitas jobsharing mindestlöhne verschieden familien modelle,,,,,,,,,,"{'Ich': 0.05, 'bin': 0, 'nicht': 0.05, 'politisch': 0.05, 'aktiv': 0.04, 'um': 0, 'anderen': 0.05, 'vorzuschreiben': 0.26, 'wie': 0.04, 'sie': 0, 'leben': 0, 'sollen': 0.03, 'sondern': 0.1, 'gute': 0, 'Rahmenbedingungen': 0.09, 'zu': 0.26, 'schaffen': 0.33, 'Elternzeit': 0.45999999999999996, 'Vaterschaftsurlaub': 0.62, 'Kitas': 0, 'Jobsharing': 0.19, 'Mindestlöhne': 0.095, '...': 0, 'für': 0.53, 'verschiedene': 0, 'Familien-Modelle': 0.1}",positive,"[0.17943145, 0.010975139, 0.80959344]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,negative,Da hätte jemandem ein #Vaterschaftsurlaub wohl sehr gut getan! https://t.co/N1ZemiZTND,jemand vaterschaftsurlaub wohl gut tun,,,,,,,,,,"{'Da': 0, 'hätte': 0, 'jemandem': 0.09, 'ein': 0, 'Vaterschaftsurlaub': 0.58, 'wohl': 0, 'sehr': 0.19, 'gut': 0, 'getan': 0}",positive,"[0.0019425884, 0.001437351, 0.99662006]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"Ein kleiner Schritt, aber immerhin in die richtige Richtung! Wir wollen mehr! 4 Wochen #Vaterschaftsurlaub sind das absolute Minimum, damit #Männer #Papi sein können und die #Rollenverteilung in der #Familie freier wird! ⁦@papizeit⁩  https://t.co/FAJUUOEya9",klein schritt immerhin richtige richtung mehr wochen vaterschaftsurlaub absolut minimum männer papi rollenverteilung familie freier,,,,,,,,,,"{'Ein': 0.05, 'kleiner': 0, 'Schritt': 0.1, 'aber': 0.06, 'immerhin': 0, 'in': 0.04, 'die': 0.07, 'richtige': 0.03, 'Richtung': 0.05, 'Wir': 0.04, 'wollen': 0.05, 'mehr': 0.05, 'Wochen': 0.32, 'Vaterschaftsurlaub': 0.47, 'sind': 0.19, 'das': 0.06, 'absolute': 0.11, 'Minimum': 0.17, 'damit': 0.04, 'Männer': 0.1, 'Papi': 0, 'sein': 0, 'können': 0.03, 'und': 0.06, 'Rollenverteilung': 0.10500000000000001, 'der': 0.07, 'Familie': 0.11, 'freier': 0.34, 'wird': 0, '\u2066\u2069': 0}",positive,"[0.3812653, 0.05311848, 0.56561613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,"Kein #Vaterschaftsurlaub aber fürs #Militär gibt man #Männern frei! 1 schmürzeliger Tag pro Kind, aber 6 x 19 Tage für WKs 🙈! Die #Schweiz ist ein #Entwicklungsland punkto #Gleichstellung! @papizeit  https://t.co/1iHq7xMu1A",vaterschaftsurlaub fürs militär geben männern frei schmürzeliger tag pro kind x tage wks schweiz entwicklungsland punkto gleichstellung,,,,,,,,,,"{'Kein': 1.0, 'Vaterschaftsurlaub': 0.97, 'aber': 0.07, 'fürs': 0.02, 'Militär': 0.04, 'gibt': 0, 'man': 0, 'Männern': 0.03, 'frei': 0.17, 'schmürzeliger': 0, 'Tag': 0, 'pro': 0, 'Kind': 0, 'x': 0.02, 'Tage': 0.02, 'für': 0.02, 'WKs': 0.03, 'Die': 0.03, 'Schweiz': 0.02, 'ist': 0.04, 'ein': 0, 'Entwicklungsland': 0.02, 'punkto': 0, 'Gleichstellung': 0.05}",positive,"[0.46913692, 0.05535479, 0.47550833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
75.0,75.0,86.0,0.4666666666666666,neutral,"Um den #Vaterschaftsurlaub sollen die #Kantone und #Gemeinden sich kümmern, meint der #Bundesrat. Für ihn habe die familienergänzende #Kindebetreuung Priorität, die er aber ebenfalls nicht mehr finanziell unterstützen will! #Widerspruch! 🤪 https://t.co/GBPz8qXZDQ",vaterschaftsurlaub sollen kantone gemeinden kümmern bundesrat familienergänzende kindebetreuung priorität ebenfalls mehr finanziell unterstützen widerspruch,,,,,,,,,,"{'Um': 0, 'den': 0.06, 'Vaterschaftsurlaub': 0.55, 'sollen': 0.13, 'die': 0.06, 'Kantone': 0.11, 'und': 0.1, 'Gemeinden': 0.09, 'sich': 0, 'kümmern': 0.18375, 'meint': 0, 'der': 0.06, 'Bundesrat': 0, 'Für': 0.05, 'ihn': 0.17, 'habe': 0, 'familienergänzende': 0.07, 'Kindebetreuung': 0, 'Priorität': 0.06, 'er': 0, 'aber': 0.06, 'ebenfalls': 0, 'nicht': 0, 'mehr': 0, 'finanziell': 0.08, 'unterstützen': 0.12, 'will': 0, 'Widerspruch': 0.18, '🤪': 0}",positive,"[0.0831403, 0.028508743, 0.8883509]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"#Gleichstellung in #Politik, #Arbeiswelt und #Gesellschaft ist noch lange nicht erreicht. Deshalb braucht es mehr #Frauen in der Politik, #Vaterschaftsurlaub, #Lohngleichheit und #Kampfesgeist 💪🏼 https://t.co/zaLLB1LQqW",gleichstellung politik arbeiswelt gesellschaft lang erreichen deshalb brauchen mehr frauen politik vaterschaftsurlaub lohngleichheit kampfesgeist,,,,,,,,,,"{'Gleichstellung': 0.07, 'in': 0.16, 'Politik': 0, 'Arbeiswelt': 0, 'und': 0.09, 'Gesellschaft': 0.04, 'ist': 0.08, 'noch': 0, 'lange': 0, 'nicht': 0, 'erreicht': 0.09, 'Deshalb': 0, 'braucht': 0, 'es': 0.08, 'mehr': 1.0, 'Frauen': 0.28, 'der': 0, 'Vaterschaftsurlaub': 0.47, 'Lohngleichheit': 0.095, 'Kampfesgeist': 0.07}",positive,"[0.044278074, 0.034144726, 0.92157716]",,,,,,,,,,"{'Gleichstellung': 0.04, 'in': 0.19, 'Politik': 0, 'Arbeiswelt': 0, 'und': 0.69, 'Gesellschaft': 0.04, 'ist': 0.05, 'noch': 0, 'lange': 0, 'nicht': 0, 'erreicht': 0.04, 'Deshalb': 0, 'braucht': 0, 'es': 0.05, 'mehr': 0.39, 'Frauen': 0.11, 'der': 0, 'Vaterschaftsurlaub': 0.91, 'Lohngleichheit': 0.94, 'Kampfesgeist': 0.18}",positive,"[0.03597344, 0.023404721, 0.9406219]",,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.35,positive,"Wer noch nicht genug hat vom #1Mai, hier meine Rede für mehr #Vaterschaftsurlaub aus #Zofingen: https://t.co/zRJLwVf9ts https://t.co/uISM0M5B2A",wer genug 1mai rede mehr vaterschaftsurlaub zofingen,,,,,,,,,,"{'Wer': 0, 'noch': 0, 'nicht': 0, 'genug': 0.05, 'hat': 0, 'vom': 0.17, '1Mai': 0, 'hier': 0.1, 'meine': 0.09, 'Rede': 0, 'für': 0.32, 'mehr': 0.91, 'Vaterschaftsurlaub': 0.63, 'aus': 0, 'Zofingen': 0.32}",positive,"[0.0025194543, 0.0033178488, 0.99416274]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Es ist endlich an der Zeit: Schweizer_innen wollen mehr #Vaterschaftsurlaub http://t.co/B13y04Q5EY http://t.co/QyIZW1JXRG,endlich zeit schweizer_innen mehr vaterschaftsurlaub,,,,,,,,,,"{'Es': 0.05, 'ist': 0.05, 'endlich': 0, 'an': 0, 'der': 0.14, 'Zeit': 0.05, 'Schweizer_innen': 0.13, 'wollen': 0.32, 'mehr': 0.36, 'Vaterschaftsurlaub': 0.49}",positive,"[0.009667914, 0.004379685, 0.9859524]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
