answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3433,absa_sentiment_3433,absa_scores_3433,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"@pbruegger @gipsy888 @WylerDominic Dann kann man...
Der Ort wird dann zum Heimat-, bzw. Bürgerort, aber Mitglied der Ortsbürgergemeinde (wobei das vermutlich von Kanton zu Kanton unterschiedlich ist) wirst du nicht. Zumindest bei uns im Aargau wäre dafür ein separates Einbürgerungsverfahren notwendig.",ort heimat bzw bürgerort mitglied ortsbürgergemeinde wobei vermutlich kanton kanton unterschiedlich zumindest aargau dafür separat einbürgerungsverfahren notwendig,,,,,,,"{'Dann': 0.02, 'kann': 0.01, 'man': 0, '...': 0, 'Der': 0.03, 'Ort': 0, 'wird': 0.03, 'dann': 0.02, 'zum': 0.03, 'Heimat-': 0, 'bzw.': 0, 'Bürgerort': 0.04, 'aber': 0.03, 'Mitglied': 0.05, 'der': 0.03, 'Ortsbürgergemeinde': 0.03, 'wobei': 0, 'das': 0, 'vermutlich': 0, 'von': 0.04, 'Kanton': 0.03, 'zu': 0.03, 'unterschiedlich': 0, 'ist': 0, 'wirst': 0.03, 'du': 0.04, 'nicht': 0.07, 'Zumindest': 0.055, 'bei': 0.03, 'uns': 0, 'im': 0, 'Aargau': 0.22, 'wäre': 0.18, 'dafür': 0, 'ein': 0, 'separates': 0, 'Einbürgerungsverfahren': 1.0, 'notwendig': 0.53}",neutral,"[0.9726218, 0.01323202, 0.014146138]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@Staufferat @janick_klossner @mxpx1981 @ruediloeffel @MFrauchigerSVP Hab keine Einwände zu deinen Überlegungen.
Unser (heterosexuelles) Eheverständnis hat mit dem, was in der Bibel als Ehe bezeichnet wird, herzlich wenig zu tun. Ich kann allenfalls grundsätzliche Bedenken bzgl. Fortpflanzungsmedizin/Samenspende nachvollziehen, aber dann klar 1/2",einwände überlegungen heterosexuelles eheverständnis bibel ehe bezeichnen herzlich wenig tun allenfalls grundsätzliche bedenken bzgl fortpflanzungsmedizin samenspende nachvollziehen klaren,,,,,,,,,,"{'Hab': 0.02, 'keine': 0, 'Einwände': 0.04, 'zu': 0.02, 'deinen': 0, 'Überlegungen': 0.06, 'Unser': 0.04, 'heterosexuelles': 0.13, 'Eheverständnis': 0.05, 'hat': 0, 'mit': 0.07, 'dem': 0.035, 'was': 0, 'in': 0, 'der': 0.05, 'Bibel': 0.14, 'als': 0, 'Ehe': 0.17, 'bezeichnet': 0, 'wird': 0, 'herzlich': 0, 'wenig': 0.05, 'tun': 0.025, 'Ich': 0.05, 'kann': 0.05, 'allenfalls': 0.03, 'grundsätzliche': 0.11, 'Bedenken': 0, 'bzgl.': 0, 'Fortpflanzungsmedizin': 1.0, 'Samenspende': 0, 'nachvollziehen': 0, 'aber': 0.11, 'dann': 0.05, 'klar': 0}",neutral,"[0.8924802, 0.06372197, 0.04379785]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@FrankiTheTank1 @Victor_Kadlubo So lange Löhne durch Lohnverhandlungen beeinflusst werden können (und somit der Grundsatz «gleicher Lohn für gleiche Arbeit, bei äquivalenter Ausbildung und Berufserfahrung» nicht gilt), bleibt Lohngleichheit ein Phantom.",lang löhnen lohnverhandlungen beeinflusst somit grundsatz gleich lohn gleich arbeit äquivalenter ausbildung berufserfahrung gelten bleiben lohngleichheit phantom,,,,,,,,,,,,,"{'So': 0, 'lange': 0.06, 'Löhne': 0.07, 'durch': 0, 'Lohnverhandlungen': 0.08, 'beeinflusst': 0.08, 'werden': 0, 'können': 0.04, 'und': 0, 'somit': 0, 'der': 0.1, 'Grundsatz': 0.29, '«': 0, 'gleicher': 0, 'Lohn': 0, 'für': 0, 'gleiche': 0, 'Arbeit': 0, 'bei': 0, 'äquivalenter': 0, 'Ausbildung': 0, 'Berufserfahrung': 0, '»': 0, 'nicht': 0, 'gilt': 0, 'bleibt': 0, 'Lohngleichheit': 0, 'ein': 0, 'Phantom': 0}",positive,"[0.207013, 0.05366684, 0.7393202]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Wenn die #Steuersenkung, die der #GRAG heute wohl beschliesst, vors Volk kommt, dann sollten sich die Stimmbürgerinnen und Stimmbürger gut überlegen, wer wohl die Zeche für die Senkung der #Firmengewinnsteuer zahlt. Das mit dem Anlocken neuer Firmen klappt ja meist nicht. 1/2",steuersenkung grag heute wohl beschliesst vors volk kommen sollen stimmbürgerinnen stimmbürger gut überlegen wer wohl zechen senkung firmengewinnsteuer zahlen anlocken neu firmen klappen ja meist,,,,,,,,,,,,,,,,"{'Wenn': 1.0, 'die': 0.09, 'Steuersenkung': 0.11, 'der': 0.09, 'GRAG': 0.13, 'heute': 0.31, 'wohl': 0, 'beschliesst': 0, 'vors': 0, 'Volk': 0.11, 'kommt': 0.47, 'dann': 0.1, 'sollten': 0.24, 'sich': 0, 'Stimmbürgerinnen': 0.05, 'und': 0, 'Stimmbürger': 0.05, 'gut': 0, 'überlegen': 0.05, 'wer': 0.05, 'Zeche': 0, 'für': 0.03, 'Senkung': 0, 'Firmengewinnsteuer': 0.08499999999999999, 'zahlt': 0.03, 'Das': 0.09, 'mit': 0, 'dem': 0.08, 'Anlocken': 0, 'neuer': 0, 'Firmen': 0.07, 'klappt': 0, 'ja': 0, 'meist': 0.04, 'nicht': 0}",neutral,"[0.49387917, 0.41564026, 0.09048059]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@postcovid_CH Jetzt machst du aber nochmal ein neues Fass auf ;-)
Ein E-Voting-System ist eine schwierige Angelegenheit. Es ist ja keine Zufall, dass die Post und der Kanton Genf ihre Systeme aktuell nicht mehr betreiben.",nochmal neu fass e voting system schwierige angelegenheit ja zufall post kanton genf systeme aktuell mehr betreiben,,,,,,,,,,,,,,,,,,,"{'Jetzt': 0.07, 'machst': 0, 'du': 0, 'aber': 0.2, 'nochmal': 0.15, 'ein': 0.32, 'neues': 0.06, 'Fass': 0.04, 'auf': 0, 'Ein': 1.0, 'E-Voting-System': 0, 'ist': 0.07, 'eine': 0.32, 'schwierige': 1.0, 'Angelegenheit': 0, 'Es': 0.07, 'ja': 0.03, 'keine': 0, 'Zufall': 0.09, 'dass': 0.06, 'die': 0.02, 'Post': 0.03, 'und': 0.03, 'der': 0.02, 'Kanton': 0.02, 'Genf': 0.02, 'ihre': 0.03, 'Systeme': 0.04, 'aktuell': 0, 'nicht': 0, 'mehr': 0, 'betreiben': 0}",negative,"[0.02183071, 0.96096826, 0.017201088]",,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,negative,RT @LangstrumpfPipo: @joergmaeder Gute Digitalisierung einfach mal so aus dem Hut zaubern geht nicht! Lasst euch nicht stressen von respekt…,gut digitalisierung einfach mal hut zaubern gehen lasst stressen respekt,,,,,,,,,,,,,,,,,,,,,,"{'Gute': 0, 'Digitalisierung': 0, 'einfach': 0, 'mal': 0, 'so': 0, 'aus': 0.19, 'dem': 0, 'Hut': 0, 'zaubern': 0, 'geht': 0, 'nicht': 0.96, 'Lasst': 0, 'euch': 0, 'stressen': 0, 'von': 0, 'respekt': 0.11, '…': 0}",positive,"[0.06624411, 0.076261535, 0.8574943]",,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @adfichter: Das klare Nein zur #eID zeigt: Ein differenzierter und aufgeklärter Diskurs über die Digitalisierung ist in der 🇨🇭 möglich.…,klaren nein eid zeigen differenziert aufgeklärt diskurs digitalisierung möglich,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.18, 'klare': 0, 'Nein': 0.06, 'zur': 0.11499999999999999, 'eID': 0.07, 'zeigt': 0, 'Ein': 0.23, 'differenzierter': 0.1, 'und': 0.08, 'aufgeklärter': 0.29, 'Diskurs': 0.42, 'über': 0, 'die': 0.18, 'Digitalisierung': 0, 'ist': 0.82, 'in': 0.51, 'der': 0.18, '🇨': 0, '🇭': 0, 'möglich': 0, '…': 0}",positive,"[0.21549393, 0.010609709, 0.7738964]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@MFrauchigerSVP @KantonZuerich Die Digitalisierung ist in der Schweiz eben schon weit fortgeschritten. Immerhin sollte er die Daten per Mail schicken und njcht per Briefpost. 🤪,digitalisierung schweiz eben schon weit fortschreiten immerhin sollen daten per mail schick njcht per briefpost,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Digitalisierung': 0, 'ist': 0.12, 'in': 0.09, 'der': 0.05, 'Schweiz': 0.24, 'eben': 0, 'schon': 0, 'weit': 0, 'fortgeschritten': 0.09, 'Immerhin': 0.055, 'sollte': 0.09, 'er': 0.12, 'die': 0.05, 'Daten': 0.12, 'per': 0, 'Mail': 0, 'schicken': 0.07, 'und': 0.07, 'njcht': 0, 'Briefpost': 0.15, '🤪': 0}",positive,"[0.34883207, 0.060920294, 0.59024763]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@V_Feuerstein Umweltschutz.,umweltschutz,,,,,,,,,,,,,,,,,,,,,,,,,{'Umweltschutz': 0.71},positive,"[0.0008780746, 0.0013464318, 0.9977755]",,,,neutral
50.0,75.0,57.0,0.0,neutral,@ruediloeffel @Trinkwasser_ch Nein. Weil die landwirtschaftliche Produktion in der Schweiz und damit der Selbstversorgungsgrad deutlich sinken würde.,nein landwirtschaftliche produktion schweiz selbstversorgungsgrad deutlich sinken,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nein': 0.88, 'Weil': 1.0, 'die': 0.32, 'landwirtschaftliche': 0.42, 'Produktion': 0.33, 'in': 0.25, 'der': 0.32, 'Schweiz': 0.24, 'und': 0.29, 'damit': 0.25, 'Selbstversorgungsgrad': 0.060000000000000005, 'deutlich': 0, 'sinken': 0, 'würde': 1.0}",negative,"[0.3018797, 0.5548563, 0.14326403]",neutral
