answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3391,absa_sentiment_3391,absa_scores_3391,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,RT @Mitte_Centre: 🔸Einfachere #Bewilligungsverfahren für erneuerbare Energien für den #Bürokratieabbau https://t.co/6A1wa6zSVU,einfach bewilligungsverfahren erneuerbare energien bürokratieabbau,,,,,,,,,,,,,,,,"{'Einfachere': 0.48, 'Bewilligungsverfahren': 0.48, 'für': 0.33, 'erneuerbare': 0.83, 'Energien': 0.7, 'den': 0.11, 'Bürokratieabbau': 0.17}",positive,"[0.18770513, 0.041279193, 0.77101564]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @Mitte_Centre: ""Eine bevorstehende Förderlücke bei den erneuerbaren Energien konnte heute im Ständerat geschlossen werden"" so Ständerat…",bevorstehend förderlücke erneuerbaren energien heute ständerat schließen ständerat,,,,,,,,,,,,,,,,"{'Eine': 0, 'bevorstehende': 0, 'Förderlücke': 0.10500000000000001, 'bei': 0, 'den': 0.08, 'erneuerbaren': 0.2, 'Energien': 0.08, 'konnte': 0, 'heute': 0.14, 'im': 0, 'Ständerat': 0.5075000000000001, 'geschlossen': 0.16, 'werden': 0, 'so': 0, '…': 0}",negative,"[0.3433026, 0.61757123, 0.03912616]",,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @DieJungeMitteCH: Unser Nationalrat @SimonStadler7 macht vorwärts, damit es in der Schweiz mit der Digitalisierung weiter geht! Wir sind…",nationalrat vorwärts schweiz digitalisierung weit gehen,,,,,,,,,,,,,,,,,,,"{'Unser': 0.12, 'Nationalrat': 0.17, 'macht': 0, 'vorwärts': 0.16, 'damit': 0.08, 'es': 0.21, 'in': 0.08, 'der': 0, 'Schweiz': 0.2, 'mit': 0, 'Digitalisierung': 0, 'weiter': 0, 'geht': 0, 'Wir': 0.69, 'sind': 1.0, '…': 0}",positive,"[0.10653472, 0.015745312, 0.87771994]",,,,,,,,,,,,,neutral
75.0,100.0,86.0,0.575,negative,"@david_biner Richtig @david_biner, du triffst es auf den Punkt! Offensichtlich gewinnt man lieber mit viel Geld Abstimmungskämpfe statt Verantwortliche zur Rechenschaft zu ziehen! Umweltschutz einmal anders! @JagdgesetzJa",richtig treffen punkt offensichtlich gewinnen lieb geld abstimmungskämpfe statt verantwortlich rechenschaft ziehen umweltschutz,,,,,,,,,,,,,,,,,,,,,,"{'Richtig': 0.03, 'du': 0, 'triffst': 0, 'es': 0.03, 'auf': 0, 'den': 0.03, 'Punkt': 0.06, 'Offensichtlich': 0.04, 'gewinnt': 0, 'man': 0, 'lieber': 0, 'mit': 0.53, 'viel': 0.07, 'Geld': 0.08, 'Abstimmungskämpfe': 0.1, 'statt': 0.05500000000000001, 'Verantwortliche': 0.09, 'zur': 0.05, 'Rechenschaft': 0, 'zu': 0.07, 'ziehen': 0, 'Umweltschutz': 1.0, 'einmal': 0, 'anders': 0}",positive,"[0.0024626818, 0.0014599356, 0.99607736]",,,,,,,,,,positive
50.0,75.0,57.0,0.075,negative,@bafuCH will Merkblatt für gesunde und umweltfreundliche Verpflegung bei Veranstaltungen nicht entfernen. Aus Gründen des Umweltschutzes. Unverständlich. Damit werden insbesondere Fleischproduzenten und IP-Produzenten diskriminiert. @sbv @CVP_PDC,merkblatt gesunden umweltfreundlich verpflegung veranstaltungen entfernen gründen umweltschutzes unverständlich insbesondere fleischproduzenten ip produzenten diskriminieren,,,,,,,,,,,,,,,,,,,,,,"{'will': 0, 'Merkblatt': 0.04, 'für': 0.05, 'gesunde': 0.03, 'und': 0.04, 'umweltfreundliche': 0.035, 'Verpflegung': 0.03, 'bei': 0.02, 'Veranstaltungen': 0.02, 'nicht': 0.03, 'entfernen': 0.03, 'Aus': 0, 'Gründen': 0, 'des': 0, 'Umweltschutzes': 0.095, 'Unverständlich': 1.0, 'Damit': 0.02, 'werden': 0, 'insbesondere': 0.03, 'Fleischproduzenten': 0.04, 'IP-Produzenten': 0.035, 'diskriminiert': 0.16}",negative,"[0.029356083, 0.5443286, 0.4263154]",,,,,,,,,,neutral
75.0,75.0,86.0,0.4666666666666666,neutral,Umweltschutzgesetz: Bewilligungsverfahren wird befristet! CVP sorgt für schnellere Verfahren und weniger Bürokratie im Wallis.,umweltschutzgesetz bewilligungsverfahren befristen cvp sorgen schnell verfahren wenig bürokratie wallis,,,,,,,,,,,,,,,,,,,,,,"{'Umweltschutzgesetz': 0.8225, 'Bewilligungsverfahren': 0.19, 'wird': 0, 'befristet': 0.11, 'CVP': 0.1, 'sorgt': 0, 'für': 0, 'schnellere': 0.04, 'Verfahren': 0, 'und': 0.03, 'weniger': 0, 'Bürokratie': 0.06, 'im': 0, 'Wallis': 0}",positive,"[0.16330688, 0.09347488, 0.74321824]",,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Morgen beginnt die Novembersession des Grossen Rates. Umweltschutzverfahren sollen befristet werden, so nach dem Motto: Fristen statt Frust!",morgen beginnen novembersession grossen rates umweltschutzverfahren sollen befristen motto fristen statt frust,,,,,,,,,,,,,,,,,,,,,,"{'Morgen': 0.23, 'beginnt': 0.24, 'die': 0.04, 'Novembersession': 0, 'des': 0, 'Grossen': 0, 'Rates': 0, 'Umweltschutzverfahren': 0.515, 'sollen': 1.0, 'befristet': 0.62, 'werden': 0, 'so': 0, 'nach': 0, 'dem': 0.04, 'Motto': 0.28, 'Fristen': 0.09, 'statt': 0.075, 'Frust': 0.09}",negative,"[0.23150761, 0.4190117, 0.34948063]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Bürokratieabbau! Im kantonalen Umweltschutzgesetz konnten dank der CVPO Fristen zur Behandlung der Gesuche eingesetzt werden!,bürokratieabbau kantonalen umweltschutzgesetz danken cvpo fristen behandlung gesuche einsetzen,,,,,,,,,,,,,,,,,,,,,,"{'Bürokratieabbau': 0.14, 'Im': 0, 'kantonalen': 0.46, 'Umweltschutzgesetz': 0.725, 'konnten': 0.1, 'dank': 0.1, 'der': 0.3, 'CVPO': 0.16, 'Fristen': 0.26, 'zur': 0.175, 'Behandlung': 0, 'Gesuche': 0, 'eingesetzt': 0, 'werden': 0}",positive,"[0.009482869, 0.0035200636, 0.9869971]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Danke @paganini_nr, du triffst es wie immer auf den Punkt. Die @CVP_PDC will keinen EU-Beitritt! Dieser würde übrigens weder die Souveränität noch die #Schweiz an sich stärken. https://t.co/JrosjHMq0y",danke treffen immer punkt eu beitreten übrigens weder souveränität schweiz stärken,,,,,,,,,,,,,,,,,,,,,,,,,"{'Danke': 0.04, 'du': 0, 'triffst': 0, 'es': 0, 'wie': 0, 'immer': 0.05, 'auf': 0, 'den': 0.04, 'Punkt': 0, 'Die': 0.04, 'will': 0, 'keinen': 0, 'EU-Beitritt': 0.1, 'Dieser': 0.26, 'würde': 0.2, 'übrigens': 0.04, 'weder': 0.24, 'die': 0.04, 'Souveränität': 0.08, 'noch': 0, 'Schweiz': 0.09, 'an': 0, 'sich': 0, 'stärken': 0.09}",negative,"[0.064466104, 0.9155808, 0.019953122]",,,,,,,neutral
100.0,100.0,86.0,0.7,negative,Trödeleien auf #Baustellen als verkehrsberuhigende Massnahmen? Dieser Frage muss nachgegangen werden. Der #Ärger der Automobilist:innen ist noch grösser als die grossen Staus. Das zeigen die zig Rückmeldungen seit Veröffentlichung des Artikels im @Blickch. @ParlCH @Mitte_Centre https://t.co/7HAnBBINAS,trödeleien baustellen verkehrsberuhigende massnahmen fragen nachgehen ärger automobilist innen grösser grossen staus zeigen zig rückmeldungen seit veröffentlichung artikels,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Trödeleien': 0.04, 'auf': 0.01, 'Baustellen': 0.035, 'als': 0.02, 'verkehrsberuhigende': 0.53, 'Massnahmen': 0.03, 'Dieser': 0.04, 'Frage': 0, 'muss': 0.01, 'nachgegangen': 0, 'werden': 0, 'Der': 0.02, 'Ärger': 0, 'der': 0.02, 'Automobilist': 0, 'innen': 0, 'ist': 0.03, 'noch': 0, 'grösser': 0, 'die': 0.02, 'grossen': 0, 'Staus': 0, 'Das': 0.02, 'zeigen': 0, 'zig': 0, 'Rückmeldungen': 0, 'seit': 0.03, 'Veröffentlichung': 0, 'des': 0, 'Artikels': 0.04, 'im': 0}",positive,"[0.2384627, 0.19123888, 0.5702985]",,,,positive
100.0,100.0,100.0,1.0,negative,"#BR beschliesst #Maskenpflicht im öffentlichen Verkehr. Gilt es zu akzeptieren. Nur, war da nicht irgendetwas mit irgendwelchen #Clubs? Superspreader-Events und so? Müsste man nicht hier ansetzen? via @srfnews ⁦@BAG_OFSP_UFSP⁩  https://t.co/dkeuRKnLL1",br beschliesst maskenpflicht öffentlich verkehr gelten akzeptieren irgendetwas irgendwelchen clubs superspreader events müsste ansetzen via,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'BR': 0.07, 'beschliesst': 0.08, 'Maskenpflicht': 0.08499999999999999, 'im': 0, 'öffentlichen': 0.07, 'Verkehr': 0, 'Gilt': 0, 'es': 0, 'zu': 0.06, 'akzeptieren': 0, 'Nur': 0, 'war': 0, 'da': 0, 'nicht': 0, 'irgendetwas': 0, 'mit': 0.08, 'irgendwelchen': 0, 'Clubs': 0.19, 'Superspreader-Events': 0, 'und': 0.07, 'so': 0, 'Müsste': 0.06, 'man': 0, 'hier': 0.36, 'ansetzen': 0, 'via': 1.0, '\u2066\u2069': 0}",neutral,"[0.78414315, 0.19206063, 0.023796177]",,,,positive
0.0,0.0,0.0,-1.0,neutral,"@OliverDudler Das Foto hat der @Blickch gewählt, meines Erachtens ist es aber nicht falsch. Ohnehin lenkt eine Diskussion über das Foto nur vom eigenartigen Verhalten des Bundesamtes für Landwirtschaft ab.",foto wählen erachtens falsch ohnehin lenken diskussion foto eigenartig verhalten bundesamtes landwirtschaft ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.2, 'Foto': 0.15, 'hat': 0, 'der': 0.2, 'gewählt': 0, 'meines': 0, 'Erachtens': 0, 'ist': 0, 'es': 0, 'aber': 0.05, 'nicht': 0, 'falsch': 0, 'Ohnehin': 0.1, 'lenkt': 0, 'eine': 0, 'Diskussion': 0.26, 'über': 0, 'das': 0, 'nur': 0.16, 'vom': 0.345, 'eigenartigen': 1.0, 'Verhalten': 1.0, 'des': 0.49, 'Bundesamtes': 0.23500000000000001, 'für': 0.16, 'Landwirtschaft': 1.0, 'ab': 0}",positive,"[0.22526403, 0.29206038, 0.48267558]",negative
50.0,75.0,57.0,0.0,neutral,"Nicht mehr als Augenwischerei ist die vom Bundesrat beschlossene Anpassung der #Jagdverordnung. Sie wird das exponentielle Wachstum des Wolfbestandes nicht stoppen. Dies ganz zum Leidwesen von #Landwirtschaft, #Tourismus und #Biodiversität. https://t.co/W6uoX6sTfh",mehr augenwischerei bundesrat beschlossen anpassung jagdverordnung exponentielle wachstum wolfbestandes stoppen ganz leidwesen landwirtschaft tourismus biodiversität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Nicht': 0.16, 'mehr': 0.03, 'als': 0, 'Augenwischerei': 0.055, 'ist': 0.04, 'die': 0.24, 'vom': 0.24, 'Bundesrat': 0.125, 'beschlossene': 0.03, 'Anpassung': 0, 'der': 0.24, 'Jagdverordnung': 0, 'Sie': 0, 'wird': 0.07, 'das': 0, 'exponentielle': 0.07, 'Wachstum': 0.08, 'des': 0, 'Wolfbestandes': 0, 'nicht': 0.16, 'stoppen': 0.07, 'Dies': 0, 'ganz': 0, 'zum': 0.295, 'Leidwesen': 0, 'von': 0, 'Landwirtschaft': 1.0, 'Tourismus': 0.36, 'und': 0.51, 'Biodiversität': 0.39}",positive,"[0.004881688, 0.002226991, 0.9928913]",neutral
0.0,0.0,0.0,-1.0,neutral,"Enteignungsgesetz. #Nationalrat wehrt sich gegen die Schwächung der #Landwirtschaft, indem deren Position bei #Enteignungen durch den Bund gestärkt wird. @CVP_PDC @evppev @BDPSchweiz @sbv https://t.co/fRkT1YaebG",enteignungsgesetz nationalrat wehren schwächung landwirtschaft position enteignungen bund stärken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Enteignungsgesetz': 0.11000000000000001, 'Nationalrat': 0, 'wehrt': 0, 'sich': 0, 'gegen': 0.36, 'die': 0.03, 'Schwächung': 1.0, 'der': 0.03, 'Landwirtschaft': 1.0, 'indem': 0.04, 'deren': 0, 'Position': 0.14, 'bei': 0, 'Enteignungen': 0, 'durch': 0, 'den': 0.03, 'Bund': 0, 'gestärkt': 0, 'wird': 0}",negative,"[0.073992155, 0.47666818, 0.4493397]",negative
50.0,75.0,57.0,0.0,neutral,"Erleichtert. Der #Nationalrat will, dass der #Wolf zukünftig leichter und neu auch in Jagdbahngebieten geschossen werden darf. Endlich steht der Schutz der #Landwirtschaft über demjenigen der Grossraubtiere. @CVP_PDC @cvpo @sbv @VSohne",erleichtern nationalrat wolf zukünftig leicht neu jagdbahngebieten schießen dürfen endlich stehen schutz landwirtschaft derjenige grossraubtiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Erleichtert': 0.09, 'Der': 0.15, 'Nationalrat': 0, 'will': 0, 'dass': 0.11, 'der': 0.15, 'Wolf': 0.13, 'zukünftig': 0, 'leichter': 0, 'und': 0.05, 'neu': 0, 'auch': 0.03, 'in': 0.04, 'Jagdbahngebieten': 0.055, 'geschossen': 0.05, 'werden': 0, 'darf': 0, 'Endlich': 0.1, 'steht': 0, 'Schutz': 0.25, 'Landwirtschaft': 1.0, 'über': 0.13, 'demjenigen': 0.15, 'Grossraubtiere': 0.185}",positive,"[0.18104255, 0.079647936, 0.73930955]",neutral
50.0,75.0,57.0,0.0,neutral,"Zusammenfassung ""schweiz aktuell"" vom 28.02.17: ""Der Mensch ist nur zu Besuch"" - Wildtiere statt Landwirtschaft und Tourismus. @SRF @bafuCH",zusammenfassung schweiz aktuell mensch besuch wildtiere statt landwirtschaft tourismus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zusammenfassung': 0.07, 'schweiz': 0, 'aktuell': 0, 'vom': 0.03, '28.02.17': 0, 'Der': 0, 'Mensch': 0, 'ist': 0, 'nur': 0.47, 'zu': 0, 'Besuch': 0, 'Wildtiere': 0, 'statt': 0.69, 'Landwirtschaft': 1.0, 'und': 0.18, 'Tourismus': 0.37}",neutral,"[0.92023206, 0.06264335, 0.017124625]",neutral
