answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,@pensionskassen @kasparsutter @jglpBLBS Der #Umwandlungssatz muss an die Realität geknüpft werden. Ansonsten haben wir alle 5 Jahre eine #Rentenreform.,umwandlungssatz realität knüpfen ansonsten all jahre rentenreform,,,,,,,"{'Der': 0.07, 'Umwandlungssatz': 0.04, 'muss': 0.04, 'an': 0, 'die': 0.07, 'Realität': 0.09, 'geknüpft': 0, 'werden': 0, 'Ansonsten': 0.48, 'haben': 0.29500000000000004, 'wir': 0, 'alle': 0, 'Jahre': 0.29, 'eine': 0, 'Rentenreform': 0.645}",negative,"[0.36172283, 0.5704499, 0.06782725]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @grunliberalebs: Medienmitteilung: Interpellation im Bürgergemeinderat betreffend Einbürgerungen demokratiefeindlicher Antragssteller
ht…",medienmitteilung interpellation bürgergemeinderat betreffen einbürgerungen demokratiefeindlicher antragssteller ht,,,,,,,,,,"{'Medienmitteilung': 0.2, 'Interpellation': 0.69, 'im': 0, 'Bürgergemeinderat': 0.21, 'betreffend': 0, 'Einbürgerungen': 1.0, 'demokratiefeindlicher': 0, 'Antragssteller': 0, 'ht': 0.09, '…': 0}",neutral,"[0.98880464, 0.002607957, 0.008587394]",,,,,,,,,,,,,,,,,,,neutral
50.0,25.0,28.0,-0.15,negative,"RT @operationlibero: Die 6 grössten Lügen des SVP-Flyers zur erleichterten Einbürgerung. Lesen, JA! stimmen, retweeten: https://t.co/YM4TBY…",grössten lügen svp flyers erleichtern einbürgerung lesen ja stimmen retweeten,,,,,,,,,,"{'Die': 0.09, 'grössten': 0.12, 'Lügen': 0, 'des': 0, 'SVP-Flyers': 0, 'zur': 0.09, 'erleichterten': 0, 'Einbürgerung': 1.0, 'Lesen': 0.18, 'JA': 0, 'stimmen': 0, 'retweeten': 0.13}",positive,"[0.039586287, 0.021256462, 0.93915725]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Die @grunliberalebs beschliesst die Ja Parole zur erleichterten Einbürgerung der 3. Generation,beschliesst ja parole erleichtern einbürgerung generation,,,,,,,,,,"{'Die': 0.15, 'beschliesst': 0.21, 'die': 0.15, 'Ja': 0, 'Parole': 0, 'zur': 0.35000000000000003, 'erleichterten': 0, 'Einbürgerung': 1.0, 'der': 0.15, '3.': 0, 'Generation': 0.2}",positive,"[0.017639447, 0.002109368, 0.98025113]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,RT @rudolf_mohler: Es geht auch ohne #AKW: 🇦🇹 wies 2014 mit 70% den höchsten Anteil bei Strom aus #Erneuerbaren Energien auf https://t.co/Y…,gehen akw weisen hoch anteil strom erneuerbaren energien,,,,,,,,,,,,,"{'Es': 0, 'geht': 0, 'auch': 0, 'ohne': 0.14, 'AKW': 0, '🇦': 0, '🇹': 0, 'wies': 0, 'mit': 0, 'den': 0, 'höchsten': 0, 'Anteil': 0, 'bei': 0, 'Strom': 0, 'aus': 0, 'Erneuerbaren': 0, 'Energien': 0, 'auf': 0}",positive,"[0.11667362, 0.00934896, 0.87397736]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,negative,RT @NZZ: Trotz der Gefahr vor Hackerattacken kann E-Voting Vorteile vor brieflichem Abstimmen haben. Wir wägen ab. https://t.co/xbWczKEsJM,trotzen gefahr hackerattacken e voting vorteile brieflich abstimmen wägen ab,,,,,,,,,,,,,,,,"{'Trotz': 0.04, 'der': 0.06, 'Gefahr': 0, 'vor': 0, 'Hackerattacken': 0.07, 'kann': 0.4, 'E-Voting': 0, 'Vorteile': 0, 'brieflichem': 0, 'Abstimmen': 0, 'haben': 0.12, 'Wir': 1.0, 'wägen': 1.0, 'ab': 0}",neutral,"[0.79036486, 0.04768126, 0.16195387]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Juerg_Grossen: #Digitalisierung bleibt für  #Nationalrat vor allem ein Risiko. Lex Booking angenommen Rückschritt statt Fortschritt htt…,digitalisierung bleiben nationalrat risiko lex booking annehmen rückschritt statt fortschritt htt,,,,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'bleibt': 1.0, 'für': 0.12, 'Nationalrat': 0.045, 'vor': 0, 'allem': 0, 'ein': 0, 'Risiko': 0.8, 'Lex': 0.09, 'Booking': 0.13, 'angenommen': 0, 'Rückschritt': 0.07, 'statt': 0.08, 'Fortschritt': 0.05, 'htt': 0.05, '…': 0}",negative,"[0.030240316, 0.88934785, 0.080411844]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @rudolf_mohler: Die #Debatten um @Airbnb und @Uber machen deutlich, wie sehr die #Politik bei der #Digitalisierung hinterherhinkt https:…",debatten deutlich politik digitalisierung hinterherhinkt https,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Debatten': 0.045, 'um': 0, 'und': 0.05, 'machen': 0, 'deutlich': 0.03, 'wie': 0.03, 'sehr': 0, 'die': 0.04, 'Politik': 0, 'bei': 0, 'der': 0.04, 'Digitalisierung': 0, 'hinterherhinkt': 0.24, 'https': 0.43, '…': 0}",neutral,"[0.8722541, 0.041460264, 0.08628565]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @glpzh: Die @grunliberale sind die wirtschaftsfreundlichste Partei. 
Das Ranking der @Handelszeitung zeigt, dass Klima- und Umweltschutz…",wirtschaftsfreundlichste partei ranking zeigen klima umweltschutz,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.09, 'sind': 0.1, 'die': 0.09, 'wirtschaftsfreundlichste': 0.09, 'Partei': 0.08, 'Das': 0.09, 'Ranking': 0.17, 'der': 0.09, 'zeigt': 0, 'dass': 0.65, 'Klima-': 0.17, 'und': 0.31, 'Umweltschutz': 0.3, '…': 0}",positive,"[0.0011099677, 0.0009241129, 0.99796593]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Integration einer Seilbahnen in den öffentlichen Verkehr bietet viele Vorteile
https://t.co/wI8Y5euPIk via @NZZ",integration seilbahnen öffentlich verkehr bieten vorteile via,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.42, 'Integration': 0.51, 'einer': 0, 'Seilbahnen': 0, 'in': 0, 'den': 0.42, 'öffentlichen': 0.22, 'Verkehr': 0, 'bietet': 0.85, 'viele': 0, 'Vorteile': 0, 'via': 0.6}",positive,"[0.012803013, 0.006128579, 0.98106843]",,,,neutral
0.0,0.0,0.0,-1.0,neutral,"RT @EawagResearch: #Pestizide aus der Landwirtschaft führen dazu, dass Pflanzen und Tiere in kleinen Bächen gefährlich leben: https://t.co/…",pestizide landwirtschaft fahren pflanzen tiere klein bächen gefährlich leben,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Pestizide': 1.0, 'aus': 0, 'der': 0, 'Landwirtschaft': 0.66, 'führen': 0.54, 'dazu': 0.54, 'dass': 0, 'Pflanzen': 0, 'und': 0.3, 'Tiere': 0.27, 'in': 0.15, 'kleinen': 0.1, 'Bächen': 0.15, 'gefährlich': 0, 'leben': 0}",negative,"[0.1144187, 0.8595122, 0.02606904]",negative
50.0,75.0,57.0,0.0,neutral,RT @joergmaeder: #DVglpCH @kathrinbertschy: Es braucht nicht mehr Subventionen in der Landwirtschaft sondern einen gezielteren Einsatz. htt…,dvglpch brauchen mehr subventionen landwirtschaft gezielt einsatz htt,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'DVglpCH': 0.36, 'Es': 0, 'braucht': 0, 'nicht': 0.93, 'mehr': 0.27, 'Subventionen': 0.9, 'in': 0, 'der': 0, 'Landwirtschaft': 1.0, 'sondern': 0.56, 'einen': 0, 'gezielteren': 0.25, 'Einsatz': 0, 'htt': 0.16, '…': 0}",positive,"[0.016929884, 0.0032982312, 0.9797719]",neutral
100.0,100.0,86.0,0.7,neutral,RT @grunliberale: Unsere Fraktion stellt sich gegen erhöhte Giesskannensubventionen beim landwirtschaftlichen Zahlungsrahmen: https://t.co/…,fraktion stellen erhöhen giesskannensubventionen beim landwirtschaftlich zahlungsrahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Unsere': 0.31, 'Fraktion': 0, 'stellt': 0, 'sich': 0, 'gegen': 1.0, 'erhöhte': 1.0, 'Giesskannensubventionen': 0.35, 'beim': 0.11, 'landwirtschaftlichen': 0.11, 'Zahlungsrahmen': 0.295}",neutral,"[0.4398931, 0.21819204, 0.3419149]",positive
