answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,sentiment_tb
50.0,75.0,57.0,0.0,neutral,Gegenfrage: Was ist Digitalisierung? https://t.co/7icKLpVPm2,gegenfrage digitalisierung,,,,,,,,,,,,,"{'Gegenfrage': 0.21, 'Was': 0, 'ist': 1.0, 'Digitalisierung': 0}",neutral,"[0.95358175, 0.037411477, 0.009006792]",,,,,,,neutral
50.0,25.0,28.0,-0.15,positive,"@tornavento1 In Bezug zur Digitalisierung haben wir unseren Beitrag geleistet, wie auch viele andere auch. Aber dass BR Maurer in der aktuellen Situation von Strukturbereinigung spricht, finde ich zynisch. Ein Restaurant ohne Gäste hat nicht viel zu bereinigen...",bezug digitalisierung beitrag leisten br maurer aktuell situation strukturbereinigung sprechen finden zynisch restaurant gäste bereinigen,,,,,,,,,,,,,"{'In': 0.02, 'Bezug': 0.59, 'zur': 0.01, 'Digitalisierung': 0, 'haben': 0.01, 'wir': 0, 'unseren': 0.04, 'Beitrag': 0.16, 'geleistet': 0, 'wie': 0, 'auch': 0, 'viele': 0, 'andere': 0.04, 'Aber': 0.06, 'dass': 0.03, 'BR': 0.01, 'Maurer': 0.03, 'in': 0.02, 'der': 0.01, 'aktuellen': 0.03, 'Situation': 0.02, 'von': 0, 'Strukturbereinigung': 0.03, 'spricht': 0.06, 'finde': 0.04, 'ich': 0.01, 'zynisch': 0.03, 'Ein': 0.01, 'Restaurant': 0.01, 'ohne': 0.01, 'Gäste': 0.01, 'hat': 0, 'nicht': 0, 'viel': 0.01, 'zu': 0.01, 'bereinigen': 0.01, '...': 0}",positive,"[0.38362488, 0.10586526, 0.5105099]",,,,,,,neutral
75.0,100.0,86.0,0.5,neutral,"""Man solle die Krise zudem als Chance sehen, Strukturbereinigungen vorzunehmen auch in Bezug auf die Digitalisierung, auch wenn das harte Entscheide seien, betont Maurer.""

Herzlichen Dank für diesen wertvollen Input, Herr BR Maurer.",sollen krise zudem chance sehen strukturbereinigungen vornehmen bezug digitalisierung hart entscheide betonen maurer herzlich danken wertvoll input herr br maurer,,,,,,,,,,,,,"{'Man': 0, 'solle': 0.02, 'die': 0.07, 'Krise': 0.08, 'zudem': 0, 'als': 0.03, 'Chance': 0, 'sehen': 0, 'Strukturbereinigungen': 0.14500000000000002, 'vorzunehmen': 0.24, 'auch': 0.02, 'in': 0, 'Bezug': 0, 'auf': 0, 'Digitalisierung': 0, 'wenn': 0.12, 'das': 0, 'harte': 0, 'Entscheide': 0, 'seien': 0.02, 'betont': 0, 'Maurer': 0.1, 'Herzlichen': 0, 'Dank': 0.24, 'für': 0.02, 'diesen': 0.02, 'wertvollen': 0.03, 'Input': 0.06, 'Herr': 0, 'BR': 0.05}",positive,"[0.03673419, 0.0039799404, 0.9592859]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Wie die Parteien mit Daten ihre Wähler finden. Interessanter Podcast von @srfnews über Digitalisierung, Politik und Datenschutz.

Gibts übrigens auch auf Spotify oder iTunes unter dem Namen ""Hotspot"".

https://t.co/nbndIm7BkE",parteien daten wähler finden interessant podcast digitalisierung politik datenschutz gibts übrigens spotify itunes namen hotspot,,,,,,,,,,,,,"{'Wie': 0, 'die': 0.02, 'Parteien': 0.04, 'mit': 0, 'Daten': 0.05, 'ihre': 0.03, 'Wähler': 0.06, 'finden': 0.04, 'Interessanter': 1.0, 'Podcast': 0.99, 'von': 0, 'über': 0, 'Digitalisierung': 0, 'Politik': 0, 'und': 0.06, 'Datenschutz': 0, 'Gibts': 0, 'übrigens': 0.02, 'auch': 0.05, 'auf': 0.02, 'Spotify': 0.05, 'oder': 0.02, 'iTunes': 0.04, 'unter': 0.02, 'dem': 0.02, 'Namen': 0, 'Hotspot': 0.04}",positive,"[0.0010886706, 0.0010274409, 0.99788386]",,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @LaeriPatrizia: Warum wollen eigentlich alle ins Gymi? 🤷‍♀️ Keine Digitalisierung ohne ElektrotechnikerInnen. Sie sind gefragt wie nie,…",warum eigentlich all gymi digitalisierung elektrotechnikerinnen fragen nie,,,,,,,,,,,,,"{'Warum': 0.16, 'wollen': 0.05, 'eigentlich': 0.08, 'alle': 0.11, 'ins': 0, 'Gymi': 0, '🤷': 0, '\u200d️': 0, 'Keine': 0, 'Digitalisierung': 0, 'ohne': 0, 'ElektrotechnikerInnen': 0, 'Sie': 0, 'sind': 0, 'gefragt': 0, 'wie': 0, 'nie': 0, '…': 0}",negative,"[0.08739904, 0.8961014, 0.016499579]",,,,,,,neutral
75.0,75.0,71.0,0.35,neutral,"""#Digitalisierung ist heute ganz stark ein Elitenprojekt"", sagt @minlimarti

Wichtiger Punkt. Nur: Wie schaffen wir Mitsprache aller Bürgerinnen und Bürger? Langsame Politik vs schnelle Technologie. @dani_graf hat da sicher noch was zu sagen... 
#digitalch2019",digitalisierung heute ganz stark elitenprojekt sagen wichtig punkt schaffen mitsprache all bürgerinnen bürger langsam politik vs schnellen technologie sichern sagen digitalch2019,,,,,,,,,,,,,"{'Digitalisierung': 0, 'ist': 0.01, 'heute': 0.02, 'ganz': 0.01, 'stark': 0, 'ein': 0, 'Elitenprojekt': 0.06, 'sagt': 0.02, 'Wichtiger': 0.02, 'Punkt': 0.02, 'Nur': 0, 'Wie': 0, 'schaffen': 0.03, 'wir': 0, 'Mitsprache': 0.03, 'aller': 0, 'Bürgerinnen': 0.04, 'und': 0, 'Bürger': 0.04, 'Langsame': 0.04, 'Politik': 0, 'vs': 0.04, 'schnelle': 0.05, 'Technologie': 0.07, 'hat': 0, 'da': 0, 'sicher': 0, 'noch': 0, 'was': 0, 'zu': 0.02, 'sagen': 0.025, '...': 0, 'digitalch2019': 1.0}",positive,"[0.018359834, 0.0042542983, 0.9773859]",,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"Danke für diese klaren Worte bezgl. Medien, Digitalisierung und Demokratie @s_sommaruga #digitalCH19. https://t.co/iQ13RZETFY",danke klar worte bezgl medien digitalisierung demokratie digitalch19,,,,,,,,,,,,,"{'Danke': 0.065, 'für': 0.1, 'diese': 0, 'klaren': 0.1, 'Worte': 0.12, 'bezgl': 0, 'Medien': 0.22, 'Digitalisierung': 0, 'und': 0.38, 'Demokratie': 0.47, 'digitalCH19.': 0}",positive,"[0.0014388848, 0.0010040908, 0.99755704]",,,,,,,positive
50.0,75.0,57.0,0.0,negative,"RT @knallfrog: Wofür Menschen in anderen Ländern auf die Strasse gehen: - Demokratie, Equal Rights, Umweltschutz, Menschenrechte.

Wofür Me…",wofür menschen ländern strasse gehen demokratie equal rights umweltschutz menschenrechte wofür me,,,,,,,,,,,,,,,,"{'Wofür': 0.1, 'Menschen': 0.08, 'in': 0.08, 'anderen': 0, 'Ländern': 0.14, 'auf': 0, 'die': 0.05, 'Strasse': 0, 'gehen': 0, 'Demokratie': 0.41, 'Equal': 1.0, 'Rights': 0.21, 'Umweltschutz': 0.705, 'Menschenrechte': 0.15, 'Me': 0.05, '…': 0}",positive,"[0.01030628, 0.0036545608, 0.98603916]",,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Andres_Marques: Auch beim #Umweltschutz und #Artenschutz gilt: Mehrheitsfähige Lösungen aus der Mitte bringen die #Schweiz weiter und n…,beim umweltschutz artenschutz gelten mehrheitsfähige lösungen mitte bringen schweiz weit n,,,,,,,,,,,,,,,,"{'Auch': 0.35, 'beim': 0.03, 'Umweltschutz': 0.135, 'und': 0.07, 'Artenschutz': 0.115, 'gilt': 0, 'Mehrheitsfähige': 0.05, 'Lösungen': 0.29, 'aus': 0, 'der': 0.03, 'Mitte': 0, 'bringen': 0.14, 'die': 0.03, 'Schweiz': 0.03, 'weiter': 0.06, 'n': 0.06, '…': 0}",neutral,"[0.47953406, 0.0486516, 0.47181433]",,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @SKBF_nat: Sind Sie Nachwuchsforscherin oder Nachwuchsforscher mit einer Publikation zu einem Thema der Bildungsforschung? Dann ergreife…,nachwuchsforscherin nachwuchsforscher publikation thema bildungsforschung ergreifen,,,,,,,,,,,,,,,,,,,"{'Sind': 0.12, 'Sie': 0, 'Nachwuchsforscherin': 0.165, 'oder': 0, 'Nachwuchsforscher': 0.13, 'mit': 0.1, 'einer': 0, 'Publikation': 0.3, 'zu': 0, 'einem': 0, 'Thema': 0, 'der': 0, 'Bildungsforschung': 0.23, 'Dann': 1.0, 'ergreife': 0, '…': 0}",neutral,"[0.8961563, 0.006266175, 0.0975776]",neutral
