answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3416,absa_sentiment_3416,absa_scores_3416,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3429,absa_sentiment_3429,absa_scores_3429,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3452,absa_sentiment_3452,absa_scores_3452,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,sentiment_tb
100.0,100.0,100.0,1.0,neutral,RT @LucaMaggiJG: #Neugasse: Der Anteil des gemeinnützigen Wohnungsbaus muss mindestens 50% betragen und dauerhaft sein. Diesem Antrag stimm…,neugasse anteil gemeinnützig wohnungsbaus mindestens betragen dauerhaft antrag stimm,,,,,,,,,,,,,"{'Neugasse': 0.22, 'Der': 0.08, 'Anteil': 0, 'des': 0, 'gemeinnützigen': 0, 'Wohnungsbaus': 0.265, 'muss': 0.23, 'mindestens': 0.045, '50': 0, 'betragen': 0.09, 'und': 0.09, 'dauerhaft': 0, 'sein': 0, 'Diesem': 1.0, 'Antrag': 0, 'stimm': 0, '…': 0}",neutral,"[0.74511254, 0.027474282, 0.22741319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,25.0,28.0,-0.15,neutral,"Einzig @GrueneZuerich und AL setzen sich beim #Ueberlandpark für sozialen Wohnungsbau ein, leider wohl erfolglos #grzh #Einhausung",einzig al setzen beim ueberlandpark sozial wohnungsbau leider wohl erfolglos grzh einhausung,,,,,,,,,,,,,"{'Einzig': 0, 'und': 0.09, 'AL': 0.05, 'setzen': 0, 'sich': 0, 'beim': 0.125, 'Ueberlandpark': 0.24, 'für': 0, 'sozialen': 1.0, 'Wohnungsbau': 1.0, 'ein': 0, 'leider': 0.06, 'wohl': 0, 'erfolglos': 0.06, 'grzh': 0.06, 'Einhausung': 0}",positive,"[0.016968707, 0.008174245, 0.9748571]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,RT @Solinetz_ZH: Ca. 28'000 Sans-Papiers leben in Zürich - ohne geregelten Aufenthaltsstatus. Angst vor der Ausschaffung ist ihr ständiger…,ca sans papiers leben zürich geregelt aufenthaltsstatus angst ausschaffung ständig,,,,,,,,,,,,,,,,"{'Ca': 0, ""28'000"": 0, 'Sans-Papiers': 0, 'leben': 0, 'in': 0.07, 'Zürich': 0, 'ohne': 0.07, 'geregelten': 0.04, 'Aufenthaltsstatus': 0, 'Angst': 0, 'vor': 0, 'der': 0, 'Ausschaffung': 0, 'ist': 0.09, 'ihr': 0.15, 'ständiger': 0.06, '…': 0}",negative,"[0.17784427, 0.7047568, 0.11739894]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,negative,"Damits nicht vergessen geht.
NEIN zu USR III &amp; NAF, JA zur Einbürgerung 3. Gen. @USR3Bschiss 
Und JA zu @fairewahlen in der Stadt Zürich. https://t.co/iuFI3MyK1w",damits vergessen gehen nein usr iii amp naf ja einbürgerung gen ja stadt zürich,,,,,,,,,,,,,,,,,,,"{'Damits': 0, 'nicht': 0, 'vergessen': 0.05, 'geht': 0, 'NEIN': 0.31, 'zu': 0.23, 'USR': 0.07, 'III': 0.04, 'amp': 0.03, 'NAF': 0.11, 'JA': 0.19, 'zur': 0.16, 'Einbürgerung': 0.98, '3.': 0, 'Gen': 0.1, 'Und': 0.19, 'in': 0.15, 'der': 0.09, 'Stadt': 0.07, 'Zürich': 0}",positive,"[0.002135619, 0.0009915022, 0.99687296]",,,,,,,,,,,,,,,,,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"""Keine Steuersenkungen, mehr Geld fürs Personal!"" Fraktionserklärung der @GrueneZuerich zum Budget der Stadt Zürich #grzh https://t.co/tJuUtXF7PY",steuersenkungen mehr geld fürs personal fraktionserklärung budget stadt zürich grzh,,,,,,,,,,,,,,,,,,,,,,"{'Keine': 0, 'Steuersenkungen': 0.635, 'mehr': 0.85, 'Geld': 0.2, 'fürs': 0.19, 'Personal': 0, 'Fraktionserklärung': 0.135, 'der': 0.02, 'zum': 0.02, 'Budget': 0.05, 'Stadt': 0.02, 'Zürich': 0, 'grzh': 0.07}",neutral,"[0.44621432, 0.21143039, 0.34235528]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Wir fordern Rücknahme der Steuersenkung von 119 auf 122%, um Wachstumskosten zu finanzieren #Mehrwertausgleich #grzh https://t.co/2ngBcADc8o",fordern rücknahme steuersenkung wachstumskosten finanzieren mehrwertausgleich grzh,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.4, 'fordern': 0, 'Rücknahme': 0, 'der': 0.3, 'Steuersenkung': 0.35, 'von': 0.22, '119': 0, 'auf': 0, '122': 0, 'um': 0, 'Wachstumskosten': 0.08, 'zu': 0.09, 'finanzieren': 0.16, 'Mehrwertausgleich': 0, 'grzh': 0.12}",negative,"[0.2505347, 0.741301, 0.008164333]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @GrueneCH: NEIN zur STAF-Abbauspirale! 📉 Die neue Unternehmenssteuerreform verstärkt den schädlichen Wettbewerb zwischen Kantonen und St…,nein staf abbauspirale neue unternehmenssteuerreform verstärken schädlich wettbewerb kantonen st,,,,,,,,,,,,,,,,,,,,,,,,,"{'NEIN': 0.03, 'zur': 0.22, 'STAF-Abbauspirale': 0.0475, 'Die': 0.42, 'neue': 0.06, 'Unternehmenssteuerreform': 0.10250000000000001, 'verstärkt': 0, 'den': 0.42, 'schädlichen': 1.0, 'Wettbewerb': 0, 'zwischen': 0.22, 'Kantonen': 0.11, 'und': 0.05, 'St': 0.04, '…': 0}",negative,"[0.001353559, 0.9920379, 0.006608472]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,RT @Tsueri_ch: Kostenloser ÖV dank Road Pricing: Ist das sinnvoll? https://t.co/jC65LJzlja @spzuerich @al_zuerich @glpzh @GrueneZuerich von…,kostenlos öv danken road pricing sinnvoll,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kostenloser': 0.16, 'ÖV': 0, 'dank': 0.21999999999999997, 'Road': 0.11, 'Pricing': 0.55, 'Ist': 0, 'das': 0.27, 'sinnvoll': 0, 'von': 0.73, '…': 0}",neutral,"[0.6350691, 0.09246314, 0.27246773]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Ich werde jetzt auch Landwirt. :-) ""Bauen Sie einen Bauernhof"" https://t.co/ZNqBv1obp4 #storytelling #direktzahlungen #bauernhof @Blickch",landwirt bauen bauernhof storytelling direktzahlungen bauernhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.04, 'werde': 0, 'jetzt': 0.03, 'auch': 0, 'Landwirt': 0.1, 'Bauen': 0.065, 'Sie': 0, 'einen': 0.07, 'Bauernhof': 0.29, 'storytelling': 0.23, 'direktzahlungen': 1.0, 'bauernhof': 0.29}",positive,"[0.04281013, 0.0036641879, 0.9535257]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @bglaettli: Frieden exportieren statt Krieg! - mein Votum zu Schweizer Kriegsmaterial-Exporten in der dringlichen Debatte im Nationalrat…,frieden exportieren statt krieg votum schweizer kriegsmaterial exporten dringlich debatte nationalrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Frieden': 0.79, 'exportieren': 0, 'statt': 0.745, 'Krieg': 0.04, 'mein': 0.02, 'Votum': 0.09, 'zu': 0, 'Schweizer': 0.06, 'Kriegsmaterial-Exporten': 0.04, 'in': 0.02, 'der': 0.03, 'dringlichen': 0.03, 'Debatte': 0.08, 'im': 0, 'Nationalrat': 0.02, '…': 0}",positive,"[0.31446046, 0.027850637, 0.6576889]",,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Soviel zur #Digitalisierung und #Elektrisierung, die im Zürcher Wahlkampf immer wieder beschworen wird. Den ganzen Text von Markus Kunz (Fraktionspräsident @GrueneZuerich ) gibts beim PS https://t.co/9aizd71r8T @ps_zeitung #ZueriWahl18 #HaltungZeigen #GrünGewinnt https://t.co/PLFdUPzAhL",soviel digitalisierung elektrisierung zürcher wahlkampf immer beschwören ganz text markus kunz fraktionspräsident gibts beim ps zueriwahl18 haltungzeigen grüngewinnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Soviel': 0.17, 'zur': 0.03, 'Digitalisierung': 0, 'und': 0.05, 'Elektrisierung': 0.14, 'die': 0.03, 'im': 0, 'Zürcher': 0, 'Wahlkampf': 0.05, 'immer': 0, 'wieder': 0.05, 'beschworen': 0, 'wird': 0, 'Den': 0.03, 'ganzen': 0, 'Text': 0.06, 'von': 0, 'Markus': 0.04, 'Kunz': 0.06, 'Fraktionspräsident': 0.025, 'gibts': 0, 'beim': 0.03, 'PS': 0.03, 'ZueriWahl18': 0.08, 'HaltungZeigen': 0, 'GrünGewinnt': 0}",positive,"[0.120127276, 0.082496025, 0.7973767]",,,,positive
100.0,100.0,100.0,1.0,negative,RT @GrueneCH: Was sind die Chancen und die Risiken der Digitalisierung? Angeregte Diskussionen in den Workshops der #GrüneDebatte17. https:…,chancen risiken digitalisierung angeregt diskussionen workshops grünedebatte17 https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'sind': 0.26, 'die': 0.06, 'Chancen': 0.22, 'und': 0.46, 'Risiken': 1.0, 'der': 0.06, 'Digitalisierung': 0, 'Angeregte': 0, 'Diskussionen': 0.22, 'in': 0.07, 'den': 0.06, 'Workshops': 0.12, 'GrüneDebatte17.': 0, 'https': 0.07, '…': 0}",positive,"[0.33795816, 0.06554538, 0.59649646]",,,,positive
50.0,75.0,57.0,0.0,neutral,"Ein Schritt mehr Richtung Klimaschutz und Umweltschutz: Lancierung der Kreislauf-Initiative der @JungeGrueneZH , morgen Freitag 16 Uhr auf der Gemüsebrücke! #klimawahl2019 https://t.co/U8BjdqcvbO",schritt mehr richtung klimaschutz umweltschutz lancierung kreislauf initiative morgen freitag uhr gemüsebrücke klimawahl2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0, 'Schritt': 0.13, 'mehr': 0.31, 'Richtung': 0.49, 'Klimaschutz': 0.635, 'und': 1.0, 'Umweltschutz': 0.735, 'Lancierung': 0.14, 'der': 0.03, 'Kreislauf-Initiative': 0.09, 'morgen': 0.03, 'Freitag': 0.03, '16': 0, 'Uhr': 0, 'auf': 0.03, 'Gemüsebrücke': 0.02, 'klimawahl2019': 0.27}",positive,"[0.002206829, 0.0012709595, 0.9965222]",neutral
100.0,100.0,100.0,0.9,neutral,"Kein Dahergelaufener soll die Umwelt schützen, denn ""der Umweltschutz gehört dem Freisinn"" @RuediWidmer in der WOZ @Wochenzeitung Darum erst recht: Martin Neukom wählen, es braucht einen (echten) Grünen im Zürcher Regierungsrat! @MartinNeukom #Neukom2019 #Klimawahl2019 https://t.co/m8nXweeYgU",dahergelaufen umwelt schützen umweltschutz hören freisinn woz darum erst recht martin neukom wählen brauchen echt grün zürcher regierungsrat neukom2019 klimawahl2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kein': 0.16, 'Dahergelaufener': 0.07, 'soll': 0, 'die': 0.07, 'Umwelt': 0.19, 'schützen': 1.0, 'denn': 0, 'der': 0.07, 'Umweltschutz': 1.0, 'gehört': 0, 'dem': 0.085, 'Freisinn': 0, 'in': 0.04, 'WOZ': 0.08, 'Darum': 0, 'erst': 0, 'recht': 0, 'Martin': 0.05, 'Neukom': 0.06, 'wählen': 0, 'es': 0, 'braucht': 0, 'einen': 0.04, 'echten': 0.03, 'Grünen': 0, 'im': 0, 'Zürcher': 0, 'Regierungsrat': 0.045, 'Neukom2019': 0.08, 'Klimawahl2019': 0}",positive,"[0.2132781, 0.1651257, 0.6215962]",positive
100.0,100.0,100.0,1.0,neutral,"RT @RegulaRytz: Herzliche Gratulation aus der Schweiz zu diesem epochalen Wahlergebnis! Gewinnen mit Umweltschutz, gesellschaftlichem Zusam…",herzlich gratulation schweiz epochalen wahlergebnis gewinnen umweltschutz gesellschaftlich zusam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Herzliche': 0, 'Gratulation': 0.09, 'aus': 0, 'der': 0, 'Schweiz': 0.09, 'zu': 0, 'diesem': 0.06, 'epochalen': 0, 'Wahlergebnis': 0.08499999999999999, 'Gewinnen': 0, 'mit': 0.57, 'Umweltschutz': 0.545, 'gesellschaftlichem': 0.43, 'Zusam': 0, '…': 0}",positive,"[0.0018646907, 0.0011327353, 0.99700254]",positive
50.0,75.0,57.0,0.0,neutral,RT @RegulaRytz: Ablehnung Gegenentwurf Grüne Wirtschaft ist eine Ohrfeige an den Umweltschutz und die Wirtschaft der Zukunft. Richtungswahl…,ablehnung gegenentwurf grüne wirtschaft ohrfeigen umweltschutz wirtschaft zukunft richtungswahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ablehnung': 0.17, 'Gegenentwurf': 0, 'Grüne': 0.06, 'Wirtschaft': 0, 'ist': 0.15, 'eine': 0, 'Ohrfeige': 0.47, 'an': 0, 'den': 0.03, 'Umweltschutz': 0.675, 'und': 0.17, 'die': 0.03, 'der': 0.03, 'Zukunft': 0.08, 'Richtungswahl': 0.06, '…': 0}",positive,"[0.0030026243, 0.002857778, 0.9941397]",neutral
