answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,negative,"RT @susanne_brunner: #Vaterschaftsurlaub: Wir haben gekämpft und heute verloren. Diana und ich werden weiter gegen höhere Lohnabzüge, Belas…",vaterschaftsurlaub kämpfen heute verlieren diana weit hoch lohnabzüge belas,,,,,,,"{'Vaterschaftsurlaub': 0.91, 'Wir': 0.07, 'haben': 0.03, 'gekämpft': 0.12, 'und': 0.07, 'heute': 0.15, 'verloren': 0.16, 'Diana': 0.12, 'ich': 0.05, 'werden': 0.05, 'weiter': 0, 'gegen': 0, 'höhere': 0.04, 'Lohnabzüge': 0.08, 'Belas': 0, '…': 0}",neutral,"[0.6706842, 0.0550717, 0.27424404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Stimmen auch Sie NEIN zu staatlichen #Vaterschaftsurlaub, wenn Sie Ende Monat mehr von Ihrem Lohn im Portemonnaie woll…",stimmen nein staatlich vaterschaftsurlaub ende monat mehr lohn portemonnaie woll,,,,,,,"{'Stimmen': 0, 'auch': 0, 'Sie': 0, 'NEIN': 0.19, 'zu': 0.36, 'staatlichen': 0.53, 'Vaterschaftsurlaub': 0.34, 'wenn': 0.17, 'Ende': 0.03, 'Monat': 0.09, 'mehr': 0.07, 'von': 0, 'Ihrem': 0.07, 'Lohn': 0, 'im': 0, 'Portemonnaie': 0.07, 'woll': 0, '…': 0}",positive,"[0.23815711, 0.039633475, 0.7222094]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @seber1990: Alle die Vaterschaftsurlaub wollen sagen wir können uns das leisten. Wieso können Sie sich das selbst nicht leisten ohne das…,all vaterschaftsurlaub sagen leisten wieso leisten,,,,,,,"{'Alle': 0, 'die': 0.03, 'Vaterschaftsurlaub': 0.99, 'wollen': 0, 'sagen': 0, 'wir': 0, 'können': 0, 'uns': 0, 'das': 0, 'leisten': 0.07, 'Wieso': 0, 'Sie': 0, 'sich': 0, 'selbst': 0, 'nicht': 0, 'ohne': 0.05, '…': 0}",neutral,"[0.49991164, 0.0587599, 0.4413285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Wir vermelden weitere NEIN-Parolen zum staatlichen #Vaterschaftsurlaub vom Kantonal-Solothurnischen Gewerbeverband und…,vermelden weit nein parolen staatlich vaterschaftsurlaub kantonal solothurnischen gewerbeverband,,,,,,,"{'Wir': 0.08, 'vermelden': 0.21000000000000002, 'weitere': 0.1, 'NEIN-Parolen': 0.415, 'zum': 0.175, 'staatlichen': 0.49, 'Vaterschaftsurlaub': 0.76, 'vom': 0.20500000000000002, 'Kantonal-Solothurnischen': 0, 'Gewerbeverband': 0.12000000000000001, 'und': 0.13, '…': 0}",neutral,"[0.5988115, 0.16815588, 0.23303254]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @Dede71Mueller: Sendung vom 11. September 2020
«Abstimmungs-#SRFArena» zum #Vaterschaftsurlaub 

Den Unternehmen noch mehr Kosten aufbür…",sendung september abstimmungs srfarena vaterschaftsurlaub unternehmen mehr kosten aufbür,,,,,,,"{'Sendung': 0.15, 'vom': 0, '11.': 0, 'September': 0.05, '2020': 0, '«': 0, 'Abstimmungs-#SRFArena': 0, '»': 0, 'zum': 0, 'Vaterschaftsurlaub': 0, 'Den': 0, 'Unternehmen': 0, 'noch': 0, 'mehr': 0, 'Kosten': 0, 'aufbür': 0, '…': 0}",positive,"[0.10334029, 0.078996874, 0.8176629]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Diana Gutjahr sagt NEIN zum staatlichen Vaterschaftsurlaub am 27. September. Denn: https://t.co/h6xyUTTPnw,diana gutjahr sagen nein staatlich vaterschaftsurlaub september,,,,,,,"{'Diana': 0.21, 'Gutjahr': 0.26, 'sagt': 0.19, 'NEIN': 0.65, 'zum': 0.69, 'staatlichen': 1.0, 'Vaterschaftsurlaub': 0.7949999999999999, 'am': 0, '27.': 0, 'September': 0.14, 'Denn': 0.12}",neutral,"[0.9168648, 0.03210991, 0.051025238]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.1166666666666666,negative,"18- bis 30-Jährige wollen wegen Corona mehr für die Rente sparen - titelt @20min. Sehr gute Stossrichtung, deshalb wichtig NEIN zum Vaterschaftsurlaub, damit mehr Geld zum Sparen bleibt und uns nicht immer mehr Lohnabzüge belasten. @lohnabzuegeNein 
https://t.co/G4rpgKj7dr",jährige wegen corona mehr rente sparen titelt gut stossrichtung deshalb wichtig nein vaterschaftsurlaub mehr geld sparen bleiben immer mehr lohnabzüge belasten,,,,,,,"{'18-': 0, 'bis': 0, '30-Jährige': 0.025, 'wollen': 0.04, 'wegen': 0.06, 'Corona': 0.02, 'mehr': 0.03, 'für': 0.02, 'die': 0, 'Rente': 0, 'sparen': 0.04, 'titelt': 0.04, 'Sehr': 0.08, 'gute': 0, 'Stossrichtung': 0, 'deshalb': 0.02, 'wichtig': 1.0, 'NEIN': 1.0, 'zum': 0.03, 'Vaterschaftsurlaub': 0.35, 'damit': 0.03, 'Geld': 0.04, 'Sparen': 0.04, 'bleibt': 0, 'und': 0.03, 'uns': 0.05, 'nicht': 0.06, 'immer': 0, 'Lohnabzüge': 0.035, 'belasten': 0.05}",positive,"[0.039036307, 0.0071228645, 0.9538408]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,neutral,"@MarcWilli2 @narimoldi @susanne_brunner @nau_live @20min @lohnabzuegeNein @Damian_Mueller_ @fgrueter @AndreaCaroniAR @Marcel_Dobler @Jungfreisinnige Frage zurück: Wenn es heute schon möglich ist einen Vaterschaftsurlaub zu gewähren, weshalb brauchen wir dann einen STAATLICH verordneten Vaterschaftsurlaub? Weniger Staat mehr Eigenverantwortung - bei einem JA geben wir wieder ein Stück Freiheit an den Staat ab #nogo",fragen zurück heute schon möglich vaterschaftsurlaub gewähren weshalb brauchen staatlich verordnen vaterschaftsurlaub wenig staat mehr eigenverantwortung ja geben stück freiheit staat ab nogo,,,,,,,"{'Frage': 0, 'zurück': 0.04, 'Wenn': 0, 'es': 0.07, 'heute': 0.34, 'schon': 0, 'möglich': 0.35, 'ist': 0.07, 'einen': 0, 'Vaterschaftsurlaub': 0.105, 'zu': 0.03, 'gewähren': 1.0, 'weshalb': 0, 'brauchen': 0.055, 'wir': 0, 'dann': 0, 'STAATLICH': 0.05, 'verordneten': 0.09, 'Weniger': 0, 'Staat': 0.05, 'mehr': 0.02, 'Eigenverantwortung': 0.07, 'bei': 0, 'einem': 0, 'JA': 0, 'geben': 0.05, 'wieder': 0, 'ein': 0, 'Stück': 0, 'Freiheit': 0.21, 'an': 0, 'den': 0.04, 'ab': 0, 'nogo': 0}",neutral,"[0.82875973, 0.036189657, 0.13505062]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
75.0,75.0,71.0,0.2333333333333333,positive,Perfektes Beispiel: Vaterschaftsurlaub gibt es schon. Wir brauchen also kein Gesetz! Was aber überhaupt nicht geht - sich grosszügig zeigen und bei der ersten Möglichkeit die Grosszügigkeit auf die Allgemeinheit abschieben. Weniger Lohn für alle? Sicher nicht = @lohnabzuegeNein https://t.co/RZG4hAgsoe,perfekt beispiel vaterschaftsurlaub geben schon brauchen gesetz überhaupt gehen grosszügig zeigen erst möglichkeit grosszügigkeit allgemeinheit abschieben wenig lohn all sichern,,,,,,,"{'Perfektes': 0.14, 'Beispiel': 0.23, 'Vaterschaftsurlaub': 0.86, 'gibt': 0, 'es': 0.04, 'schon': 0, 'Wir': 0.09, 'brauchen': 0.06, 'also': 0, 'kein': 0, 'Gesetz': 0.32, 'Was': 0, 'aber': 0.02, 'überhaupt': 0.02, 'nicht': 0.02, 'geht': 0, 'sich': 0, 'grosszügig': 0.08, 'zeigen': 0, 'und': 0.02, 'bei': 0.02, 'der': 0.02, 'ersten': 0.02, 'Möglichkeit': 0.04, 'die': 0.02, 'Grosszügigkeit': 0.14, 'auf': 0, 'Allgemeinheit': 0, 'abschieben': 0, 'Weniger': 0, 'Lohn': 0, 'für': 0.02, 'alle': 0.03, 'Sicher': 0.02}",positive,"[0.02288529, 0.010086581, 0.9670281]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @lohnabzuegeNein: Peter With sagt am 27. September NEIN zum staatlichen Vaterschaftsurlaub. Denn: https://t.co/FQtHi4RPoh,peter with sagen september nein staatlich vaterschaftsurlaub,,,,,,,"{'Peter': 0.18, 'With': 0.19, 'sagt': 0.19, 'am': 0, '27.': 0, 'September': 0.19, 'NEIN': 0.53, 'zum': 0.6, 'staatlichen': 1.0, 'Vaterschaftsurlaub': 0.8049999999999999, 'Denn': 0.13}",neutral,"[0.9174528, 0.038912747, 0.043634344]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Neue Nein-Parolen gegen den staatlichen #Vaterschaftsurlaub:

FDP Kanton Obwalden und FDP Kanton Luzern @FDP_Luzern .…",neue nein parolen staatlich vaterschaftsurlaub fdp kanton obwalden fdp kanton luzern,,,,,,,"{'Neue': 0.12, 'Nein-Parolen': 0.31, 'gegen': 0.21, 'den': 0.15, 'staatlichen': 0.41, 'Vaterschaftsurlaub': 0.57, 'FDP': 0.08, 'Kanton': 0.05, 'Obwalden': 0.14, 'und': 0.08, 'Luzern': 0, '…': 0}",neutral,"[0.6066154, 0.052568853, 0.34081566]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @lohnabzuegeNein: Gewerkschafter behaupten immer wieder, KMU würden mit dem staatlichen #Vaterschaftsurlaub ""unterstützt"". 
Wahr ist: KM…",gewerkschafter behaupten immer kmu staatlich vaterschaftsurlaub unterstützen wahren km,,,,,,,"{'Gewerkschafter': 0.08499999999999999, 'behaupten': 0, 'immer': 0, 'wieder': 0, 'KMU': 0, 'würden': 0, 'mit': 0.18, 'dem': 0.13, 'staatlichen': 0.41, 'Vaterschaftsurlaub': 0.53, 'unterstützt': 0, 'Wahr': 0.07, 'ist': 0.05, 'KM': 0.15, '…': 0}",positive,"[0.44034398, 0.03118835, 0.52846766]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @heimgartnerstef: Wie brauchen Dich! 

Jede Stimme zählt - „Vote for @DianaGutjahr1“ 😉 
Nein zum teuren Vaterschaftsurlaub @lohnabzuegeN…",brauchen jed stimme zählen vote for nein teuer vaterschaftsurlaub,,,,,,,"{'Wie': 0, 'brauchen': 0.19, 'Dich': 0.05, 'Jede': 0.09, 'Stimme': 0, 'zählt': 0.13, '„': 0, 'Vote': 0, 'for': 0, '“': 0, 'Nein': 0, 'zum': 0, 'teuren': 0, 'Vaterschaftsurlaub': 0, '…': 0}",negative,"[0.028460879, 0.5448155, 0.4267236]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Kaspar Michel, Finanzdirektor FDP im Kanton Schwyz, sagt NEIN zum staatlichen #Vaterschaftsurlaub am 27. September. ht…",kaspar michel finanzdirektor fdp kanton schwyz sagen nein staatlich vaterschaftsurlaub september ht,,,,,,,"{'Kaspar': 0.07, 'Michel': 0.03, 'Finanzdirektor': 0.065, 'FDP': 0.13, 'im': 0, 'Kanton': 0.04, 'Schwyz': 0.13, 'sagt': 0.21, 'NEIN': 0.19, 'zum': 0.18, 'staatlichen': 0.62, 'Vaterschaftsurlaub': 0.83, 'am': 0, '27.': 0, 'September': 0.07, 'ht': 0.15, '…': 0}",neutral,"[0.87714046, 0.028042706, 0.09481689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @lohnabzuegeNein: Viele Unternehmen bieten #Vaterschaftsurlaub an. Ganz ohne Staat. Und das Gute daran: Die Unternehmen zahlen den Vater…,unternehmen bieten vaterschaftsurlaub ganz staat gut daran unternehmen zahlen vater,,,,,,,"{'Viele': 0, 'Unternehmen': 0, 'bieten': 0.7, 'Vaterschaftsurlaub': 0.59, 'an': 0, 'Ganz': 0, 'ohne': 0.13, 'Staat': 0.2, 'Und': 0.09, 'das': 0, 'Gute': 0, 'daran': 0.08, 'Die': 0.06, 'zahlen': 0, 'den': 0.06, 'Vater': 0.06, '…': 0}",positive,"[0.34870937, 0.01643767, 0.63485295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Sozialpartner regeln die Arbeitsbedingungen, so auch den #Vaterschaftsurlaub. Hier brauchen wir den Staat nicht. NEIN…",sozialpartner regeln arbeitsbedingungen vaterschaftsurlaub brauchen staat nein,,,,,,,"{'Sozialpartner': 0.125, 'regeln': 0, 'die': 0.07, 'Arbeitsbedingungen': 0.12000000000000001, 'so': 0, 'auch': 0, 'den': 0.07, 'Vaterschaftsurlaub': 0.68, 'Hier': 0.06, 'brauchen': 0.05, 'wir': 0, 'Staat': 0.13, 'nicht': 0, 'NEIN': 0.05, '…': 0}",neutral,"[0.57822436, 0.026144877, 0.3956308]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @lohnabzuegeNein: Die @FDP_Liberalen lehnen den staatlichen #Vaterschaftsurlaub ab! 🥳 Herzlichen Dank @themattmueller_ für deinen engagi…,lehnen staatlich vaterschaftsurlaub ab herzlich danken engagi,,,,,,,"{'Die': 0.54, 'lehnen': 0, 'den': 0.54, 'staatlichen': 0.55, 'Vaterschaftsurlaub': 1.0, 'ab': 0, '🥳': 0, 'Herzlichen': 0, 'Dank': 0, 'für': 0, 'deinen': 0, 'engagi': 0, '…': 0}",negative,"[0.37611, 0.4650235, 0.15886654]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @lohnabzuegeNein: Hans-Ulrich Bigler und der @gewerbeverband sagen NEIN zum staatlichen Vaterschaftsurlaub, denn KMU können die Zusatzko…",hans ulrich bigler sagen nein staatlich vaterschaftsurlaub kmu zusatzko,,,,,,,"{'Hans-Ulrich': 0, 'Bigler': 0.14, 'und': 0.13, 'der': 0, 'sagen': 0.46, 'NEIN': 0.48, 'zum': 0.64, 'staatlichen': 1.0, 'Vaterschaftsurlaub': 0.99, 'denn': 0, 'KMU': 0, 'können': 0, 'die': 0, 'Zusatzko': 0.125, '…': 0}",neutral,"[0.91789335, 0.053378105, 0.02872864]",,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"RT @lohnabzuegeNein: Gute Neuigkeiten! Den Vaterschaftsurlaub gibt es schon. 

Es gibt keinen Grund, dass Gewerkschaften allen Arbeitnehmer…",gut neuigkeiten vaterschaftsurlaub geben schon geben grund gewerkschaften arbeitnehmer,,,,,,,"{'Gute': 0, 'Neuigkeiten': 0.43, 'Den': 0, 'Vaterschaftsurlaub': 0.51, 'gibt': 0, 'es': 0.07, 'schon': 0, 'Es': 0.07, 'keinen': 0, 'Grund': 0, 'dass': 0.05, 'Gewerkschaften': 0.06, 'allen': 0, 'Arbeitnehmer': 0.04, '…': 0}",positive,"[0.38965514, 0.04688478, 0.5634601]",,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
