answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3460,absa_sentiment_3460,absa_scores_3460,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3471,absa_sentiment_3471,absa_scores_3471,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,86.0,0.7,neutral,Digitalisierung ist eine grosse Chance für die Schweiz! Ausblick von @_BR_JSA im @impacthubbern . @wef @staatslabor https://t.co/i5GtIjRiM5,digitalisierung grosse chance schweiz ausblick,,,,,,,,,,,,,,,,"{'Digitalisierung': 0, 'ist': 0.33, 'eine': 0, 'grosse': 0, 'Chance': 0, 'für': 0.07, 'die': 0, 'Schweiz': 0.15, 'Ausblick': 0.09, 'von': 0.08, 'im': 0.07}",positive,"[0.0014244381, 0.001104249, 0.99747133]",,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,RT @marcwalder: Lesenswert von @RuediNoser über Zukunft der #Schweiz #innovation #Digitalisierung @dzh2025  https://t.co/ct4ormpTqe,lesenswert zukunft schweiz innovation digitalisierung,,,,,,,,,,,,,,,,"{'Lesenswert': 0.13, 'von': 0.08, 'über': 0, 'Zukunft': 0.12, 'der': 0.09, 'Schweiz': 0.22, 'innovation': 0.37, 'Digitalisierung': 0}",positive,"[0.16075294, 0.018474907, 0.8207721]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @corinagredig: Ein Vorgeschmack auf das, was uns erwartet: Zusammenarbeit bei Klima- und Umweltschutz, Gleichstellung, liberale Gesellsc…",vorgeschmack erwarten zusammenarbeit klima umweltschutz gleichstellung liberale gesellsc,,,,,,,,,,,,,,,,,,,"{'Ein': 0.08, 'Vorgeschmack': 0.4, 'auf': 1.0, 'das': 0, 'was': 0, 'uns': 0.17, 'erwartet': 0, 'Zusammenarbeit': 1.0, 'bei': 0, 'Klima-': 0.39, 'und': 0.27, 'Umweltschutz': 0.515, 'Gleichstellung': 0.41, 'liberale': 0.22, 'Gesellsc': 0, '…': 0}",positive,"[0.0022357234, 0.0014985922, 0.9962657]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Eine #KünstlicheIntelligenz hat mit meiner Unterstützung eine #1August Rede verfasst. Die ersten Sätze sind von mir, der Rest von der #AI. Es geht um #Umweltschutz, #Chirac und den Zauberer #WilhelmTell. Aber seht selbst!
https://t.co/ygsUKJjm6X
#Mitmachpolitik #TeamNicola",künstlicheintelligenz unterstützung 1august rede verfasst erst sätze rest ai gehen umweltschutz chirac zauberer wilhelmtell sehen mitmachpolitik teamnicola,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'KünstlicheIntelligenz': 0.065, 'hat': 0, 'mit': 0.03, 'meiner': 0, 'Unterstützung': 0.06, 'eine': 0, '1August': 0, 'Rede': 0, 'verfasst': 0, 'Die': 0.1, 'ersten': 0.03, 'Sätze': 0.19, 'sind': 0.06, 'von': 0.07, 'mir': 0.05, 'der': 0.1, 'Rest': 0.04, 'AI': 0.1, 'Es': 0, 'geht': 0, 'um': 0.03, 'Umweltschutz': 0.855, 'Chirac': 0.15, 'und': 0.16, 'den': 0.1, 'Zauberer': 0, 'WilhelmTell': 0, 'Aber': 0.13, 'seht': 0, 'selbst': 0, 'Mitmachpolitik': 0.075, 'TeamNicola': 0.18}",positive,"[0.04453586, 0.011010778, 0.9444533]",,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"@MaBruggi @danielfrei79 @swissMFAeurope @CWyssen @narimoldi @zac1967 Gemäss Umfragen sind aktuell ca. 17% für einen Schweizer EU-Beitritt. Sie müssen also keine Angst vor ihnen haben, Herr @MaBruggi ! Die meisten sind ganz sympathische Menschen wie Sie und ich. Leben und leben lassen, würde ich vorschlagen. #liberal",gemäss umfragen aktuell ca schweizer eu beitreten müssen angst herr meist ganz sympathische menschen leben leben lassen vorschlagen liberal,,,,,,,,,,,,,,,,,,,,,,"{'Gemäss': 0.04, 'Umfragen': 0, 'sind': 0.05, 'aktuell': 0, 'ca.': 0, 'für': 0, 'einen': 0, 'Schweizer': 0, 'EU-Beitritt': 0.1, 'Sie': 0, 'müssen': 0.025, 'also': 0, 'keine': 0, 'Angst': 0, 'vor': 0, 'ihnen': 0.04, 'haben': 0.025, 'Herr': 0, 'Die': 0.04, 'meisten': 0.06, 'ganz': 0, 'sympathische': 0, 'Menschen': 0.05, 'wie': 0, 'und': 0.06, 'ich': 0.09, 'Leben': 0, 'leben': 0, 'lassen': 0, 'würde': 0.13, 'vorschlagen': 0.26, 'liberal': 0.63}",positive,"[0.06973877, 0.08564033, 0.84462094]",,,,,,,positive
50.0,75.0,71.0,0.1333333333333333,positive,"@MaBruggi @zac1967 @AlainS1991 @BeniFischer Danke. ;-) Ich finde es gut und wichtig, dass es die EU gibt. Sie schützt auch unsere Interessen in der Welt. Trotzdem wäre ich aktuell gegen einen EU-Beitritt. Es müssen aber immer alle Optionen auf dem Tisch sein, damit die Schweiz ihre Interessen bestmöglich verfolgen kann.",danke finden gut wichtig eu geben schützen interessen welt trotzdem aktuell eu beitreten müssen immer all optionen tisch schweiz interessen bestmöglich verfolgen,,,,,,,,,,,,,,,,,,,,,,"{'Danke': 0.07, 'Ich': 0.27, 'finde': 0, 'es': 0, 'gut': 0, 'und': 0.03, 'wichtig': 0.05, 'dass': 0.04, 'die': 0.03, 'EU': 0.27, 'gibt': 0, 'Sie': 0, 'schützt': 0.25, 'auch': 0.08, 'unsere': 0.04, 'Interessen': 0.14, 'in': 0.03, 'der': 0.03, 'Welt': 0.1, 'Trotzdem': 0.38, 'wäre': 0.56, 'ich': 0.27, 'aktuell': 0, 'gegen': 1.0, 'einen': 0, 'EU-Beitritt': 0.32, 'Es': 0, 'müssen': 0, 'aber': 0, 'immer': 0.05, 'alle': 0, 'Optionen': 0.19, 'auf': 0.04, 'dem': 0.03, 'Tisch': 0.05, 'sein': 0, 'damit': 0.03, 'Schweiz': 0.12, 'ihre': 0, 'bestmöglich': 0.06, 'verfolgen': 0.12, 'kann': 0.04}",negative,"[0.067820325, 0.86399406, 0.06818554]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"@MaBruggi @JehanMukawel Da wäre ich jetzt aber sehr gespannt von Ihnen zu hören, wo sich foraus für einen EU-Beitritt stark gemacht hat.",spannen hören foraus eu beitreten stark,,,,,,,,,,,,,,,,,,,,,,"{'Da': 0, 'wäre': 0.08, 'ich': 0.13, 'jetzt': 0.09, 'aber': 0.17, 'sehr': 0.09, 'gespannt': 0.23, 'von': 0.13, 'Ihnen': 0.29, 'zu': 0.12, 'hören': 0, 'wo': 0.79, 'sich': 0, 'foraus': 0.66, 'für': 1.0, 'einen': 0, 'EU-Beitritt': 0.7949999999999999, 'stark': 0, 'gemacht': 0, 'hat': 0}",neutral,"[0.5875574, 0.25074354, 0.1616991]",,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @SWPBerlin: Ende der #EU-Beitrittsverhandlungen mit #Island könnte EU-Politik des Landes langfristig stärken, so Etzold &amp; Opitz. http://…",ende eu beitrittsverhandlungen island eu politik landes langfristig stärken etzold amp opitz,,,,,,,,,,,,,,,,,,,,,,"{'Ende': 0.09, 'der': 0.2, 'EU-Beitrittsverhandlungen': 0.20500000000000002, 'mit': 0.1, 'Island': 0.08, 'könnte': 0.4, 'EU-Politik': 0, 'des': 0, 'Landes': 0.13, 'langfristig': 0.28500000000000003, 'stärken': 0.3, 'so': 0, 'Etzold': 0.95, 'amp': 0.19, 'Opitz': 0.37}",neutral,"[0.7011613, 0.24173564, 0.057103008]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,Leseempfehlung: Ein kraftvolles Plädoyer von @StefanSchmid78 für einen Schweizer Sitz im #UNO #Sicherheitsrat ! @tagblatt_ch https://t.co/7rbhfNq4Ni,leseempfehlung kraftvoll plädoyer schweizer sitzen uno sicherheitsrat,,,,,,,,,,,,,,,,,,,,,,,,,"{'Leseempfehlung': 0.3, 'Ein': 0.17, 'kraftvolles': 1.0, 'Plädoyer': 1.0, 'von': 0.8, 'für': 0.39, 'einen': 0.17, 'Schweizer': 0.14, 'Sitz': 0.39, 'im': 0, 'UNO': 0, 'Sicherheitsrat': 0.32}",neutral,"[0.5382049, 0.18552442, 0.27627066]",,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @liberale_twi: «Staatliche Gelder sollen nur an Landwirtschaftsbetriebe ausbezahlt werden, welche die Gewässer schützen und sie nicht mi…",staatliche gelder sollen landwirtschaftsbetriebe ausbezahlen welch gewässer schützen mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Staatliche': 0, 'Gelder': 0, 'sollen': 0, 'nur': 0, 'an': 0, 'Landwirtschaftsbetriebe': 0, 'ausbezahlt': 0, 'werden': 0, 'welche': 0, 'die': 0, 'Gewässer': 0, 'schützen': 0, 'und': 0, 'sie': 0, 'nicht': 0, 'mi': 0, '…': 0}",neutral,"[0.57730925, 0.11160914, 0.31108162]",positive
50.0,75.0,57.0,0.0,neutral,RT @liberale_twi: Ein Ja zur #Trinkwasserinitiative ist eine ökologische Notwendigkeit: Kein einziges der 13 Umweltziele der Landwirtschaft…,ja trinkwasserinitiative ökologisch notwendigkeit einzig umweltziele landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.2, 'Ja': 0, 'zur': 0.08, 'Trinkwasserinitiative': 0.04, 'ist': 0.08, 'eine': 0.35, 'ökologische': 0.1, 'Notwendigkeit': 0, 'Kein': 0, 'einziges': 0.35, 'der': 0.12, 'Umweltziele': 0.305, 'Landwirtschaft': 0.74, '…': 0}",positive,"[0.09239493, 0.015369234, 0.89223576]",neutral
