answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,@AlainS1991 @MarcBruetsch Das ist jetzt aber eine ungemein kreative Aussage um Kritik an Marktwirtschaft zu umfahren...,ungemein kreative aussagen kritik marktwirtschaft umfahren,,,,,,,,,,,,,,,,"{'Das': 0.1, 'ist': 0.05, 'jetzt': 0, 'aber': 0.1, 'eine': 0, 'ungemein': 0, 'kreative': 0.23, 'Aussage': 0.33, 'um': 0, 'Kritik': 1.0, 'an': 0.08, 'Marktwirtschaft': 0.255, 'zu': 0.29, 'umfahren': 0, '...': 0}",positive,"[0.019419102, 0.016468052, 0.9641128]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,@MarcBruetsch @AlainS1991 Das ist ja dann wohl Marktwirtschaft in Reinkultur...,ja wohl marktwirtschaft reinkultur,,,,,,,,,,,,,,,,"{'Das': 0, 'ist': 0, 'ja': 0, 'dann': 0, 'wohl': 0, 'Marktwirtschaft': 0.6950000000000001, 'in': 0.37, 'Reinkultur': 0, '...': 0}",positive,"[0.0014470323, 0.0011512897, 0.9974017]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"@seber1990 @retolipp @NZZ Wieso die Menschen: Die Marktwirtschaft erzieht die Kunden ja geradezu dahin, nur noch Waren mit grossem Rabatt zu kaufen.",wieso menschen marktwirtschaft erziehen kunden ja geradezu dahin grossem rabatt kaufen,,,,,,,,,,,,,,,,"{'Wieso': 0, 'die': 1.0, 'Menschen': 0.12, 'Die': 1.0, 'Marktwirtschaft': 0.79, 'erzieht': 0.67, 'Kunden': 0.12, 'ja': 0, 'geradezu': 0, 'dahin': 0, 'nur': 0.11, 'noch': 0, 'Waren': 0, 'mit': 0.06, 'grossem': 0, 'Rabatt': 0, 'zu': 0.1, 'kaufen': 0.1}",positive,"[0.0025778678, 0.002512423, 0.9949097]",,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,neutral,"@TomCBerger Sorry, ohne Details zu kennen. Aber das ist übliche Berater-Kommunikation.
Eine Analyse über die Veränderungen der Anforderungen seither, aber auch die eingeführten und die möglichen Automatisierungen, bzw. Digitalisierungen gehört zu einer solchen Annahme zwingend dazu.",sorry details kennen üblich berater kommunikation analyse veränderungen anforderungen seither eingeführt möglich automatisierungen bzw digitalisierungen hören solch annahme zwingen,,,,,,,,,,,,,,,,,,,"{'Sorry': 0.02, 'ohne': 0.02, 'Details': 0.02, 'zu': 0, 'kennen': 0, 'Aber': 0.06, 'das': 0.02, 'ist': 0.16, 'übliche': 0, 'Berater-Kommunikation': 0.02, 'Eine': 0, 'Analyse': 0, 'über': 0, 'die': 0.17, 'Veränderungen': 0.03, 'der': 0.17, 'Anforderungen': 0, 'seither': 0.02, 'aber': 0.06, 'auch': 0.12, 'eingeführten': 0.1, 'und': 0.22, 'möglichen': 0.36, 'Automatisierungen': 0.5, 'bzw.': 0, 'Digitalisierungen': 1.0, 'gehört': 0, 'einer': 0, 'solchen': 0.07, 'Annahme': 0, 'zwingend': 0, 'dazu': 0}",neutral,"[0.78930056, 0.072909154, 0.13779032]",,,,,,,,,,negative
25.0,25.0,28.0,-0.2333333333333333,neutral,"@FelixSchneuwly @alain_berset @BAG_OFSP_UFSP Das ist leider keine Ausrede. Sie wissen mit Sicherheit noch besser als ich, wie lange eine Digitalisierung dauert und wenn diese dann noch von relativ unbeweglichen Amtstuben wie beim Bund oder in den Kantonen umgesetzt werden müssen, dann ist dies schlicht ummöglich!",leider ausreden wissen sicherheit gut lang digitalisierung dauern relativ unbeweglichen amtstuben beim bund kantonen umsetzen müssen schleichen ummöglich,,,,,,,,,,,,,,,,,,,"{'Das': 0.07, 'ist': 0.41, 'leider': 0.1, 'keine': 0, 'Ausrede': 0.09, 'Sie': 0, 'wissen': 0.065, 'mit': 0, 'Sicherheit': 0, 'noch': 0.08, 'besser': 0.08, 'als': 0.05, 'ich': 0, 'wie': 0.09, 'lange': 0.09, 'eine': 0, 'Digitalisierung': 0, 'dauert': 0, 'und': 0.13, 'wenn': 0.15, 'diese': 0.69, 'dann': 0.23, 'von': 0, 'relativ': 0, 'unbeweglichen': 0, 'Amtstuben': 0, 'beim': 0.07, 'Bund': 0, 'oder': 0.06, 'in': 0.07, 'den': 0.07, 'Kantonen': 0.14, 'umgesetzt': 0.1, 'werden': 0, 'müssen': 0.07, 'dies': 0, 'schlicht': 0, 'ummöglich': 1.0}",negative,"[0.003330018, 0.98108494, 0.015584985]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@FelixSchneuwly @alain_berset @BAG_OFSP_UFSP Die Realität ist, dass in dieser Krise die nahezu vollständig fehlende Digitalisierung und Schnittstellen zwischen Bund und Kantone nachgeholt wird. Wir müssen jetzt wegen dieser verpassten Entwicklungen weiter auf Fax-Niveau leben.",realität krise nahezu vollständig fehlend digitalisierung schnittstellen bund kantone nachholen müssen wegen verpassten entwicklungen weit fax niveau leben,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Realität': 0.11, 'ist': 0.05, 'dass': 0.12, 'in': 0.09, 'dieser': 0.05, 'Krise': 0.15, 'die': 0.03, 'nahezu': 0, 'vollständig': 0, 'fehlende': 0, 'Digitalisierung': 0, 'und': 0.03, 'Schnittstellen': 0.29, 'zwischen': 0.11, 'Bund': 0, 'Kantone': 0.04, 'nachgeholt': 0.057499999999999996, 'wird': 0.14, 'Wir': 0.02, 'müssen': 0.01, 'jetzt': 0.02, 'wegen': 0.05, 'verpassten': 0.06, 'Entwicklungen': 0.03, 'weiter': 0, 'auf': 0, 'Fax-Niveau': 0, 'leben': 0}",negative,"[0.0022831617, 0.9662995, 0.031417288]",,,,,,,,,,neutral
25.0,25.0,28.0,-0.3333333333333333,negative,"@kathrinbertschy @FDP_Liberalen Fast schon dumm in der aktuellen Situation, wo vor allem mit der @Trinkwasser_ch eine durchaus überlegenswerte Umweltschutz-Initiative vor der Abstimmung steht. Der heutige Entscheid wird hoffentlich viele davon überzeugen, dass da ein Ja nötig ist.",fast schon dumm aktuell situation durchaus überlegenswerte umweltschutz initiative abstimmung stehen heutige entscheid hoffentlich davon überzeugen ja nötigen,,,,,,,,,,,,,,,,,,,,,,"{'Fast': 0, 'schon': 0, 'dumm': 0.08, 'in': 0.05, 'der': 0.07, 'aktuellen': 0.09, 'Situation': 0.08, 'wo': 0.12, 'vor': 0, 'allem': 0, 'mit': 0, 'eine': 0, 'durchaus': 0, 'überlegenswerte': 0.185, 'Umweltschutz-Initiative': 0.835, 'Abstimmung': 0, 'steht': 0, 'Der': 0.07, 'heutige': 0, 'Entscheid': 0.09, 'wird': 0.04, 'hoffentlich': 0.06, 'viele': 0, 'davon': 0.03, 'überzeugen': 0.05, 'dass': 0.03, 'da': 0, 'ein': 0, 'Ja': 0, 'nötig': 0.05, 'ist': 0.03}",positive,"[0.047311794, 0.03214746, 0.92054075]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"@knoxens In dem Fall schlage ich vor, wir gründen einen Landkantons-Bund, dort darf die SVP gegen alle anderen pöbeln. Und daneben gründen wir einen Stadtkantons-Bund, der dann im Rahmen seines Budgets für Entwicklungshilfe vielleicht etwas für die Ländler tut...",fall schlage gründen landkantons bund dürfen svp all pöbeln daneben gründen stadtkantons bund rahmen budgets entwicklungshilfe vielleicht ländler tun,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.01, 'dem': 0.049999999999999996, 'Fall': 0, 'schlage': 0, 'ich': 0.01, 'vor': 0, 'wir': 0, 'gründen': 0, 'einen': 0.02, 'Landkantons-Bund': 0, 'dort': 0, 'darf': 0, 'die': 0.09, 'SVP': 0, 'gegen': 0.04, 'alle': 0.01, 'anderen': 0, 'pöbeln': 0, 'Und': 0.02, 'daneben': 0, 'Stadtkantons-Bund': 0.035, 'der': 0.09, 'dann': 0.04, 'im': 0, 'Rahmen': 0.23, 'seines': 0, 'Budgets': 0, 'für': 1.0, 'Entwicklungshilfe': 0.73, 'vielleicht': 0.04, 'etwas': 0.09, 'Ländler': 0, 'tut': 0.07, '...': 0}",neutral,"[0.65184337, 0.07715081, 0.27100587]",,,,neutral
0.0,0.0,14.0,-0.7,neutral,Und wer kauft dann die teureren Schweizer Landwirtschaftsprodukte...??,wer kaufen teuer schweizer landwirtschaftsprodukte,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Und': 0.15, 'wer': 1.0, 'kauft': 0.15, 'dann': 0.16, 'die': 0.11, 'teureren': 0.115, 'Schweizer': 0.13, 'Landwirtschaftsprodukte': 0.28500000000000003, '...': 0}",neutral,"[0.8908416, 0.032762136, 0.07639627]",negative
50.0,75.0,57.0,0.0,neutral,"Ich schlage vor, dass die Steueranteile der Städte bei Kantons- und Bundessteuern mal ausschließlich für städtische Anliegen eingesetzt werden.
Upps, wer zahlt dann die ganzen SVP-Landwirtschaftssubventionen... https://t.co/ko7tjjWYVf",schlage steueranteile städte kantons bundessteuern mal ausschließlich städtische anliegen einsetzen upps wer zahlen ganz svp landwirtschaftssubventionen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.05, 'schlage': 0, 'vor': 0, 'dass': 0.06, 'die': 0.24, 'Steueranteile': 0, 'der': 0.24, 'Städte': 0, 'bei': 0, 'Kantons-': 0, 'und': 0.05, 'Bundessteuern': 0.12, 'mal': 0, 'ausschließlich': 0.06, 'für': 0.08, 'städtische': 0.2, 'Anliegen': 0, 'eingesetzt': 0.08, 'werden': 0, 'Upps': 0, 'wer': 0.28, 'zahlt': 0.63, 'dann': 0.17, 'ganzen': 0, 'SVP-Landwirtschaftssubventionen': 0.845, '...': 0}",neutral,"[0.80843014, 0.034288473, 0.15728137]",neutral
75.0,100.0,86.0,0.5,positive,"@LuFiLaCH Keine Initiative ist perfekt. Viele haben den Hang zu extremen Lösungen. Dies ist auch bei der Trinkwasser-Initiative so. Doch es ist definitiv Zeit, dass wir in der Landwirtschaft aus der Kleinräumigkeit und finanziellen Mitteln mehr für die Natur und Qualität herausholen.",initiative perfekt hang extrem lösungen trinkwasser initiative definitiv zeit landwirtschaft kleinräumigkeit finanziell mitteln mehr natur qualität herausholen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Keine': 0, 'Initiative': 0.05, 'ist': 0.08, 'perfekt': 0.04, 'Viele': 0, 'haben': 0.03, 'den': 0.05, 'Hang': 0, 'zu': 0, 'extremen': 0.03, 'Lösungen': 0.03, 'Dies': 0, 'auch': 0.02, 'bei': 0, 'der': 0.05, 'Trinkwasser-Initiative': 0.027500000000000004, 'so': 0, 'Doch': 0.12, 'es': 0.08, 'definitiv': 0, 'Zeit': 0.35, 'dass': 0.22, 'wir': 0, 'in': 1.0, 'Landwirtschaft': 1.0, 'aus': 0.09, 'Kleinräumigkeit': 0.06, 'und': 0.02, 'finanziellen': 0.04, 'Mitteln': 0, 'mehr': 0.2, 'für': 0.08, 'die': 0.05, 'Natur': 0.05, 'Qualität': 0.05, 'herausholen': 0.22999999999999998}",positive,"[0.041311488, 0.023915082, 0.9347734]",positive
75.0,75.0,71.0,0.35,negative,"@retolipp @Mella056473 @Trinkwasser_ch @tagesanzeiger Kommt hinzu, dass unsere Landwirtschaft preislich niemals mit den Billigimporten aus dem Ausland mithalten kann. Umso mehr verstehe ich nicht, dass man die einzigen Trümpfe, die man hat - Qualität und Nachhaltigkeit - nicht konsequent weiterentwickelt. 
Es ist die EINZIGE Chance!",kommen hinzu landwirtschaft preislich niemals billigimporten ausland mithalten umso mehr verstehen einzig trümpfe qualität nachhaltigkeit konsequent weiterentwickel einzig chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Kommt': 0, 'hinzu': 0, 'dass': 0.02, 'unsere': 0.09, 'Landwirtschaft': 1.0, 'preislich': 0, 'niemals': 0, 'mit': 0.22, 'den': 0.03, 'Billigimporten': 0.115, 'aus': 0, 'dem': 0.03, 'Ausland': 0.09, 'mithalten': 0.245, 'kann': 0.37, 'Umso': 0.035, 'mehr': 0.04, 'verstehe': 0.03, 'ich': 0.02, 'nicht': 0.02, 'man': 0, 'die': 0.03, 'einzigen': 0, 'Trümpfe': 0, 'hat': 0, 'Qualität': 0.02, 'und': 0.01, 'Nachhaltigkeit': 0.02, 'konsequent': 0, 'weiterentwickelt': 0.04, 'Es': 0, 'ist': 0, 'EINZIGE': 0.1, 'Chance': 0.08}",negative,"[0.087446325, 0.62873745, 0.28381622]",positive
50.0,75.0,57.0,0.0,neutral,"@retolipp @tagesanzeiger Ich wünsche es den ewig gestrigen Vertretern der Landwirtschaft und den dazugehörigen Politikern, dass sie nach der @Trinkwasser_ch im Juni realisieren müssen, dass Natur und Biodiversität in der Gesellschaft massiv an Stellenwert gewonnen hat.",wünsche ewig gestrig vertretern landwirtschaft dazugehörig politikern juni realisieren müssen natur biodiversität gesellschaft massiv stellenwert gewinnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.1, 'wünsche': 0, 'es': 0, 'den': 0.34, 'ewig': 0, 'gestrigen': 0.19, 'Vertretern': 1.0, 'der': 0.34, 'Landwirtschaft': 1.0, 'und': 0.09, 'dazugehörigen': 0.38, 'Politikern': 0.58, 'dass': 0.04, 'sie': 0, 'nach': 0.07, 'im': 0, 'Juni': 0.18, 'realisieren': 0.07, 'müssen': 0.045, 'Natur': 0.27, 'Biodiversität': 0.43, 'in': 0.05, 'Gesellschaft': 0.19, 'massiv': 0, 'an': 0, 'Stellenwert': 0, 'gewonnen': 0, 'hat': 0}",positive,"[0.13621241, 0.049525436, 0.8142622]",neutral
