answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3430,absa_sentiment_3430,absa_scores_3430,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3439,absa_sentiment_3439,absa_scores_3439,absa_token_weights_3446,absa_sentiment_3446,absa_scores_3446,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"@tridenspicturae @claudioluck @Touni Entscheidend für die Schweizer Exportkontrolle und Definition als ""Kriegsmaterial"" ist die Spezifikation eines Produkts, darum werden sie als zivile Flugzeuge verkauft. Die PC-12 werden in den USA aber militärisch aufgerüstet. 
https://t.co/fcalcgPkV5",entscheiden schweizer exportkontrolle definition kriegsmaterial spezifikation produkts darum zivile flugzeuge verkaufen pc usa militärisch aufrüsten,,,,,,,,,,,,,,,,,,,,,,"{'Entscheidend': 0.1, 'für': 0.14, 'die': 0.04, 'Schweizer': 0.1, 'Exportkontrolle': 0, 'und': 0.18, 'Definition': 0.56, 'als': 0.08, 'Kriegsmaterial': 1.0, 'ist': 0.05, 'Spezifikation': 0.13, 'eines': 0, 'Produkts': 0.24, 'darum': 0, 'werden': 0.03, 'sie': 0, 'zivile': 0.14, 'Flugzeuge': 0, 'verkauft': 0.16, 'Die': 0.04, 'PC-12': 0, 'in': 0.05, 'den': 0.04, 'USA': 0.08, 'aber': 0, 'militärisch': 0, 'aufgerüstet': 0.16}",neutral,"[0.6189077, 0.024115266, 0.35697702]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"2/2 Die Verzögerung von Seiten des Bundesrats lässt vermuten, dass dem nicht so sein könnte. Dabei geht es insb. um die Frage der zugelassenen indirekten Finanzierung von Kriegsmaterialproduzenten. Das @parlch hat den BR 2018 zur Ratifikation verpflichtet. @ICAN_CH",verzögerung seiten bundesrats lässt vermuten dabei gehen insb fragen zugelassen indirekt finanzierung kriegsmaterialproduzenten br ratifikation verpflichten,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'Verzögerung': 0.08, 'von': 0, 'Seiten': 0, 'des': 0, 'Bundesrats': 0.08, 'lässt': 0, 'vermuten': 0, 'dass': 0.14, 'dem': 0.08499999999999999, 'nicht': 0.03, 'so': 0, 'sein': 0, 'könnte': 0.03, 'Dabei': 0, 'geht': 0, 'es': 0.05, 'insb.': 0, 'um': 0, 'die': 0.11, 'Frage': 0, 'der': 0.11, 'zugelassenen': 0, 'indirekten': 0.35, 'Finanzierung': 0.87, 'Kriegsmaterialproduzenten': 0.9475, 'Das': 0.11, 'hat': 0, 'den': 0.11, 'BR': 0.09, 'zur': 0.08499999999999999, 'Ratifikation': 0.2, 'verpflichtet': 0.13}",neutral,"[0.8525794, 0.061594717, 0.08582589]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"#Korrekturinitiative @ParlCH Wir wollen Frieden exportieren statt Krieg, das ist unsere Nachricht an die internationale Gemeinschaft. Aber wie soll die 🇨🇭in einem Konflikt glaubwürdig vermitteln, wenn sie Kriegsmaterial an Konfliktparteien liefert?",korrekturinitiative frieden exportieren statt krieg nachricht internationale gemeinschaft konflikt glaubwürdig vermitteln kriegsmaterial konfliktparteien liefern,,,,,,,,,,,,,,,,,,,,,,"{'Korrekturinitiative': 0.02, 'Wir': 0.01, 'wollen': 0.02, 'Frieden': 0.05, 'exportieren': 0.05, 'statt': 0.02, 'Krieg': 0.34, 'das': 0.01, 'ist': 0.06, 'unsere': 0.02, 'Nachricht': 0, 'an': 0, 'die': 0.04, 'internationale': 0.02, 'Gemeinschaft': 0.04, 'Aber': 0.04, 'wie': 0.05, 'soll': 0, '🇨': 0, '🇭': 0, 'in': 0, 'einem': 0, 'Konflikt': 0, 'glaubwürdig': 0, 'vermitteln': 0, 'wenn': 0, 'sie': 0, 'Kriegsmaterial': 0, 'Konfliktparteien': 0, 'liefert': 0}",neutral,"[0.9408917, 0.03539705, 0.023711218]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,14.0,-0.7,neutral,"2/3 Der Vorstoss geht zurück auf einen Artikel @tagesanzeiger: ""Schweizer Waffenexporte – Schweizer Kriegsmaterial im Ausland unauffindbar"" https://t.co/umxBX8AFSI @RolandGamp",vorstoss gehen zurück artikel schweizer waffenexporte schweizer kriegsmaterial ausland unauffindbar,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.06, 'Vorstoss': 0, 'geht': 0.05, 'zurück': 0.05, 'auf': 0, 'einen': 0, 'Artikel': 0.22, 'Schweizer': 0, 'Waffenexporte': 0.31, '–': 0, 'Kriegsmaterial': 0, 'im': 0, 'Ausland': 0, 'unauffindbar': 0}",neutral,"[0.8098606, 0.039571363, 0.15056801]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,"1/2 Ich habe in einem Vorstoss gefragt, ob die Kontrolle der Bestimmung von Schweizer Rüstungsgütern gemäss Kriegsmaterialgesetz funktioniert. Der #BR findet: Ja, 5-10 PSV (Post Shipment Verifications) pro Jahr reichen - bei rund 2500 erteilten Bewilligungen! @GSoASchweiz",vorstoss fragen kontrolle bestimmung schweizer rüstungsgütern gemäss kriegsmaterialgesetz funktionieren br finden ja psv post shipment verifications pro jahr reich rund erteilen bewilligungen,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.03, 'habe': 0, 'in': 0.07, 'einem': 0, 'Vorstoss': 0, 'gefragt': 0.08, 'ob': 0, 'die': 0.11, 'Kontrolle': 0.15, 'der': 0.11, 'Bestimmung': 0.07, 'von': 0, 'Schweizer': 0.06, 'Rüstungsgütern': 0.13, 'gemäss': 0, 'Kriegsmaterialgesetz': 0.16499999999999998, 'funktioniert': 0, 'Der': 0.11, 'BR': 0.06, 'findet': 0, 'Ja': 0, 'PSV': 0.25, 'Post': 0.19, 'Shipment': 0.14, 'Verifications': 0.57, 'pro': 0, 'Jahr': 0.36, 'reichen': 0, 'bei': 0, 'rund': 0.21, 'erteilten': 0, 'Bewilligungen': 0.34}",neutral,"[0.88839614, 0.020401526, 0.0912023]",,,,,,,,,,,,,,,,,,,positive
75.0,75.0,71.0,0.2333333333333333,neutral,"Unsere Gesetzgebung erlaubt die Kriegsmaterialexporte für ""zivile Zwecke"". Auch in Afghanistan zeigt sich wieder: So schnell ist das Kriegsmaterial in den falschen Händen. Kriegsmaterialexporte vertragen sich nicht mit der Neutralität!  https://t.co/QOrC4biISb",gesetzgebung erlauben kriegsmaterialexporte zivile zwecke afghanistan zeigen schnellen kriegsmaterial falsch händen kriegsmaterialexporte vertragen neutralität,,,,,,,,,,,,,,,,,,,,,,"{'Unsere': 0.35, 'Gesetzgebung': 0.83, 'erlaubt': 0, 'die': 0.03, 'Kriegsmaterialexporte': 0.05, 'für': 0.21, 'zivile': 0.09, 'Zwecke': 0.18, 'Auch': 0, 'in': 0.08, 'Afghanistan': 0.09, 'zeigt': 0, 'sich': 0, 'wieder': 0.11, 'So': 0.04, 'schnell': 0, 'ist': 0.07, 'das': 0.11, 'Kriegsmaterial': 0.04, 'den': 0.03, 'falschen': 0.23, 'Händen': 0.03, 'vertragen': 0, 'nicht': 0.27, 'mit': 0.03, 'der': 0.03, 'Neutralität': 0.07}",positive,"[0.43247962, 0.107337154, 0.46018332]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"Das Geschäft mit #Kriegsmaterial ist intransparent und schmutzig, da nützen auch strenge Exportregeln nichts. Erst recht nicht, wenn man bei der Kontrolle grosszügig ist. https://t.co/umxBX8AFSI @GSoASchweiz",geschäft kriegsmaterial intransparent schmutzig nützen streng exportregeln erst recht kontrolle grosszügig,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.05, 'Geschäft': 0, 'mit': 0.04, 'Kriegsmaterial': 0.73, 'ist': 0.36, 'intransparent': 0, 'und': 0.36, 'schmutzig': 1.0, 'da': 0, 'nützen': 0, 'auch': 0, 'strenge': 0.13, 'Exportregeln': 0, 'nichts': 0, 'Erst': 0, 'recht': 0, 'nicht': 0.04, 'wenn': 0.03, 'man': 0, 'bei': 0, 'der': 0.05, 'Kontrolle': 0.08, 'grosszügig': 0.12}",negative,"[0.013796674, 0.951912, 0.034291297]",,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"Bei der @kriegsgeschaeft|e-Ini sprach der #Bundesrat von 3000 betroffenen 🇨🇭-Rüstungsfirmen. 2018/2019 waren es aber lediglich 65 Firmen, die eine Exportbewilligung für Kriegsmaterial erhalten haben. Offensichtlich wurde hier ein ""bisschen"" aufgerundet. https://t.co/G4aprzxp51",e ini sprechen bundesrat betroffen rüstungsfirmen lediglich firmen exportbewilligung kriegsmaterial erhalten offensichtlich bisschen aufrunden,,,,,,,,,,,,,,,,,,,,,,"{'Bei': 0.01, 'der': 0.01, '|e-Ini': 0.01, 'sprach': 0.02, 'Bundesrat': 0, 'von': 0, 'betroffenen': 0, '🇨': 0, '🇭': 0, '-Rüstungsfirmen': 0, 'waren': 0, 'es': 0, 'aber': 0, 'lediglich': 0, 'Firmen': 0, 'die': 0, 'eine': 0, 'Exportbewilligung': 0, 'für': 0, 'Kriegsmaterial': 0, 'erhalten': 0, 'haben': 0, 'Offensichtlich': 0, 'wurde': 0, 'hier': 0, 'ein': 0, 'bisschen': 0, 'aufgerundet': 0}",neutral,"[0.95981926, 0.013181163, 0.026999615]",,,,,,,,,,,,,,,,,,,negative
25.0,0.0,14.0,-0.5666666666666667,neutral,"Die Kriegsmaterialexporte ""explodieren"". 2020 hat die CH Kriegsmaterial im Wert von mehr als 900 Mio Fr. exportiert, auch an problematische Abnehmer. Ein Allzeithoch und trauriger Rekord! #korrekturinitiative
@srfnews https://t.co/Nie2xb9Jrv https://t.co/3chnyoGHFf",kriegsmaterialexporte explodieren ch kriegsmaterial wert mehr mio fr exportieren problematische abnehmer allzeithoch traurig rekord korrekturinitiative,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'Kriegsmaterialexporte': 0.295, 'explodieren': 0, 'hat': 0, 'die': 0, 'CH': 0.02, 'Kriegsmaterial': 0.08, 'im': 0, 'Wert': 0.14, 'von': 0, 'mehr': 0.03, 'als': 0, 'Mio': 0, 'Fr.': 0, 'exportiert': 0.05, 'auch': 0, 'an': 0.07, 'problematische': 0.05, 'Abnehmer': 0, 'Ein': 0.06, 'Allzeithoch': 0.03, 'und': 0.02, 'trauriger': 0, 'Rekord': 0.06, 'korrekturinitiative': 0.03}",negative,"[0.12902758, 0.5883503, 0.28262216]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,negative,"Gratuliere, @seilergraf, für das Durchbringen der Motion @ParlCH, die einen Stopp von sämtlichen Kriegsmaterialexporten an die Kriegsallianz im Jemen fordert! (Wie 94 Stimmen dagegen sein konnten, bleibt mir aber ein Rätsel...)",gratulieren durchbringen motion stopp sämtlich kriegsmaterialexporten kriegsallianz jemen fordern stimmen dagegen bleiben rätsel,,,,,,,,,,,,,,,,,,,,,,"{'Gratuliere': 0.07, 'für': 0.05, 'das': 0, 'Durchbringen': 0.05, 'der': 0.14, 'Motion': 0.11, 'die': 0.14, 'einen': 0.02, 'Stopp': 0.42, 'von': 0, 'sämtlichen': 0.25, 'Kriegsmaterialexporten': 0.7975, 'an': 0, 'Kriegsallianz': 0.165, 'im': 0, 'Jemen': 0.19, 'fordert': 0.2, 'Wie': 0, 'Stimmen': 0, 'dagegen': 0.14, 'sein': 0, 'konnten': 0, 'bleibt': 0.08, 'mir': 0.05, 'aber': 0, 'ein': 0, 'Rätsel': 0.08, '...': 0}",neutral,"[0.7542419, 0.097959936, 0.14779821]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"2/3 👉 Verbotenes Kriegsmaterial gehört richtig verboten und das Schlupfloch im Gesetz, das die indirekte Finanzierung erlaubt, gestopft.",verboten kriegsmaterial hören richtig verbieten schlupfloch gesetz indirekte finanzierung erlauben stopfen,,,,,,,,,,,,,,,,,,,,,,"{'Verbotenes': 0, 'Kriegsmaterial': 0.9450000000000001, 'gehört': 0, 'richtig': 0, 'verboten': 0, 'und': 0.37, 'das': 0.13, 'Schlupfloch': 0.29, 'im': 0, 'Gesetz': 0.3, 'die': 0.11, 'indirekte': 0, 'Finanzierung': 0.31, 'erlaubt': 0, 'gestopft': 0}",negative,"[0.0076081827, 0.9471996, 0.0451922]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"RT @GrueneCH: «Wir sollten nachhaltig investieren. Dazu gehört eben auch, dass Investitionen in Kriegsmaterial aufhören – sie sind der Schw…",sollen nachhaltig investieren hören eben investitionen kriegsmaterial aufhören schw,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Wir': 0, 'sollten': 0, 'nachhaltig': 0, 'investieren': 0, 'Dazu': 0, 'gehört': 0, 'eben': 0, 'auch': 0, 'dass': 0, 'Investitionen': 0, 'in': 0, 'Kriegsmaterial': 0, 'aufhören': 0, '–': 0, 'sie': 0, 'sind': 0, 'der': 0, 'Schw': 0, '…': 0}",neutral,"[0.46573618, 0.18372993, 0.35053393]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Wieviele Schweizer Firmen produzieren Kriegsmaterial? Der #Bundesrat nennt eine Zahl, will sie aber nicht belegen. Es gibt etwa 10'000 Firmen in der MEM-Branche; produziert wirklich jede dritte Kriegsmaterial? Ich will es nicht glauben. @kriegsgeschaeft https://t.co/RfOBEjYyiX",wieviele schweizer firmen produzieren kriegsmaterial bundesrat nennen zahl belegen geben etwa firmen mem branche produzieren wirklich jed dritt kriegsmaterial glauben,,,,,,,,,,,,,,,,,,,,,,"{'Wieviele': 0.635, 'Schweizer': 0.15, 'Firmen': 0.17, 'produzieren': 0.51, 'Kriegsmaterial': 0.16, 'Der': 0.03, 'Bundesrat': 0, 'nennt': 0.11, 'eine': 0, 'Zahl': 0.09, 'will': 0, 'sie': 0, 'aber': 0.05, 'nicht': 0.03, 'belegen': 0, 'Es': 0, 'gibt': 0.11, 'etwa': 0, ""10'000"": 0, 'in': 0.04, 'der': 0.03, 'MEM-Branche': 0, 'produziert': 0, 'wirklich': 0.05, 'jede': 0.12, 'dritte': 0.06, 'Ich': 0.03, 'es': 0, 'glauben': 0.06}",neutral,"[0.9548171, 0.014475143, 0.030707711]",,,,,,,,,,,,,,,,,,,positive
