answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"RT @SchmidFederer: ""Gegner fahren das System an die Wand, um dann zu sagen, man müsse Renten senken und Rentenalter 67 einführen"" @RuthHumb…",gegner fahren system winden sagen müssen renten senken rentenalter einfahren,,,,"{'Gegner': 0, 'fahren': 0.08, 'das': 0.1, 'System': 0.19, 'an': 0, 'die': 0.37, 'Wand': 0, 'um': 0, 'dann': 0.03, 'zu': 0, 'sagen': 0.06, 'man': 0, 'müsse': 0.08, 'Renten': 0.26, 'senken': 0, 'und': 0.2, 'Rentenalter': 1.0, 'einführen': 0, '…': 0}",neutral,"[0.71909004, 0.03475434, 0.24615566]",,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,RT @asba_j: Prima! Der Vaterschaftsurlaub tritt am 1. Januar 2021 in Kraft https://t.co/bi4k9LvwIo,prima vaterschaftsurlaub tritt januar kraft,,,,,,,"{'Prima': 0, 'Der': 0, 'Vaterschaftsurlaub': 0.33999999999999997, 'tritt': 0, 'am': 0, '1.': 0, 'Januar': 0.2, 'in': 0, 'Kraft': 0}",positive,"[0.43805063, 0.011305241, 0.5506441]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @CVP_PDC: Vater werden darf nicht länger gleich behandelt werden wie ein Wohnungsumzug! Ein zweiwöchiger #Vaterschaftsurlaub ist ein wic…,vater dürfen lang gleichen behandeln wohnungsumzug zweiwöchiger vaterschaftsurlaub wic,,,,,,,"{'Vater': 0.06, 'werden': 0, 'darf': 0, 'nicht': 0, 'länger': 0.04, 'gleich': 0.04, 'behandelt': 0.09, 'wie': 0, 'ein': 0, 'Wohnungsumzug': 0.11, 'Ein': 0.4, 'zweiwöchiger': 0.315, 'Vaterschaftsurlaub': 0.43, 'ist': 0.35, 'wic': 0.47, '…': 0}",neutral,"[0.60077095, 0.36855263, 0.030676419]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,positive,"Sogar die @BaumeisterCH sind für zwei Wochen Vaterschaftsurlaub. Bravo! 
https://t.co/MkR8KCodK7",sogar zwei wochen vaterschaftsurlaub bravo,,,,,,,"{'Sogar': 0.26, 'die': 0, 'sind': 0.32, 'für': 0.33, 'zwei': 0.06, 'Wochen': 0.21, 'Vaterschaftsurlaub': 0.745, 'Bravo': 0.45}",positive,"[0.06865867, 0.0086441375, 0.9226971]",,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"RT @SarahBuenter: Wir geben alles, damit heute der letzte Vatertag ohne Vaterschaftsurlaub gefeiert wird! 💪 Papis sind für die Familie gena…",geben heute letzte vatertag vaterschaftsurlaub feiern papis familie gena,,,,,,,"{'Wir': 0.03, 'geben': 0, 'alles': 0.08, 'damit': 0.14, 'heute': 0.12, 'der': 0.05, 'letzte': 0.4, 'Vatertag': 0.63, 'ohne': 1.0, 'Vaterschaftsurlaub': 0.835, 'gefeiert': 0, 'wird': 0, 'Papis': 0, 'sind': 0.06, 'für': 0.09, 'die': 0.05, 'Familie': 0.05, 'gena': 0, '…': 0}",neutral,"[0.4051036, 0.30230564, 0.29259086]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,"RT @CVP_PDC: Der Nationalrat hat soeben der #CVP-Lösung von 2⃣Wochen #Vaterschaftsurlaub 🍼zugestimmt!🎉
«Zwei Wochen ermöglichen eine besser…",nationalrat soeben cvp lösung wochen vaterschaftsurlaub zustimmen zwei wochen ermöglichen gut,,,,,,,"{'Der': 0.1, 'Nationalrat': 0.07500000000000001, 'hat': 0, 'soeben': 0.06, 'der': 0.1, 'CVP-Lösung': 0.22999999999999998, 'von': 0, '2⃣Wochen': 0, 'Vaterschaftsurlaub': 0.74, 'zugestimmt': 0, '«': 0, 'Zwei': 0, 'Wochen': 0, 'ermöglichen': 0, 'eine': 0, 'besser': 0, '…': 0}",positive,"[0.40537703, 0.08911385, 0.5055091]",,,,,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @cvp_zh: Zwei Wochen #Vaterschaftsurlaub sind nicht das Maximum, aber ein wichtiger Schritt in der #Familienpolitik. Dafür setzt sich un…",zwei wochen vaterschaftsurlaub maximum wichtig schritt familienpolitik dafür setzen un,,,,,,,"{'Zwei': 0.19, 'Wochen': 0.45, 'Vaterschaftsurlaub': 0.76, 'sind': 0.04, 'nicht': 1.0, 'das': 0, 'Maximum': 1.0, 'aber': 1.0, 'ein': 0, 'wichtiger': 0.14, 'Schritt': 0.1, 'in': 0.04, 'der': 0.37, 'Familienpolitik': 0.06, 'Dafür': 0, 'setzt': 0, 'sich': 0, 'un': 0, '…': 0}",neutral,"[0.7303985, 0.22404686, 0.045554705]",,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Darum braucht es die Lohngleichheitsanalysen, die der NR - auch dank ⁦@CVP_PDC⁩ - beschlossen hat. Besteht eine Firma den Test, ist die Pflicht wieder los. https://t.co/SdWWWkNAcD",darum brauchen lohngleichheitsanalysen nr danken beschließen bestehen firma test pflicht los,,,,,,,,,,"{'Darum': 0, 'braucht': 0, 'es': 0.04, 'die': 0, 'Lohngleichheitsanalysen': 0.77, 'der': 0.05, 'NR': 0, 'auch': 0.05, 'dank': 0.12, '\u2066\u2069': 0, 'beschlossen': 0, 'hat': 0, 'Besteht': 0, 'eine': 0, 'Firma': 0, 'den': 0, 'Test': 0, 'ist': 0, 'Pflicht': 0, 'wieder': 0, 'los': 0}",positive,"[0.44679216, 0.028857548, 0.5243503]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Die beste Sozialpolitik ist es dafür zu sorgen, dass Menschen einen Job haben! C. Darbellay und die #DVCVPCH sagen Nein zum Mindestlohn",gut sozialpolitik dafür sorgen menschen job c darbellay dvcvpch sagen nein mindestlohn,,,,,,,,,,,,,"{'Die': 1.0, 'beste': 0, 'Sozialpolitik': 0.14, 'ist': 0.05, 'es': 0.05, 'dafür': 0, 'zu': 0.44, 'sorgen': 0.44, 'dass': 0.06, 'Menschen': 0.08, 'einen': 0.05, 'Job': 0.09, 'haben': 0.24, 'C.': 0, 'Darbellay': 0.1, 'und': 0.14, 'die': 1.0, 'DVCVPCH': 0.24, 'sagen': 0.525, 'Nein': 1.0, 'zum': 0.72, 'Mindestlohn': 0.8899999999999999}",positive,"[0.20261677, 0.0064145853, 0.79096866]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,Genau! Kein Kriegsmaterial in Bürgerkriegsgebiete. https://t.co/zNXS2DwNC4,genau kriegsmaterial bürgerkriegsgebiete,,,,,,,,,,,,,,,,"{'Genau': 0.245, 'Kein': 1.0, 'Kriegsmaterial': 0.53, 'in': 0.54, 'Bürgerkriegsgebiete': 0.08499999999999999}",neutral,"[0.8358111, 0.13892725, 0.025261661]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,negative,"RT @CVP_PDC: Für @gerhardpfister reichen die heutigen Ausfuhrbestimmungen von Kriegsmaterial aus: ""Es ist unnötig, Waffenexporte weiter aus…",reich heutig ausfuhrbestimmungen kriegsmaterial unnötig waffenexporte weit,,,,,,,,,,,,,,,,"{'Für': 0.12, 'reichen': 0, 'die': 0.07, 'heutigen': 0, 'Ausfuhrbestimmungen': 0.135, 'von': 0, 'Kriegsmaterial': 0.125, 'aus': 0, 'Es': 0.56, 'ist': 0.56, 'unnötig': 1.0, 'Waffenexporte': 0, 'weiter': 0, '…': 0}",neutral,"[0.630713, 0.22133304, 0.14795394]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,RT @paganini_nr: CVP-Sicherheitspolitiker lehnen eine Lockerung der Kriegsmaterialverordnung ab https://t.co/lToHvsvQUh via @nzz,cvp sicherheitspolitiker lehnen lockerung kriegsmaterialverordnung ab via,,,,,,,,,,,,,,,,"{'CVP-Sicherheitspolitiker': 0.355, 'lehnen': 0, 'eine': 0, 'Lockerung': 0, 'der': 0.16, 'Kriegsmaterialverordnung': 0.33999999999999997, 'ab': 0, 'via': 0.34}",positive,"[0.4598314, 0.03341407, 0.50675446]",,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @FluriKurt: Die Typenwahl eines Kampfflugzeugs auf Verfassungsstufe abzuhandeln ist ein Missbrauch der Volksrechte. Die Ziele von @GSoAS…,typenwahl kampfflugzeugs verfassungsstufe abhandeln missbrauch volksrechte ziele,,,,,,,,,,,,,,,,,,,"{'Die': 0.55, 'Typenwahl': 0, 'eines': 0, 'Kampfflugzeugs': 0.20500000000000002, 'auf': 0, 'Verfassungsstufe': 0.165, 'abzuhandeln': 0.19, 'ist': 0.24, 'ein': 0, 'Missbrauch': 0.74, 'der': 0.55, 'Volksrechte': 0.6, 'Ziele': 1.0, 'von': 0, '…': 0}",positive,"[0.13880113, 0.018320858, 0.84287804]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Der Wechsel von BR Guy Parmelin nach drei Jahren vom VBS ins WBF ist eine Flucht. Von A wie Alpenbitter bis K wie Kampfflugzeuge hatte er nicht gerade ein glückliches Händchen.,wechsel br guy parmelin drei jahren vbs wbf fluchen a alpenbitter k kampfflugzeuge gerade glücklich händchen,,,,,,,,,,,,,,,,,,,"{'Der': 0.01, 'Wechsel': 0, 'von': 0.14, 'BR': 0.01, 'Guy': 0.01, 'Parmelin': 0.02, 'nach': 0.01, 'drei': 0.01, 'Jahren': 0.03, 'vom': 0.07500000000000001, 'VBS': 0, 'ins': 0, 'WBF': 0, 'ist': 0.1, 'eine': 0, 'Flucht': 0.25, 'Von': 0.14, 'A': 0.04, 'wie': 0, 'Alpenbitter': 0, 'bis': 0, 'K': 0.05, 'Kampfflugzeuge': 0, 'hatte': 0, 'er': 0.1, 'nicht': 0, 'gerade': 0, 'ein': 0, 'glückliches': 0, 'Händchen': 0}",neutral,"[0.4757073, 0.47361624, 0.050676458]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@Mark_Balsiger Ist das wirklich eine Überraschung? Wer „Kollektiven Verzicht“ und einen „Systemwandel“ fordert, meint eigentlich „verbieten“ und „Weg von der Marktwirtschaft“.",wirklich überraschung wer kollektiv verzicht systemwandel fordern eigentlich verbieten marktwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Ist': 0.02, 'das': 0.04, 'wirklich': 0.02, 'eine': 0, 'Überraschung': 0.11, 'Wer': 0.03, '„': 0, 'Kollektiven': 0, 'Verzicht': 0, '“': 0, 'und': 0, 'einen': 0, 'Systemwandel': 0, 'fordert': 0, 'meint': 0, 'eigentlich': 0, 'verbieten': 0, 'Weg': 0, 'von': 0, 'der': 0, 'Marktwirtschaft': 0}",positive,"[0.23768549, 0.020275973, 0.74203855]",,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Was ⁦@ericgujer⁩ schreibt, kann ich aus der sog. „Klima-Arena“ bestätigen. Viele Klimastreiker sind tief rot. Ihr Allheilmittel: Verbote und Umverteilung. Das bietet Raum für marktwirtschaftliche, bürgerliche Lösungen. https://t.co/EUymmLXIXH",schreiben sog klima arena bestätigen klimastreiker tief rot allheilmittel verbote umverteilung bieten raum marktwirtschaftliche bürgerliche lösungen,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, '\u2066\u2069': 0, 'schreibt': 0, 'kann': 0, 'ich': 0, 'aus': 0, 'der': 0, 'sog.': 0, '„': 0, 'Klima-Arena': 0, '“': 0, 'bestätigen': 0, 'Viele': 0, 'Klimastreiker': 0, 'sind': 0, 'tief': 0, 'rot': 0, 'Ihr': 0, 'Allheilmittel': 0, 'Verbote': 0, 'und': 0, 'Umverteilung': 0, 'Das': 0, 'bietet': 0, 'Raum': 0, 'für': 0, 'marktwirtschaftliche': 0, 'bürgerliche': 0, 'Lösungen': 0}",positive,"[0.0030623332, 0.0030834272, 0.9938543]",,,,,,,positive
25.0,25.0,28.0,-0.35,neutral,Die SP ist nur ehrlich. Sie wollte noch nie soziale Marktwirtschaft sondern immer sozialistische Planwirtschaft. https://t.co/3xUs4ZLHeG,sp ehrlich nie soziale marktwirtschaft immer sozialistische planwirtschaft,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.52, 'SP': 0.49, 'ist': 0.53, 'nur': 0, 'ehrlich': 0, 'Sie': 0.35, 'wollte': 0.19, 'noch': 0, 'nie': 0, 'soziale': 0.13, 'Marktwirtschaft': 0.24, 'sondern': 0.17, 'immer': 0.07, 'sozialistische': 0.2, 'Planwirtschaft': 0.22}",positive,"[0.021863202, 0.019150628, 0.95898616]",,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"RT @ahugi: ""Zurzeit wird die Regierung dafür kritisiert, dass sie bei der Digitalisierung versagt hat. Gleichzeitig verlangen die Gegner de…",zurzeit regierung dafür kritisieren digitalisierung versagen gleichzeitig verlangen gegner de,,,,,,,,,,,,,,,,,,,,,,,,,"{'Zurzeit': 0.18, 'wird': 0, 'die': 0.03, 'Regierung': 0.23, 'dafür': 0, 'kritisiert': 0.28, 'dass': 0, 'sie': 0, 'bei': 0.02, 'der': 0.03, 'Digitalisierung': 0, 'versagt': 0, 'hat': 0, 'Gleichzeitig': 0, 'verlangen': 0, 'Gegner': 0, 'de': 0, '…': 0}",negative,"[0.0031900941, 0.9710481, 0.025761863]",,,,negative
50.0,75.0,57.0,0.0,neutral,RT @martin_candinas: Der Anteil des öffentlichen Verkehrs am Gesamtverkehr muss gesteigert werden. Dafür braucht es einen Massnahmenplan de…,anteil öffentlich verkehrs gesamtverkehr steigern dafür brauchen massnahmenplan de,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.14, 'Anteil': 0, 'des': 0, 'öffentlichen': 0.12, 'Verkehrs': 1.0, 'am': 0, 'Gesamtverkehr': 0.615, 'muss': 0, 'gesteigert': 1.0, 'werden': 0, 'Dafür': 0, 'braucht': 0, 'es': 0, 'einen': 0, 'Massnahmenplan': 0.15000000000000002, 'de': 0, '…': 0}",negative,"[0.1320436, 0.82286906, 0.045087244]",neutral
