answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3437,absa_sentiment_3437,absa_scores_3437,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,25.0,28.0,-0.15,neutral,"Es ist frappierend, wie die Schweiz es zulässt, dass grosse Publikumsgesellschaften wie @Syngenta quasi verstaatlicht werden und so unsere marktwirtschaftliche, auf Privateigentum basierende Wirtschaft unterlaufen wird. https://t.co/nwEpgyXUw1",frappieren schweiz zulässt grosse publikumsgesellschaften quasi verstaatlichen marktwirtschaftliche privateigentum basierend wirtschaft unterlaufen,,,,,,,,,,,,,,,,,,,"{'Es': 0.05, 'ist': 0.05, 'frappierend': 0, 'wie': 0.13, 'die': 0, 'Schweiz': 0.11, 'es': 0.05, 'zulässt': 0.18, 'dass': 0, 'grosse': 0, 'Publikumsgesellschaften': 0, 'quasi': 0, 'verstaatlicht': 0.23, 'werden': 0, 'und': 0.17, 'so': 0, 'unsere': 0.63, 'marktwirtschaftliche': 0.7, 'auf': 0.06, 'Privateigentum': 0.15000000000000002, 'basierende': 0.16, 'Wirtschaft': 0, 'unterlaufen': 0, 'wird': 0}",positive,"[0.159951, 0.41361484, 0.42643425]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Michael_Koepfli: Und was will die @CVP_PDC statt einem marktwirtschaftlichen Ansatz wie #viESM? Subventionieren und regulieren oder doc…,statt marktwirtschaftlichen ansatz viesm subventionieren regulieren doc,,,,,,,,,,,,,,,,,,,"{'Und': 0.08, 'was': 0, 'will': 0, 'die': 0, 'statt': 0.375, 'einem': 0, 'marktwirtschaftlichen': 0.8, 'Ansatz': 0, 'wie': 0, 'viESM': 0.15, 'Subventionieren': 0.3, 'und': 0.08, 'regulieren': 0.12, 'oder': 0.1, 'doc': 0.13, '…': 0}",positive,"[0.36593035, 0.07370568, 0.560364]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"@tgafafer @NZZ Positive Skalenerträge entstehen einerseits aufgrund der Automatisierung und Digitalisierung, welche hohe Fixkosten und tiefe Grenzkosten generieren können; aber auch aufgrund von Agglomerationseffekten, d.h. der Trend zur räumlichen Konzentration von Wirtschaftsaktivitäten.
3/7",positiv skalenerträge entstehen einerseits aufgrund automatisierung digitalisierung welch hoch fixkosten tiefe grenzkosten generieren aufgrund agglomerationseffekten d h trend räumlich konzentration wirtschaftsaktivitäten,,,,,,,,,,,,,,,,,,,,,,"{'Positive': 0.68, 'Skalenerträge': 0.14, 'entstehen': 0, 'einerseits': 0.835, 'aufgrund': 0.02, 'der': 0.03, 'Automatisierung': 0.27, 'und': 0.04, 'Digitalisierung': 0, 'welche': 0.11, 'hohe': 0, 'Fixkosten': 0.05, 'tiefe': 0, 'Grenzkosten': 0.05, 'generieren': 0.05, 'können': 0, 'aber': 0.06, 'auch': 0.07, 'von': 0, 'Agglomerationseffekten': 0, 'd.h.': 0, 'Trend': 0.04, 'zur': 0.025, 'räumlichen': 0.05, 'Konzentration': 0.03, 'Wirtschaftsaktivitäten': 0.04}",positive,"[0.035464678, 0.05821438, 0.90632087]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Die Digitalisierung bringt Herausforderungen, aber auch grosse Chancen für die Schweizer Volkswirtschaft und die Umwelt. Einige Gedanken dazu in meinem Nationalrats-Votum zum Aussenwirtschaftsbericht 2019 

https://t.co/ae8YZysbdM",digitalisierung bringen herausforderungen grosse chancen schweizer volkswirtschaft umwelt gedanken nationalrats votum aussenwirtschaftsbericht,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.08, 'Digitalisierung': 0, 'bringt': 0.43, 'Herausforderungen': 0.37, 'aber': 0.1, 'auch': 0.09, 'grosse': 0, 'Chancen': 0.07, 'für': 0.06, 'die': 0.08, 'Schweizer': 0.11, 'Volkswirtschaft': 0.10500000000000001, 'und': 0.06, 'Umwelt': 0.11, 'Einige': 0.03, 'Gedanken': 0.05, 'dazu': 0, 'in': 0.04, 'meinem': 0.03, 'Nationalrats-Votum': 0.095, 'zum': 0.08, 'Aussenwirtschaftsbericht': 0.0925}",positive,"[0.0013319387, 0.0024301626, 0.9962379]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"Die Altersvorsorge, unser Verhältnis zur EU und die Digitalisierung sind wichtige Themen, die in der nächsten Legislatur angegangen werden müssen. Höchste Priorität muss jedoch der #Klimaschutz haben. Denn es geht um die Existenz unserer Gesellschaft.

https://t.co/r7bVVCXqze https://t.co/96pgQ6kKKN",altersvorsorge verhältnis eu digitalisierung wichtig themen nächst legislatur angehen müssen hoch priorität jedoch klimaschutz gehen existenz gesellschaft,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.03, 'Altersvorsorge': 0.1, 'unser': 0.02, 'Verhältnis': 0, 'zur': 0.03, 'EU': 0, 'und': 0.32, 'die': 0.03, 'Digitalisierung': 0, 'sind': 0.25, 'wichtige': 0.14, 'Themen': 0, 'in': 0.03, 'der': 0.03, 'nächsten': 0.02, 'Legislatur': 0.06, 'angegangen': 0, 'werden': 0, 'müssen': 0.01, 'Höchste': 0.02, 'Priorität': 0.05, 'muss': 0, 'jedoch': 0.03, 'Klimaschutz': 0.095, 'haben': 0.01, 'Denn': 0, 'es': 0.01, 'geht': 0, 'um': 0, 'Existenz': 0.04, 'unserer': 0.02, 'Gesellschaft': 0.05}",positive,"[0.029835567, 0.03176649, 0.938398]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @operationlibero: Neue Mehrheiten in Themen wie Klima, Gleichstellung, Digitalisierung? Wenige Stimmen machen Unterschied: Im Kanton #Lu…",neue mehrheiten themen klima gleichstellung digitalisierung wenig stimmen unterscheiden kanton lu,,,,,,,,,,,,,,,,,,,,,,"{'Neue': 0.3, 'Mehrheiten': 0.13, 'in': 0.91, 'Themen': 0, 'wie': 0, 'Klima': 0.12, 'Gleichstellung': 0.16, 'Digitalisierung': 0, 'Wenige': 0.15, 'Stimmen': 0.15, 'machen': 0, 'Unterschied': 0.12, 'Im': 0, 'Kanton': 0.39, 'Lu': 0.5, '…': 0}",positive,"[0.32036936, 0.076554, 0.6030766]",,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,1.0,neutral,"Die Vereinigten Staaten von Europa, aufgebaut als föderaler Staat, ähnlich wie die Schweiz. Eigentlich das einzige Vernünftige, angesichts der nur gemeinsam lösbaren Herausforderungen Europas wie #Klimawandel, demographische Entwicklung, #Digitalisierung  https://t.co/bbcGgHGBc5",vereinigen staaten europa aufbauen föderal staat ähnlich schweiz eigentlich einzig vernünftig angesichts gemeinsam lösbar herausforderungen europas klimawandel demographische entwicklung digitalisierung,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Vereinigten': 0.01, 'Staaten': 0.02, 'von': 0, 'Europa': 0.08, 'aufgebaut': 0.015, 'als': 0.15, 'föderaler': 0.01, 'Staat': 0.03, 'ähnlich': 0.03, 'wie': 0, 'die': 0.07, 'Schweiz': 0.04, 'Eigentlich': 0.04, 'das': 0.06, 'einzige': 0.07, 'Vernünftige': 0.25, 'angesichts': 0, 'der': 0.07, 'nur': 0.07, 'gemeinsam': 0.08, 'lösbaren': 0, 'Herausforderungen': 0.15, 'Europas': 0.08, 'Klimawandel': 0.09, 'demographische': 0.17, 'Entwicklung': 0.18, 'Digitalisierung': 0}",positive,"[0.14553496, 0.10617261, 0.74829245]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,Heute Abend diskutieren wir in der offenen Ideenküche des @glplab in Luzern über Chancen der Digitalisierung und der gesellschaftlichen Veränderungen für die Gesundheitspolitik https://t.co/RvNrf12vFz Herzlich Willkommen!,heute abend diskutieren offen ideenküche luzern chancen digitalisierung gesellschaftlich veränderungen gesundheitspolitik herzlich willkommen,,,,,,,,,,,,,,,,,,,,,,"{'Heute': 0, 'Abend': 0, 'diskutieren': 0, 'wir': 0, 'in': 0.11, 'der': 0.12, 'offenen': 0.1, 'Ideenküche': 0.13, 'des': 0, 'Luzern': 0, 'über': 0, 'Chancen': 0, 'Digitalisierung': 0, 'und': 0.22, 'gesellschaftlichen': 0.11, 'Veränderungen': 0.31, 'für': 0.17, 'die': 0.12, 'Gesundheitspolitik': 0.26, 'Herzlich': 0, 'Willkommen': 0.52}",positive,"[0.29380015, 0.01783287, 0.688367]",,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Business as usual bei @CVP_PDC und @FDP_Liberalen : wenn es zur Sache geht kneifen sie beim Umweltschutz. So auch die von ihnen dominierte Luzerner Regierung, die nicht genügend finanzielle Mittel für den Klimaschutz bereitstellen will. #esistzeit für mehr @grunliberale https://t.co/MHcd2etrd0",business as usual sache gehen kneifen beim umweltschutz dominieren luzerner regierung genügen finanzielle mittel klimaschutz bereitstellen esistzeit mehr,,,,,,,,,,,,,,,,,,,,,,,,,"{'Business': 0.08, 'as': 0.03, 'usual': 0.04, 'bei': 0, 'und': 0.03, 'wenn': 0, 'es': 0, 'zur': 0.045000000000000005, 'Sache': 0, 'geht': 0, 'kneifen': 0.72, 'sie': 0, 'beim': 0.07, 'Umweltschutz': 0.105, 'So': 0, 'auch': 0, 'die': 0.07, 'von': 0, 'ihnen': 0, 'dominierte': 0, 'Luzerner': 0.05, 'Regierung': 0.09, 'nicht': 0.05, 'genügend': 0.04, 'finanzielle': 0.05, 'Mittel': 0, 'für': 0.04, 'den': 0.07, 'Klimaschutz': 0.03, 'bereitstellen': 0.06, 'will': 0, 'esistzeit': 0, 'mehr': 0.06}",neutral,"[0.45888445, 0.13990507, 0.4012105]",,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Für eine Finanzpolitik, welche den Menschen und die Umwelt ins 
Zentrum stellen. Symbolisch dafür verteilen wir 500 Schoggitaler, mit 
deren Ertrag auch Umweltschutzprojekte gefördert werden, so heute 
morgen am Bahnhof Luzern https://t.co/eyJKQJXRRU
#AufbruchStattStillstand https://t.co/5YEYAvKRzR",finanzpolitik welch menschen umwelt zentrum stellen symbolisch dafür verteilen schoggitaler ertrag umweltschutzprojekte fördern heute morgen bahnhof luzern aufbruchstattstillstand,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.02, 'eine': 0, 'Finanzpolitik': 0.055, 'welche': 0.05, 'den': 0.04, 'Menschen': 0.04, 'und': 0.02, 'die': 0.04, 'Umwelt': 0.05, 'ins': 0, 'Zentrum': 0.05, 'stellen': 0, 'Symbolisch': 0, 'dafür': 0, 'verteilen': 0, 'wir': 0, 'Schoggitaler': 0, 'mit': 0, 'deren': 0, 'Ertrag': 0, 'auch': 0.07, 'Umweltschutzprojekte': 0.825, 'gefördert': 0, 'werden': 0, 'so': 0.15, 'heute': 0.06, 'morgen': 0.05, 'am': 0, 'Bahnhof': 0, 'Luzern': 0, 'AufbruchStattStillstand': 0.0475}",positive,"[0.12346365, 0.019274227, 0.8572621]",,,,,,,,,,,,,positive
25.0,25.0,28.0,-0.3333333333333333,neutral,Eine schlecht ausgestaltete #Schuldenbremse schnürt die Finanzen des @KantonLuzern immer mehr zu und lässt kaum Spielraum für die Lösung von dringendenden Problemen bei Umweltschutz und Verkehr. Das muss sich ändern. #AufbruchStattStillstand @GraberMi https://t.co/FE5QPOGG40,schlecht ausgestalten schuldenbremse schnüren finanzen immer mehr lässt kaum spielraum lösung dringendenden problemen umweltschutz verkehr ändern aufbruchstattstillstand,,,,,,,,,,,,,,,,,,,,,,,,,"{'Eine': 0, 'schlecht': 0, 'ausgestaltete': 0.04, 'Schuldenbremse': 0.04, 'schnürt': 0, 'die': 0.09, 'Finanzen': 0.04, 'des': 0, 'immer': 0, 'mehr': 0.02, 'zu': 0.03, 'und': 1.0, 'lässt': 0.04, 'kaum': 0, 'Spielraum': 0, 'für': 0.07, 'Lösung': 0.23, 'von': 0, 'dringendenden': 0.44, 'Problemen': 0, 'bei': 0, 'Umweltschutz': 0.685, 'Verkehr': 0.75, 'Das': 0.09, 'muss': 0.03, 'sich': 0, 'ändern': 0.04, 'AufbruchStattStillstand': 0.060000000000000005}",negative,"[0.05233894, 0.8994718, 0.048189286]",,,,,,,,,,,,,negative
100.0,100.0,86.0,0.7,neutral,RT @grunliberale: Wir begrüssen den Gegenvorschlag zur Konzernverantwortungsinitiative. #Menschenrechte und #Umweltschutz müssen auch im Au…,begrüssen gegenvorschlag konzernverantwortungsinitiative menschenrechte umweltschutz müssen au,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.06, 'begrüssen': 0, 'den': 0.06, 'Gegenvorschlag': 0.06, 'zur': 0.06, 'Konzernverantwortungsinitiative': 0.0575, 'Menschenrechte': 0.32, 'und': 1.0, 'Umweltschutz': 0.51, 'müssen': 0.06, 'auch': 0.62, 'im': 0, 'Au': 0, '…': 0}",positive,"[0.005010024, 0.0020803902, 0.9929096]",,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,positive,". @grunliberale: top für liberale Wirtschaft http://t.co/fs58bEAbQd, Umweltschutz http://t.co/3kXEKVMj7f und LGBTI http://t.co/h5xtEaEvvu",top liberale wirtschaft umweltschutz lgbti,,,,,,,,,,,,,,,,,,,,,,,,,"{'top': 0.35, 'für': 0.76, 'liberale': 0.37, 'Wirtschaft': 0, 'Umweltschutz': 0.815, 'und': 0.72, 'LGBTI': 0.37}",positive,"[0.00072609034, 0.0009704235, 0.9983034]",,,,,,,,,,,,,positive
100.0,100.0,100.0,0.85,neutral,Wir @grunliberale verbinden erfolgreich den Umweltschutz und eine starke Wirtschaft - NLZ Online http://t.co/g7ky26PSuA via @Neue_LZ,verbinden erfolgreich umweltschutz starke wirtschaft nlz online via,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.44, 'verbinden': 0, 'erfolgreich': 0, 'den': 0, 'Umweltschutz': 0.56, 'und': 0.91, 'eine': 0, 'starke': 0, 'Wirtschaft': 0, 'NLZ': 0.19, 'Online': 0.37, 'via': 0.28}",positive,"[0.047604505, 0.0029171961, 0.9494783]",,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"@Elisabeth_S_S @NZZ Ein Beitritt zum #EWR oder zur #EU wäre eine klare Vorwärtsstrategie. Rückwärtsgewandt hingegen ist alles, was hinter das #Insta zurückfällt.",beitreten ewr eu klaren vorwärtsstrategie rückwärtsgewandt hingegen insta zurückfallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.06, 'Beitritt': 0, 'zum': 0.05, 'EWR': 0.07, 'oder': 0.05, 'zur': 0.05, 'EU': 0, 'wäre': 0.05, 'eine': 0, 'klare': 0, 'Vorwärtsstrategie': 0.14500000000000002, 'Rückwärtsgewandt': 0.25, 'hingegen': 0, 'ist': 0.14, 'alles': 0.19, 'was': 0, 'hinter': 0.07, 'das': 0.08, 'Insta': 0.1, 'zurückfällt': 0.09}",negative,"[0.18463707, 0.79693025, 0.018432705]",,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,"Die längst überfällige Deblockierung der #Kohäsionsmilliarde würde einen Fehlentscheid des Parlaments korrigieren. Ohne #InstA kann damit aber der bilaterale Weg nicht gerettet werden. Es gibt nur zwei sinnvolle Alternativen: der #EU- oder #EWR-Beitritt.
https://t.co/VnMf5mYHZI",längst überfällig deblockierung kohäsionsmilliarde fehlentscheid parlaments korrigieren insta bilateral retten geben zwei sinnvoll alternativ eu ewr beitreten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'längst': 0.045, 'überfällige': 0.09, 'Deblockierung': 0, 'der': 0.11, 'Kohäsionsmilliarde': 0.08499999999999999, 'würde': 0.07, 'einen': 0.04, 'Fehlentscheid': 0.07500000000000001, 'des': 0, 'Parlaments': 0.1, 'korrigieren': 0.05, 'Ohne': 0.17, 'InstA': 0.11, 'kann': 0, 'damit': 0, 'aber': 0, 'bilaterale': 0.13, 'Weg': 0.11, 'nicht': 0, 'gerettet': 0.12, 'werden': 0, 'Es': 0, 'gibt': 0.17, 'nur': 0.36, 'zwei': 0.55, 'sinnvolle': 0, 'Alternativen': 0.43, 'EU-': 0, 'oder': 0.53, 'EWR-Beitritt': 0.52}",negative,"[0.26481405, 0.66356885, 0.07161703]",,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"Das heisst also 5-7 Jahre Verhandeln für einen EU-Beitritt und ihn dann trotzdem ablehnen, weil der Lohnschutz in der EU immer noch nicht nach dem Gusto der dickköpfigen Schweizer Gewerkschaften geregelt ist @cedricwermuth? @Wochenzeitung https://t.co/pIcgYKvbxJ",heisst jahre verhandeln eu beitreten trotzdem ablehnen lohnschutz eu immer gusto dickköpfig schweizer gewerkschaften regeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.11, 'heisst': 0.1, 'also': 0, 'Jahre': 0.04, 'Verhandeln': 0, 'für': 0.04, 'einen': 0, 'EU-Beitritt': 0.05500000000000001, 'und': 0.08, 'ihn': 0, 'dann': 0.09, 'trotzdem': 0, 'ablehnen': 0, 'weil': 0.37, 'der': 0.11, 'Lohnschutz': 0.105, 'in': 0.06, 'EU': 0, 'immer': 0, 'noch': 0.1, 'nicht': 0.19, 'nach': 0, 'dem': 0.1, 'Gusto': 0.23, 'dickköpfigen': 0.24, 'Schweizer': 0.12, 'Gewerkschaften': 0.32, 'geregelt': 0.1, 'ist': 0.1}",neutral,"[0.61719275, 0.36974505, 0.013062176]",,,,,,,,,,negative
