answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3458,absa_sentiment_3458,absa_scores_3458,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
75.0,75.0,86.0,0.425,neutral,"3 % der FDP-Mitglieder wünschen von ihrer Partei weniger Engagement im Klima- und Umweltschutz. Wie genau soll das gehen? 😉Spass beiseite: 78 % wollen mehr Engagement. Gut. Doch aus der Umweltpsychologie ist bekannt, dass Bekenntnisse oft nicht genügen.
https://t.co/sDM5HivtqA",fdp mitglieder wünschen partei wenig engagement klima umweltschutz genau gehen spass beiseite mehr engagement gut umweltpsychologie bekennen bekenntnisse oft genügen,,,,,,,,,,,,,,,,,,,,,,"{'3': 0, 'der': 0.05, 'FDP-Mitglieder': 0.07500000000000001, 'wünschen': 0, 'von': 0.03, 'ihrer': 0.06, 'Partei': 0.25, 'weniger': 0, 'Engagement': 0.05, 'im': 0, 'Klima-': 0.17, 'und': 0.32, 'Umweltschutz': 0.52, 'Wie': 0, 'genau': 0, 'soll': 0, 'das': 0.03, 'gehen': 0, 'Spass': 0, 'beiseite': 0.03, '78': 0, 'wollen': 0.06, 'mehr': 0.11, 'Gut': 0, 'Doch': 0.03, 'aus': 0, 'Umweltpsychologie': 0.045, 'ist': 0.01, 'bekannt': 0.04, 'dass': 0.03, 'Bekenntnisse': 0.03, 'oft': 0, 'nicht': 0.04, 'genügen': 0}",negative,"[0.3457969, 0.48968822, 0.16451488]",,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Die @FDP_Liberalen liefert eine Erläuterung zur DNA-Aussage ihrer Präsidentin (""Darum wissen viele heute nicht mehr, dass der Umweltschutz eigentlich zur DNA des Freisinns gehört""). Demnach könnte es sich um sog. funktionslose nichtcodierende DNA handeln. https://t.co/jqTgn5oT2m https://t.co/UtqzxiHwgw",liefern erläuterung dna aussagen präsidentin darum wissen heute mehr umweltschutz eigentlich dna freisinns hören demnach sog funktionslose nichtcodierende dna handeln,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.11, 'liefert': 0, 'eine': 0, 'Erläuterung': 0.08, 'zur': 0.11, 'DNA-Aussage': 0.155, 'ihrer': 0.1, 'Präsidentin': 0.09, 'Darum': 0, 'wissen': 0.08, 'viele': 0, 'heute': 0.07, 'nicht': 0, 'mehr': 0, 'dass': 0.2, 'der': 0.11, 'Umweltschutz': 0.94, 'eigentlich': 0.28, 'DNA': 0.24, 'des': 0, 'Freisinns': 0, 'gehört': 0, 'Demnach': 0, 'könnte': 0.05, 'es': 0.5, 'sich': 0, 'um': 0, 'sog.': 0, 'funktionslose': 0.12, 'nichtcodierende': 0, 'handeln': 0}",negative,"[0.21592763, 0.60332835, 0.18074404]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"@KochChico @Juerg_Grossen @Ott_Bernhard @AREschweiz (1/2) Das @AREschweiz nimmt dazu hier Stellung: https://t.co/bQ4cViMWRl Ich nehme an, Staukosten, die ""sich die Nutzerinnen und Nutzer des motorisierten Strassenverkehrs im Stau gegenseitig aufbürden"", werden als intern angesehen und sind damit kein Problem der Kostenwahrheit.",nehmen stellung nehmen staukosten nutzerinnen nutzer motorisieren strassenverkehrs stau gegenseitig aufbürden intern ansehen problem kostenwahrheit,,,,,,,,,,,,,,,,,,,,,,,,,"{'1': 0, '2': 0, 'Das': 0.03, 'nimmt': 0, 'dazu': 0, 'hier': 0.03, 'Stellung': 0, 'Ich': 0.02, 'nehme': 0, 'an': 0, 'Staukosten': 0, 'die': 0.03, 'sich': 0, 'Nutzerinnen': 0.25, 'und': 0.04, 'Nutzer': 0.25, 'des': 0, 'motorisierten': 1.0, 'Strassenverkehrs': 0.59, 'im': 0, 'Stau': 0, 'gegenseitig': 0, 'aufbürden': 0, 'werden': 0, 'als': 0.06, 'intern': 0, 'angesehen': 0.04, 'sind': 0.05, 'damit': 0.09, 'kein': 0, 'Problem': 0.03, 'der': 0.03, 'Kostenwahrheit': 0.065}",neutral,"[0.70752686, 0.16091663, 0.13155653]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Verkehrsleistung des Fussverkehrs ist die grösste innerhalb des  ""Langsamverkehrs"" und übertrifft auch jene des öffentlichen  Strassenverkehrs. Dem ist verkehrspolitisch Rechnung zu tragen.  @fussverkehr @andreazryd @BernerZeitung https://t.co/iJuHPQt6ty",verkehrsleistung fussverkehrs grösste innerhalb langsamverkehrs übertreffen jen öffentlich strassenverkehrs verkehrspolitisch rechnung tragen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Verkehrsleistung': 0.185, 'des': 0, 'Fussverkehrs': 0.19, 'ist': 0.04, 'die': 0.07, 'grösste': 0, 'innerhalb': 0, 'Langsamverkehrs': 0.215, 'und': 0.06, 'übertrifft': 0, 'auch': 0.09, 'jene': 0, 'öffentlichen': 1.0, 'Strassenverkehrs': 0.645, 'Dem': 0.07, 'verkehrspolitisch': 0.16999999999999998, 'Rechnung': 0, 'zu': 0, 'tragen': 0}",positive,"[0.011809236, 0.008193987, 0.9799968]","{'Die': 0.49, 'Verkehrsleistung': 0.16, 'des': 0, 'Fussverkehrs': 0.23, 'ist': 0.13, 'die': 0.49, 'grösste': 0, 'innerhalb': 0, 'Langsamverkehrs': 0.595, 'und': 0.14, 'übertrifft': 0, 'auch': 0.14, 'jene': 0, 'öffentlichen': 0.14, 'Strassenverkehrs': 0.195, 'Dem': 0.49, 'verkehrspolitisch': 0.135, 'Rechnung': 0, 'zu': 0, 'tragen': 0}",positive,"[0.009530648, 0.02718993, 0.9632794]",,,,neutral
100.0,100.0,100.0,0.85,neutral,"1/ Wie zu erwarten war: @3098_thomas und @HPestalozzi sind die Klimafreundlichsten im Gemeinderat!

Interessant auch: Die smartvote-Frage ""Soll sich die Gemeinde finanziell stärker am Betrieb und Ausbau des öffentlichen Verkehrs beteiligen?"" wurde nicht im Klimarating ... https://t.co/7MIvRMKsS4",erwarten klimafreundlichsten gemeinderat interessant smartvote fragen gemeinden finanziell stark betrieb ausbau öffentlich verkehrs beteiligen klimarating,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'1': 0, 'Wie': 0.03, 'zu': 0.01, 'erwarten': 0, 'war': 0, 'und': 0.03, 'sind': 0.07, 'die': 0.11, 'Klimafreundlichsten': 0, 'im': 0, 'Gemeinderat': 0.015, 'Interessant': 0.41, 'auch': 0.1, 'Die': 0.11, 'smartvote-Frage': 0.56, 'Soll': 0.14, 'sich': 0, 'Gemeinde': 0, 'finanziell': 0.04, 'stärker': 0, 'am': 0, 'Betrieb': 0.02, 'Ausbau': 0.05, 'des': 0, 'öffentlichen': 0.02, 'Verkehrs': 0, 'beteiligen': 0.06, 'wurde': 0, 'nicht': 0.78, 'Klimarating': 0.2, '...': 0}",negative,"[0.32569104, 0.6571992, 0.017109782]",,,,positive
100.0,100.0,86.0,0.6666666666666666,neutral,"«Plötzlich hat das Prinzip der ‹Stadt der kurzen Wege› an Leben gewonnen.»

Kurze Wege und ein attraktiver öffentlicher Raum statt immer mehr Verkehrsinfrastruktur – ob das klappt, hängt auch von der Verkehrspolitik ab.

https://t.co/uCvqYEPmYN @fussverkehr @Ott_Bernhard",plötzlich prinzip stadt kurz wege leben gewinnen kurze wege attraktiv öffentlich raum statt immer mehr verkehrsinfrastruktur klappen hängen verkehrspolitik ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Plötzlich': 0, 'hat': 0, 'das': 0, 'Prinzip': 0, 'der': 0, '‹Stadt': 0, 'kurzen': 0, 'Wege›': 0, 'an': 0, 'Leben': 0, 'gewonnen': 0, '»': 0, 'Kurze': 0, 'Wege': 0, 'und': 0, 'ein': 0, 'attraktiver': 0, 'öffentlicher': 0, 'Raum': 0, 'statt': 0, 'immer': 0, 'mehr': 0, 'Verkehrsinfrastruktur': 0, '–': 0, 'ob': 0, 'klappt': 0, 'hängt': 0, 'auch': 0, 'von': 0, 'Verkehrspolitik': 0, 'ab': 0}",positive,"[0.28982055, 0.1900285, 0.52015096]",,,,positive
100.0,100.0,86.0,0.7,neutral,"1/ ""Die Kostenlosigkeit ist für die Initianten ein wichtiger Anreiz fürs Umsteigen auf den öffentlichen Verkehr. Umsteigen auf den öffentlichen Verkehr wiederum bewirke eine deutliche Reduktion des CO2-Ausstosses.""

Ob die Initianten bedacht haben, dass…

https://t.co/mERKKiQYP3",kostenlosigkeit initianten wichtig anreiz fürs umsteigen öffentlich verkehr umsteigen öffentlich verkehr wiederum bewirken deutlich reduktion co2 ausstosses initianten bedenken,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'1': 0, 'Die': 0.11, 'Kostenlosigkeit': 0.0175, 'ist': 0.04, 'für': 0.03, 'die': 0.11, 'Initianten': 0.23, 'ein': 0, 'wichtiger': 0.03, 'Anreiz': 0, 'fürs': 0.03, 'Umsteigen': 0, 'auf': 0, 'den': 0.11, 'öffentlichen': 0.02, 'Verkehr': 0, 'wiederum': 0.035, 'bewirke': 0, 'eine': 0, 'deutliche': 0, 'Reduktion': 0.06, 'des': 0, 'CO2-Ausstosses': 0.08499999999999999, 'Ob': 0, 'bedacht': 0, 'haben': 0.03, 'dass': 0.39, '…': 0}",neutral,"[0.78924936, 0.17769237, 0.0330583]",,,,positive
100.0,100.0,86.0,0.7,neutral,"""Man wolle die E-Trottis vor allem an Knotenpunkten des öffentlichen Nahverkehrs … für die erste und die letzte Meile bereitstellen""

Was, wenn diese ""Meilen"" einfach zu Fuss bewältigt würden! Nicht auszudenken! 😱

https://t.co/UPaVOPS1un @fussverkehr @andreazryd @chzellweger",wolle e trottis knotenpunkten öffentlich nahverkehrs erste letzte meile bereitstellen meilen einfach fuss bewältigen ausdenken,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Man': 0, 'wolle': 0, 'die': 0, 'E-Trottis': 0, 'vor': 0, 'allem': 0, 'an': 0, 'Knotenpunkten': 0, 'des': 0, 'öffentlichen': 0.02, 'Nahverkehrs': 0.03, '…': 0, 'für': 0, 'erste': 0, 'und': 0, 'letzte': 0, 'Meile': 0, 'bereitstellen': 0, 'Was': 0, 'wenn': 0, 'diese': 0, 'Meilen': 0, 'einfach': 0, 'zu': 0, 'Fuss': 0, 'bewältigt': 0, 'würden': 0, 'Nicht': 0, 'auszudenken': 0}",negative,"[0.2240347, 0.7405518, 0.035413533]",,,,positive
50.0,75.0,57.0,0.0,neutral,"«Ich hoffe sehr, dass sich der Regierungsrat für eine Maskenpflicht im öffentlichen Verkehr ausspricht», sagte @paschnegg.

Dem ist beizupflichten. Hoffentlich ziehen weitere Kantone nach. Masken braucht es auch im kantonsübergreifenden Fernverkehr.

https://t.co/pCBDhPYcBj",hoffen regierungsrat maskenpflicht öffentlich verkehr aussprechen sagen beipflichten hoffentlich ziehen weit kantone masken brauchen kantonsübergreifenden fernverkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'«': 0, 'Ich': 0, 'hoffe': 0, 'sehr': 0, 'dass': 0, 'sich': 0, 'der': 0, 'Regierungsrat': 0, 'für': 0, 'eine': 0, 'Maskenpflicht': 0, 'im': 0, 'öffentlichen': 0, 'Verkehr': 0, 'ausspricht': 0, '»': 0, 'sagte': 0, 'Dem': 0, 'ist': 0, 'beizupflichten': 0, 'Hoffentlich': 0, 'ziehen': 0, 'weitere': 0, 'Kantone': 0, 'nach': 0, 'Masken': 0, 'braucht': 0, 'es': 0, 'auch': 0, 'kantonsübergreifenden': 0, 'Fernverkehr': 0}",neutral,"[0.7491315, 0.15442708, 0.096441425]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die Empfehlung, im öffentlichen Verkehr eine Maske zu tragen, wird in der Schweiz im Allgemeinen eingehalten.",empfehlung öffentlich verkehr maske tragen schweiz allgemein einhalten,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.14, 'Empfehlung': 0.34, 'im': 0, 'öffentlichen': 0.92, 'Verkehr': 0, 'eine': 0, 'Maske': 0.34, 'zu': 0.1, 'tragen': 0, 'wird': 0, 'in': 0.14, 'der': 0.14, 'Schweiz': 0.29, 'Allgemeinen': 0, 'eingehalten': 0.1}",neutral,"[0.82803303, 0.024821132, 0.14714581]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"In Corona-Zeiten ist der öffentliche städtische Raum ein noch knapperes Gut als sonst. Es ist richtig, nun die Flächenverteilung zur Debatte zu stellen. In Stadt und Agglo kann man vieles zu Fuss erledigen.

https://t.co/4HQuU6nKnB @hae_mann @fussverkehr @andreazryd @doppel_m",corona zeiten öffentlich städtische raum knapp gut richtig flächenverteilung debatte stellen stadt agglo fuss erledigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'In': 0.13, 'Corona-Zeiten': 0.060000000000000005, 'ist': 0.1, 'der': 0.08, 'öffentliche': 0.08, 'städtische': 0.08, 'Raum': 0.1, 'ein': 0, 'noch': 0, 'knapperes': 0, 'Gut': 0, 'als': 0, 'sonst': 0, 'Es': 0.1, 'richtig': 0, 'nun': 0, 'die': 0.08, 'Flächenverteilung': 0.09, 'zur': 0.09, 'Debatte': 0.14, 'zu': 0.1, 'stellen': 0.08, 'Stadt': 0.08, 'und': 0.14, 'Agglo': 0, 'kann': 0.42, 'man': 0, 'vieles': 0.24, 'Fuss': 0, 'erledigen': 0.05}",positive,"[0.3690987, 0.2449817, 0.3859196]",,,,positive
50.0,75.0,57.0,0.0,neutral,"""Soll jeder [Masken] tragen?"" - ""Die pragmatische Antwort lautet: Ja, insbesondere in Innenräumen, wo ein Abstand von zwei Metern nicht immer eingehalten werden kann, und in öffentlichen Verkehrsmitteln.""

https://t.co/PabLalV1Kv",jed masken tragen pragmatische antwort lauten ja insbesondere innenräumen abstand zwei metern immer einhalten öffentlich verkehrsmitteln,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Soll': 0.05, 'jeder': 0.04, 'Masken': 0.04, 'tragen': 0, 'Die': 0.06, 'pragmatische': 0.2, 'Antwort': 0, 'lautet': 0, 'Ja': 0.24, 'insbesondere': 0, 'in': 0, 'Innenräumen': 0, 'wo': 0.17, 'ein': 0, 'Abstand': 0.08, 'von': 0, 'zwei': 0.05, 'Metern': 0.16, 'nicht': 0, 'immer': 0.11, 'eingehalten': 0, 'werden': 0, 'kann': 0, 'und': 0.24, 'öffentlichen': 0.1, 'Verkehrsmitteln': 0.11499999999999999}",neutral,"[0.68594927, 0.12632062, 0.18773009]",,,,neutral
100.0,100.0,100.0,1.0,neutral,"1/ ""Neu empfiehlt der Bundesrat: Auch Arbeitgeber sollen Angestellte darauf hinweisen, öffentliche Verkehrsmitteln zu Stosszeiten möglichst zu meiden und Arbeitszeiten entsprechend flexibel gestalten.""

Schafft das Coronavirus nun, was immer ...

https://t.co/FCvgxyjlzj @derbund",neu empfehlen bundesrat arbeitgeber sollen angestellt darauf hinweisen öffentlich verkehrsmitteln stosszeiten möglichst meiden arbeitszeiten entsprechen flexibel gestalten schaffen coronavirus immer,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'1': 0, 'Neu': 0, 'empfiehlt': 0.19, 'der': 0.61, 'Bundesrat': 0.08, 'Auch': 0.15, 'Arbeitgeber': 0, 'sollen': 0.3, 'Angestellte': 0, 'darauf': 0, 'hinweisen': 0, 'öffentliche': 0.04, 'Verkehrsmitteln': 0.08, 'zu': 0.15, 'Stosszeiten': 0.05500000000000001, 'möglichst': 0.06, 'meiden': 0, 'und': 0.08, 'Arbeitszeiten': 0.055, 'entsprechend': 0.1, 'flexibel': 0.13, 'gestalten': 0, 'Schafft': 0, 'das': 0.14, 'Coronavirus': 0.63, 'nun': 0, 'was': 0, 'immer': 0, '...': 0}",neutral,"[0.61884236, 0.367311, 0.013846633]",,,,positive
