answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3474,absa_sentiment_3474,absa_scores_3474,sentiment_tb
50.0,75.0,57.0,0.0,neutral,RT @dani_graf: 〽️ 1800 Unterschriften in 2 h! Setzt Initiative gegen Waffenexporte heute neue Rekordmarke? 👉Vaterschaftsurlaub-Initiative s…,unterschriften h setzen initiative waffenexporte heute neue rekordmarke vaterschaftsurlaub initiative s,,,,"{'〽️': 0, 'Unterschriften': 0, 'in': 0, 'h': 0, 'Setzt': 0, 'Initiative': 0, 'gegen': 0, 'Waffenexporte': 0, 'heute': 0, 'neue': 0, 'Rekordmarke': 0, 'Vaterschaftsurlaub-Initiative': 0, 's': 0, '…': 0}",neutral,"[0.49244174, 0.037952613, 0.4696057]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @ChristianLevrat: Und diese Partei will progressiv und modern sein? @FDP_Liberalen sagt Nein zum Vaterschaftsurlaub (heute in der WBK-S)…,partei progressiv modern sagen nein vaterschaftsurlaub heute wbk s,,,,"{'Und': 0.07, 'diese': 0.04, 'Partei': 0.09, 'will': 0, 'progressiv': 0.07, 'und': 0.07, 'modern': 0.09, 'sein': 0, 'sagt': 1.0, 'Nein': 1.0, 'zum': 0.41000000000000003, 'Vaterschaftsurlaub': 0.43000000000000005, 'heute': 0.12, 'in': 0.03, 'der': 0.05, 'WBK-S': 0, '…': 0}",neutral,"[0.6010743, 0.07545202, 0.32347378]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @NataschaWey: Ein 24-wöchiger Elternurlaub würde gem. EKF rund 1,1 Mia. kosten &amp; 2 Wo. Vaterschaftsurlaub waren ja, öhm, zu teuer. #rela…",wöchiger elternurlaub gem ekf rund mia kosten amp vaterschaftsurlaub ja öhm teuer rela,,,,"{'Ein': 0.04, '24-wöchiger': 0.045, 'Elternurlaub': 0.36000000000000004, 'würde': 0.03, 'gem.': 0, 'EKF': 0.04, 'rund': 0.03, '1,1': 0, 'Mia': 0, 'kosten': 0, 'amp': 0.03, 'Wo': 0, 'Vaterschaftsurlaub': 0.5900000000000001, 'waren': 0.34, 'ja': 0, 'öhm': 0, 'zu': 0.03, 'teuer': 1.0, 'rela': 0, '…': 0}",negative,"[0.008097681, 0.98447, 0.0074322643]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,@f_vuichard @NZZ Und unsere Pensionskassenrenten profitieren davon. Genau darum wäre Kriegsgeschäfte-Initiative so wichtig gewesen.,pensionskassenrenten profitieren davon genau darum kriegsgeschäfte initiative wichtig,,,,,,,"{'Und': 0.27, 'unsere': 0.14, 'Pensionskassenrenten': 0.11499999999999999, 'profitieren': 0.21, 'davon': 0.21, 'Genau': 0, 'darum': 0, 'wäre': 0.17, 'Kriegsgeschäfte-Initiative': 0.1825, 'so': 0.28, 'wichtig': 0.69, 'gewesen': 0.14}",positive,"[0.14824414, 0.1690764, 0.6826795]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,"Der Pensionskassen-Verband klagt, dass PK's bei einem JA zur @kriegsgeschaeft-Initiative nicht mehr in den Atomwaffenproduzenten Boeing investieren dürfen. Hier der Aktienkurs von Boeing. Denke nicht, dass es unseren Renten gut tut, wenn in dieses Unternehmen investiert wird. https://t.co/dTxFxMjoKy",pensionskassen verbinden klagen pk s ja initiative mehr atomwaffenproduzenten boeing investieren dürfen aktienkurs boeing denken renten gut tun unternehmen investieren,,,,,,,"{'Der': 0.15, 'Pensionskassen-Verband': 0.035, 'klagt': 0.08, 'dass': 0.54, ""PK's"": 0, 'bei': 0, 'einem': 0, 'JA': 0, 'zur': 0.095, '-Initiative': 0, 'nicht': 0, 'mehr': 0, 'in': 0.13, 'den': 0.15, 'Atomwaffenproduzenten': 0.015, 'Boeing': 0.07, 'investieren': 0.05, 'dürfen': 0, 'Hier': 0.24, 'der': 0.15, 'Aktienkurs': 0.185, 'von': 0, 'Denke': 1.0, 'es': 0.17, 'unseren': 0.16, 'Renten': 0.26, 'gut': 0, 'tut': 0, 'wenn': 0.08, 'dieses': 0.27, 'Unternehmen': 0.17, 'investiert': 0, 'wird': 0.6}",negative,"[0.060546633, 0.9002025, 0.03925085]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @Blickch: Mords-Geschäft mit Rentengeldern: Pensionskassen stecken Milliarden in Rüstungsfirmen https://t.co/xGHSKFIuRW https://t.co/Haj…,mords geschäft rentengeldern pensionskassen stecken milliarden rüstungsfirmen,,,,,,,"{'Mords-Geschäft': 0.41000000000000003, 'mit': 0.34, 'Rentengeldern': 0, 'Pensionskassen': 0.265, 'stecken': 0, 'Milliarden': 0.18, 'in': 0.07, 'Rüstungsfirmen': 0.18}",negative,"[0.33931315, 0.58506155, 0.07562523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral
0.0,0.0,0.0,-1.0,negative,RT @Tamarafuniciell: Der #Ständerat lebt im letzten Jahrtausend und lehnt #Lohngleichheit ab. Schämt euch!,ständerat leben letzt jahrtausend lehnen lohngleichheit ab schämen,,,,,,,,,,"{'Der': 0.09, 'Ständerat': 0.3425, 'lebt': 0.36, 'im': 0, 'letzten': 0.09, 'Jahrtausend': 0.19, 'und': 0.94, 'lehnt': 1.0, 'Lohngleichheit': 0, 'ab': 0, 'Schämt': 0, 'euch': 0.17}",negative,"[0.07630311, 0.5877802, 0.33591676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,RT @JUSOzh: Die unverantwortliche Steuersenkungsorgie geht weiter. Eine Schande!  https://t.co/52O0o2bcMA,unverantwortlich steuersenkungsorgie gehen weit schande,,,,,,,,,,,,,"{'Die': 0.3, 'unverantwortliche': 0.61, 'Steuersenkungsorgie': 0.465, 'geht': 0, 'weiter': 0, 'Eine': 0, 'Schande': 1.0}",negative,"[0.019281894, 0.59177387, 0.38894415]",,,,,,,,,,,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"RT @FlavienGousset: Elternzeit? Nicht finanzierbar!

Umweltschutz? Wer soll denn das bezahlen?

1:12? Mindestlohn? KoVI? Ihr habt noch nie…",elternzeit finanzierbar umweltschutz wer bezahlen mindestlohn kovi nie,,,,,,,,,,,,,,,,"{'Elternzeit': 0.05, 'Nicht': 0.09, 'finanzierbar': 0.06, 'Umweltschutz': 0.085, 'Wer': 0.53, 'soll': 0, 'denn': 0, 'das': 0.09, 'bezahlen': 0.12, '1:12': 0, 'Mindestlohn': 0.87, 'KoVI': 0.2, 'Ihr': 0, 'habt': 0.1, 'noch': 0, 'nie': 0, '…': 0}",neutral,"[0.95336205, 0.04185676, 0.0047811107]",,,,,,,,,,,,,,,,"{'Elternzeit': 0.13, 'Nicht': 0.19, 'finanzierbar': 0.19, 'Umweltschutz': 1.0, 'Wer': 0.19, 'soll': 0, 'denn': 0, 'das': 0.23, 'bezahlen': 0.27, '1:12': 0, 'Mindestlohn': 0.09, 'KoVI': 0.08, 'Ihr': 0, 'habt': 0.02, 'noch': 0, 'nie': 0, '…': 0}",negative,"[0.3017606, 0.5591417, 0.13909769]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,RT @jusozueri: Machst du auch mit beim Online-Voting für unsere neue Initiative? Hier schnell abstimmen (geht nur 1 Minute)... https://t.co…,beim online voting neue initiative schnellen abstimmen gehen minute,,,,,,,,,,,,,,,,,,,"{'Machst': 0, 'du': 0, 'auch': 0.07, 'mit': 0, 'beim': 0.05, 'Online-Voting': 0, 'für': 0.05, 'unsere': 0.05, 'neue': 0.06, 'Initiative': 0.08, 'Hier': 0.35, 'schnell': 0, 'abstimmen': 1.0, 'geht': 0, 'nur': 0.3, 'Minute': 0.11, '...': 0}",positive,"[0.38272285, 0.15204711, 0.46523002]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,Soll Zürich autofrei werden? Oder soll Zürich 50'000 Flüchtende aufnehmen? Online-Voting ausfüllen! #JUSOdemokratie  https://t.co/2Wd7PpI76z,zürich autofrei zürich flüchtende aufnehmen online voting ausfüllen jusodemokratie,,,,,,,,,,,,,,,,,,,"{'Soll': 0.06, 'Zürich': 0, 'autofrei': 0, 'werden': 0, 'Oder': 0.07, 'soll': 0, ""50'000"": 0, 'Flüchtende': 0.05, 'aufnehmen': 0.03, 'Online-Voting': 0, 'ausfüllen': 0, 'JUSOdemokratie': 1.0}",neutral,"[0.5419039, 0.049111184, 0.4089849]",,,,,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,57.0,0.0,negative,"RT @GSoASchweiz: Die Schweiz hat dieses Jahr bereits so viel Kriegsmaterial an die Länder exportiert, die den #Jemenkrieg führen, wie noch…",schweiz jahr bereits kriegsmaterial länder exportieren jemenkrieg fahren,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.15, 'Schweiz': 0.43, 'hat': 0, 'dieses': 0.21, 'Jahr': 0.33, 'bereits': 0.33, 'so': 0, 'viel': 0, 'Kriegsmaterial': 0.73, 'an': 0, 'die': 0.15, 'Länder': 0.38, 'exportiert': 1.0, 'den': 0.15, 'Jemenkrieg': 0.46, 'führen': 0.65, 'wie': 0, 'noch': 0, '…': 0}",neutral,"[0.9316659, 0.020937098, 0.04739706]",,,,,,,,,,,,,,,,,,,neutral
50.0,75.0,71.0,0.15,neutral,RT @Wochenzeitung: Das Parlament hat kürzlich ein verschärftes Kriegsmaterialgesetz verabschiedet – trotz des Widerstands der gut vernetzte…,parlament kürzlich verschärft kriegsmaterialgesetz verabschieden trotzen widerstands gut vernetzen,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.13, 'Parlament': 0.52, 'hat': 0, 'kürzlich': 0.22, 'ein': 0, 'verschärftes': 0.57, 'Kriegsmaterialgesetz': 0.78, 'verabschiedet': 0, '–': 0, 'trotz': 0, 'des': 0, 'Widerstands': 0, 'der': 0, 'gut': 0, 'vernetzte': 0, '…': 0}",positive,"[0.24269515, 0.012814491, 0.7444904]",,,,,,,,,,,,,,,,,,,neutral
100.0,100.0,100.0,0.85,neutral,Ein historischer Entscheid: Beide Kammern verschärfen Schweizer Kriegsmaterialexport-Gesetz. Dank einer breiten Allianz von GSoA bis zur ehemaligen BDP gelingt heute ein grosser Schritt in der Schweizer Friedens- und Sicherheitspolitik #Korrekturinitiative,historisch entscheid beid kammern verschärfen schweizer kriegsmaterialexport gesetz danken breit allianz gsoa ehemalig bdp gelingen heute grosser schritt schweizer friedens sicherheitspolitik korrekturinitiative,,,,,,,,,,,,,,,,,,,,,,"{'Ein': 0.02, 'historischer': 0, 'Entscheid': 0.09, 'Beide': 0.05, 'Kammern': 0.11, 'verschärfen': 0.19, 'Schweizer': 0.05, 'Kriegsmaterialexport-Gesetz': 0.95, 'Dank': 0.05, 'einer': 0, 'breiten': 0.04, 'Allianz': 0, 'von': 0.04, 'GSoA': 0.08, 'bis': 0, 'zur': 0.035, 'ehemaligen': 0.06, 'BDP': 0.09, 'gelingt': 0, 'heute': 0.04, 'ein': 0, 'grosser': 0, 'Schritt': 0.05, 'in': 0.03, 'der': 0.04, 'Friedens-': 0.08, 'und': 0.05, 'Sicherheitspolitik': 0.09, 'Korrekturinitiative': 0.07}",positive,"[0.02163851, 0.0036901135, 0.9746714]",,,,,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,neutral,"RT @RotesKreuz_CH: Das SRK begrüsst den Entscheid der Mehrheit des Nationalrates, dem Ständerat zu folgen und das #Kriegsmaterialgesetz zu…",srk begrüsst entscheid mehrheit nationalrates ständerat folgen kriegsmaterialgesetz,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.34, 'SRK': 0.15, 'begrüsst': 0, 'den': 0.34, 'Entscheid': 0.2, 'der': 0.34, 'Mehrheit': 0.13, 'des': 0, 'Nationalrates': 0.225, 'dem': 0.265, 'Ständerat': 0.19, 'zu': 0.19, 'folgen': 0.28, 'und': 0.17, 'das': 0, 'Kriegsmaterialgesetz': 0.835, '…': 0}",neutral,"[0.7208017, 0.0122883255, 0.26690996]",,,,,,,,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,Wie leider allzu oft: Schweizer Kriegsmaterial fällt am Schluss oft den Falschen in die Hände! Nun den Taliban in #Afghanistan @GSoASchweiz @jonas_kampus https://t.co/k2kYj83Rt7,leider allzu oft schweizer kriegsmaterial fällen schluss oft falsch hände taliban afghanistan,,,,,,,,,,,,,,,,,,,,,,"{'Wie': 0, 'leider': 0.12, 'allzu': 0.05, 'oft': 0, 'Schweizer': 0.15, 'Kriegsmaterial': 0.64, 'fällt': 0.5, 'am': 0, 'Schluss': 0, 'den': 0.07, 'Falschen': 1.0, 'in': 0.04, 'die': 0.07, 'Hände': 0.97, 'Nun': 0, 'Taliban': 0.13, 'Afghanistan': 0.14}",negative,"[0.0035781274, 0.97939724, 0.017024614]",,,,,,,,,,,,,,,,,,,negative
0.0,0.0,0.0,-1.0,neutral,RT @BeobachterRat: Die Schweiz liefert Kriegsmaterial im Wert von 200 Mio. Franken nach #Katar. Angeblich zum Schutz vor Angriffen auf die…,schweiz liefern kriegsmaterial wert mio franken katar angeblich schutz angriffen,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.06, 'Schweiz': 0.62, 'liefert': 0, 'Kriegsmaterial': 0.68, 'im': 0, 'Wert': 1.0, 'von': 0, 'Mio.': 0, 'Franken': 0, 'nach': 0, 'Katar': 0.19, 'Angeblich': 0.54, 'zum': 0.14, 'Schutz': 0, 'vor': 0, 'Angriffen': 0.15, 'auf': 0.06, 'die': 0.06, '…': 0}",positive,"[0.11176561, 0.00675096, 0.88148344]",,,,,,,,,,,,,,,,,,,negative
0.0,0.0,14.0,-0.7,negative,"RT @marionnasch: Das Geschäft mit #Kriegsmaterial ist intransparent und schmutzig, da nützen auch strenge Exportregeln nichts. Erst recht n…",geschäft kriegsmaterial intransparent schmutzig nützen streng exportregeln erst recht n,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.15, 'Geschäft': 0, 'mit': 0.13, 'Kriegsmaterial': 0.735, 'ist': 0.42, 'intransparent': 0, 'und': 0.37, 'schmutzig': 1.0, 'da': 0, 'nützen': 0, 'auch': 0, 'strenge': 0.15, 'Exportregeln': 0, 'nichts': 0, 'Erst': 0, 'recht': 0, 'n': 0.05, '…': 0}",negative,"[0.20829439, 0.6861932, 0.10551242]",,,,,,,,,,,,,,,,,,,negative
100.0,100.0,100.0,1.0,neutral,Gute Recherche ⁦@RolandGamp zum Kriegsmaterialgeschäft der Schweiz.⁩ https://t.co/jYYenS1HTZ,gut recherche kriegsmaterialgeschäft schweiz,,,,,,,,,,,,,,,,,,,,,,"{'Gute': 0, 'Recherche': 0.57, '\u2066': 0, 'zum': 0, 'Kriegsmaterialgeschäft': 0, 'der': 0, 'Schweiz.\u2069': 0}",positive,"[0.024166627, 0.0017327329, 0.97410065]",,,,,,,,,,,,,,,,,,,positive
