answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3455,absa_sentiment_3455,absa_scores_3455,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
50.0,75.0,57.0,0.0,neutral,"Schäm dich bürgerliche Mehrheit, schäm dich! Parlament lockert Regeln für Kriegsmaterialexporte http://t.co/QEI9faiQit",schäm bürgerliche mehrheit schäm parlament lockern regeln kriegsmaterialexporte,,,,,,,,,,,,,,,,,,,"{'Schäm': 0, 'dich': 0.17, 'bürgerliche': 0.26, 'Mehrheit': 0.27, 'schäm': 0.23, 'Parlament': 0.31, 'lockert': 0, 'Regeln': 0.82, 'für': 0.67, 'Kriegsmaterialexporte': 0.87}",positive,"[0.016461572, 0.008831608, 0.9747069]",,,,,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,RT @s_sommaruga: Die Digitalisierung wirft eine ganz grundsätzliche Frage auf: Wer macht die Regeln? Für mich ist klar: Wir können nicht ei…,digitalisierung werfen ganz grundsätzliche fragen wer regeln klaren ei,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.07, 'Digitalisierung': 0, 'wirft': 0, 'eine': 0, 'ganz': 0, 'grundsätzliche': 0.16, 'Frage': 0, 'auf': 0, 'Wer': 0.1, 'macht': 0, 'die': 0.07, 'Regeln': 0.23, 'Für': 0, 'mich': 0.03, 'ist': 0.03, 'klar': 0.05, 'Wir': 0.05, 'können': 0, 'nicht': 0, 'ei': 0, '…': 0}",positive,"[0.11179388, 0.019549675, 0.8686564]",,,,,,,neutral
50.0,75.0,57.0,0.0,neutral,"Peter Peyer über Sozialpartnerschaft, Digitalisierung und die Grundlagen von Wohlstand und Fortschritt. #PPRR https://t.co/7RuK3p6VOf",peter peyer sozialpartnerschaft digitalisierung grundlagen wohlstand fortschritt pprr,,,,,,,,,,,,,,,,,,,,,,"{'Peter': 0.07, 'Peyer': 0.04, 'über': 0, 'Sozialpartnerschaft': 0.21999999999999997, 'Digitalisierung': 0, 'und': 0.08, 'die': 0.17, 'Grundlagen': 0, 'von': 0, 'Wohlstand': 0.09, 'Fortschritt': 0.07, 'PPRR': 0.06}",positive,"[0.0019597465, 0.0011245112, 0.9969157]",,,,,,,neutral
0.0,0.0,14.0,-0.7,neutral,"@talvi04 Sie diskutieren hier mit mir. Ich stehe immer hin. Sie hingegen verstecken sich. Das ist feige. Und ja, die Umweltschutzorganisationen gehören zur Kundschaft von Feinheit. Und? Auch der SBV arbeitet mit Agenturen zusammen.",diskutieren stehen immer hingegen verstecken feige ja umweltschutzorganisationen gehören kundschaft feinheit sbv arbeiten agenturen zusammen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sie': 0, 'diskutieren': 0, 'hier': 0.03, 'mit': 0.06, 'mir': 0.06, 'Ich': 0.03, 'stehe': 0.03, 'immer': 0.03, 'hin': 0, 'hingegen': 0, 'verstecken': 0.08, 'sich': 0, 'Das': 0.1, 'ist': 0, 'feige': 0, 'Und': 0.07, 'ja': 0.07, 'die': 0.1, 'Umweltschutzorganisationen': 0.8275, 'gehören': 0, 'zur': 0.1, 'Kundschaft': 0.21, 'von': 0, 'Feinheit': 0, 'Auch': 0.07, 'der': 0.1, 'SBV': 0.11, 'arbeitet': 0, 'Agenturen': 0.11, 'zusammen': 0}",neutral,"[0.52018774, 0.027133144, 0.45267913]",,,,negative
75.0,100.0,86.0,0.5,neutral,"RT @florinschuetz: Was die #SVP mit der #Kuendigungsinitiative verspricht: Umweltschutz, weniger Autos, Schutz von Arbeiter*innen und eine…",svp kuendigungsinitiative versprechen umweltschutz wenig autos schutz arbeiter innen,,,,,,,,,,,,,,,,,,,,,,,,,"{'Was': 0, 'die': 0.02, 'SVP': 0, 'mit': 0.02, 'der': 0.02, 'Kuendigungsinitiative': 0, 'verspricht': 0.08, 'Umweltschutz': 0.21500000000000002, 'weniger': 1.0, 'Autos': 0, 'Schutz': 0.33, 'von': 0, 'Arbeiter*innen': 0.07, 'und': 0.11, 'eine': 0, '…': 0}",positive,"[0.001074427, 0.0013937029, 0.9975319]",,,,positive
100.0,100.0,100.0,0.9,neutral,"@Asgarisana1 @phil_schenkel Für viele stimmt, was Sie sagen. Bei anderen gibt es noch Potential. Grundsätzlich gewinnt die gute Bündner Landwirtschaft, wenn die Agrarpolitik stärker auf Qualität statt auf Masse setzt.",stimmen sagen geben potential grundsätzlich gewinnen gut bündner landwirtschaft agrarpolitik stark qualität statt masse setzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Für': 0.02, 'viele': 0, 'stimmt': 0, 'was': 0, 'Sie': 0, 'sagen': 0.03, 'Bei': 0, 'anderen': 0.05, 'gibt': 0, 'es': 0.02, 'noch': 0.04, 'Potential': 0.08, 'Grundsätzlich': 0, 'gewinnt': 0.37, 'die': 0, 'gute': 0.06, 'Bündner': 0, 'Landwirtschaft': 0.94, 'wenn': 0, 'Agrarpolitik': 0.165, 'stärker': 0, 'auf': 0.03, 'Qualität': 0.06, 'statt': 0, 'Masse': 0, 'setzt': 0}",positive,"[0.0036739558, 0.0015925983, 0.99473345]",positive
100.0,100.0,86.0,0.7,neutral,"@Asgarisana1 @phil_schenkel Der Initiativtext lässt viel Spielraum zu. Und Sie können sicher sein, dass das Parlament eine pragmatische Lösung finden wird. Denn das Parlament hat im Zweifelsfall noch nie gegen die Interessen der Landwirtschaft legiferiert.",initiativtext lässt spielraum sichern parlament pragmatische lösung finden parlament zweifelsfall nie interessen landwirtschaft legiferiert,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.25, 'Initiativtext': 0, 'lässt': 0, 'viel': 0.025, 'Spielraum': 0.03, 'zu': 0, 'Und': 0.02, 'Sie': 0, 'können': 0.01, 'sicher': 0, 'sein': 0, 'dass': 0.01, 'das': 0.01, 'Parlament': 0.25, 'eine': 0, 'pragmatische': 0.06, 'Lösung': 0.1, 'finden': 0.05, 'wird': 0.03, 'Denn': 0, 'hat': 0, 'im': 0, 'Zweifelsfall': 0.09999999999999999, 'noch': 0, 'nie': 0, 'gegen': 1.0, 'die': 0.25, 'Interessen': 1.0, 'der': 0.25, 'Landwirtschaft': 0.88, 'legiferiert': 0}",neutral,"[0.6140232, 0.025535304, 0.36044154]",positive
100.0,100.0,86.0,0.7,neutral,@Asgarisana1 @phil_schenkel Er wird es regional zukaufen können. Denn das Parlament wird die entsprechende Regelung sicher sehr landwirtschaftsfreundlich umsetzen.,regional zukaufen parlament entsprechend regelung sichern landwirtschaftsfreundlich umsetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Er': 0, 'wird': 0.04, 'es': 0, 'regional': 0, 'zukaufen': 0.030000000000000002, 'können': 0.015, 'Denn': 0, 'das': 0, 'Parlament': 0.16, 'die': 0.07, 'entsprechende': 0, 'Regelung': 0.39, 'sicher': 0, 'sehr': 0.2, 'landwirtschaftsfreundlich': 0, 'umsetzen': 0.16}",positive,"[0.0051739546, 0.0018192894, 0.9930067]",positive
25.0,25.0,14.0,-0.4333333333333333,neutral,@Asgarisana1 @phil_schenkel Doppelt falsch. 1. Die #TWI verbietet nichts. Sie schafft nur neue Voraussetzungen für den Bezug von Direktzahlungen. 2. Jede Ökologisierung der Landwirtschaft ist eine Chance für die Berglandwirtschaft - weil sie schon ökologischer ist. Eine pragmatische Umsetzung ist möglich.,doppeln falsch twi verbieten schaffen neue voraussetzungen bezug direktzahlungen jed ökologisierung landwirtschaft chance berglandwirtschaft schon ökologisch pragmatische umsetzung möglich,,,,,,,,,,,,,"{'Doppelt': 0, 'falsch': 0.04, '1.': 0, 'Die': 0.06, 'TWI': 0.04, 'verbietet': 0, 'nichts': 0, 'Sie': 0, 'schafft': 0.28, 'nur': 0.45, 'neue': 0.17, 'Voraussetzungen': 0, 'für': 0.04, 'den': 0.06, 'Bezug': 0, 'von': 0, 'Direktzahlungen': 0.99, '2.': 0, 'Jede': 0.06, 'Ökologisierung': 0.1, 'der': 0.06, 'Landwirtschaft': 0.06, 'ist': 0.04, 'eine': 0, 'Chance': 0, 'die': 0.06, 'Berglandwirtschaft': 0.04, 'weil': 0.05, 'sie': 0, 'schon': 0, 'ökologischer': 0.045, 'Eine': 0, 'pragmatische': 0.09, 'Umsetzung': 0.08, 'möglich': 0.06}",positive,"[0.18836583, 0.020462552, 0.7911716]",,,,,,,,,,,,,"{'Doppelt': 0, 'falsch': 0.08, '1.': 0, 'Die': 0.06, 'TWI': 0.03, 'verbietet': 0, 'nichts': 0, 'Sie': 0, 'schafft': 0.08, 'nur': 0.08, 'neue': 0.02, 'Voraussetzungen': 0, 'für': 0.06, 'den': 0.06, 'Bezug': 0, 'von': 0, 'Direktzahlungen': 0.03, '2.': 0, 'Jede': 0.53, 'Ökologisierung': 0.29, 'der': 0.06, 'Landwirtschaft': 0.08, 'ist': 0.06, 'eine': 0, 'Chance': 0, 'die': 0.06, 'Berglandwirtschaft': 0.12, 'weil': 0.18, 'sie': 0, 'schon': 0, 'ökologischer': 0.025, 'Eine': 0, 'pragmatische': 0.06, 'Umsetzung': 0.04, 'möglich': 0.27}",positive,"[0.14997771, 0.04678689, 0.8032354]",negative
100.0,100.0,86.0,0.7,neutral,RT @spschweiz: Sistierung der AP22+ auf Druck der Agrarlobby ist eine verpasste Chance für eine ökologischere/sozialere Landwirtschaft. Bür…,sistierung ap22 druck agrarlobby verpasste chance ökologischere sozial landwirtschaft bür,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sistierung': 0, 'der': 0.07, 'AP22': 0.13, 'auf': 0, 'Druck': 0.06, 'Agrarlobby': 0, 'ist': 0.03, 'eine': 0, 'verpasste': 0.11, 'Chance': 0, 'für': 0.08, 'ökologischere': 0.275, 'sozialere': 0.6, 'Landwirtschaft': 1.0, 'Bür': 0, '…': 0}",positive,"[0.011100876, 0.0036669665, 0.9852321]",positive
0.0,0.0,0.0,-1.0,neutral,"Die Umweltkatastrophe bedroht nicht nur Polkappen und Gletscher. Sie bedroht die gesamte Natur. Wir müssen Gegensteuer geben. Global aber auch lokal. In der Schweiz bedeutet das, dass wir unsere Landwirtschaft umbauen müssen. Zu viele... https://t.co/Ip8R0CPkWI",umweltkatastrophe bedrohen polkappen gletscher bedrohen gesamt natur müssen gegensteuer geben global lokal schweiz bedeuten landwirtschaft umbauen müssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.04, 'Umweltkatastrophe': 0.125, 'bedroht': 0, 'nicht': 0.02, 'nur': 0.02, 'Polkappen': 0.05500000000000001, 'und': 0.02, 'Gletscher': 0, 'Sie': 0, 'die': 0.04, 'gesamte': 0, 'Natur': 0.09, 'Wir': 0.13, 'müssen': 0.39, 'Gegensteuer': 0, 'geben': 0, 'Global': 0, 'aber': 0.03, 'auch': 0.03, 'lokal': 0, 'In': 0.08, 'der': 0.04, 'Schweiz': 0.16, 'bedeutet': 0.17, 'das': 0.11, 'dass': 0.11, 'wir': 0, 'unsere': 0.44, 'Landwirtschaft': 1.0, 'umbauen': 0, 'Zu': 0.42, 'viele': 0, '...': 0}",negative,"[0.049815632, 0.52602386, 0.4241605]",negative
